d18O (permil),year (AD)
NA,1997
-48.61,1996
-46.92,1995
-46.27,1994
-47.16,1993
-48.27,1992
-48.22,1991
-49.56,1990
-49.05,1989
-47.9,1988
-47.82,1987
-45.53,1986
-43.51,1985
-44.74,1984
-48.66,1983
-47.61,1982
-46.2,1981
-45.09,1980
-42.93,1979
-44.07,1978
-49.5,1977
-48.97,1976
-46.24,1975
-45.2,1974
-48.4,1973
-49.97,1972
-47.96,1971
-47.03,1970
-45.13,1969
-44.27,1968
-46.43,1967
-47.23,1966
-46.7,1965
-46.74,1964
-46.58,1963
-45.81,1962
-45.63,1961
-44.3,1960
-45.02,1959
-45.71,1958
-44.75,1957
-44.66,1956
-46.45,1955
-47.02,1954
-46.41,1953
-44.31,1952
-46.68,1951
-48.78,1950
-48.84,1949
-47.93,1948
-48.28,1947
-47.68,1946
-48.08,1945
-47.74,1944
-47.7,1943
-47.2,1942
-46.9,1941
-47.1,1940
-46.74,1939
-47.32,1938
-46.64,1937
-45.65,1936
-45.21,1935
-45.64,1934
-45.46,1933
-44.97,1932
-44.56,1931
-42.27,1930
-39.94,1929
-41.15,1928
-44.44,1927
-46.6,1926
-47.4,1925
-48.68,1924
-49.32,1923
-46.66,1922
-46.45,1921
-46.16,1920
-44.99,1919
-45.63,1918
-47.82,1917
-49,1916
-50.78,1915
-49.94,1914
-48.49,1913
-48.06,1912
-48,1911
-49.51,1910
-49.83,1909
-48.55,1908
-48.16,1907
-48.8,1906
-49.29,1905
-48.37,1904
-48.37,1903
-48.26,1902
-48.66,1901
-48.11,1900
-47.44,1899
-47.31,1898
-48.58,1897
-49.9,1896
-50.39,1895
-50.2,1894
-49.36,1893
-48.56,1892
-48.17,1891
-47.92,1890
-48.45,1889
-49.39,1888
-49.91,1887
-49.01,1886
-47.63,1885
-46.66,1884
-46.36,1883
-47.34,1882
-48.12,1881
-48.73,1880
-48.6,1879
-48.08,1878
-47.75,1877
-46.37,1876
-45.88,1875
-45.55,1874
-45.45,1873
-46.33,1872
-47.49,1871
-47.15,1870
NA,1869
-46.77,1868
-46.63,1867
-47.48,1866
-49.74,1865
-50.22,1864
-48.95,1863
-47.43,1862
-46.37,1861
-45.31,1860
-44.78,1859
-46.45,1858
-48.36,1857
-48.76,1856
-48.39,1855
-48.75,1854
-49.45,1853
-49.05,1852
-48.72,1851
-48.43,1850
-48.23,1849
-47.75,1848
-47.9,1847
-48.15,1846
-48.2,1845
-47.61,1844
-47.1,1843
-47.29,1842
-47.81,1841
-47.68,1840
-47.06,1839
-46.97,1838
-47.05,1837
-46.64,1836
-45.03,1835
-42.94,1834
-43.46,1833
-45.56,1832
-46.42,1831
-46.18,1830
-46.07,1829
-45.81,1828
-45.93,1827
-46.44,1826
-47,1825
-47.67,1824
-47.3,1823
-46.12,1822
-45.13,1821
-44.95,1820
-45.85,1819
-46.83,1818
-47.73,1817
-47.61,1816
-47.02,1815
-45.26,1814
-43.38,1813
-43.23,1812
-44.47,1811
NA,1810
