d18O (permil),year (AD)
-43.6812198656105,1996
-42.7525197383283,1995
-45.0570500681002,1994
-47.0152165179898,1993
-45.720837357891,1992
-41.3688905347458,1991
-41.1012754960012,1990
-40.8336604572565,1989
-43.4898229224354,1988
-44.5406744100089,1987
-45.4169073569942,1986
-45.324087046827,1985
-45.7767273232895,1984
-43.096576095426,1983
-44.1963476577748,1982
-45.3542169326189,1981
-44.8658166995676,1980
-43.4065401019777,1979
-40.7981712834942,1978
-47.6906516863581,1977
-46.3643797979048,1976
-44.5118333620292,1975
-42.6050874944,1974
-43.5533247024883,1973
-44.3887315864562,1972
-43.8320663589904,1971
-46.2084932492165,1970
-44.4435836298567,1969
-44.293210672409,1968
-43.4715945833343,1967
-45.7937431265524,1966
-43.6813790948962,1965
-43.4143014620649,1964
-44.7377024501504,1963
-44.8541367265403,1962
-43.6828708426679,1961
-44.206681829802,1960
-44.4925237458843,1959
-46.185001638251,1958
-45.378662109039,1957
-48.3028514288463,1956
-45.0981622245635,1955
-45.2091529055589,1954
-47.6223612831578,1953
-47.1405622006629,1952
-45.4371252355422,1951
-45.0199197464137,1950
-45.3265964772125,1949
-46.7473408950696,1948
-46.0759334729943,1947
-46.9428531677467,1946
-46.3458220671013,1945
-46.5232143723579,1944
-47.8175215285454,1943
-47.3761899914549,1942
-44.6657745824419,1941
-44.8719117451981,1940
-45.2873863060438,1939
-44.9520085672252,1938
-45.1207674261345,1937
-41.3828494605997,1936
-44.5206170677057,1935
-43.1409893184372,1934
-44.8287273076267,1933
-45.1420188131845,1932
-45.9982940440213,1931
-48.0480618899472,1930
-46.9286325831729,1929
-46.5299538789054,1928
-49.6833820312814,1927
-47.8041918819506,1926
-45.2609695404983,1925
-45.094273540674,1924
-44.4301115234247,1923
-45.5470994428171,1922
-45.5136996051638,1921
-44.8724724291933,1920
-44.3678272764334,1919
-44.7362987170229,1918
-45.3480159348696,1917
-45.6070724206398,1916
-43.4042673958442,1915
-45.5648650522529,1914
-46.8933514196854,1913
-47.4588850126268,1912
-46.631606554052,1911
-45.6635721989116,1910
-45.1787578108787,1909
-47.5275616320053,1908
-47.4558447635427,1907
-45.6798893846026,1906
-44.862224346179,1905
-44.3970147112724,1904
-44.982355700295,1903
-44.9863274947307,1902
-44.8769251155971,1901
-47.2916476516716,1900
-46.0375545104745,1899
-45.0410165315814,1898
-43.5658676276638,1897
-45.2784818352328,1896
-45.3092525401476,1895
-46.5061726298059,1894
-46.1891843843677,1893
-45.2377400852664,1892
-44.3464999565058,1891
-45.15544486316,1890
-44.2393240788301,1889
-45.1331431725414,1888
-46.523889288723,1887
-47.9619846212351,1886
-47.9334888451399,1885
-46.5409878003124,1884
-45.1225714520754,1883
-47.1460936423391,1882
-47.0624492931856,1881
-46.5999126482136,1880
-45.9422978313817,1879
-46.3355740887329,1878
-45.3017074207219,1877
-44.095621155114,1876
-43.8476133717352,1875
-44.7878826196094,1874
-44.9103308114327,1873
-44.3655631776648,1872
-44.477698149027,1871
-46.6113905468623,1870
-46.8675751072962,1869
-45.6644247787611,1868
-45.07,1867
-45.0797648030377,1866
-44.5090454217955,1865
-45.4373994961473,1864
-45.1184746075911,1863
-43.0336383608509,1862
-43.289221068918,1861
-44.7183658807253,1860
-45.1248820621024,1859
-46.2757314226532,1858
