d18O (permil),year (AD)
-45.93,1997
-41.05,1996
NA,1995
-44.44,1994
-45.24,1993
-44.64,1992
-40.96,1991
-44.11,1990
-44.69,1989
-45.11,1988
-39.98,1987
-43.99,1986
-45.73,1985
-44.15,1984
-46.27,1983
-44.31,1982
-44.81,1981
-41.6,1980
-44.23,1979
-44.91,1978
-43.15,1977
-42.74,1976
-40.29,1975
-43.31,1974
-44.06,1973
-43.84,1972
-43.76,1971
-42.77,1970
-44.76,1969
-43.88,1968
-43.7,1967
-44.52,1966
-44.52,1965
-43.19,1964
-44,1963
-42.08,1962
-44.44,1961
-42.62,1960
NA,1959
-43.06,1958
-40.33,1957
-41.31,1956
-42.99,1955
-42,1954
-44.55,1953
-43.98,1952
-44.54,1951
-43.83,1950
-42.63,1949
-40.58,1948
-44.87,1947
-43.72,1946
-44.17,1945
-44.21,1944
-45.05,1943
-44.2,1942
-42.9,1941
-42.54,1940
-41.74,1939
-43.28,1938
-43.98,1937
-40.63,1936
-45.93,1935
NA,1934
-45.95,1933
-45.99,1932
-45.73,1931
-45.78,1930
-43.82,1929
-41.75,1928
-43.37,1927
-44.77,1926
-44.08,1925
-43.74,1924
-43.44,1923
-45.4,1922
-46.78,1921
-46.41,1920
-46.62,1919
-45.28,1918
-43.83,1917
-42.28,1916
-43.31,1915
-45.49,1914
-48.25,1913
-46.65,1912
-43.89,1911
-42.42,1910
-43.96,1909
-43.97,1908
-44.37,1907
-45.47,1906
-43.9,1905
NA,1904
-46.04,1903
-44.11,1902
-46.98,1901
-46.54,1900
-44.92,1899
-45.1,1898
-43.19,1897
-44.36,1896
-46.56,1895
-42.8,1894
-43.62,1893
-46.11,1892
-46.96,1891
-47.68,1890
NA,1889
-45.58,1888
-45.11,1887
-43,1886
-43.16,1885
-45.63,1884
-47.76,1883
-46.26,1882
-45.16,1881
-44.55,1880
-43.87,1879
-43.55,1878
-43.62,1877
-42.91,1876
-43.48,1875
-43.79,1874
-43.69,1873
NA,1872
-43.31,1871
-43.3,1870
-44.03,1869
-45.15,1868
-44.84,1867
-42.41,1866
-41.35,1865
-42.1,1864
-44.52,1863
NA,1862
-43.99,1861
-43.43,1860
-43.81,1859
-44.63,1858
-45.33,1857
-47.25,1856
-45.33,1855
-43.37,1854
-41.54,1853
-41.87,1852
-42.04,1851
-41.81,1850
-44.01,1849
-42.99,1848
-44.13,1847
-46.12,1846
-46.74,1845
-45.55,1844
-45.96,1843
-46.5,1842
-46.69,1841
-45.5,1840
-44.79,1839
-45.54,1838
-43.67,1837
-43.33,1836
-43.42,1835
-43.31,1834
-42.63,1833
-41.72,1832
-41.68,1831
-43.76,1830
-45.41,1829
-43.68,1828
-44.54,1827
-44.86,1826
-43.09,1825
-44.11,1824
-46.1,1823
-46.7,1822
-45.58,1821
-44.57,1820
-44.59,1819
-45.74,1818
-43.91,1817
-44.25,1816
-44.93,1815
-43.16,1814
-41.25,1813
-39.22,1812
-39.98,1811
-42.54,1810
-42.43,1809
-43.2,1808
-44.14,1807
-44.29,1806
-43.7,1805
-44.42,1804
-46.05,1803
-47.04,1802
-47.75,1801
