d18O (permil),year (AD)
-24.4961,5
-23.7103,30
-23.8844,55
-23.8177,80
-24.2269,105
-23.8702,130
-23.4817,155
-23.4861,180
-24.9171,205
-24.1387,230
-24.2848,255
-24.1377,280
-24.37,305
-24.2376,330
-23.9733,355
-23.6605,380
-23.8488,405
-24.4284,430
-24.28,455
-23.8699,480
-24.0217,505
-23.6045,530
-24.1057,555
-24.2279,580
-24.2847,605
-24.3695,630
-24.128,655
-24.5117,680
-24.2519,705
-24.164,730
-24.1182,755
-23.9845,780
-24.1983,805
-24.2749,830
-24.3155,855
-24.0786,880
-24.0786,905
-23.9228,930
-24.0185,955
-24.7188,980
-24.3009,1005
-24.2004,1030
-24.1054,1055
-24.0712,1080
-24.3934,1105
-24.0811,1130
-24.6711,1155
-23.6473,1180
-24.2987,1205
-24.0002,1230
-24.6458,1255
-24.5008,1280
-23.9456,1305
-24.2147,1330
-23.6743,1355
-24.2874,1380
-23.9306,1405
-24.0599,1430
-24.5308,1455
-24.1072,1480
-24.3774,1505
-24.733,1530
-24.902,1555
-23.8977,1580
-23.9462,1605
-23.5986,1630
-24.4806,1655
-24.4104,1680
-24.7863,1705
-24.699,1730
-24.3235,1755
-24.4846,1780
-24.3462,1805
-24.5694,1830
-24.3414,1855
-24.2922,1880
-23.686,1905
-23.8947,1930
-24.2954,1955
-24.2424,1980
