d18O (permil),year (AD)
-31.2,1993
-33.4,1992
-32.7,1991
-35,1990
-33.9,1989
-33.1,1988
-32.4,1987
-31.8,1986
-32.8,1985
-31.3,1984
-36.3,1983
-33.5,1982
-32.4,1981
-31.6,1980
-33.6,1979
-35.5,1978
-35.1,1977
-34.7,1976
-33.5,1975
-34.4,1974
-33.7,1973
-31.6,1972
-33.4,1971
-32.5,1970
-35.8,1969
-34.2,1968
-33,1967
-32.5,1966
-32.9,1965
-34.4,1964
-33.7,1963
-34.3,1962
-33.9,1961
-33.6,1960
-33.3,1959
-32.6,1958
-32.3,1957
-33.4,1956
-34.6,1955
-34.4,1954
-37.4,1953
-38.2,1952
-35.5,1951
-35.3,1950
-35.3,1949
-35.7,1948
-37.5,1947
-35.5,1946
-33.5,1945
-33.8,1944
-35,1943
-36.1,1942
-34.9,1941
-34.4,1940
-36.3,1939
-35.9,1938
-33,1937
-32.1,1936
-31.9,1935
-31.9,1934
-33.7,1933
-34.4,1932
-33,1931
-33.2,1930
-34.1,1929
-33.5,1928
-31.7,1927
-31.7,1926
-33.4,1925
-33.9,1924
-34,1923
-34.6,1922
-35.2,1921
-36.8,1920
-37.2,1919
-36.2,1918
-35.5,1917
-33.2,1916
-32.9,1915
-32.1,1914
-31.8,1913
-34,1912
-34,1911
-34.4,1910
-34.4,1909
-34.1,1908
-32.7,1907
-33.9,1906
-35.4,1905
-35.4,1904
-34.3,1903
-32.7,1902
-33.3,1901
-34,1900
-34.1,1899
-34.4,1898
-34.9,1897
-33.1,1896
-32.9,1895
-33.3,1894
-32.9,1893
-33,1892
-33.5,1891
-32,1890
-33.3,1889
-36,1888
-35.8,1887
-34.3,1886
-34.2,1885
-34.6,1884
-34.5,1883
-34.3,1882
-33.9,1881
-32.3,1880
-32.9,1879
-33.8,1878
-33.6,1877
-32.9,1876
-33.4,1875
-32.8,1874
-31.9,1873
-31.4,1872
-30.9,1871
-33.2,1870
-35.3,1869
-36.9,1868
-38.2,1867
-36.5,1866
-33.6,1865
-32.3,1864
-33.9,1863
-36.1,1862
-35.6,1861
-34.3,1860
-33,1859
-32.3,1858
-33.4,1857
-34.1,1856
-34.2,1855
-35.6,1854
-34.8,1853
-33.9,1852
-34,1851
-34.1,1850
-34.8,1849
-36.9,1848
-36.9,1847
-34.6,1846
-33.2,1845
-34,1844
-35.1,1843
-35.7,1842
-35.1,1841
-33.8,1840
-34,1839
-35.1,1838
-33.7,1837
-33.5,1836
-35.2,1835
-35.9,1834
-35.1,1833
-34.5,1832
-35.1,1831
-34.7,1830
-34,1829
-34.7,1828
-35.2,1827
-32.9,1826
-31,1825
-31.8,1824
-33.5,1823
-34.5,1822
-35.6,1821
-36.1,1820
-36.1,1819
-36.8,1818
-35.9,1817
-35.6,1816
-37.1,1815
-38.3,1814
-36.9,1813
-34.8,1812
-34.6,1811
-35.4,1810
-35.8,1809
-37.4,1808
-37.6,1807
-35.8,1806
-34,1805
-33.6,1804
-33.8,1803
-34.3,1802
-34.7,1801
-34.4,1800
-33.8,1799
-34.2,1798
-35,1797
-35.4,1796
-35.4,1795
-35,1794
-34.8,1793
-34.6,1792
-33.4,1791
-33.1,1790
-34.1,1789
-33.3,1788
-33,1787
-33.8,1786
-34.7,1785
-34.3,1784
-34.6,1783
-34.1,1782
-32.4,1781
-33,1780
