d18O (permil),year (AD)
-28.95,1999.875
-31.15,1999.625
-39.2,1999.375
-37.88,1999.125
-37.52,1998.9423
-35.19,1998.8269
-34.12,1998.7115
-33.38,1998.59615
-32.84,1998.4808
-34.21,1998.3654
-36.01,1998.25
-34.46,1998.1346
-32,1998.0176
-30.63,1997.8958
-30.39,1997.7708
-29.08,1997.6458
-29.73,1997.5208
-31.96,1997.3958
-32.07,1997.2708
-31.09,1997.1458
-28.46,1997.02605
-26.75,1996.9219
-27.81,1996.82815
-31.16,1996.7344
-35.23,1996.64065
-36.59,1996.5469
-37.02,1996.45315
-37.22,1996.3594
-36.78,1996.26565
-36.17,1996.1719
-34.09,1996.07815
-33.22,1995.98785
-32.02,1995.90275
-30.95,1995.81945
-28.93,1995.7361
-27.61,1995.5694
-26.56,1995.40275
-26.98,1995.31945
-35.36,1995.2361
-35.88,1995.15275
-35.82,1995.05555
-35.2,1994.95
-33.98,1994.85
-33.15,1994.75
-33.03,1994.63335
-33.22,1994.5167
-33.84,1994.4167
-34.32,1994.3167
-34.67,1994.2
-34.57,1994.0833
-34.15,1993.9939
-33.29,1993.92045
-31.51,1993.84095
-30.74,1993.7614
-30.84,1993.6932
-31.74,1993.625
-32.41,1993.54545
-33.06,1993.4659
-33.46,1993.3977
-33.64,1993.32955
-33.82,1993.25
-33.9,1993.17045
-33.76,1993.1023
-33.83,1993.0341
-34.69,1992.9524
-35.53,1992.86905
-35.82,1992.7976
-35.74,1992.7024
-35.8,1992.60715
-35.93,1992.5238
-35.87,1992.4405
-35.47,1992.36905
-34.7,1992.2976
-34.03,1992.2143
-33.33,1992.13095
-33.27,1992.0595
-34.06,1991.9869
-34.99,1991.9
-34.73,1991.8125
-33.58,1991.7375
-32.2,1991.6625
-30.87,1991.575
-30.03,1991.4875
-29.83,1991.4125
-30.08,1991.325
-30.42,1991.2375
-30.31,1991.1625
-29.58,1991.0875
-28.74,1991.0012
-27.82,1990.9167
-27.58,1990.84525
NA,1990.7738
NA,1990.6905
NA,1990.60715
-31.73,1990.5357
-32.03,1990.4643
NA,1990.38095
NA,1990.2976
NA,1990.2262
NA,1990.15475
-34.32,1990.0833
NA,1990
NA,1989.9167
NA,1989.84525
NA,1989.7738
NA,1989.7024
-31.18,1989.63095
-31.13,1989.5595
-30.5,1989.4881
NA,1989.40475
NA,1989.3214
-33.96,1989.25
