d18O (permil),year (AD),depth (cm)
-7.6,2010.05,0.0125
-7.65,2009.26,0.0375
-8,2008.46,0.0625
-7.88,2007.67,0.0875
-7.69,2006.87,0.1125
-7.9,2006.08,0.1375
-7.86,2005.28,0.1625
-7.89,2004.49,0.1875
-7.99,2003.69,0.2125
-7.95,2002.89,0.2375
-7.98,2002.1,0.2625
-7.99,2001.3,0.2875
-7.94,2000.68,0.3125
-7.84,2000.24,0.3375
-7.94,1999.8,0.3625
-7.9,1999.36,0.3875
-7.96,1998.91,0.4125
-8.1,1998.47,0.4375
-8.04,1998.03,0.4625
-7.99,1997.58,0.4875
-8.04,1997.14,0.5125
-7.84,1996.7,0.5375
-7.95,1996.25,0.5625
-8.1,1995.81,0.5875
-8.02,1995.37,0.6125
-8.11,1994.92,0.6375
-8.14,1994.48,0.6625
-7.99,1994.04,0.6875
-8.04,1993.59,0.7125
-8.28,1993.15,0.7375
-8.31,1992.71,0.7625
-8.33,1992.26,0.7875
-8.28,1991.82,0.8125
-8.43,1991.38,0.8375
-8.27,1990.93,0.8625
-8.16,1990.49,0.8875
-8.37,1990.05,0.9125
-8.21,1989.61,0.9375
-8.19,1989.16,0.9625
-8.41,1988.72,0.9875
-8.15,1988.28,1.0125
-8.13,1987.83,1.0375
-8.15,1987.39,1.0625
-8.24,1986.95,1.0875
-8.25,1986.5,1.1125
-8.07,1986.06,1.1375
-8.08,1985.62,1.1625
-8.15,1985.17,1.1875
-8.21,1984.73,1.2125
-8.25,1984.29,1.2375
-8.12,1983.84,1.2625
-8.09,1983.4,1.2875
-8.21,1982.96,1.3125
-8.1,1982.51,1.3375
-8.41,1982.07,1.3625
-8.19,1981.63,1.3875
-8.13,1981.18,1.4125
-8.35,1980.74,1.4375
-8.25,1980.3,1.4625
-8.15,1979.86,1.4875
-8.18,1979.41,1.5125
-8.25,1978.97,1.5375
-8.32,1978.53,1.5625
-8.28,1978.08,1.5875
-8.22,1977.64,1.6125
-8.17,1977.2,1.6375
-7.96,1976.75,1.6625
-8.03,1976.31,1.6875
-8.1,1975.87,1.7125
-8.09,1975.42,1.7375
-8.1,1974.98,1.7625
-8.4,1974.54,1.7875
-8.37,1974.09,1.8125
-8.16,1973.65,1.8375
-8.27,1973.21,1.8625
-7.99,1972.76,1.8875
-8.28,1972.32,1.9125
-8.15,1971.88,1.9375
-7.97,1971.43,1.9625
-7.95,1970.99,1.9875
-7.92,1970.55,2.0125
-8.02,1970.11,2.0375
-8.02,1969.66,2.0625
-8.03,1969.22,2.0875
-8.13,1968.78,2.1125
-8.06,1968.33,2.1375
-8.06,1967.89,2.1625
-8.01,1967.45,2.1875
-8.14,1967,2.2125
-8.24,1966.56,2.2375
-8.05,1966.12,2.2625
-8.05,1965.67,2.2875
-7.98,1965.23,2.3125
-8.02,1964.79,2.3375
-8,1964.34,2.3625
-8.05,1963.9,2.3875
-8.15,1963.46,2.4125
-8.07,1963.01,2.4375
-8.17,1962.57,2.4625
-8.17,1962.13,2.4875
-8.05,1961.69,2.5125
-7.85,1961.24,2.5375
-7.95,1960.8,2.5625
-8,1960.36,2.5875
-8.1,1959.91,2.6125
-8.22,1959.47,2.6375
-7.99,1959.03,2.6625
-7.84,1958.58,2.6875
-7.55,1958.14,2.7125
-7.8,1957.7,2.7375
-7.82,1957.25,2.7625
-7.95,1956.81,2.7875
-7.89,1956.35,2.8125
-7.62,1955.87,2.8375
-7.69,1955.4,2.8625
-7.69,1954.92,2.8875
-7.59,1954.44,2.9125
-7.59,1953.96,2.9375
-7.68,1953.49,2.9625
-7.73,1953.01,2.9875
-7.85,1952.53,3.0125
-8.12,1952.06,3.0375
-8.04,1951.58,3.0625
-8.26,1951.1,3.0875
-8.21,1950.62,3.1125
-8.05,1950.15,3.1375
-7.97,1949.67,3.1625
-8.2,1949.19,3.1875
-8.18,1948.72,3.2125
-8.17,1948.24,3.2375
-8.17,1947.76,3.2625
-8.09,1947.29,3.2875
-7.91,1946.81,3.3125
-7.94,1946.33,3.3375
-8.21,1945.85,3.3625
-7.81,1945.38,3.3875
-8.01,1944.9,3.4125
-8.14,1944.42,3.4375
-8.07,1943.95,3.4625
-8.05,1943.47,3.4875
-8.15,1942.99,3.5125
-7.91,1942.51,3.5375
-8.15,1942.04,3.5625
-8.03,1941.56,3.5875
-8.23,1941.08,3.6125
-8.15,1940.61,3.6375
-7.96,1940.13,3.6625
-7.95,1939.65,3.6875
-7.96,1939.17,3.7125
-8.14,1938.7,3.7375
-8.12,1938.22,3.7625
-8.05,1937.74,3.7875
-7.94,1937.27,3.8125
-7.96,1936.79,3.8375
-8.2,1936.31,3.8625
-8.13,1935.84,3.8875
-8.11,1935.36,3.9125
-7.99,1934.88,3.9375
-8.11,1934.4,3.9625
-7.99,1933.93,3.9875
-8.09,1933.45,4.0125
-8.1,1932.97,4.0375
-7.94,1932.5,4.0625
-8.05,1932.02,4.0875
-8.11,1931.54,4.1125
-8.05,1931.06,4.1375
-8.07,1930.59,4.1625
-8.03,1930.11,4.1875
-7.84,1929.63,4.2125
-7.85,1929.16,4.2375
-7.96,1928.68,4.2625
-7.96,1928.2,4.2875
-7.79,1927.72,4.3125
