d18O (permil),year (AD),depth (cm)
-4.56,1950,1
-4.35,1923,3
-4.34,1895,5
-4.33,1868,7
-4.37,1841,9
-4.44,1813,11
-4.23,1786,13
-4.33,1758,15
-4.36,1730,17
-4.37,1703,19
-4.41,1675,21
-4.66,1647,23
-4.78,1620,25
-4.54,1592,27
-4.67,1564,29
-4.35,1536,31
-4.22,1508,33
-4.29,1480,35
-4.28,1453,37
-4.16,1425,39
-4.29,1397,41
-4.21,1370,43
-4.24,1342,45
-4.34,1314,47
-4.12,1287,49
-4.02,1260,51
-4.12,1233,53
-4.05,1206,55
-4.44,1179,57
-4.32,1152,59
-4.07,1125,61
-4.23,1099,63
-4.34,1072,65
-4.2,1046,67
-4.35,1021,69
-4.15,995,71
-4.21,969,73
-4.33,944,75
-4.15,919,77
-4.2,894,79
-4.34,870,81
-4.34,846,83
-4.17,822,85
-4.33,798,87
-4.22,775,89
-4.29,752,91
-4.42,729,93
-4.28,707,95
-4.5,685,97
-4.51,663,99
-4.48,642,101
-4.61,621,103
-4.56,601,105
-4.45,581,107
-4.52,561,109
-4.48,542,111
-4.51,523,113
-4.55,504,115
-4.55,486,117
-4.62,469,119
-4.47,435,321
-4.61,419,323
-4.67,404,325
-4.68,389,327
-4.58,374,329
-4.65,360,331
-4.58,346,333
-4.74,332,335
-4.8,319,337
-4.79,307,339
-4.67,294,341
-4.92,282,343
-5.3,270,345
-5.16,258,351
-4.69,247,353
-4.57,236,355
-4.5,225,357
-4.66,214,359
-4.64,203,361
-4.66,193,363
-4.89,182,365
-4.59,172,367
-4.53,162,369
-4.55,152,371
-4.65,142,373
-4.6,132,375
-4.62,122,377
-4.48,112,379
-4.51,102,381
-4.66,92,383
-4.63,82,385
-4.98,72,387
-4.67,62,389
-4.79,52,391
-4.66,41,393
-4.72,31,395
-4.5,20,397
-4.75,9,399
-4.7,-2,401
-4.67,-7,402
-4.48,-19,404
-4.02,-31,406
-4.59,-42,408
-4.58,-55,410
-4.41,-67,412
-4.75,-86,415
-4.91,-100,417
-4.63,-113,419
-4.6,-127,421
-4.47,-142,423
-4.51,-157,425
-4.6,-172,427
-4.71,-188,429
-4.6,-204,431
-4.61,-221,433
-4.74,-238,435
-4.89,-256,437
-4.67,-274,439
-4.82,-293,441
-5.06,-313,443
-4.92,-333,445
-4.83,-353,447
-5.05,-374,449
-5.01,-396,451
-4.95,-419,453
-5.05,-442,455
-5.01,-466,457
-4.83,-490,459
-4.89,-515,461
-4.86,-541,463
-4.78,-567,465
-4.72,-594,467
-4.63,-622,469
-4.66,-650,471
-4.69,-679,473
-4.67,-708,475
-4.62,-739,477
-4.68,-770,479
-4.81,-802,481
-4.91,-834,483
-5.08,-867,485
-5.12,-901,487
-5.12,-935,489
-5.12,-971,491
-5.15,-1007,493
-5.14,-1043,495
-5.1,-1081,497
-5.05,-1119,499
-5.17,-1158,501
-5.2,-1198,503
-5.22,-1238,505
-5.21,-1279,507
-5.34,-1321,509
-5.16,-1364,511
-5.13,-1408,513
-5.18,-1452,515
-5.07,-1497,517
-4.95,-1543,519
-4.94,-1590,521
-5.02,-1637,523
-5.07,-1685,525
-5.04,-1734,527
-5.02,-1784,529
-5.02,-1835,531
-5.09,-1887,533
-5.07,-1939,535
-4.98,-1993,537
-5.05,-2049,539
-5.13,-2105,541
-5.12,-2163,543
-5.16,-2282,551
-5.15,-2344,553
-5,-2407,555
-5.12,-2471,557
-5.12,-2537,559
-5.21,-2604,561
-5.22,-2672,563
-5.31,-2742,565
-5.11,-2814,567
-5.04,-2887,569
-4.59,-2961,571
-5.02,-3037,573
-5.1,-3115,575
-5.07,-3194,577
-5.02,-3274,579
-5.15,-3356,581
-5.19,-3439,583
-5.38,-3523,585
-5.49,-3608,587
-5.38,-3694,589
-5.58,-3781,591
-5.48,-3868,593
-5.62,-3956,595
-5.66,-4044,597
-5.71,-4132,599
-5.53,-4221,601
-5.65,-4310,603
-5.73,-4399,605
-5.81,-4487,607
-5.74,-4576,609
-5.91,-4664,611
-5.98,-4751,613
-5.83,-4838,615
-5.84,-4925,617
-5.88,-5095,621
-5.77,-5179,623
-5.74,-5262,625
-5.74,-5343,627
-5.49,-5423,629
-5.52,-5502,631
-5.55,-5579,633
-5.62,-5655,635
-5.69,-5729,637
-5.82,-5801,639
-5.78,-5871,641
-5.83,-5939,643
-5.58,-6004,645
-5.73,-6068,647
-5.9,-6129,649
-5.74,-6187,651
-5.82,-6243,653
-5.81,-6296,655
-6,-6347,657
-5.96,-6394,659
-5.91,-6439,661
-5.95,-6482,663
-5.94,-6522,665
-6.11,-6560,667
-5.86,-6596,669
-5.77,-6630,671
-5.81,-6662,673
-5.8,-6692,675
-5.96,-6721,677
-6.12,-6748,679
-6.22,-6773,681
-6.11,-6798,683
-6.03,-6821,685
-5.89,-6843,687
-6.03,-6864,689
-5.41,-6885,691
-5.37,-6905,693
-5.85,-6924,695
-6.1,-6943,697
-6.5,-6961,699
-6.37,-6979,701
-4.43,-6997,703
-2.12,-7016,705
-4.4,-7034,707
-2.96,-7053,709
-4.83,-7072,711
-5.15,-7091,713
-4.98,-7111,715
-5.5,-7131,717
-6.28,-7152,719
-6.16,-7173,721
-5.02,-7194,723
-3.91,-7825,775
-5.2,-7851,777
-4.52,-7877,779
-4.82,-7903,781
-3.97,-7929,783
-3.82,-7955,785
-4.32,-7981,787
-5.2,-8007,789
-5.25,-8033,791
-4.49,-8059,793
-4.86,-8085,795
-5.07,-8111,797
-4.95,-8143,799.5
-2.12,-8168,801.5
-2.82,-8194,803.5
-2.72,-8219,805.5
-4.09,-8244,807.5
1.88,-8270,809.5
-5.41,-8314,813
