d18O (permil),year (AD)
-3.69,1971
-4.01,1945
-4.43,1329
-4.78,1304
-5.35,1278
-4.9,1252
-3.92,1226
-3.6,1201
-4.01,1175
-3.9,1149
-4.97,1123
-3.82,1072
-4.47,916
-4.44,890
-3.71,865
-3.61,839
-3.84,704
-4.22,678
-3.98,626
-3.95,600
-4.58,574
-4.5,522
-4.18,495
-5.3,469
-4.69,443
-4.82,417
-4.19,365
-4.38,339
-5.11,313
-4.77,286
-4.56,260
-6.18,234
-4.05,208
-5.07,182
-4.2,24
-3.59,-2
-4.02,-29
-3.69,-55
-4.03,-81
-4.01,-108
-4.74,-134
-3.82,-213
-6.11,-240
-3.83,-266
-5.29,-293
-3.82,-319
-4.34,-345
-4.59,-372
-4.42,-451
-4.9,-478
-4.12,-558
-4.54,-584
-4.78,-664
-4.35,-691
-3.62,-744
-3.59,-771
-4.04,-797
-4.74,-824
-3.87,-851
-3.93,-878
-4.64,-904
-3.63,-931
-3.86,-958
-4.57,-984
-3.6,-1118
-3.85,-1145
-3.64,-1172
-4.06,-1225
-3.78,-1252
-3.48,-1278
-3.46,-1303
-3.63,-1330
-3.66,-1357
-3.09,-1384
-3.51,-1410
-4.69,-1437
-4.94,-1464
-3.32,-1518
-3.74,-1544
-3.39,-1571
-4.59,-1625
-3.46,-1786
-3.69,-1839
-4.63,-1866
-3.97,-1893
-5.47,-1947
-4.23,-1973
-4.19,-2000
-4.01,-2080
-4.4,-2107
-4.31,-2134
-3.82,-2161
-3.41,-2187
-3.71,-2294
-3.46,-2320
-3.62,-2347
-4.11,-2374
-4.89,-2400
-3.77,-2427
-3.61,-2453
-3.49,-2480
-3.57,-2506
-3.69,-2532
-4.24,-2559
-4.43,-2585
-3.94,-2611
-4.38,-2664
-4.4,-2690
-4.22,-2716
-3.47,-2742
-4.09,-2768
-3.44,-2794
-3.57,-2820
-3.53,-2846
-3.67,-2872
-5.27,-2898
-3.54,-2950
-3.42,-2976
-3.67,-3001
-4.07,-3027
-4.8,-3052
-3.75,-3078
-4.88,-3103
-3.83,-3154
-3.73,-3180
-3.87,-3205
-4.83,-3305
-4.38,-3355
-4.23,-3380
-4.82,-3405
-5.02,-3430
-3.98,-3479
-4.1,-3503
-3.96,-3552
-5.44,-3601
-4.21,-3625
-5.48,-3649
-4.02,-3673
-4.1,-3697
-4.53,-3721
-5.18,-3744
-4.91,-3815
-4.66,-3839
-3.52,-3885
-3.79,-3909
-4.19,-3932
-4.11,-3955
-3.83,-3978
-3.6,-4000
-3.08,-4046
-3.45,-4068
-3.33,-4091
-3.45,-4113
-3.66,-4136
-4.46,-4158
-3.73,-4202
-3.42,-4224
-3.9,-4245
-3.96,-4267
-4.02,-4310
-3.38,-4332
-4.98,-4353
-4.24,-4374
-3.32,-4395
-4.42,-4416
-3.95,-4458
-4.69,-4479
-3.51,-4499
-3.81,-4520
-4.07,-4540
-4.15,-4560
-3.57,-4580
-4.23,-4600
-5.07,-4640
-4.95,-4660
-4.9,-4679
-4.71,-4699
-4.04,-4718
-4.42,-4737
-3.66,-4756
-2.54,-4775
-3.86,-4792
-2.78,-4810
-3.38,-4829
-3.31,-4847
-3.85,-4866
-2.89,-4884
-2.93,-4902
-4.14,-4920
-4.58,-4938
-4.84,-4974
-4.56,-5026
-5.14,-5060
-2.42,-5077
-2.53,-5094
-2.56,-5110
-2.32,-5127
-2.26,-5157
-2.54,-5173
-3.04,-5189
-2.78,-5205
-2.57,-5221
-2.73,-5236
-3.49,-5252
-2.5,-5267
-2.96,-5283
-3.02,-5298
-3.11,-5327
-3.03,-5342
-4.18,-5400
-1.99,-5469
-2.44,-5483
-1.68,-5496
-2.39,-5509
-2.49,-5522
-2.64,-5535
-2.62,-5586
-2.1,-5599
-2.47,-5647
-1.99,-5659
-2.34,-5670
-2.41,-5682
-2.18,-5693
-2.31,-5705
-2.72,-5716
-2.71,-5727
-2.85,-5738
-3.16,-5749
-2.96,-5760
-3,-5770
-2.15,-5781
-3.08,-5791
-2.76,-5802
