d18O (permil),year (AD),depth (cm)
0.56,1992,NA
0.38,1991,NA
0.42,1990,NA
0.45,1989,NA
0.53,1988,NA
0.52,1987,NA
0.26,1986,NA
0.57,1985,NA
0.6,1984,NA
0.42,1983,NA
0.22,1982,NA
0.29,1981,NA
0.45,1980,NA
0.53,1979,NA
0.58,1978,NA
0.2,1977,NA
-0.15,1976,NA
0.07,1975,NA
0.22,1974,NA
0.32,1973,NA
0.47,1972,NA
0.25,1971,NA
0.22,1970,NA
0.15,1969,NA
0.21,1968,NA
0.27,1967,NA
0.41,1966,NA
0.69,1965,NA
0.31,1964,NA
0.48,1963,NA
0.31,1962,NA
0.39,1961,NA
0.17,1960,NA
0.41,1959,NA
0.54,1958,NA
0.63,1957,NA
0.59,1956,NA
0.15,1955,NA
0.33,1954,NA
-0.02,1953,NA
0.06,1952,NA
-0.18,1951,NA
-0.26,1950,NA
0.04,1949,NA
0.32,1948,NA
0.25,1947,NA
0.1,1946,NA
0.22,1945,NA
0.25,1944,NA
0.35,1943,NA
0.4,1942,NA
0.55,1941,NA
0.54,1940,NA
0.25,1939,NA
0.48,1938,NA
0.68,1937,NA
0.59,1936,NA
0.75,1935,NA
0.86,1934,NA
0.6,1933,NA
0.51,1932,NA
0.55,1931,NA
0.52,1930,NA
0.44,1929,NA
0.6,1928,NA
0.55,1927,NA
0.57,1926,NA
0.52,1925,NA
0.48,1924,NA
0.43,1923,NA
0.47,1922,NA
0.4,1921,NA
0.33,1920,NA
0.42,1919,NA
0.71,1918,NA
0.72,1917,NA
0.77,1916,NA
0.75,1915,NA
0.58,1914,NA
0.61,1913,NA
0.58,1912,NA
0.65,1911,NA
0.67,1910,NA
0.45,1909,NA
-0.15,1908,NA
0.39,1907,NA
0.44,1906,NA
0.54,1905,NA
0.29,1904,NA
0.14,1903,NA
0.13,1902,NA
0.38,1901,NA
0.36,1900,NA
0.32,1899,NA
0.23,1898,NA
0.35,1897,NA
0.4,1896,NA
0.39,1895,NA
0.38,1894,NA
0.32,1893,NA
0.06,1892,NA
0.33,1891,NA
0.36,1890,NA
0.32,1889,NA
0.26,1888,NA
0.42,1887,NA
0.42,1886,NA
0.35,1885,NA
