d18O (permil),year (AD)
NA,1996
-38.61,1995
-42.54,1994
-43.66,1993
-44.35,1992
-42.62,1991
-42.54,1990
-48.34,1989
-45.64,1988
-44.99,1987
-43.87,1986
-43.75,1985
-43.47,1984
-44.87,1983
-41.65,1982
-41.81,1981
-44.51,1980
-39.42,1979
-42.31,1978
-43.17,1977
-43.62,1976
-42.62,1975
-45.38,1974
-42.8,1973
-41.15,1972
-43.95,1971
-42.48,1970
-44.28,1969
-44.83,1968
-44.96,1967
-44.02,1966
-44.9,1965
-44.87,1964
-42.2,1963
-42.35,1962
-41.98,1961
-44.66,1960
-44.08,1959
-42.15,1958
-43.03,1957
-42.55,1956
-44.38,1955
-48.24,1954
-47.07,1953
-44.36,1952
-41.05,1951
-43.95,1950
-45.76,1949
-47.29,1948
-45.71,1947
-42.84,1946
-41.98,1945
-44.44,1944
-43.43,1943
-44.87,1942
-44.92,1941
