d18O (permil),year (AD)
-37.71,1995
-44.28,1994
-47.46,1993
-44.89,1992
-40.76,1991
-44.91,1990
-44.85,1989
-47.17,1988
-47.07,1987
-44.86,1986
-45.54,1985
-44.06,1984
-47.4,1983
-48.59,1982
-46,1981
-42.78,1980
-45.16,1979
-46.4,1978
-45.85,1977
-44.9,1976
-44.05,1975
-44.04,1974
-42.97,1973
-44.12,1972
-45.98,1971
-46.32,1970
-47.85,1969
-47.8,1968
-45.45,1967
-46.12,1966
-46.01,1965
-46.31,1964
-41.64,1963
-38.97,1962
-41.93,1961
-45.3,1960
-46.58,1959
-46.09,1958
-44.96,1957
-44.14,1956
NA,1955
NA,1954
-45.85,1953
-45.23,1952
-44.61,1951
-47.19,1950
-47.22,1949
-46.23,1948
-46.69,1947
-46.07,1946
-46.37,1945
-44.79,1944
-47.73,1943
-48.33,1942
-46.61,1941
-45.77,1940
-47.88,1939
-46.79,1938
-45.98,1937
-45.16,1936
-45.85,1935
-45.74,1934
-41.83,1933
-41.26,1932
-40.54,1931
-41.93,1930
-44.16,1929
-45.53,1928
-46.45,1927
-46.43,1926
-48.86,1925
-46.76,1924
-45.33,1923
-45.9,1922
-46.3,1921
-46.65,1920
-46,1919
