d18O (permil),year (AD)
-50.3,1997
-46.76,1996
-47.78,1995
-46.12,1994
-47.31,1993
-47.96,1992
-45.76,1991
-48.32,1990
-47.64,1989
-47.46,1988
-47.21,1987
-48.33,1986
-46.57,1985
-48.58,1984
-51.78,1983
-48.82,1982
-47.67,1981
-45.32,1980
-46.74,1979
-46.98,1978
-46.67,1977
-47.63,1976
-47.51,1975
-46.67,1974
-47.06,1973
-50.23,1972
-50.95,1971
-51.91,1970
-49.05,1969
-49.03,1968
-48.9,1967
-49.49,1966
-48.42,1965
-46.72,1964
-46.49,1963
-44.78,1962
-48.41,1961
-47.79,1960
-47.97,1959
-46.54,1958
-46.75,1957
-45.41,1956
-47.16,1955
-45.78,1954
-47.32,1953
-48.03,1952
-48.28,1951
-50.32,1950
-50.42,1949
-52.12,1948
-49.59,1947
-47.48,1946
-48.99,1945
-48.47,1944
-47.31,1943
-46.94,1942
-48.61,1941
-49.89,1940
-48.9,1939
-48.03,1938
-47.22,1937
-48.15,1936
-48.85,1935
-47.22,1934
-45.29,1933
-45.69,1932
-44.2,1931
-42.99,1930
-46.51,1929
-47.09,1928
-47.1,1927
-48.61,1926
-48.2,1925
-48.3,1924
-47.19,1923
-49.31,1922
-50.01,1921
-48.94,1920
-48.56,1919
-47.35,1918
-48.12,1917
-47.05,1916
-47.14,1915
NA,1914
-49.88,1913
-48.17,1912
-48.5,1911
-45.97,1910
-48.87,1909
-48.91,1908
-46.6,1907
-44.85,1906
-44.48,1905
-45.24,1904
-45.81,1903
-47.43,1902
-47.51,1901
-46.55,1900
-47.1,1899
-47.95,1898
-48.21,1897
-46.99,1896
-45.06,1895
-45.73,1894
-43.91,1893
-45.55,1892
-48.42,1891
-49.63,1890
-49.79,1889
-48.48,1888
-48.97,1887
-50.5,1886
-49.9,1885
-47.83,1884
-50.13,1883
-49.67,1882
-50.87,1881
-51.01,1880
-49.67,1879
-49.19,1878
-49.93,1877
-49.15,1876
-48.41,1875
-48.4,1874
-48.24,1873
-47.02,1872
-46.6,1871
-46.84,1870
-46.43,1869
-47.12,1868
-48.21,1867
-46.86,1866
-48.45,1865
-49.66,1864
-48.31,1863
-46.12,1862
-49.77,1861
-49.42,1860
-47.86,1859
-48.44,1858
-48.87,1857
-49.26,1856
-50.31,1855
NA,1854
-52.1,1853
-51.15,1852
NA,1851
-49.59,1850
-49.11,1849
-46.46,1848
-47.28,1847
-47.46,1846
-45.99,1845
-46.38,1844
-46.34,1843
-48.63,1842
-49.23,1841
-49.43,1840
-49.73,1839
-50.1,1838
-50.28,1837
-49.15,1836
-51.34,1835
-50.25,1834
-48.39,1833
-47.75,1832
-47.07,1831
-46.47,1830
-45.08,1829
-46.07,1828
-48.43,1827
-48.39,1826
-49.19,1825
-49.77,1824
-49.74,1823
-49.95,1822
-48.83,1821
-48.21,1820
NA,1819
-47.17,1818
-46.74,1817
-47.09,1816
-47.18,1815
-45.57,1814
-44.71,1813
-45.49,1812
-47.02,1811
-46.8,1810
-46.17,1809
-46.37,1808
-47.73,1807
-47.91,1806
-48.11,1805
-48.32,1804
-47.29,1803
-47.16,1802
-47.58,1801
