d18O (permil),year (AD),depth (cm)
-7.94,1816,18.2
-8.01,1812,18.3
-7.87,1808,18.5
-7.88,1804,18.7
-8.29,1800,18.8
-8.1,1796,19
-7.92,1792,19.2
-8.11,1789,19.3
-7.89,1785,19.5
-7.85,1781,19.7
-7.99,1777,19.8
-7.94,1773,20
-7.99,1769,20.2
-8.04,1765,20.3
-7.96,1761,20.5
-7.97,1757,20.7
-8.01,1753,20.8
-7.88,1749,21
-8,1745,21.2
-7.98,1741,21.3
-8.01,1737,21.5
-8.04,1733,21.7
-7.99,1729,21.8
-7.99,1725,22
-8.05,1721,22.2
-7.96,1717,22.3
-8.02,1713,22.5
-7.75,1708,22.7
-8.23,1705,22.9
-8.17,1703,23
-7.85,1700,23.1
-7.89,1696,23.3
-7.98,1691,23.5
-8.13,1687,23.7
-8.02,1684,23.9
-7.99,1681,24
-7.72,1679,24.1
-7.68,1675,24.3
-7.78,1670,24.5
-7.69,1666,24.7
-7.87,1662,24.9
-7.97,1659,25.1
-7.92,1655,25.3
-7.94,1652,25.4
-7.71,1648,25.6
-7.74,1645,25.8
-8.06,1644,25.8
-7.77,1641,25.9
-7.94,1637,26.1
-8.13,1636,26.2
-7.77,1634,26.3
-7.67,1631,26.4
-7.99,1630,26.5
-7.56,1627,26.6
-7.58,1624,26.8
-8.08,1620,27
-7.5,1617,27.1
-7.55,1613,27.3
-7.7,1610,27.4
-7.79,1606,27.6
-7.73,1603,27.8
-7.73,1599,27.9
-7.69,1595,28.1
-7.61,1591,28.3
-7.84,1588,28.4
-7.63,1584,28.6
-7.88,1580,28.8
-8.01,1576,28.9
-8.18,1572,29.1
-8.16,1568,29.3
-7.8,1564,29.4
-8.01,1561,29.6
-7.98,1557,29.8
-7.78,1553,29.9
-8.34,1548,30.1
-8.13,1544,30.3
-7.69,1541,30.4
-7.77,1538,30.6
-7.71,1534,30.8
-7.76,1530,30.9
-8.05,1526,31.1
-8.05,1524,31.2
-7.87,1522,31.3
-7.81,1518,31.4
-7.87,1514,31.6
-7.99,1511,31.8
-7.93,1507,31.9
-8.16,1505,32
-8.01,1502,32.1
-7.74,1499,32.3
-7.59,1495,32.4
-7.65,1491,32.6
-7.72,1488,32.8
-7.9,1486,32.8
-7.71,1484,32.9
-8.34,1481,33.1
-7.85,1480,33.1
-7.99,1476,33.3
-8.21,1472,33.4
-7.7,1468,33.6
-8.03,1467,33.7
-7.94,1464,33.8
-8.03,1461,33.9
-7.95,1457,34.1
-8.27,1453,34.3
-8.16,1449,34.4
-8.3,1448,34.5
-7.77,1445,34.6
-7.91,1441,34.8
-7.85,1438,34.9
-8.04,1434,35.1
-7.76,1430,35.3
-8.01,1428,35.3
-7.84,1426,35.4
-7.82,1422,35.6
-7.67,1418,35.8
-7.8,1414,35.9
-8.03,1410,36.1
-8.08,1408,36.2
-7.71,1406,36.3
-8.32,1402,36.4
-8.44,1398,36.6
-8.11,1397,36.6
-7.95,1394,36.8
-7.91,1393,36.8
-8.03,1391,36.9
-8.05,1389,37
-7.56,1386,37.1
-7.83,1382,37.3
-7.96,1378,37.4
-7.88,1374,37.6
-7.72,1370,37.8
-8.03,1366,37.9
-7.87,1362,38.1
-7.56,1358,38.3
-7.66,1353,38.4
-8.01,1349,38.6
-7.91,1345,38.8
-7.98,1341,38.9
-7.92,1337,39.1
-8.23,1333,39.3
-8.07,1330,39.4
-8.02,1327,39.6
-8.11,1324,39.8
-8.15,1321,39.9
-8.33,1318,40.1
-8.5,1317,40.1
-8.05,1314,40.3
-8.13,1311,40.4
-7.97,1308,40.6
-8.06,1305,40.8
-8.15,1302,40.9
-8.14,1298,41.1
-8.28,1295,41.3
-8.16,1292,41.4
-8.16,1289,41.6
-8.11,1286,41.8
-8.15,1283,41.9
-8.16,1280,42.1
-8.34,1276,42.3
-7.97,1273,42.4
-8.03,1270,42.6
-8.2,1267,42.8
-8.25,1264,42.9
-8.18,1261,43.1
-8.18,1257,43.3
-8.3,1254,43.4
-8.3,1251,43.6
-8.01,1248,43.8
-8.33,1245,43.9
-8.25,1242,44.1
-7.93,1239,44.3
-8.18,1235,44.4
-8.19,1232,44.6
-8.1,1229,44.8
-8.29,1226,44.9
-8.14,1223,45.1
-7.93,1220,45.3
-8.22,1216,45.4
-8.26,1213,45.6
-8.44,1212,45.6
-8.3,1209,45.8
-8.27,1205,45.9
-8.18,1202,46.1
-8.24,1198,46.3
-8.24,1194,46.4
-8.08,1190,46.6
-7.92,1187,46.8
-8.1,1183,46.9
-8.22,1179,47.1
-8.29,1175,47.3
-8.15,1171,47.4
-8.16,1168,47.6
-8.03,1164,47.8
-8.15,1160,47.9
-8.24,1156,48.1
-8.24,1153,48.3
-8.52,1149,48.4
-8.36,1145,48.6
-8.37,1141,48.8
-8.36,1137,48.9
-8.39,1134,49.1
-8.25,1130,49.3
-8.24,1126,49.4
-8.46,1122,49.6
-8.12,1119,49.8
-8.15,1115,49.9
-8.55,1111,50.1
-8.5,1107,50.3
-8.64,1107,50.3
-8.44,1104,50.4
-8.3,1100,50.6
-8.4,1097,50.8
-8.2,1093,50.9
-8.25,1090,51.1
-8.01,1087,51.3
-8.11,1083,51.4
-7.99,1080,51.6
-8.14,1077,51.8
-8.16,1073,51.9
-8.06,1070,52.1
-7.95,1067,52.3
-8.2,1062,52.5
-7.97,1060,52.6
-7.94,1056,52.8
-7.98,1053,52.9
-8.14,1050,53.1
-8.46,1047,53.2
-8.38,1046,53.3
-7.98,1043,53.4
-7.8,1040,53.6
-7.92,1036,53.8
-7.98,1033,53.9
-8.19,1029,54.1
-8.35,1026,54.3
-8.1,1023,54.4
-8.25,1019,54.6
-8.21,1016,54.8
-8.23,1013,54.9
-8.35,1009,55.1
-8.44,1006,55.3
-8.15,1003,55.4
-8.22,999,55.6
-8.44,996,55.8
-8.25,992,56
-8.33,989,56.1
-8.4,988,56.1
-8.33,986,56.3
-8.34,982,56.4
-8.34,982,56.5
-8.53,979,56.6
-8.35,978,56.6
-8.64,976,56.8
-8.34,972,56.9
-8.3,968,57.1
-8.56,968,57.1
-8.38,964,57.3
-8.36,960,57.4
-8.19,956,57.6
-8.17,952,57.8
-8.3,948,57.9
-8.07,944,58.1
-8.16,940,58.3
-7.94,936,58.4
-7.92,932,58.6
-7.78,928,58.8
-7.9,923,58.9
-8.13,919,59.1
-7.92,915,59.3
-8.01,911,59.4
-8.1,907,59.6
-8.09,903,59.8
-8.01,899,59.9
-7.9,895,60.1
-8.12,892,60.3
-7.89,888,60.4
-7.96,885,60.6
-8.13,881,60.8
-7.92,878,60.9
-7.94,875,61.1
-8.11,871,61.3
-7.86,868,61.4
-7.93,864,61.6
-7.77,861,61.8
-7.97,857,61.9
-7.96,854,62.1
-8.11,850,62.3
-8.09,847,62.4
-8.25,843,62.6
-8.12,840,62.8
-8.01,837,62.9
-8.1,833,63.1
-8.01,830,63.3
-8.26,826,63.4
-8.24,823,63.6
-8.22,822,63.6
-8.42,819,63.8
-8.12,816,63.9
-8.09,812,64.1
-8.07,809,64.3
-8.35,805,64.4
-8.31,802,64.6
-8.17,799,64.8
-8.27,795,64.9
-8.12,792,65.1
-8.64,788,65.3
-8.54,788,65.3
-7.97,785,65.4
-8.16,781,65.6
-8.15,778,65.8
-8.11,774,65.9
-8.18,771,66.1
-8.23,768,66.3
-8.15,764,66.4
-8.21,760,66.6
-8.31,757,66.8
-7.98,754,66.9
-8.22,750,67.1
-8.1,747,67.3
-8.24,744,67.4
-8.37,741,67.6
-8.14,738,67.8
-8.36,734,67.9
-8.27,731,68.1
-8.17,728,68.3
-8.21,725,68.4
-8.3,722,68.6
-8.37,719,68.8
-8.27,715,68.9
-8.14,712,69.1
-8.33,709,69.3
-8.44,708,69.3
-8.21,706,69.4
-8.21,703,69.6
-8.08,699,69.8
-8.29,696,69.9
-8.24,693,70.1
-8.17,690,70.3
-8.22,687,70.4
-8.26,684,70.6
-8.05,680,70.8
-8.24,677,70.9
-8.47,674,71.1
-8.2,671,71.3
-8.23,668,71.4
-8.19,664,71.6
-8.44,661,71.8
-8.33,657,72
-8.28,655,72.1
-8.55,651,72.3
-8.27,649,72.4
-8.26,645,72.6
-8.28,642,72.8
-8.43,638,73
-8.22,635,73.1
-8.44,633,73.3
-8.23,629,73.4
-8.21,626,73.6
-8.37,623,73.8
-8.4,620,73.9
-8.37,617,74.1
-8.51,613,74.3
-8.35,610,74.4
-8.45,607,74.6
-8.26,604,74.8
-8.4,601,74.9
-8.62,598,75.1
-8.6,597,75.1
-8.43,594,75.3
-8.54,591,75.5
-8.44,588,75.6
-8.48,585,75.8
-8.19,582,75.9
-8.48,579,76.1
-8.62,575,76.3
-8.6,572,76.4
-8.49,570,76.6
-8.28,569,76.8
-8.44,567,76.9
-8.5,566,77.1
-8.63,564,77.3
-8.38,563,77.4
-8.51,561,77.6
-8.48,560,77.8
-8.18,559,77.9
-8.53,557,78.1
-8.52,556,78.3
-8.33,554,78.4
-8.36,553,78.6
-8.49,552,78.7
-8.45,551,78.8
-8.39,550,78.9
-8.64,549,79
-8.4,549,79.1
-8.35,547,79.3
-8.34,547,79.3
-8.26,546,79.4
-8.33,544,79.6
-8.42,544,79.7
-8.37,543,79.7
-8.39,543,79.8
-8.4,541,79.9
-8.54,540,80.1
-8.41,539,80.3
-8.49,537,80.4
-8.45,536,80.6
-8.62,535,80.7
-8.58,534,80.8
-8.78,533,80.9
-8.72,533,80.9
-8.33,532,81
-8.75,531,81.1
-8.34,531,81.1
-8.46,530,81.3
-8.25,528,81.4
-8.2,527,81.6
-8.29,526,81.7
-8.26,524,81.9
-8.29,523,82
-8.3,522,82.2
-8.11,521,82.3
-8.31,519,82.5
-8.27,518,82.6
-8.21,517,82.8
-8.21,515,82.9
-8.19,514,83.1
-8.25,513,83.2
-8.25,511,83.4
-8.21,510,83.5
-8.05,509,83.7
-8.18,508,83.8
-8.29,506,84
-8.45,505,84.1
-8.6,505,84.2
-8.21,504,84.3
-8.19,503,84.4
-8.22,501,84.6
-8.22,500,84.7
-8.44,499,84.8
-8.53,499,84.9
-8.64,498,84.9
-8.32,498,85
-8.15,497,85
-8.29,496,85.2
-8.12,495,85.3
-8.23,494,85.5
-8.31,493,85.5
-8.34,492,85.6
-8.18,490,85.8
-8.31,490,85.9
-8.2,488,86.1
-8.3,487,86.2
-8.03,485,86.4
-8.27,483,86.5
-7.98,482,86.7
-8.41,480,86.8
-8.3,479,87
-8.05,477,87.1
-8.2,476,87.3
-8.41,474,87.4
-8.22,473,87.6
-8.3,471,87.7
-8.37,469,87.9
-8.36,468,88
-8.35,466,88.2
-8.28,465,88.3
-8.45,463,88.5
-8.36,462,88.6
-8.23,460,88.8
-8.15,459,88.9
-8.23,457,89.1
-8.12,455,89.2
-8.42,454,89.4
-8.45,452,89.5
-8.28,451,89.7
-8.39,449,89.8
-8.48,448,90
-8.38,446,90.1
-8.27,446,90.2
-8.42,444,90.3
-8.44,443,90.4
-8.27,441,90.6
-8.4,440,90.7
-8.16,438,90.9
-8.25,437,91
-8.37,435,91.2
-8.36,434,91.3
-8.35,432,91.5
-8.27,430,91.6
-8.33,429,91.8
-8.29,427,92
-8.17,426,92.1
-8.26,424,92.2
-8.13,422,92.4
-8.22,421,92.5
-8.06,419,92.7
-8.18,417,92.8
-8.12,416,93
-8,414,93.1
-8.16,412,93.3
-8.09,410,93.4
-8.11,409,93.6
-8.38,407,93.7
-8.11,405,93.9
-8.27,404,94
-8.24,402,94.2
-8.12,400,94.3
-8.07,398,94.5
-8.27,396,94.7
-8.32,395,94.8
-8.09,394,94.9
-8.04,392,95.1
-8.11,390,95.3
-8.39,387,95.6
-8.22,384,95.8
-8.2,381,96.1
-8.13,378,96.3
-8.15,375,96.6
-8.03,373,96.8
-8.62,370,97.1
-8.36,367,97.3
-8.2,364,97.6
-8.11,361,97.8
-8.13,359,98.1
-7.99,356,98.3
-7.98,353,98.6
-8.11,350,98.8
-8.04,347,99.1
-8.05,345,99.3
-8.01,343,99.6
-8.08,340,99.8
-8.44,338,100.1
-8.4,336,100.3
-8.16,333,100.6
-8.18,331,100.8
-8.35,328,101.1
-8.14,326,101.3
-8.48,324,101.6
-8.28,321,101.8
-8.28,319,102.1
-8.33,317,102.3
-8.21,314,102.6
-8.24,312,102.8
-8.23,310,103.1
-8.21,307,103.3
-8.25,305,103.6
-8.13,303,103.8
-8.11,300,104.1
-8.16,298,104.3
-8.22,296,104.6
-8.28,293,104.8
-8.07,291,105.1
-8.13,289,105.2
-8.25,286,105.6
-8.23,284,105.8
-8.08,281,106.1
-8.17,279,106.3
-8.17,277,106.6
-8.16,274,106.8
-8.17,272,107.1
-8.11,270,107.3
-8.1,267,107.6
-8.14,265,107.8
-8.33,263,108
-8.62,261,108.2
-8.46,259,108.4
-8.3,257,108.6
-8.31,256,108.8
-8.35,254,109
-8.29,252,109.2
-8.26,250,109.4
-8.28,248,109.6
-8.2,246,109.8
-8.37,244,110.1
-8.32,241,110.3
-8.26,239,110.6
-8.3,237,110.8
-8.26,234,111
-8.27,233,111.2
-8.31,231,111.4
-8.3,229,111.6
-8.19,227,111.8
-8.25,225,112
-8.23,223,112.2
-8.13,221,112.4
-8.19,219,112.6
-8.26,217,112.8
-8.26,216,113
-8.27,214,113.2
-8.27,213,113.4
-8.21,211,113.5
-8.38,209,113.7
-8.3,208,113.9
-8.34,206,114.1
-8.38,204,114.3
-8.27,201,114.6
-8.36,199,114.8
-8.3,197,115
-8.2,194,115.3
-8.37,192,115.5
