d18O (permil),year (AD)
18.92298,-4111
18.92348,-4110
18.92991,-4109
18.93966,-4108
18.95216,-4107
18.96929,-4106
18.98339,-4105
19.00675,-4104
19.02603,-4103
19.04914,-4102
19.06874,-4101
19.08281,-4100
19.09764,-4099
19.10233,-4098
19.10961,-4097
19.10447,-4096
19.11058,-4095
19.10793,-4094
19.10604,-4093
19.09719,-4092
19.08611,-4091
19.07782,-4090
19.06275,-4089
19.06082,-4088
19.05939,-4087
19.06179,-4086
19.05752,-4085
19.05905,-4084
19.07061,-4083
19.07473,-4082
19.08143,-4081
19.08427,-4080
19.09371,-4079
19.11581,-4078
19.13013,-4077
19.14896,-4076
19.16454,-4075
19.18133,-4074
19.19498,-4073
19.21284,-4072
19.2268,-4071
19.2445,-4070
19.25989,-4069
19.27874,-4068
19.29638,-4067
19.31141,-4066
19.3279,-4065
19.34938,-4064
19.36984,-4063
19.39131,-4062
19.41539,-4061
19.43507,-4060
19.4495,-4059
19.46744,-4058
19.48603,-4057
19.49742,-4056
19.51555,-4055
19.51715,-4054
19.52179,-4053
19.51857,-4052
19.52694,-4051
19.52321,-4050
19.52225,-4049
19.51156,-4048
19.50209,-4047
19.4911,-4046
19.47632,-4045
19.46951,-4044
19.4638,-4043
19.45292,-4042
19.44924,-4041
19.44851,-4040
19.45452,-4039
19.4633,-4038
19.46855,-4037
19.48013,-4036
19.49255,-4035
19.50216,-4034
19.51141,-4033
19.52127,-4032
19.52808,-4031
19.53844,-4030
19.53929,-4029
19.54186,-4028
19.53486,-4027
19.53029,-4026
19.5207,-4025
19.50512,-4024
19.48627,-4023
19.4681,-4022
19.45284,-4021
19.43279,-4020
19.41096,-4019
19.39661,-4018
19.37723,-4017
19.36386,-4016
19.3504,-4015
19.34411,-4014
19.34591,-4013
19.34402,-4012
19.35008,-4011
19.35851,-4010
19.36884,-4009
19.37697,-4008
19.40091,-4007
19.41842,-4006
19.44259,-4005
19.46508,-4004
19.49196,-4003
19.51393,-4002
19.54251,-4001
19.5658,-4000
19.59888,-3999
19.62623,-3998
19.65525,-3997
19.68488,-3996
19.70135,-3995
19.72491,-3994
19.7478,-3993
19.77165,-3992
19.79451,-3991
19.81196,-3990
19.82725,-3989
19.83932,-3988
19.84651,-3987
19.85349,-3986
19.84938,-3985
19.84705,-3984
19.83929,-3983
19.82977,-3982
19.81116,-3981
19.7849,-3980
19.75746,-3979
19.72449,-3978
19.68999,-3977
19.65965,-3976
19.62252,-3975
19.59294,-3974
19.55821,-3973
19.51611,-3972
19.48269,-3971
19.45302,-3970
19.42027,-3969
19.39238,-3968
19.37119,-3967
19.3472,-3966
19.33255,-3965
19.31631,-3964
19.30854,-3963
19.30301,-3962
19.30077,-3961
19.29574,-3960
19.29714,-3959
19.29386,-3958
19.29017,-3957
19.28666,-3956
19.28266,-3955
19.2897,-3954
19.29227,-3953
19.3,-3952
19.30391,-3951
19.30772,-3950
19.31324,-3949
19.31821,-3948
19.32235,-3947
19.3302,-3946
19.33978,-3945
19.35522,-3944
19.37138,-3943
19.38912,-3942
19.41298,-3941
19.43782,-3940
19.46266,-3939
19.49156,-3938
19.52724,-3937
19.566770000000002,-3936
19.59695,-3935
19.6296,-3934
19.65683,-3933
19.68931,-3932
19.72088,-3931
19.75299,-3930
19.78301,-3929
19.80917,-3928
19.82572,-3927
19.84499,-3926
19.86001,-3925
19.8693,-3924
19.87648,-3923
19.87433,-3922
19.86713,-3921
19.86154,-3920
19.85179,-3919
19.83859,-3918
19.82321,-3917
19.81603,-3916
19.79999,-3915
19.78931,-3914
19.77521,-3913
19.76395,-3912
19.751,-3911
19.73663,-3910
19.73002,-3909
19.72633,-3908
19.72341,-3907
19.72817,-3906
19.73055,-3905
19.73493,-3904
19.73859,-3903
19.74855,-3902
19.77175,-3901
19.78982,-3900
19.81057,-3899
19.83714,-3898
19.86319,-3897
19.8905,-3896
19.91604,-3895
19.94866,-3894
19.97936,-3893
20.01229,-3892
20.04681,-3891
20.07931,-3890
20.1111,-3889
20.13938,-3888
20.16506,-3887
20.19292,-3886
20.21456,-3885
20.23304,-3884
20.24578,-3883
20.25673,-3882
20.26588,-3881
20.27151,-3880
20.27109,-3879
20.27312,-3878
20.26758,-3877
20.25546,-3876
20.23731,-3875
20.22667,-3874
20.21053,-3873
20.19771,-3872
20.1846,-3871
20.16593,-3870
20.16072,-3869
20.15153,-3868
20.13902,-3867
20.13313,-3866
20.12983,-3865
20.12978,-3864
20.1314,-3863
20.13967,-3862
20.15064,-3861
20.16115,-3860
20.16867,-3859
20.18795,-3858
20.1995,-3857
20.21718,-3856
20.23505,-3855
20.24563,-3854
20.25605,-3853
20.26666,-3852
20.27617,-3851
20.27676,-3850
20.27387,-3849
20.27268,-3848
20.26337,-3847
20.25773,-3846
20.2494,-3845
20.2322,-3844
20.21317,-3843
20.19687,-3842
20.18013,-3841
20.16183,-3840
20.14086,-3839
20.11969,-3838
20.09712,-3837
20.07994,-3836
20.06911,-3835
20.05922,-3834
20.04934,-3833
20.04375,-3832
20.04209,-3831
20.03602,-3830
20.0406,-3829
20.03895,-3828
20.03328,-3827
20.03984,-3826
20.03495,-3825
20.02839,-3824
20.02298,-3823
20.01445,-3822
20.0064,-3821
19.99192,-3820
19.97025,-3819
19.95327,-3818
19.92626,-3817
19.90488,-3816
19.87769,-3815
19.8472,-3814
19.8212,-3813
19.79723,-3812
19.77343,-3811
19.74997,-3810
19.73036,-3809
19.72052,-3808
19.7131,-3807
19.71592,-3806
