d18O (permil),year (AD),depth (cm)
-0.7737,1995.2143,3
-0.3162,1983.5,7
-1.1475,1971.7857,11
-1.4179,1965.9286,13
-2.7035,1951.069,15
-3.5929,1897.3793,19.5
-3.0211,1837.7241,24.5
-4.9246,1778.4615,29.5
-4.5288,1720.7692,34.5
-4.6725,1663.0769,39.5
-4.3537,1605.3846,44.5
-4.1229,1547.6923,49.5
-3.8484,1490,54.5
-4.6215,1473.5498,59.5
-4.6147,1457.0996,64.5
-3.0478,1440.6494,69.5
-2.6827,1424.1991,74.5
-3.3121,1407.7489,79.5
-5.0403,1391.2987,84.5
-3.3266,1374.8485,89.5
-4.8703,1358.3983,94.5
-4.7173,1341.9481,99.5
-4.7777,1325.4978,104.5
-4.6411,1309.0476,109.5
-4.7737,1292.5974,114.5
-5.2214,1276.1472,119.5
-5.2189,1259.697,124.5
-4.6626,1243.2468,129.5
-4.9344,1226.7965,134.5
-4.9901,1210.3463,139.5
-4.808,1193.8961,144.5
-4.8703,1179.0909,149
-4.5022,1162.6407,154
-5.239,1146.1905,159
