d18O (permil),year (AD),depth (cm)
-12.35,1990,NA
-13.75,1980,NA
-12.63,1970,NA
-13.74,1960,NA
-12.78,1950,NA
-13.46,1940,NA
-13.29,1930,NA
-14.22,1920,NA
-14.18,1910,NA
-14.1,1900,NA
-12.28,1890,NA
-15.86,1880,NA
-14.77,1870,NA
-15.29,1860,NA
-14.75,1850,NA
-17.14,1840,NA
-14.38,1830,NA
-13.59,1820,NA
-17.83,1810,NA
-15.17,1800,NA
-14.39,1790,NA
-13.96,1780,NA
-14.86,1770,NA
-15.6,1760,NA
-15.16,1750,NA
-13.24,1740,NA
-14.92,1730,NA
-15.11,1720,NA
-15.6,1710,NA
-14.11,1700,NA
-15.5,1690,NA
-15.14,1680,NA
-13.44,1670,NA
-12.54,1660,NA
-13.44,1650,NA
-14.15,1640,NA
-12.91,1630,NA
-13.44,1620,NA
-13.7,1610,NA
-13.8,1600,NA
-14.2,1590,NA
-14.41,1580,NA
-14.36,1570,NA
-11.71,1560,NA
-14.56,1550,NA
-14.68,1540,NA
-12.87,1530,NA
-15.19,1520,NA
-14.84,1510,NA
-16.23,1500,NA
-14.67,1490,NA
-13.07,1480,NA
-13.17,1470,NA
-14.57,1460,NA
-12.17,1450,NA
-15.5,1440,NA
-13.14,1430,NA
-13.42,1420,NA
-12.96,1410,NA
-12.26,1400,NA
-12.52,1390,NA
-14.24,1380,NA
-13.92,1370,NA
-14.58,1360,NA
-14.17,1350,NA
-14.83,1340,NA
-13.34,1330,NA
-15.78,1320,NA
-13.93,1310,NA
-14.69,1300,NA
-16.21,1290,NA
-17.57,1280,NA
-16.91,1270,NA
-17.58,1260,NA
-14.23,1250,NA
-13.81,1240,NA
-13.53,1230,NA
-13.18,1220,NA
-15.38,1210,NA
-15.49,1200,NA
-12.89,1190,NA
-13.46,1180,NA
-12.77,1170,NA
-13.84,1160,NA
-13.95,1150,NA
-13.67,1140,NA
-12.12,1130,NA
-14.95,1120,NA
-14.46,1110,NA
-12.52,1100,NA
-14.14,1090,NA
-14.49,1080,NA
-14.35,1070,NA
-14.04,1060,NA
-14.58,1050,NA
-14.43,1040,NA
-13.83,1030,NA
-14.65,1020,NA
-14.75,1010,NA
