d18O (permil),year (AD),depth (cm)
-4.57,2004,NA
-4.52,2003,NA
-4.72,2002,NA
-4.69,2001,NA
-4.36,2000,NA
-4.44,1999,NA
-4.56,1998,NA
-4.62,1997,NA
-4.43,1996,NA
-4.81,1995,NA
-4.49,1994,NA
-4.66,1993,NA
-4.5,1992,NA
-4.5,1991,NA
-4.45,1990,NA
-4.42,1989,NA
-4.54,1988,NA
-4.59,1987,NA
-4.52,1986,NA
-4.36,1985,NA
-4.44,1984,NA
-4.39,1983,NA
-4.46,1982,NA
-4.2,1981,NA
-4.46,1980,NA
-4.5,1979,NA
-4.47,1978,NA
-4.37,1977,NA
-4.48,1976,NA
-4.17,1975,NA
-4.24,1974,NA
-4.26,1973,NA
-4.18,1972,NA
-4.14,1971,NA
-4.07,1970,NA
-4.13,1969,NA
-4.27,1968,NA
-4.37,1967,NA
-4.31,1966,NA
NA,1965,NA
-4.21,1964,NA
-4.23,1963,NA
-4.25,1962,NA
-4.24,1961,NA
-4.19,1960,NA
-4.29,1959,NA
-4.25,1958,NA
-4.32,1957,NA
-4.15,1956,NA
-4.36,1955,NA
-4.41,1954,NA
-4.41,1953,NA
-4.39,1952,NA
-4.4,1951,NA
-4.37,1950,NA
-4.42,1949,NA
-4.43,1948,NA
-4.3,1947,NA
-4.31,1946,NA
-4.26,1945,NA
-4.17,1944,NA
-4.36,1943,NA
-4.38,1942,NA
-4.31,1941,NA
-4.18,1940,NA
-4.33,1939,NA
-4.4,1938,NA
-4.23,1937,NA
-4.27,1936,NA
-4.37,1935,NA
-4.25,1934,NA
-4.41,1933,NA
-4.58,1932,NA
-4.2,1931,NA
-4.29,1930,NA
-4.15,1929,NA
-4.44,1928,NA
-4.35,1927,NA
-4.45,1926,NA
-4.3,1925,NA
-4.31,1924,NA
-4.09,1923,NA
-4.03,1922,NA
-4.15,1921,NA
-4.17,1920,NA
-4.16,1919,NA
-4.02,1918,NA
-4.15,1917,NA
-4.28,1916,NA
-4.33,1915,NA
-4.31,1914,NA
-4.19,1913,NA
-4.33,1912,NA
-4.18,1911,NA
-4.33,1910,NA
-4.12,1909,NA
-4.1,1908,NA
-4.26,1907,NA
-4.18,1906,NA
-4.06,1905,NA
-4.09,1904,NA
-4.22,1903,NA
-4,1902,NA
-4.3,1901,NA
-4.21,1900,NA
-4.25,1899,NA
-4.35,1898,NA
-4.18,1897,NA
-4.1,1896,NA
-4.05,1895,NA
-4.24,1894,NA
-4.2,1893,NA
-4.16,1892,NA
-4.09,1891,NA
-4.4,1890,NA
-4.3,1889,NA
-4.19,1888,NA
-4.24,1887,NA
-4.24,1886,NA
-4.17,1885,NA
-4.53,1884,NA
-4.4,1883,NA
-4.33,1882,NA
-4.18,1881,NA
-4.31,1880,NA
-4.34,1879,NA
-4.52,1878,NA
-4.36,1877,NA
-4.37,1876,NA
-4.37,1875,NA
-4.32,1874,NA
-4.28,1873,NA
-4.1,1872,NA
-4.28,1871,NA
-4.39,1870,NA
-4.36,1869,NA
-4.06,1868,NA
-4.1,1867,NA
-4.25,1866,NA
-4.15,1865,NA
-4.23,1864,NA
-4.21,1863,NA
-4.12,1862,NA
-4.04,1861,NA
-4.13,1860,NA
-4.12,1859,NA
-4.04,1858,NA
-4.29,1857,NA
-4.16,1856,NA
-4.31,1855,NA
-4.15,1854,NA
-3.9,1853,NA
-4.27,1852,NA
-4.19,1851,NA
-3.94,1850,NA
-4.25,1849,NA
-4.11,1848,NA
-4.21,1847,NA
-4.25,1846,NA
-3.98,1845,NA
-4.2,1844,NA
-4.09,1843,NA
-4.37,1842,NA
-4.23,1841,NA
-4.3,1840,NA
-4.11,1839,NA
-4.09,1838,NA
-4.17,1837,NA
-4.08,1836,NA
-4.16,1835,NA
-4.08,1834,NA
-4.12,1833,NA
-4.17,1832,NA
-4.27,1831,NA
-4.19,1830,NA
-4.1,1829,NA
-4.44,1828,NA
-4.08,1827,NA
-4.12,1826,NA
-3.97,1825,NA
-4.19,1824,NA
-4.12,1823,NA
-4.15,1822,NA
-4.1,1821,NA
-4.18,1820,NA
-4.21,1819,NA
-4.32,1818,NA
-4.16,1817,NA
-4.28,1816,NA
-4.27,1815,NA
-4.28,1814,NA
-4.16,1813,NA
-4.4,1812,NA
-4.16,1811,NA
-4.6,1810,NA
-4.23,1809,NA
-4.26,1808,NA
-4.16,1807,NA
-4.15,1806,NA
-4.46,1805,NA
-4.23,1804,NA
-4.07,1803,NA
-3.9,1802,NA
-4.2,1801,NA
-3.86,1800,NA
-3.92,1799,NA
-3.9,1798,NA
-3.89,1797,NA
-3.83,1796,NA
-4.14,1795,NA
-4.19,1794,NA
-4.01,1793,NA
-3.86,1792,NA
-3.7,1791,NA
-3.99,1790,NA
-3.95,1789,NA
-3.73,1788,NA
-3.79,1787,NA
-3.83,1786,NA
-3.94,1785,NA
-3.96,1784,NA
-3.86,1783,NA
-4.05,1782,NA
-3.87,1781,NA
-4.01,1780,NA
-3.62,1779,NA
-3.65,1778,NA
-4.04,1777,NA
-4.12,1776,NA
-4.15,1775,NA
-4.38,1774,NA
-4.16,1773,NA
-4,1772,NA
-4.13,1771,NA
-4.04,1770,NA
-3.74,1769,NA
-3.91,1768,NA
-4.34,1767,NA
-4.38,1766,NA
-4.35,1765,NA
-4.3,1764,NA
-3.99,1763,NA
-4.08,1762,NA
-4.22,1761,NA
-3.96,1760,NA
-3.83,1759,NA
-4.01,1758,NA
-3.95,1757,NA
-3.95,1756,NA
-3.86,1755,NA
-4.06,1754,NA
-4.23,1753,NA
-3.97,1752,NA
-3.86,1751,NA
