d18O (permil),year (AD),depth (cm)
0.30036231,1815.6,5
2.10014001,1647.6,10
3.17803643,1479.6,15
2.79443849,1345.2,19
5.18862553,1143.6,25
3.32698355,1041.000272,30
-0.17445589,954.7506129,35
2.65297813,868.5009534,40
5.8769149,782.2512938,45
5.43824987,696.0016343,50
3.0644544,609.7519748,55
1.86125326,523.5023153,60
3.3038337,178.5036772,80
2.46571062,92.25401772,85
6.70006446,-80.24530131,95
3.6042892,-252.7446203,105
2.96082188,-338.9942799,110
2.97195351,-425.2439394,115
2.25883962,-511.4935989,120
3.41652914,-597.7432584,125
0.90698689,-683.9929179,130
4.81251435,-770.2425774,135
4.63332466,-856.4922369,140
2.561511595,-1120.780387,145
3.03637905,-1385.068536,150
4.243963885,-1649.356686,155
3.538758693,-1913.644836,160
0.90048523,-1969.77059,165
3.391359835,-2025.896344,170
3.798797195,-2082.022098,175
2.770352795,-2138.147851,180
2.63731504,-2194.273605,185
2.01384525,-2250.399359,190
2.0616226,-2306.525113,195
1.53863301,-2418.776621,205
2.52255089,-2599.956137,210
1.81367293,-2781.135654,215
1.93139238,-2962.31517,220
1.56335902,-3006.699412,225
0.79429145,-3051.083653,230
1.24152685,-3255.251164,253
0.24677287,-3317.389102,260
2.0990564,-3344.019647,263
1.98655798,-3610.325096,293
2.37133804,-3672.463034,300
2.67031589,-3699.093579,303
2.57525374,-3743.47782,308
4.90698544,-3787.862062,313
2.77059907,-3832.246303,318
4.87969817,-3868.881063,323
5.079969,-3900.349501,328
2.0123676,-3931.817939,333
5.72974096,-3975.873752,340
4.33513489,-3994.754814,343
2.77522904,-4057.69169,353
0.64839814,-4101.747503,360
2.51250287,-4123.203816,363
0.37404779,-4158.964336,368
1.24044324,-4302.006419,388
0.82906548,-4337.76694,393
0.18086968,-4387.831669,400
-0.15800472,-4409.287981,403
0.09181664,-4445.048502,408
-0.10737058,-4480.809023,413
-0.2927664,-4530.873752,420
-1.60482109,-4552.330064,423
0.17761885,-4588.090585,428
1.00983133,-4695.372147,443
4.98037539,-4731.132668,448
5.44219027,-4802.653709,458
1.51203531,-4816.957917,460
3.67472385,-4838.41423,463
0.62061832,-4874.17475,468
-0.64789495,-4960,480
0.15870493,-5064.166667,485
1.55537971,-5168.333333,490
-0.68079729,-5376.666667,500
0.04965436,-5480.833333,505
