d18O (permil),year (AD)
-45.74,1997
-43.58,1996
-41.82,1995
-45.39,1994
-46.59,1993
-45.66,1992
-44.81,1991
-45.91,1990
-46.83,1989
-45.49,1988
-45.94,1987
-50.39,1986
-47.37,1985
-46.09,1984
-47.59,1983
-44.65,1982
-45.65,1981
-42.21,1980
-43.78,1979
-44.29,1978
-41.02,1977
-43.52,1976
-43.52,1975
-45.55,1974
-46.19,1973
-43.95,1972
-43.38,1971
-43.66,1970
-45.28,1969
-46.44,1968
-45.8,1967
-43.56,1966
-44.74,1965
-45.57,1964
-46.28,1963
-45.85,1962
-43.95,1961
-45.24,1960
-44.12,1959
-43.05,1958
-47.12,1957
-46.94,1956
-45.45,1955
-45.49,1954
-45.22,1953
-44.65,1952
-47.05,1951
-46.3,1950
-45.12,1949
-45.18,1948
-44.37,1947
-43.42,1946
-43.94,1945
-43.98,1944
-44.56,1943
-46.21,1942
-46.51,1941
-45.64,1940
-45.59,1939
-44.99,1938
-45.01,1937
-45.96,1936
-44.82,1935
-43.04,1934
-42.29,1933
-41.65,1932
-41.81,1931
-43.34,1930
-46.47,1929
-46.46,1928
-47.5,1927
-48.55,1926
-49.54,1925
-47.35,1924
-46.06,1923
-48.42,1922
-48.48,1921
-48.08,1920
-47.72,1919
-45.78,1918
-45.43,1917
-44.61,1916
-43.8,1915
-43.67,1914
-44.07,1913
-45.24,1912
-47.36,1911
-48.24,1910
-49.09,1909
-48.51,1908
-47.52,1907
-46.05,1906
-46.01,1905
-46.9,1904
-46.68,1903
-46.28,1902
-46.14,1901
-46.1,1900
-45.68,1899
-46.75,1898
-47.83,1897
-47.16,1896
-46.12,1895
-46.58,1894
-46.62,1893
-46.14,1892
-46.92,1891
-46.64,1890
NA,1889
-45.84,1888
-46.26,1887
-47.21,1886
-48.74,1885
-49.11,1884
-49.32,1883
-48.85,1882
-47.78,1881
-47.34,1880
-47.03,1879
-46.68,1878
-46.55,1877
-46.18,1876
-46.54,1875
-46.45,1874
-46.28,1873
-46.15,1872
-46.08,1871
-46.49,1870
-46.4,1869
-45.75,1868
-45.43,1867
-45.32,1866
-44.98,1865
-45.85,1864
-46.5,1863
-46.78,1862
-46.44,1861
-47.1,1860
-46.22,1859
-44.33,1858
-43.87,1857
-45.68,1856
-47.31,1855
-48.38,1854
-48.55,1853
-48.17,1852
-47.73,1851
-48.06,1850
-47.17,1849
-46.34,1848
-46.47,1847
-46.44,1846
-46.2,1845
-46.23,1844
-45.66,1843
-46.85,1842
-48.62,1841
-48.79,1840
-48.15,1839
-48.78,1838
-48.66,1837
-48.14,1836
-47.54,1835
-46.73,1834
-45.46,1833
-45.63,1832
-46.26,1831
-46.35,1830
-46.65,1829
-47.89,1828
-47.6,1827
-46.12,1826
-46.66,1825
-46.53,1824
-45.86,1823
-45.77,1822
-46.48,1821
-46.86,1820
-45.93,1819
-44.96,1818
-45.83,1817
-46.77,1816
-46.75,1815
-46.71,1814
-47.15,1813
-46.63,1812
-47.08,1811
-47.14,1810
-46.65,1809
-45.37,1808
-45.9,1807
-46.48,1806
-45.22,1805
-44.8,1804
-46.42,1803
-46.35,1802
-44.82,1801
-45.13,1800
