d18O (permil),year (AD)
0.0986,1360
1.0685,1361
0.9552,1362
-0.0621,1363
1.1195,1364
-0.7864,1365
0.0478,1366
0.8333,1367
-0.2063,1368
-1.7838,1369
-0.9593,1370
0.4837,1371
-0.3298,1372
0.4618,1373
-0.4424,1374
-0.4371,1375
2.3365,1376
0.8198,1377
0.3906,1378
-0.438,1379
-1.7301,1380
-0.7084,1381
0.1838,1382
-0.7457,1383
1.4321,1384
0.5488,1385
-1.0494,1386
1.4799,1387
-0.2038,1388
-0.5346,1389
-1.7577,1390
-1.8409,1391
-0.2103,1392
0.7574,1393
0.3407,1394
-0.9984,1395
-0.2244,1396
-0.4685,1397
-0.3952,1398
-0.72,1399
-0.9979,1400
0.2689,1401
-0.5143,1402
-1.5535,1403
-1.9348,1404
-1.3058,1405
-0.1716,1406
0.3112,1407
-1.5585,1408
-0.6395,1409
-0.7493,1410
-1.5887,1411
-0.2493,1412
1.5291,1413
0.0175,1414
1.2637,1415
-1.5143,1416
-0.8019,1417
-1.0366,1418
-0.1602,1419
-1.152,1420
-0.4942,1421
1.339,1422
0.906,1423
-0.5725,1424
-1.2552,1425
-0.3621,1426
-0.8467,1427
-1.0115,1428
-1.3293,1429
-0.6823,1430
-1.5273,1431
-0.5612,1432
-1.0799,1433
0.1015,1434
-1.3603,1435
-0.5365,1436
-1.0539,1437
-0.6047,1438
-1.7254,1439
0.5589,1440
-0.3701,1441
-0.5427,1442
-0.0567,1443
0.2301,1444
0.1616,1445
-0.0715,1446
0.3478,1447
0.3792,1448
-1.2063,1449
-0.488,1450
0.3466,1451
0.6621,1452
-0.0706,1453
1.2262,1454
0.0287,1455
-1.5965,1456
0.2592,1457
0.663,1458
-0.3818,1459
-0.215,1460
0.6084,1461
1.1263,1462
1.2215,1463
-0.0195,1464
-0.6454,1465
-0.6578,1466
0.4317,1467
0.5328,1468
0.8658,1469
0.8152,1470
0.5571,1471
0.4057,1472
0.0803,1473
0.4174,1474
-0.6062,1475
-0.8462,1476
-0.8186,1477
1.4979,1478
-0.6867,1479
-0.0716,1480
-0.5694,1481
-0.8219,1482
-0.3542,1483
0.3981,1484
-1.1308,1485
-0.2753,1486
1.3082,1487
0.2612,1488
-0.3015,1489
0.0045,1490
1.0448,1491
1.6732,1492
1.7041,1493
-0.7088,1494
-0.1599,1495
0.1731,1496
0.6787,1497
-1.2415,1498
-0.4941,1499
0.1094,1500
-0.3911,1501
-0.9275,1502
0.5695,1503
-0.1307,1504
-0.8927,1505
-1.2685,1506
0.2264,1507
-0.7932,1508
0.3947,1509
0.9721,1510
0.3119,1511
0.234,1512
0.5664,1513
-0.5416,1514
-0.92,1515
1.0901,1516
1.2326,1517
1.8663,1518
-0.1615,1519
1.4015,1520
0.5033,1521
1.3619,1522
-0.0533,1523
2.2894,1524
0.8207,1525
0.5061,1526
-0.7137,1527
-0.1052,1528
0.2722,1529
0.385,1530
-0.4592,1531
1.126,1532
1.2482,1533
1.3631,1534
-1.3166,1535
0.1845,1536
0.6642,1537
0.03,1538
-0.9748,1539
-0.7425,1540
-0.6779,1541
0.8475,1542
0.22,1543
-0.8661,1544
0.2254,1545
1.0899,1546
0.654,1547
0.5743,1548
-0.9386,1549
-0.8546,1550
0.0334,1551
-0.43120000000000003,1552
-0.3547,1553
1.4892,1554
0.0086,1555
1.7071,1556
0.7955,1557
-0.7859,1558
0.3569,1559
-0.8723,1560
0.8148,1561
-0.4509,1562
-0.8198,1563
-0.6612,1564
-0.1311,1565
-0.5769,1566
0.2214,1567
0.0188,1568
-0.9763,1569
-0.3474,1570
-0.7301,1571
-0.5007,1572
-1.0956,1573
0.6114,1574
-1.0167,1575
-0.2863,1576
1.1809,1577
1.4814,1578
0.9454,1579
0.512,1580
1.1585,1581
0.4572,1582
0.9778,1583
-0.6099,1584
-0.6382,1585
-1.5089,1586
0.9299,1587
0.1665,1588
-0.1825,1589
0.2929,1590
0.752,1591
0.2945,1592
1.1093,1593
0.8763,1594
0.3663,1595
-0.7008,1596
0.509,1597
0.5119,1598
0.6084,1599
0.6458,1600
-0.4072,1601
0.8522,1602
1.1837,1603
-0.0416,1604
-0.094,1605
-0.931,1606
-0.4168,1607
0.1026,1608
1.2108,1609
0.0281,1610
-0.1779,1611
0.6943,1612
0.0519,1613
0.0803,1614
0.6608,1615
-0.826,1616
-0.3358,1617
0.955,1618
0.1959,1619
-0.0811,1620
0.562,1621
1.6323,1622
0.4325,1623
-0.3478,1624
-0.6196,1625
-1.2059,1626
0.0817,1627
0.5163,1628
-1.2602,1629
-0.3439,1630
-0.9357,1631
-0.5334,1632
-1.0722,1633
-0.3769,1634
-0.1917,1635
1.2209,1636
1.4904,1637
-0.0367,1638
1.8719,1639
-0.8972,1640
-0.1282,1641
-0.2855,1642
0.4424,1643
0.1631,1644
0.4681,1645
0.5726,1646
-0.0404,1647
0.108,1648
-0.3341,1649
-0.6149,1650
-0.5169,1651
-0.1854,1652
0.406,1653
0.023,1654
-0.1731,1655
-0.2895,1656
-0.0345,1657
-0.254,1658
0.0822,1659
0.0209,1660
-1.0379,1661
0.0079,1662
-1.2146,1663
-0.0622,1664
-0.3733,1665
0.1234,1666
-0.2372,1667
0.046,1668
0.801,1669
-0.3041,1670
0.3335,1671
0.8156,1672
-0.3086,1673
0.8317,1674
-0.7911,1675
0.6805,1676
-1.3099,1677
-1.2588,1678
-1.7783,1679
-1.7481,1680
-0.5389,1681
-1.1774,1682
0.0551,1683
0.9385,1684
1.0395,1685
0.6156,1686
0.062,1687
-0.1002,1688
-0.3622,1689
-0.6481,1690
0.488,1691
-2.0502,1692
-1.5573,1693
0.1774,1694
-0.6562,1695
-0.1481,1696
-1.1008,1697
-1.0146,1698
-0.1197,1699
-0.7968,1700
-0.6679,1701
0.7942,1702
-0.8622,1703
-0.7242,1704
1.1268,1705
-0.3612,1706
0.1906,1707
-0.2437,1708
-2.0607,1709
-0.8633,1710
-0.4633,1711
0.2657,1712
-1.1344,1713
-0.0394,1714
0.839,1715
-0.4151,1716
1.2979,1717
1.3429,1718
1.3214,1719
-0.3961,1720
1.1319,1721
0.7577,1722
0.7228,1723
-0.3525,1724
-0.9624,1725
0.9819,1726
-0.1578,1727
0.224,1728
-0.0252,1729
-0.5717,1730
0.6519,1731
-0.4187,1732
0.3981,1733
0.7558,1734
-0.8115,1735
-0.8857,1736
-0.1502,1737
-0.2387,1738
0.1623,1739
-1.6215,1740
-1.4033,1741
0.3078,1742
0.1214,1743
0.6938,1744
-1.2619,1745
-0.5493,1746
-1.9774,1747
-1.029,1748
-0.6459,1749
-0.7666,1750
-1.6069,1751
-1.3009,1752
-0.8015,1753
-0.8474,1754
-0.4647,1755
-1.1291,1756
0.2396,1757
-0.4902,1758
0.6145,1759
0.0305,1760
0.1487,1761
0.8589,1762
-0.741,1763
0.3109,1764
0.1865,1765
-0.7809,1766
-0.6065,1767
-0.3162,1768
-0.5278,1769
-1.2975,1770
-1.4566,1771
0.2556,1772
0.3905,1773
0.4618,1774
0.7382,1775
0.6684,1776
-0.0883,1777
-0.172,1778
-0.0418,1779
0.3117,1780
0.0926,1781
-0.0843,1782
-0.0878,1783
-0.4867,1784
-0.5545,1785
-0.8013,1786
-0.3287,1787
-1.0939,1788
-0.4047,1789
-0.3339,1790
0.0874,1791
-0.4874,1792
1.0577,1793
0.7938,1794
-0.8998,1795
