d18O (permil),year (AD),depth (cm)
-5.21,1997,NA
-5.68,1996,NA
-5.66,1995,NA
-5.52,1994,NA
-5.35,1993,NA
-5.35,1992,NA
-5.4,1991,NA
-5.5,1990,NA
-5.62,1989,NA
-5.68,1988,NA
-5.35,1987,NA
-5.49,1986,NA
-5.71,1985,NA
-5.67,1984,NA
-5.37,1983,NA
-5.44,1982,NA
-5.57,1981,NA
-5.48,1980,NA
-5.58,1979,NA
-5.55,1978,NA
-5.38,1977,NA
-5.51,1976,NA
-5.51,1975,NA
-5.53,1974,NA
-5.48,1973,NA
-5.23,1972,NA
-5.58,1971,NA
-5.48,1970,NA
-5.51,1969,NA
-5.5,1968,NA
-5.64,1967,NA
-5.41,1966,NA
-5.28,1965,NA
-5.41,1964,NA
-5.43,1963,NA
-5.49,1962,NA
-5.61,1961,NA
-5.61,1960,NA
-5.38,1959,NA
-5.27,1958,NA
-5.18,1957,NA
-5.4,1956,NA
-5.38,1955,NA
-5.37,1954,NA
-5.23,1953,NA
NA,1952,NA
NA,1951,NA
-5.47,1950,NA
-5.43,1949,NA
-5.36,1948,NA
-5.31,1947,NA
-5.36,1946,NA
-5.44,1945,NA
-5.43,1944,NA
-5.38,1943,NA
-5.36,1942,NA
-5.1,1941,NA
-5.19,1940,NA
-5.29,1939,NA
-5.38,1938,NA
-5.41,1937,NA
-5.38,1936,NA
-5.35,1935,NA
-5.32,1934,NA
-5.28,1933,NA
-5.33,1932,NA
-5.27,1931,NA
-5.23,1930,NA
-5.37,1929,NA
-5.5,1928,NA
-5.43,1927,NA
-5.2,1926,NA
-5.37,1925,NA
-5.29,1924,NA
-5.33,1923,NA
-5.38,1922,NA
-5.38,1921,NA
-5.23,1920,NA
-5.16,1919,NA
-5.3,1918,NA
-5.27,1917,NA
-5.23,1916,NA
-5.03,1915,NA
-4.97,1914,NA
-5.09,1913,NA
-5.12,1912,NA
-5.15,1911,NA
-5.23,1910,NA
