d18O (permil),year (AD),depth (cm)
-8.3,1935.9,3.3375
-8.6,1935.4,3.3625
-8.2,1934.9,3.3875
-8.4,1934.4,3.4125
-8.5,1934,3.4375
-8.4,1933.5,3.4625
-8.4,1933,3.4875
-8.5,1932.5,3.5125
-8.3,1932.1,3.5375
-8.5,1931.6,3.5625
-8.4,1931.1,3.5875
-8.6,1930.6,3.6125
-8.5,1930.2,3.6375
-8.3,1929.7,3.6625
-8.3,1929.2,3.6875
-8.3,1928.7,3.7125
-8.5,1928.2,3.7375
-8.5,1927.8,3.7625
-8.4,1927.3,3.7875
-8.3,1926.8,3.8125
-8.3,1926.3,3.8375
-8.6,1925.9,3.8625
-8.5,1925.4,3.8875
-8.5,1924.9,3.9125
-8.4,1924.4,3.9375
-8.5,1924,3.9625
-8.4,1923.5,3.9875
-8.5,1923,4.0125
-8.5,1922.5,4.0375
-8.3,1922,4.0625
-8.4,1921.6,4.0875
-8.5,1921.1,4.1125
-8.4,1920.6,4.1375
-8.4,1920.1,4.1625
-8.4,1919.7,4.1875
-8.2,1919.2,4.2125
-8.2,1918.7,4.2375
-8.3,1918.2,4.2625
-8.3,1917.8,4.2875
-8.2,1917.3,4.3125
-8.2,1916.8,4.3375
-8.1,1916.3,4.3625
-8.1,1915.8,4.3875
-8.1,1915.4,4.4125
-8.2,1914.9,4.4375
-8.4,1914.4,4.4625
-8.3,1913.9,4.4875
-8.2,1913.5,4.5125
-8.2,1913,4.5375
-8.2,1912.5,4.5625
-8.3,1912,4.5875
-8.3,1911.5,4.6125
-8.3,1911.1,4.6375
-8.2,1910.6,4.6625
-8.1,1910.1,4.6875
-8.1,1909.6,4.7125
-8.2,1909.2,4.7375
-8.1,1908.7,4.7625
-8.1,1908.2,4.7875
-8.1,1907.7,4.8125
-8.1,1907.3,4.8375
-8.1,1906.8,4.8625
-8,1906.3,4.8875
-8.1,1905.8,4.9125
-8.2,1905.3,4.9375
-7.9,1904.9,4.9625
-7.9,1904.5,4.9875
-8,1903.8,5.0125
NA,1903,5.0375
-8,1902.3,5.0625
-7.8,1901.6,5.0875
-7.9,1900.8,5.1125
-7.9,1900.1,5.1375
-8,1899.3,5.1625
-8.1,1898.6,5.1875
-8,1897.8,5.2125
-8.1,1897.1,5.2375
-8,1896.3,5.2625
-8.1,1895.6,5.2875
-8.1,1894.9,5.3125
-8.2,1894.1,5.3375
-8.1,1893.4,5.3625
-8.2,1892.6,5.3875
-8.2,1891.9,5.4125
-8,1891.1,5.4375
-7.9,1890.4,5.4625
-7.9,1889.6,5.4875
-7.8,1888.9,5.5125
-7.9,1888.2,5.5375
-8,1887.4,5.5625
-8.1,1886.7,5.5875
-8.1,1885.9,5.6125
NA,1885.2,5.6375
-8.1,1884.4,5.6625
-8.1,1883.7,5.6875
-8.2,1882.9,5.7125
-8.2,1882.2,5.7375
-8.3,1881.5,5.7625
-8.3,1880.7,5.7875
-8.1,1880,5.8125
-8.2,1879.2,5.8375
-8.1,1878.5,5.8625
-8.1,1877.7,5.8875
-8.3,1877,5.9125
-8.3,1876.3,5.9375
-8.4,1875.5,5.9625
-8.3,1874.8,5.9875
-8.4,1874,6.0125
-8.3,1873.3,6.0375
-8.4,1872.5,6.0625
-8.3,1871.8,6.0875
-8.5,1871,6.1125
-8.5,1870.3,6.1375
-8.3,1869.6,6.1625
-8.2,1868.8,6.1875
-8,1868.1,6.2125
-8,1867.3,6.2375
-8,1866.6,6.2625
-8.3,1865.8,6.2875
-8.4,1865.1,6.3125
-8.6,1864.3,6.3375
-8.5,1863.6,6.3625
-8.5,1862.9,6.3875
-8.2,1862.1,6.4125
-8.3,1861.4,6.4375
-8.3,1860.6,6.4625
-8.2,1859.9,6.4875
-8.1,1859.1,6.5125
-8.4,1858.4,6.5375
-8.4,1857.7,6.5625
-8.3,1856.9,6.5875
-8.4,1856.2,6.6125
-8.4,1855.4,6.6375
-8.4,1854.7,6.6625
-8.3,1853.9,6.6875
-8.3,1853.2,6.7125
-8.4,1852.4,6.7375
-8.2,1851.7,6.7625
-8.2,1851,6.7875
-8.3,1850.2,6.8125
-8.2,1849.5,6.8375
-8.3,1848.7,6.8625
-8.3,1848,6.8875
-8.2,1847.2,6.9125
-8.2,1846.5,6.9375
-8.1,1845.7,6.9625
-8.1,1845,6.9875
-8.1,1844.3,7.0125
-8.2,1843.5,7.0375
-8,1842.8,7.0625
-7.9,1842,7.0875
-8,1841.3,7.1125
-8,1840.5,7.1375
-8.2,1839.8,7.1625
-8.1,1839.1,7.1875
-8.1,1838.3,7.2125
-8.2,1837.6,7.2375
-8.2,1836.8,7.2625
-8.3,1836.1,7.2875
-8.3,1835.3,7.3125
-8.3,1834.6,7.3375
-8.3,1833.8,7.3625
-8.3,1833.1,7.3875
-8.2,1832.4,7.4125
-8.4,1831.6,7.4375
-8.3,1830.9,7.4625
-8.4,1830.1,7.4875
-8.3,1829.3,7.5125
-8.3,1828.3,7.5375
-8.3,1827.3,7.5625
-8.5,1826.3,7.5875
-8.4,1825.3,7.6125
-8.5,1824.3,7.6375
-8.2,1823.3,7.6625
-8.3,1822.4,7.6875
-8.4,1821.4,7.7125
-8.4,1820.4,7.7375
-8.5,1819.4,7.7625
-8.6,1818.4,7.7875
-8.4,1817.4,7.8125
-8.4,1816.4,7.8375
-8.2,1815.5,7.8625
-8.1,1814.5,7.8875
-8.3,1813.5,7.9125
-8.3,1812.5,7.9375
-8.4,1811.5,7.9625
-8.5,1810.5,7.9875
-8.3,1806.1,8.1
-8.5,1802.2,8.2
-8.7,1798.2,8.3
-8.8,1794.3,8.4
-8.7,1790.3,8.5
-8.6,1786.4,8.6
-8.5,1782.4,8.7
-8.7,1778.5,8.8
-8,1774.6,8.9
-8.2,1770.6,9
-8.2,1766.7,9.1
-8.3,1762.7,9.2
-8.5,1758.8,9.3
-8.2,1754.8,9.4
-8.2,1750.9,9.5
-8.2,1747,9.6
-8.2,1743,9.7
-8.6,1739.1,9.8
-8.4,1735.1,9.9
-8.6,1731.2,10
-8.3,1727.9,10.1
-8.5,1724.6,10.2
-8.4,1721.4,10.3
-8.6,1718.1,10.4
-8.3,1714.8,10.5
-8.6,1711.5,10.6
-8.9,1708.2,10.7
-8.6,1705,10.8
-8.5,1701.7,10.9
-8.6,1698.4,11
-8.2,1695.1,11.1
-8.3,1691.9,11.2
-8.4,1688.6,11.3
-8.3,1685.3,11.4
-8.5,1682,11.5
-8.2,1678.7,11.6
-8.3,1675.5,11.7
-8.4,1672.2,11.8
-8.5,1668.9,11.9
-8.5,1665.6,12
-8.3,1662.4,12.1
-8.4,1659.1,12.2
-8.4,1655.8,12.3
-8.3,1652.5,12.4
-8.1,1649.3,12.5
-8.2,1646.5,12.6
-7.9,1643.8,12.7
-8,1641,12.8
-8,1638.3,12.9
-7.8,1635.5,13
-7.7,1632.8,13.1
-8.1,1630,13.2
-8,1627.3,13.3
-8,1624.5,13.4
-8.3,1621.8,13.5
-8.5,1619,13.6
-8.8,1616.3,13.7
-8.5,1613.5,13.8
-8.3,1610.8,13.9
-8.4,1608,14
-8.3,1605.3,14.1
-8.3,1602.6,14.2
-8.3,1599.8,14.3
-8.3,1597.1,14.4
-8.3,1594.3,14.5
-8.2,1591.6,14.6
-8.2,1588.8,14.7
-8.3,1586.1,14.8
-8.4,1583.3,14.9
-8.4,1580.6,15
-9,1578.6,15.1
-8.8,1576.6,15.2
-8.5,1574.7,15.3
-8.7,1572.7,15.4
-8.9,1570.7,15.5
-8.7,1568.8,15.6
-8.6,1566.8,15.7
-8.7,1564.8,15.8
-8.7,1562.8,15.9
-8.9,1560.9,16
-8.9,1558.9,16.1
-8.8,1556.9,16.2
-8.6,1555,16.3
-8.6,1553,16.4
-8.9,1551,16.5
-8.6,1549,16.6
-8.6,1547.1,16.7
-8.5,1545.1,16.8
-8.4,1543.1,16.9
-8.5,1541.2,17
-8.4,1539.2,17.1
-8.5,1537.2,17.2
-8.2,1535.2,17.3
-8.4,1533.3,17.4
-8.4,1531.3,17.5
-8.3,1529.3,17.6
-8.3,1527.4,17.7
-8.3,1525.4,17.8
-8.3,1523.4,17.9
-8.2,1521.4,18
-8,1519.5,18.1
-8.4,1517.5,18.2
-8.5,1515.5,18.3
-8.5,1513.6,18.4
-8.2,1511.6,18.5
-8.2,1509.6,18.6
-8.3,1507.6,18.7
-8.3,1505.7,18.8
-8.4,1503.7,18.9
-8.2,1501.7,19
-8.3,1499.8,19.1
-8.2,1497.8,19.2
-8.1,1495.8,19.3
-8.1,1493.8,19.4
-8.4,1491.9,19.5
-8.3,1489.9,19.6
-8.4,1487.9,19.7
-8.2,1486,19.8
-8.5,1484,19.9
-8.5,1482,20
-8.2,1480.2,20.1
-8.3,1478.3,20.2
-8.6,1476.5,20.3
-8.7,1474.6,20.4
-8.8,1472.7,20.5
-8.7,1470.9,20.6
-8.7,1469,20.7
-8.7,1467.2,20.8
-8.8,1465.3,20.9
-8.9,1463.5,21
-8.9,1461.6,21.1
-9.1,1459.8,21.2
-9.2,1457.9,21.3
-9,1456,21.4
-9,1454.2,21.5
-9.1,1452.3,21.6
-9,1450.5,21.7
-9.1,1448.6,21.8
-9.1,1446.8,21.9
-9,1444.9,22
-9,1443.1,22.1
-9.1,1441.2,22.2
-8.8,1439.3,22.3
-8.7,1437.5,22.4
-8.6,1435.6,22.5
-8.7,1433.8,22.6
-8.7,1431.9,22.7
-8.7,1430.1,22.8
-8.7,1428.2,22.9
-8.8,1426.4,23
-8.7,1424.5,23.1
-8.8,1422.7,23.2
-8.5,1420.8,23.3
-8.6,1418.9,23.4
-8.6,1417.1,23.5
-8.8,1415.2,23.6
-8.7,1413.4,23.7
-8.6,1411.5,23.8
-8.5,1409.7,23.9
-8.6,1407.8,24
-8.5,1406,24.1
-8.5,1404.1,24.2
-8.8,1402.2,24.3
-8.6,1400.4,24.4
-8.7,1398.5,24.5
-8.7,1396.7,24.6
-8.7,1394.8,24.7
-8.5,1393,24.8
-8.6,1391.1,24.9
-8.6,1389.3,25
-8.6,1387.4,25.1
-8.4,1385.5,25.2
-8.4,1383.7,25.3
-8.6,1381.8,25.4
-8.1,1380,25.5
-8.5,1378.1,25.6
-8.3,1376.3,25.7
-8.6,1374.4,25.8
-8.4,1372.6,25.9
-8.6,1370.7,26
-8.6,1368.8,26.1
-8.8,1367,26.2
-8.7,1365.1,26.3
-8.6,1363.3,26.4
-8.9,1361.4,26.5
-8.7,1359.6,26.6
-8.6,1357.7,26.7
-8.6,1355.9,26.8
-8.6,1354,26.9
-8.6,1352.1,27
-8.7,1350.3,27.1
-8.8,1348.4,27.2
-8.4,1346.6,27.3
-8.7,1344.7,27.4
-8.8,1342.9,27.5
-8.6,1341,27.6
-8.6,1339.2,27.7
-8.3,1337.3,27.8
-8.4,1335.4,27.9
-8.4,1333.6,28
-8.6,1331.7,28.1
-8.8,1329.9,28.2
-8.7,1328,28.3
-8.7,1326.2,28.4
-8.7,1324.3,28.5
-8.7,1322.5,28.6
-8.5,1320.6,28.7
-8.4,1318.7,28.8
-8.6,1316.9,28.9
-8.3,1315,29
-8.3,1313.2,29.1
-8.6,1311.3,29.2
-8.1,1309.5,29.3
-7.9,1307.6,29.4
-7.9,1305.8,29.5
-8.2,1303.9,29.6
-8.3,1302,29.7
-8.2,1300.2,29.8
-8,1298.3,29.9
-7.8,1296.5,30
-8.3,1294,30.1
-8.4,1291.4,30.2
-8.3,1288.9,30.3
-8.4,1286.4,30.4
-8.7,1283.8,30.5
-8.6,1281.3,30.6
-8.4,1278.8,30.7
-8.1,1276.2,30.8
-8.3,1273.7,30.9
-8.4,1271.2,31
-8.7,1268.6,31.1
-8.8,1266.1,31.2
-8.7,1263.6,31.3
-9,1261.1,31.4
-8.6,1258.5,31.5
-8.4,1256,31.6
-8.7,1253.5,31.7
-8.4,1250.9,31.8
-8.3,1248.4,31.9
-8.5,1245.9,32
-8.5,1243.3,32.1
-8.5,1240.8,32.2
-8.3,1238.3,32.3
-8.1,1235.7,32.4
-7.6,1233.2,32.5
-8,1230.7,32.6
-8,1228.2,32.7
-8.6,1225.6,32.8
-8.3,1223.1,32.9
-8.6,1220.6,33
-8.4,1218,33.1
-8.2,1215.5,33.2
-8.4,1213,33.3
-8.5,1210.4,33.4
-8.8,1207.9,33.5
-8.8,1205.4,33.6
-8.6,1202.9,33.7
-8.4,1200.3,33.8
-8.4,1197.8,33.9
-8.5,1195.3,34
-8.6,1192.7,34.1
-8.5,1190.2,34.2
-8.8,1187.7,34.3
-8.7,1185.1,34.4
-8.5,1182.6,34.5
-8.5,1180.1,34.6
-8.6,1177.5,34.7
-8.7,1175,34.8
-8.6,1172.5,34.9
-8.5,1170,35
-8.3,1167.4,35.1
-8.5,1164.9,35.2
-8.5,1162.4,35.3
-8.1,1159.8,35.4
-8.4,1157.3,35.5
-8.5,1154.8,35.6
-8.5,1152.2,35.7
-8.2,1149.7,35.8
-8.3,1147.2,35.9
-8.3,1144.6,36
-8.6,1142.1,36.1
-8.3,1139.6,36.2
-8.3,1137.1,36.3
-8.2,1134.5,36.4
-8.1,1132,36.5
-8.3,1129.5,36.6
-8.4,1126.9,36.7
-8.1,1124.4,36.8
-8.4,1121.9,36.9
-8.3,1119.3,37
-8.1,1116.8,37.1
-8.2,1114.3,37.2
-8.5,1111.7,37.3
-8.6,1109.2,37.4
-8.7,1106.7,37.5
-8.8,1104.2,37.6
-8.8,1101.6,37.7
-8.8,1099.1,37.8
-8.4,1096.6,37.9
-8.8,1094,38
-8.8,1091.5,38.1
-8.5,1089,38.2
-8.6,1086.4,38.3
-8.6,1083.9,38.4
-8.7,1081.4,38.5
-8.1,1078.8,38.6
-8.3,1076.3,38.7
-8.2,1073.8,38.8
-8.4,1071.3,38.9
-8.1,1068.7,39
-8.1,1066.2,39.1
-7.8,1063.7,39.2
-8.4,1061.1,39.3
-8.3,1058.6,39.4
-8.2,1056.1,39.5
-8,1053.5,39.6
-8.1,1051,39.7
-8.3,1048.5,39.8
-8.3,1046,39.9
-8.4,1043.4,40
-8.4,1041.4,40.1
-8.4,1039.4,40.2
-8.4,1037.4,40.3
-8.4,1035.4,40.4
-8.5,1033.4,40.5
-8.6,1031.4,40.6
-8.8,1029.5,40.7
-8.8,1027.5,40.8
-8.8,1025.5,40.9
-8.6,1023.5,41
-8.4,1021.5,41.1
-8.7,1019.5,41.2
-8.5,1017.5,41.3
-8.6,1015.5,41.4
-8.6,1013.5,41.5
-8.9,1011.5,41.6
-8.7,1009.5,41.7
-8.8,1007.5,41.8
-8.6,1005.5,41.9
-8.7,1003.5,42
-8.6,1001.5,42.1
-8.3,999.5,42.2
-8.4,997.5,42.3
-8.6,995.5,42.4
-8.2,993.5,42.5
-8.3,991.5,42.6
-8.4,989.5,42.7
-8.2,987.6,42.8
-8.2,985.6,42.9
-8.3,983.6,43
-8.2,981.6,43.1
-8.4,979.6,43.2
-8.3,977.6,43.3
-8.2,975.6,43.4
-8.1,973.6,43.5
-8.2,971.6,43.6
-8.5,969.6,43.7
-8.7,967.6,43.8
-8.5,965.6,43.9
-8.4,963.6,44
-8.7,961.6,44.1
-8.5,959.6,44.2
-8.4,957.6,44.3
-8.6,955.6,44.4
-8.5,953.6,44.5
-8.5,951.6,44.6
-8.6,949.6,44.7
-8.3,947.6,44.8
-8.4,945.6,44.9
-8.2,943.7,45
-8,941.7,45.1
-8.2,939.7,45.2
-8.3,937.7,45.3
-8.3,935.7,45.4
-8.4,933.7,45.5
-8.1,931.7,45.6
-8.5,929.7,45.7
-8.3,927.7,45.8
-8,925.7,45.9
-8.3,923.7,46
-8.3,921.7,46.1
-8.4,919.7,46.2
-8.4,917.7,46.3
-8.5,915.7,46.4
-8.5,913.7,46.5
-8.6,911.7,46.6
-8.9,909.7,46.7
-8.9,907.7,46.8
-8.6,905.7,46.9
-8.6,903.7,47
-8.8,901.7,47.1
-8.5,899.8,47.2
-8.7,897.8,47.3
-8.8,895.8,47.4
-9.1,893.8,47.5
-8.7,891.8,47.6
-8.4,889.8,47.7
-8.5,887.8,47.8
-8.4,885.8,47.9
-8.4,883.8,48
-8.6,881.8,48.1
-8.7,879.8,48.2
-8.7,877.8,48.3
-8.7,875.8,48.4
-8.9,873.8,48.5
-8.4,871.8,48.6
-8.5,869.8,48.7
-8.7,867.8,48.8
-8.7,865.8,48.9
-8.7,863.8,49
-8.7,861.8,49.1
-8.4,859.8,49.2
-8.5,857.9,49.3
-8.4,855.9,49.4
-8.3,853.9,49.5
-8.2,851.9,49.6
-8.1,849.9,49.7
-8.4,847.9,49.8
-8.2,845.9,49.9
-8,843.9,50
-8.2,841.1,50.1
-8.3,838.3,50.2
-8.3,835.5,50.3
-8.2,832.7,50.4
-8.2,829.9,50.5
-8.1,827.1,50.6
-8,824.3,50.7
-8.1,821.5,50.8
-8,818.7,50.9
-8.2,815.9,51
-8.3,813.1,51.1
-8.1,810.3,51.2
-8,807.5,51.3
-7.9,804.6,51.4
-8.3,801.8,51.5
-8.3,799,51.6
-8.4,796.2,51.7
-8.1,793.4,51.8
-8,790.6,51.9
-8.3,787.8,52
-8.4,785,52.1
-8.3,782.2,52.2
-8.3,779.4,52.3
-7.8,776.6,52.4
-7.8,773.8,52.5
-7.8,771,52.6
-7.8,768.2,52.7
-8,765.4,52.8
-7.9,762.6,52.9
-8,759.8,53
-7.8,757,53.1
-8,754.2,53.2
-8.2,751.4,53.3
-8.1,748.6,53.4
-8,745.8,53.5
-8,743,53.6
-8.3,740.2,53.7
-8.2,737.4,53.8
-8.4,734.6,53.9
-8,731.8,54
-8.1,729,54.1
-7.9,726.2,54.2
-8.2,723.4,54.3
-8.1,720.6,54.4
-8.3,717.8,54.5
-8.5,715,54.6
-8.4,712.2,54.7
-8,709.4,54.8
-8.2,706.6,54.9
-8.3,703.8,55
-8.3,701,55.1
-7.7,698.2,55.2
-7.9,695.4,55.3
-8,692.6,55.4
-8.2,689.8,55.5
-8.5,686.9,55.6
-8.8,684.1,55.7
-8.9,681.3,55.8
-8.9,678.5,55.9
-8.9,675.7,56
-8.7,672.9,56.1
-8.2,670.1,56.2
-8.2,667.3,56.3
-8.3,664.5,56.4
-8.1,661.7,56.5
-8.2,658.9,56.6
-8.2,656.1,56.7
-8.3,653.3,56.8
-8.3,650.5,56.9
-8.6,647.7,57
-8.1,644.9,57.1
-8.2,642.1,57.2
-8.1,639.3,57.3
-8.1,636.5,57.4
-8.2,633.7,57.5
-8.2,630.9,57.6
-8.3,628.1,57.7
-8.5,625.3,57.8
-8.4,622.5,57.9
-8.1,619.7,58
-8,616.9,58.1
-8.2,614.1,58.2
-8.2,611.3,58.3
-8.3,608.5,58.4
-8.3,605.7,58.5
-8.3,602.9,58.6
-8.6,600.1,58.7
-8.4,597.3,58.8
-8.3,594.5,58.9
-8.2,591.7,59
-8.4,588.9,59.1
-8.4,586.1,59.2
-8.5,583.3,59.3
-8.1,580.5,59.4
-8.1,577.7,59.5
-8.1,574.9,59.6
-7.8,572,59.7
-8.2,569.2,59.8
-8.2,566.4,59.9
-8.1,563.6,60
-8.2,562,60.1
-8.4,560.3,60.2
-8.4,558.7,60.3
-8.4,557,60.4
-8.3,555.4,60.5
-8.1,553.7,60.6
-8,552.1,60.7
-7.7,550.4,60.8
-8.4,548.8,60.9
-8.2,547.1,61
-8.7,545.5,61.1
-8.4,543.8,61.2
-8.4,542.2,61.3
-8.3,540.5,61.4
-8.5,538.9,61.5
-8.7,537.2,61.6
-8.3,535.6,61.7
-8.3,533.9,61.8
-8.4,532.3,61.9
-8.4,530.6,62
-8.3,529,62.1
-8.5,527.3,62.2
-8.2,525.7,62.3
NA,524,62.4
-8.5,522.4,62.5
-8.5,520.7,62.6
-8.7,519.1,62.7
-8.4,517.4,62.8
-8.7,515.7,62.9
-8.2,514.1,63
-8.7,512.4,63.1
-8.3,510.8,63.2
-8.6,509.1,63.3
-8.3,507.5,63.4
-8.7,505.8,63.5
-8.6,504.2,63.6
-8.5,502.5,63.7
-8,500.9,63.8
-8.4,499.2,63.9
-8.6,497.6,64
-8.6,495.9,64.1
-9,494.3,64.2
-9,492.6,64.3
-8.8,491,64.4
-8.7,489.3,64.5
-8.8,487.7,64.6
-8.5,486,64.7
-8.1,484.4,64.8
-8.2,482.7,64.9
-8.3,481.1,65
-8.2,479.4,65.1
-8.4,477.8,65.2
-8.6,476.1,65.3
-8.5,474.5,65.4
-8.4,472.8,65.5
-8.5,471.2,65.6
-8.6,469.5,65.7
-7.8,467.9,65.8
-8.5,466.2,65.9
-8.4,464.6,66
-8.7,462.9,66.1
-8.4,461.2,66.2
-8.4,459.6,66.3
-8.4,457.9,66.4
-8.5,456.3,66.5
-8.1,454.6,66.6
-8.3,453,66.7
-8.3,451.3,66.8
-8.3,449.7,66.9
-8.3,448,67
-8.2,446.4,67.1
-8.2,444.7,67.2
-8.3,443.1,67.3
-8.5,441.4,67.4
-8.3,439.8,67.5
-8.2,438.1,67.6
-8.2,436.5,67.7
-8,434.8,67.8
-8,433.2,67.9
-7.9,431.5,68
-7.8,429.9,68.1
-7.7,428.2,68.2
-7.8,426.6,68.3
-7.7,424.9,68.4
-7.9,423.3,68.5
-7.8,421.6,68.6
-8.1,420,68.7
-8.1,418.3,68.8
-8.4,416.7,68.9
-8.4,415,69
-8.4,413.4,69.1
-8.6,411.7,69.2
-8.3,410.1,69.3
-8.3,408.4,69.4
-8.3,406.8,69.5
-8.3,405.1,69.6
-8.4,403.4,69.7
-8.3,401.8,69.8
-8.4,400.1,69.9
-8.5,398.5,70
-8.5,396,70.1
-8.6,393.5,70.2
-8.6,391,70.3
-8.7,388.5,70.4
-8.4,386,70.5
-8.8,383.5,70.6
-8.7,381,70.7
-8.5,378.5,70.8
-8.6,376,70.9
-8.7,373.5,71
-8.7,371,71.1
-8.7,368.5,71.2
-8.9,366,71.3
-8.6,363.5,71.4
-8.6,361,71.5
-8.6,358.5,71.6
-8.5,356,71.7
-8.5,353.5,71.8
-8.4,351,71.9
-8.6,348.5,72
-8.4,346,72.1
-8.7,343.5,72.2
-8.7,341,72.3
-8.4,338.5,72.4
-8.5,336,72.5
-8.4,333.5,72.6
-8.6,331,72.7
-8.6,328.5,72.8
-8.4,326,72.9
-8.4,323.5,73
-8.5,321,73.1
-8.1,318.5,73.2
-8.3,316.1,73.3
-8.2,313.6,73.4
-8.3,311.1,73.5
-8.4,308.6,73.6
-8.4,306.1,73.7
-8.1,303.6,73.8
-8.2,301.1,73.9
-8,298.6,74
-8.2,296.1,74.1
-8.2,293.6,74.2
-8.3,291.1,74.3
-8.4,288.6,74.4
-8.2,286.1,74.5
-8.4,283.6,74.6
-8.2,281.1,74.7
-8.3,278.6,74.8
-8.5,276.1,74.9
-8.4,273.6,75
-8.3,271.1,75.1
-8.3,268.6,75.2
-7.9,266.1,75.3
-8.4,263.6,75.4
-8.3,261.1,75.5
-8.3,258.6,75.6
-8.3,256.1,75.7
-8.5,253.6,75.8
-8.6,251.1,75.9
-8.5,248.6,76
-8.9,246.1,76.1
-8.7,243.6,76.2
-8.8,241.1,76.3
-8.6,238.6,76.4
-8.5,236.1,76.5
-9.1,233.6,76.6
-8.9,231.1,76.7
-8.7,228.6,76.8
-8.7,226.1,76.9
-9,223.6,77
-8.8,221.1,77.1
-7.1,218.6,77.2
-8.4,216.1,77.3
-8.3,213.6,77.4
-8.5,211.1,77.5
-8.4,208.6,77.6
-7.9,206.1,77.7
-7.8,203.6,77.8
-7.9,201.1,77.9
-8,198.6,78
-7.9,196.1,78.1
-8,193.6,78.2
-8.2,191.1,78.3
-8.3,188.6,78.4
-8.5,186.1,78.5
-8.5,183.6,78.6
-8.4,181.1,78.7
-8.3,178.6,78.8
-8.5,176.1,78.9
-8.8,173.7,79
-9,171.2,79.1
-9,168.7,79.2
-8.8,166.2,79.3
-9,163.7,79.4
-9,161.2,79.5
