d18O (permil),year (AD)
-45.97,1997
-45.4,1996
-44.47,1995
-45.17,1994
-42.84,1993
-42.87,1992
-43.3,1991
-45.01,1990
-44.02,1989
-44.05,1988
-44.75,1987
-46.14,1986
-44.39,1985
-45.95,1984
-44.15,1983
-42.7,1982
-41.82,1981
-44.03,1980
-40.92,1979
-41.1,1978
-40.5,1977
-44.3,1976
-43.04,1975
-40.97,1974
-41.58,1973
-43.14,1972
-43.84,1971
-42.68,1970
-43.47,1969
-43.73,1968
-43.15,1967
-43.54,1966
-43.88,1965
-44.41,1964
-44.74,1963
-43.45,1962
-42.78,1961
-42.48,1960
-44.14,1959
-45.1,1958
-43.54,1957
-42.2,1956
-43.54,1955
-43.37,1954
-42.5,1953
-44.67,1952
-42.25,1951
-42.1,1950
-45.11,1949
-47.91,1948
-42.51,1947
-43.5,1946
-42.39,1945
-43.48,1944
-42.2,1943
-44.45,1942
-45.07,1941
-40.23,1940
-39.97,1939
-43.45,1938
-42.73,1937
-44.52,1936
-44.18,1935
-40.44,1934
-40.92,1933
-40.61,1932
-41.62,1931
-40.86,1930
-43.6,1929
-44.47,1928
-45.43,1927
-43.74,1926
-40.58,1925
-43.99,1924
-44.43,1923
-44.66,1922
-43.91,1921
NA,1920
-43.11,1919
-43.65,1918
-43.55,1917
-43.73,1916
-43.45,1915
-42.9,1914
-43.72,1913
-47.41,1912
-47.66,1911
-45.91,1910
-44.97,1909
-45.72,1908
-44.55,1907
-44.39,1906
-44.93,1905
-44.28,1904
-43.79,1903
-43.95,1902
-44.55,1901
-44.81,1900
-45.22,1899
-45.54,1898
-43.58,1897
-42.13,1896
-43.37,1895
-42.99,1894
-43.03,1893
-43.14,1892
-43.28,1891
-43.11,1890
-44.2,1889
-44.78,1888
-44.23,1887
-44.55,1886
-45.37,1885
-45.39,1884
-46.08,1883
-45.39,1882
-43.98,1881
-45.28,1880
-45.74,1879
-44.8,1878
-43.39,1877
-42.22,1876
-42.09,1875
-43.07,1874
-43.5,1873
-43.71,1872
-43.08,1871
-43.66,1870
-44.83,1869
-43.45,1868
-41.94,1867
-42.61,1866
-42.8,1865
-42.1,1864
-42.12,1863
-39.98,1862
-40.45,1861
-41.59,1860
-42.26,1859
-43.3,1858
-44.91,1857
-46.09,1856
-46.19,1855
-44.26,1854
-43.93,1853
-45.98,1852
-46.13,1851
-44.88,1850
-43.48,1849
-45.06,1848
-45.61,1847
-44.1,1846
-42.95,1845
-43.84,1844
-43.62,1843
-43.82,1842
-45.23,1841
-45.8,1840
-46.89,1839
-46.77,1838
-45.37,1837
-45.17,1836
-45.58,1835
-44.31,1834
-41.67,1833
-42.12,1832
-42.86,1831
-45.13,1830
-46.55,1829
-45.45,1828
-45.34,1827
-44.08,1826
-43.29,1825
-43.54,1824
-44.46,1823
-45.27,1822
-45.51,1821
-42.88,1820
-42.06,1819
-42.8,1818
-43.02,1817
-42.81,1816
-42.49,1815
-42.91,1814
-42.61,1813
-43.14,1812
-42.51,1811
-42.94,1810
-43.08,1809
NA,1808
-42.35,1807
-42.01,1806
-43.08,1805
-42.87,1804
-43.16,1803
-43.6,1802
-42.76,1801
