d18O (permil),year (AD)
-44.89,1997
-45.24,1996
-43.61,1995
-41.77,1994
-42.63,1993
-43.96,1992
-42.05,1991
-40.27,1990
-44.83,1989
-44.14,1988
-44.32,1987
-45.93,1986
-46.47,1985
-44.63,1984
-43.76,1983
-44.22,1982
-45.13,1981
-45.34,1980
-44.53,1979
-42.62,1978
-42.46,1977
-46.01,1976
-43.57,1975
-43.95,1974
-44.34,1973
-41.84,1972
-41.64,1971
-44.35,1970
-45.68,1969
-44.13,1968
-44.01,1967
-45.62,1966
-43.25,1965
-44.31,1964
-45.05,1963
-44.86,1962
-45.48,1961
-43.52,1960
-42.96,1959
-42.66,1958
-42.96,1957
-43.61,1956
-43.78,1955
-43.08,1954
-45.05,1953
-44.32,1952
-43.9,1951
-43.19,1950
-41.75,1949
-42.51,1948
-44.55,1947
-44.06,1946
-43.07,1945
-40.64,1944
-42.88,1943
-45.6,1942
-46.5,1941
-45.97,1940
-44.71,1939
-44.04,1938
-43.58,1937
-43.33,1936
-44.44,1935
-43.5,1934
-41.61,1933
-41.65,1932
-42.77,1931
-42.09,1930
-43.03,1929
-43.96,1928
-43.23,1927
-45.07,1926
-47.35,1925
-45.22,1924
-45.01,1923
-44.68,1922
-44.29,1921
-43.73,1920
-43.63,1919
-43.74,1918
-43.72,1917
-44.76,1916
-46.92,1915
-46.01,1914
-43.85,1913
-43.65,1912
-44.34,1911
-44.44,1910
-44.99,1909
-44.96,1908
-43.8,1907
-42.76,1906
-43.66,1905
-43.99,1904
-43.93,1903
-43.9,1902
-43.65,1901
-43.09,1900
-44.04,1899
-45.34,1898
-45.97,1897
-45.04,1896
-45.01,1895
-46.52,1894
-46.26,1893
-45.18,1892
-44.65,1891
-43.83,1890
-43.5,1889
-44.12,1888
-44.82,1887
-45.74,1886
-45.91,1885
-45.63,1884
-45.79,1883
-45.68,1882
-43.76,1881
-41.8,1880
-41.46,1879
-43.72,1878
-45.1,1877
-44.03,1876
-43.44,1875
-43.2,1874
-42.56,1873
-41.97,1872
-41.63,1871
-42.52,1870
-44.21,1869
-45.18,1868
-44.39,1867
-43.43,1866
-43.11,1865
-44.29,1864
-45.11,1863
-45.79,1862
-46.12,1861
-45.65,1860
-44.96,1859
-44.41,1858
-44.65,1857
-45.47,1856
-45.72,1855
-45.35,1854
-45.25,1853
-45.63,1852
-47.26,1851
-46.86,1850
-45.65,1849
-43.93,1848
-43.9,1847
-44.52,1846
-45.18,1845
-45.66,1844
-45.06,1843
-44.36,1842
-43.54,1841
-43.67,1840
-44.35,1839
-44.44,1838
-44.44,1837
-44.61,1836
-44.71,1835
-43.85,1834
-43.08,1833
-43.07,1832
-43.49,1831
-44.6,1830
-44.41,1829
-44.25,1828
-45.04,1827
-45.68,1826
-45.85,1825
-45.52,1824
-45.86,1823
-45.54,1822
-44.04,1821
-43.16,1820
-42.77,1819
-42.48,1818
-42.88,1817
-42.81,1816
-41.86,1815
-41.59,1814
-41.54,1813
-41.67,1812
-41.92,1811
-42.6,1810
-42.6,1809
-43.49,1808
-44.73,1807
-44.05,1806
-43.1,1805
-44.43,1804
-45,1803
-44.04,1802
-43.97,1801
