d18O (permil),year (AD)
-38.73,1996
-46,1995
-46.04,1994
-47.55,1993
-47.77,1992
NA,1991
-41.37,1990
-42.95,1989
-46.76,1988
-47.34,1987
-46.87,1986
-47.12,1985
NA,1984
NA,1983
NA,1982
-43.5,1981
-46.66,1980
-50.39,1979
-47.01,1978
-44.41,1977
-44.68,1976
-45.61,1975
-50.2,1974
-47.54,1973
-46.17,1972
-48.07,1971
-48.36,1970
-45.54,1969
-46.13,1968
-47.61,1967
-47.92,1966
-46.84,1965
-47.71,1964
-47.78,1963
-46.01,1962
-46.87,1961
-48.58,1960
-47.89,1959
-48.98,1958
-48.35,1957
-48.62,1956
-48.24,1955
-47.48,1954
-46.4,1953
-48.29,1952
-49.15,1951
-48.77,1950
-46.85,1949
-44.48,1948
-46.29,1947
-48.65,1946
-50.72,1945
-49.46,1944
-48.54,1943
-49.31,1942
-47.95,1941
-47.22,1940
-47.65,1939
-45.14,1938
-42.87,1937
-42.82,1936
-42.9,1935
-47.56,1934
-46.8,1933
-48.34,1932
-46.65,1931
-45.4,1930
-46.26,1929
-49.9,1928
-49.66,1927
-49.85,1926
-48.33,1925
-46.8,1924
-47.42,1923
-46.52,1922
-46.1,1921
-49.01,1920
-50.42,1919
