d18O (permil),year (AD)
-39.5223257869454,2009
-39.9485358664372,2008
-42.4205899168281,2007
-41.3484212327487,2006
-40.1188709909165,2005
-46.044269326797,2004
-44.6401626598793,2003
-40.475013261307,2002
-38.2085186867831,2001
-38.0675816774397,2000
-39.1261660752604,1999
-41.9943837663261,1998
-47.1468320304713,1997
-45.49200964261,1996
-40.3971387914249,1995
-43.1820955105247,1994
-41.1558983522767,1993
-42.2888827429289,1992
-43.6329221723347,1991
-41.7499254379412,1990
-37.0511595786204,1989
-40.6569431546358,1988
-42.88439186623,1987
-40.6580457926449,1986
-41.2452608268056,1985
-43.3372424650118,1984
-42.5757967435253,1983
-43.0234829373483,1982
-39.1157842943091,1981
-38.0826196818965,1980
-42.199410491869,1979
-41.0649890793412,1978
-39.8239330539995,1977
-42.331408747623,1976
