d18O (permil),year (AD)
-33.18,1992
-35.3025,1991
-36.4433333333333,1990
-31.392,1989
-34.795,1988
-32.5685714285714,1987
-38.94,1986
-35.125,1985
-34.3275,1984
-37.155,1983
-32.70125,1982
-33.495,1981
-32.3342857142857,1980
-35.9125,1979
-34.5028571428571,1978
-34.3277777777778,1977
-37.1471428571429,1976
-32.94,1975
-32.432,1974
-33.2183333333333,1973
-34.7325,1972
-34.1936363636364,1971
-34.386,1970
-33.788,1969
-33.895,1968
-30.962,1967
-31.6125,1966
-34.2175,1965
-35.0916666666667,1964
-33.385,1963
-34.402,1962
-36.214,1961
-34.0075,1960
-33.3075,1959
-34.2116666666667,1958
-32.1966666666667,1957
-33.6842857142857,1956
-33.9283333333333,1955
-34.72,1954
-35.6483333333333,1953
-34.2214285714286,1952
-34.77,1951
-34.485,1950
-34.2925,1949
-32.455,1948
-34.578,1947
-34.356,1946
-32.7633333333333,1945
-36.55,1944
-36.3066666666667,1943
-35.098,1942
-34.57,1941
-33.185,1940
-35.2275,1939
-34.3575,1938
-35.306,1937
-36.835,1936
-34.26,1935
-31.3466666666667,1934
-31.53,1933
-34.316,1932
-36.5985714285714,1931
-34.205,1930
-33.23,1929
-35.5525,1928
-38.1,1927
-36.6128,1926
-35.91,1925
-33.9457142857143,1924
-32.8883333333333,1923
-33.621,1922
-34.97,1921
-35.5333333333333,1920
-35.82,1919
-33.25,1918
-35.4433333333333,1917
-36.366,1916
-37.012,1915
-34.8,1914
-35.658,1913
-33.7271428571429,1912
-34.4775,1911
-35.38,1910
-33.6733333333333,1909
-36.1885714285714,1908
-34.5725,1907
-37.8816666666667,1906
-35.6785714285714,1905
-36.092,1904
-34.76,1903
-35.7733333333333,1902
-35.8566666666667,1901
-33.104,1900
-33.35,1899
-35.24,1898
-34.6533333333333,1897
-35.514,1896
-35.815,1895
-35.46,1894
-35.6166666666667,1893
-34.9875,1892
-35.3875,1891
-35.8225,1890
-35.9,1889
-38.335,1888
-36.3542857142857,1887
-37.3616666666667,1886
-35.048,1885
-35.6233333333333,1884
-37.8,1883
-36.78,1882
-36.5322222222222,1881
-35.1216666666667,1880
-35.8377777777778,1879
-35.57125,1878
-35.312,1877
-34.7633333333333,1876
-33.857375,1875
-36.3245,1874
-37.39625,1873
-35.5052,1872
-37.9957142857143,1871
-39.428,1870
-36.5593333333333,1869
-33.5876,1868
-34.5028,1867
-34.6226666666667,1866
-35.8211428571429,1865
-36.4726666666667,1864
-35.5006,1863
-34.77,1862
-36.098,1861
-35.097,1860
-38.21175,1859
-37.65,1858
-34.27,1857
-35.605,1856
-36.82425,1855
-36.2063333333333,1854
-35.12575,1853
-33.96475,1852
-35.5352,1851
-35.3234285714286,1850
-36.3496666666667,1849
-37.6033333333333,1848
-36.0875,1847
-36.93,1846
-36.76325,1845
-36.2673333333333,1844
-35.9563333333333,1843
-36.2205,1842
-34.5165,1841
-34.4933333333333,1840
-35.9114285714286,1839
-35.161,1838
-37.0222857142857,1837
-35.2416,1836
-34.1064285714286,1835
-34.075,1834
-34.488,1833
-35.836,1832
-38.0233333333333,1831
-36.5175,1830
-34.5375,1829
-34.65,1828
-35.9474,1827
-35.9592857142857,1826
-37.0398333333333,1825
-36.7132,1824
-37.0021428571429,1823
-37.74,1822
-37.9356666666667,1821
-38.01,1820
-37.86,1819
-36.9736666666667,1818
-38.5736,1817
-37.5498333333333,1816
-36.2825,1815
-34.215,1814
-35.662,1813
-36.762,1812
-36.15,1811
-36.0533333333333,1810
-35.952,1809
-35.84,1808
-36.61,1807
-36.635,1806
-36.215,1805
-36.20775,1804
-36.1633333333333,1803
-36.61,1802
-35.6525,1801
-35.0876,1800
-34.5205,1799
-35.018,1798
-37.224,1797
-36.53,1796
-35.4766666666667,1795
-34.966,1794
-34.9225,1793
-33.822,1792
-34.574,1791
-33.5766666666667,1790
-33.0633333333333,1789
-36.3616,1788
-36.16975,1787
-35.4232857142857,1786
-35.6071666666667,1785
-35.25,1784
-33.9491428571429,1783
-34.875,1782
-35.223,1781
-36.1085,1780
-36.5503333333333,1779
-35.209,1778
-35.034,1777
-35.4166666666667,1776
-36.6326,1775
-38.7743333333333,1774
-38.8095,1773
-39.528,1772
-37.2638,1771
-35.8486666666667,1770
