d18O (permil),year (AD)
NA,2006
-21.8710142718381,2005
-23.2144314462747,2004
-22.8489772814868,2003
-22.5921877552272,2002
-21.8195183833992,2001
-20.6863883499199,2000
-21.8894788187537,1999
-21.9146903723474,1998
-23.4127663343271,1997
-21.9967698201472,1996
-21.8564473011467,1995
-23.6412541717987,1994
-22.4438710033469,1993
-21.5550892074439,1992
-24.1841168076869,1991
-23.6760716461483,1990
-22.3760523954661,1989
-22.6413430117454,1988
-21.8048379957266,1987
-22.2804946065071,1986
-22.4747529110761,1985
-22.7452956583507,1984
-24.3052901805417,1983
-22.3201632770724,1982
-22.4295683356468,1981
-23.0244949613104,1980
-23.2099891936157,1979
-22.5159345488347,1978
-24.1015502131395,1977
-20.4617920795324,1976
-24.5099978368947,1975
-22.4467649392291,1974
-21.7545090364811,1973
-21.7422213353473,1972
-23.0285619344186,1971
-21.0803099589473,1970
-25.0162660418974,1969
-22.7007451979871,1968
-23.3033380931897,1967
-23.3640813962632,1966
-22.1889699494444,1965
-23.2957146329125,1964
-23.9615386331443,1963
-23.3930572977047,1962
-23.0176424348475,1961
-22.8471897550922,1960
-22.7434264628124,1959
-24.6884895114378,1958
-23.2641462776036,1957
-22.71711294043,1956
-23.3769489390783,1955
-23.9902909975935,1954
-24.8652588039659,1953
-23.1935972992506,1952
-22.7092434488898,1951
-22.3388500074162,1950
-22.8978617230678,1949
-23.8038759435116,1948
-23.6263216641922,1947
-22.7745268313365,1946
-22.0013046505401,1945
-22.6145708126515,1944
-23.2806928670065,1943
-23.182327822194,1942
-22.6259395181976,1941
-22.9681991852932,1940
-23.0265306165554,1939
-22.7064654227022,1938
-22.7607020205175,1937
-22.3702722810293,1936
-22.2614351394145,1935
-22.5860961165961,1934
-22.9353137926368,1933
-22.9945424234686,1932
-22.4605593844548,1931
-23.8570338028916,1930
-22.3021687351281,1929
-23.5867137709182,1928
-23.4728356946464,1927
-23.0419131293878,1926
-23.5728451142809,1925
-23.3099670057534,1924
-23.0035470858745,1923
-22.1408967835369,1922
-23.4682490130377,1921
-22.5434797484649,1920
-24.6143533180345,1919
-22.8054519263763,1918
-22.4418275604534,1917
-22.4745209247244,1916
-21.924353824557,1915
-23.5220661412024,1914
-23.6572625143013,1913
-24.9351617209403,1912
-22.9897100545447,1911
-24.1522199901156,1910
-22.7821750531011,1909
-22.6876636414448,1908
-23.4730594994985,1907
-24.7412680214824,1906
-23.6058428053472,1905
-21.9455098979129,1904
-23.1634204929904,1903
-24.3518609620553,1902
-21.334909406561,1901
-23.6754948563044,1900
-22.7705799533651,1899
-23.5297279384016,1898
-24.3299603460748,1897
-23.6610097884715,1896
-22.7644923432824,1895
-23.2953034494276,1894
-22.5632197504194,1893
-23.5074575413219,1892
-23.271129458672,1891
-21.6792962942772,1890
-23.1510538148952,1889
-22.1463739140933,1888
-21.4558549379529,1887
-22.4856290308782,1886
-24.617499032487,1885
-22.8290980386315,1884
-23.2855705328374,1883
-24.4951976285724,1882
-23.7796150398435,1881
-23.2633524225122,1880
-22.7800462176809,1879
-22.2995393056831,1878
-23.6269561974938,1877
-22.4322869953177,1876
-22.4147962935724,1875
-23.0905382208319,1874
-22.6972573508164,1873
-22.609925949966,1872
-23.1674543940744,1871
-24.1653722084613,1870
-24.1755621629383,1869
-23.3637976401453,1868
-23.4752276896251,1867
-24.8745343489837,1866
-22.9095395788464,1865
-22.7221905158873,1864
-23.5269919949194,1863
-24.2923517768762,1862
-23.2677893760381,1861
-23.2976271364065,1860
-23.0069303466909,1859
-24.3224780543233,1858
-23.4379525288652,1857
