d18O (permil),year (AD)
-28.4,1242
-28.2,1243
-27.3,1244
-29.4,1245
-30.5,1246
-30.4,1247
-28.8,1248
-29.1,1249
-28.7,1250
-28.5,1251
-29.1,1252
-30.1,1253
-30.6,1254
-28,1255
-29.2,1256
-31.7,1257
-27.4,1258
-29.4,1259
-28.5,1260
-29.3,1261
-30.2,1262
-28.4,1263
-28.1,1264
-29.8,1265
-30.4,1266
-29.5,1267
-29.2,1268
-30.3,1269
-30.4,1270
-29.9,1271
-29.5,1272
-29,1273
-31.6,1274
-32.4,1275
-30,1276
-28.4,1277
-29.6,1278
-30.9,1279
-31.6,1280
-31,1281
-30.7,1282
-29.3,1283
-29.3,1284
-30.3,1285
-32.3,1286
-31.2,1287
-30.2,1288
-29.4,1289
-31,1290
-31.3,1291
-29.4,1292
-28.4,1293
-28.3,1294
-28.5,1295
-29,1296
-28.8,1297
-29.5,1298
-29.9,1299
-29.7,1300
-28.7,1301
-28.6,1302
-29.5,1303
-29.6,1304
-30.4,1305
-29.5,1306
-29.7,1307
-28.8,1308
-30.1,1309
-30.2,1310
-28.2,1311
-29,1312
-28.9,1313
-30.4,1314
-30.8,1315
-29.5,1316
-28.4,1317
-27.4,1318
-27.6,1319
-27,1320
-28.2,1321
-29.1,1322
-29,1323
-30.1,1324
-29.7,1325
-30.6,1326
-31.1,1327
-31.1,1328
-31.4,1329
-29.2,1330
-29.2,1331
-27.8,1332
-28.4,1333
-27.3,1334
-27.5,1335
-28.7,1336
-28.3,1337
-30.8,1338
-29.9,1339
-30.5,1340
-30.8,1341
-30.3,1342
-30,1343
-30.9,1344
-30.6,1345
-29.1,1346
-28.7,1347
-28.3,1348
-29.2,1349
-31.3,1350
-30,1351
-30.1,1352
-31.4,1353
-29.5,1354
-29.1,1355
-28.4,1356
-28.8,1357
-29.1,1358
-29.6,1359
-26.6,1360
-28.2,1361
-29,1362
-29.7,1363
-29.8,1364
-32,1365
-29.9,1366
-29.4,1367
-29.7,1368
-30.7,1369
-29.8,1370
-29.4,1371
-30,1372
-28.9,1373
-30.7,1374
-29.7,1375
-27.2,1376
-30.2,1377
-28.2,1378
-27.8,1379
-27.4,1380
-27.6,1381
-28.2,1382
-29.7,1383
-29.7,1384
-28.3,1385
-29.5,1386
-27.8,1387
-28.9,1388
-29.5,1389
-29.1,1390
-28.8,1391
-29.3,1392
-29.7,1393
-29.3,1394
-28.9,1395
-28.5,1396
-28.3,1397
-27.3,1398
-26.6,1399
-27.9,1400
-29.9,1401
-30.2,1402
-29.5,1403
-30.9,1404
-29.2,1405
-30.9,1406
-29.5,1407
-28.2,1408
-28.7,1409
-28.7,1410
-29.2,1411
-30.1,1412
-28.6,1413
-29.1,1414
-27.3,1415
-29.9,1416
-28.5,1417
-29,1418
-29.7,1419
-29,1420
-28.8,1421
-28.5,1422
-28.3,1423
-29.5,1424
-30.4,1425
-29.3,1426
-28.8,1427
-29.4,1428
-30.4,1429
-31.2,1430
-29.7,1431
-29.5,1432
-29.8,1433
-29.6,1434
-28.5,1435
-29.2,1436
-29.8,1437
-28.8,1438
-30.3,1439
-31,1440
-29.5,1441
-29.7,1442
-29.4,1443
-30.2,1444
-30.5,1445
-28.6,1446
-28.5,1447
-29.7,1448
-28.8,1449
-29.2,1450
-29.9,1451
-27.9,1452
-30.5,1453
-34.1,1454
-29.2,1455
-28.8,1456
-31.5,1457
-28.1,1458
-27.8,1459
-30.2,1460
-29.3,1461
-27.9,1462
-26.7,1463
-27,1464
-26,1465
-28.7,1466
-28.7,1467
-27,1468
-30.5,1469
-28.2,1470
-28.6,1471
-30.8,1472
-30.6,1473
-30.3,1474
-28.1,1475
-28.5,1476
-27.4,1477
-28.1,1478
-29.8,1479
-29.9,1480
-29.1,1481
-27.7,1482
-29.6,1483
-29.1,1484
-29.9,1485
-31.1,1486
-31.2,1487
-31.2,1488
-30.5,1489
-30.3,1490
-30.4,1491
-29.6,1492
-28.9,1493
-29.3,1494
-28.8,1495
-29.9,1496
-28.7,1497
-29,1498
-29.3,1499
-28.6,1500
-28,1501
-28.8,1502
-29.9,1503
-29.4,1504
-29.3,1505
-30,1506
-28.8,1507
-28.2,1508
-30,1509
-30,1510
-30,1511
-30.1,1512
-28.9,1513
-27.5,1514
-27.8,1515
-29.4,1516
-31.5,1517
-32.2,1518
-31.2,1519
-29.5,1520
-29.7,1521
-30.1,1522
-29.4,1523
-27.9,1524
-29.5,1525
-30.2,1526
-31.2,1527
-28.9,1528
-27.8,1529
-28.1,1530
-29.9,1531
-28.9,1532
-26.9,1533
-29.1,1534
-28.8,1535
-29.1,1536
-30,1537
-27.1,1538
-26.7,1539
-30,1540
-31.6,1541
-31.1,1542
-28.8,1543
-29.8,1544
-29,1545
-29.1,1546
-29.5,1547
-29,1548
-28.5,1549
-29.8,1550
-29,1551
-28.9,1552
-28.2,1553
-28.5,1554
-30.5,1555
-30.4,1556
-31.1,1557
-28.5,1558
-30,1559
-30.3,1560
-30.2,1561
-29.7,1562
-29.3,1563
-28.9,1564
-28.7,1565
-28.7,1566
-29.3,1567
-29.7,1568
-30,1569
-29.9,1570
-29.7,1571
-29.3,1572
-29.2,1573
-30,1574
-31.4,1575
-29.5,1576
-31.5,1577
-29.9,1578
-29.6,1579
-29.8,1580
-29.6,1581
-29.5,1582
-28.6,1583
-28.6,1584
-29.4,1585
-29.6,1586
-29.5,1587
-29.1,1588
-28.8,1589
-29.9,1590
-31.1,1591
-29,1592
-29,1593
-30.3,1594
-30.5,1595
-29.1,1596
-29.2,1597
-30.3,1598
-29.6,1599
-28.3,1600
-30.5,1601
-31,1602
-29.6,1603
-31.5,1604
-29.8,1605
-32,1606
-30,1607
-27.5,1608
-27.9,1609
-28.4,1610
-29.1,1611
-30.5,1612
-30.5,1613
-30.3,1614
-30.1,1615
-28.2,1616
-28.7,1617
-29.8,1618
-30.7,1619
-30.2,1620
-29.8,1621
-30.6,1622
-31,1623
-28.9,1624
-29.4,1625
-28.7,1626
-29.6,1627
-29.7,1628
-31.3,1629
-32.3,1630
-30.9,1631
-30.1,1632
-28.9,1633
-29.1,1634
-29.1,1635
-30.6,1636
-30.8,1637
-29.8,1638
-27.8,1639
-29,1640
-31.3,1641
-28.7,1642
-29.8,1643
-30.4,1644
-28.4,1645
-27.8,1646
-26.3,1647
-30.5,1648
-31.1,1649
