d18O (permil),year (AD)
-41.26,1996
-41.34,1995
-40.24,1994
-45.66,1993
-45.37,1992
-44.34,1991
-41.32,1990
-45.38,1989
-42.02,1988
-45.85,1987
-45.61,1986
-46.57,1985
-48.6,1984
-47.54,1983
-44.95,1982
-43.44,1981
-41.34,1980
-40.02,1979
NA,1978
-43.24,1977
-45.37,1976
-45.17,1975
-45.39,1974
-44.65,1973
-44.21,1972
-45.5,1971
-46.27,1970
-45.53,1969
-43.31,1968
-44.31,1967
-42.83,1966
-41.25,1965
-44.34,1964
-45.04,1963
-44.85,1962
-44.59,1961
-43.87,1960
-45.64,1959
-45.23,1958
-45.13,1957
-45.59,1956
-44.58,1955
-45.35,1954
-47.38,1953
-47.55,1952
-44.61,1951
-43.88,1950
-44.63,1949
-44.63,1948
-46.41,1947
-44.7,1946
-44.8,1945
-44.95,1944
-44.07,1943
-43.21,1942
-44.97,1941
-46.84,1940
-45.8,1939
-44.98,1938
-45.02,1937
-44.99,1936
-46.32,1935
-46.32,1934
-44.73,1933
-44.23,1932
-43.69,1931
-44.31,1930
-45.06,1929
-44.08,1928
-41.81,1927
-42.38,1926
-42.37,1925
-44.31,1924
-43.91,1923
-45.05,1922
-45.18,1921
-44.2,1920
-44.07,1919
-43.6,1918
-44.3,1917
-44.02,1916
-45.09,1915
-45.24,1914
-46.71,1913
-43.92,1912
-43.26,1911
-45.59,1910
-45.35,1909
-44.06,1908
