year (AD),d18O (permil)
1996,-44.3
1995,-45.56
1994,-42.12
1993,-41.62
1992,-42.35
1991,-43.74
1990,-45.33
1989,-42.96
1988,-41.56
1987,-42.84
1986,-43.77
1985,-43.44
1984,-42.86
1983,-42.48
1982,-43.63
1981,-42.77
1980,-40.79
1979,-41.36
1978,-41.27
1977,-38.72
1976,-39.9
1975,-42.7
1974,-43.35
1973,-44.51
1972,-41.97
1971,-39.68
1970,-41.76
1969,-40.92
1968,-40.92
1967,-40.04
1966,-40.76
1965,-41.6
1964,-41.92
1963,-42.85
1962,-42.96
1961,-42.29
1960,-43.46
1959,-43.25
1958,-42.11
1957,-42.42
1956,-43.14
1955,-42.66
1954,-42.11
1953,-43.1
1952,-42.72
1951,-42.58
1950,-43.04
1949,-42.91
1948,-42.99
1947,-43.64
1946,-43.71
1945,-43.53
1944,-43.4
1943,-42.31
1942,-42.03
1941,-42.37
1940,-43.19
1939,-44.73
1938,-44.87
1937,-44.68
1936,-44.77
1935,-43.95
1934,-44.26
1933,-43.14
1932,-42.91
1931,-43.28
1930,-43.46
1929,-42.36
1928,-41.04
1927,-41.14
1926,-42.82
1925,-44.7
1924,-44.09
1923,-43.65
1922,-44.03
1921,-43.21
1920,-43.24
1919,-43.5
1918,-42.42
1917,-42.25
1916,-41.37
1915,-42.6
1914,-41.64
1913,-41.5
1912,-41.28
1911,-42.07
1910,-43.3
1909,-44.1
1908,-41.75
1907,-40.05
1906,-40.58
1905,-44
1904,-45.61
1903,-44.45
1902,-45.44
1901,-44.69
1900,-41.68
1899,-41.17
1898,-41.82
1897,-42.07
1896,-42.89
1895,-41.95
1894,-41.39
1893,-42.75
1892,-43.73
1891,-45.2
1890,-46.1
1889,-44.75
1888,-44.22
1887,-43.41
1886,-43.45
1885,-44.11
1884,-43.63
1883,-41.73
1882,-40.06
1881,-40.11
1880,-40.95
1879,-42.8
1878,-44.6
1877,-46.82
1876,-47.49
1875,-46.39
1874,-44.64
1873,-42.96
1872,-42.15
1871,-41.53
1870,-41.55
1869,-41.95
1868,-41.91
1867,-42.81
1866,-44.23
1865,-43.46
1864,-42.04
1863,-41.67
1862,-42.73
1861,-43.29
1860,-43.45
1859,-43.86
1858,-44.06
1857,-43.62
1856,-43.47
1855,-43.09
1854,-42.94
1853,-43.44
1852,-43.43
1851,-42.46
1850,-41.06
1849,-39.76
1848,-39.31
1847,-39.47
1846,-42.12
1845,-42.04
1844,-42.59
1843,-42.95
1842,-42.65
1841,-43.75
1840,-44.66
1839,-44.32
1838,-43.95
1837,-43.21
1836,-42.55
1835,-40.53
1834,-39.33
1833,-39.47
1832,-40.44
1831,-40.91
1830,-40.91
1829,-40.26
1828,-40.05
1827,-41.57
1826,-43.22
1825,-43.74
1824,-43
1823,-42.34
1822,-42.48
1821,-42.36
1820,-41.54
1819,-40.82
1818,-40.62
1817,-40.93
1816,-41.59
1815,-42.07
1814,-42.35
1813,-42.72
1812,-42.42
1811,-41.96
1810,-42.03
1809,-41.61
1808,-41.33
1807,-41.88
1806,-43.09
1805,-42.83
1804,-42.01
1803,-42.38
1802,-42.01
1801,-41.58
