year (AD),d18O (permil)
2011,22.8
2010,20.1
2009,23.4
2008,20.9
2007,21.4
2006,23.8
2005,22.5
2004,20.3
2003,19.9
2002,23.5
2001,20.2
2000,19.4
1999,20.4
1998,20.9
1997,22.1
1996,19.9
1995,21.2
1994,22.7
1993,20
1992,22.3
1991,19.2
1990,20.2
1989,20.4
1988,20.4
1987,20.6
1986,23.6
1985,20.6
1984,20.7
1983,21.8
1982,23
1981,21.3
1980,19
1979,22.4
1978,21.1
1977,20.3
1976,21.8
1975,20.6
1974,18.8
1973,22.4
1972,23.7
1971,21.8
1970,20.8
1969,20.5
1968,20.7
1967,21.9
1966,22.2
1965,19.6
1964,19.8
1963,19
1962,18.4
1961,22.1
1960,20.1
1959,22.6
1958,22.1
1957,21.3
1956,21.6
1955,19.6
1954,18.5
1953,20.9
1952,20.9
1951,20.9
1950,20.2
1949,19.5
1948,19.6
1947,20.8
1946,22.3
1945,20.1
1944,22.7
1943,21.5
1942,20.6
1941,22.5
1940,21.4
1939,20.4
1938,19.4
1937,20.4
1936,21.7
1935,21.2
1934,20.2
1933,20.8
1932,20.8
1931,20.7
1930,20.2
1929,21.4
1928,21.6
1927,20.7
1926,22.7
1925,20.2
1924,19.6
1923,22.3
1922,20.9
1921,21.4
1920,21.9
1919,21.6
1918,19.7
1917,20.9
1916,20.4
1915,22.6
1914,23.6
1913,22.2
1912,21.8
1911,20.2
1910,20.4
1909,22
1908,21.9
1907,21.1
1906,20.7
1905,19.8
1904,20.6
1903,20.5
1902,20.6
1901,21.6
1900,21
1899,18.7
1898,20.4
1897,20.7
1896,22.4
1895,20.5
1894,18.8
1893,20.3
1892,21.4
1891,20.7
1890,20.9
1889,21.2
1888,21.3
1887,20.4
1886,19.3
1885,20.1
1884,21.2
1883,19.5
1882,19.7
1881,20.8
1880,21.1
1879,19.6
1878,20.6
1877,22
1876,22
1875,20.5
1874,21.1
1873,21.9
1872,21.6
1871,21.2
1870,18.5
1869,20.3
1868,20.8
1867,19.4
1866,19.7
1865,21.6
1864,22
1863,20
1862,19.3
1861,19.8
1860,19.8
1859,22.4
1858,21.1
1857,23.1
1856,20.7
1855,21.8
1854,20.8
1853,21.3
1852,20.4
1851,19.8
1850,19.4
1849,19.7
1848,21.4
1847,20
1846,20.4
1845,22
1844,21.2
1843,20.5
1842,22.2
1841,20.5
1840,20.4
1839,19.4
1838,21.8
1837,20.6
1836,20.3
1835,20.1
1834,21.4
1833,20.2
1832,19.9
1831,20.3
1830,19.8
1829,19.9
1828,20.8
1827,21.5
1826,23.2
1825,21.1
1824,19.7
1823,19.7
1822,20.9
1821,20.4
1820,20.2
1819,20.8
1818,21.6
1817,20.6
1816,21.9
1815,20.6
1814,20.9
1813,20.3
1812,21.3
1811,20.2
1810,19.6
1809,22.6
1808,21.5
1807,21.5
1806,18.5
1805,20.3
1804,20.5
1803,19.7
1802,19.8
1801,19
1800,19.8
1799,22.2
1798,20.3
1797,21.5
1796,20.5
1795,19.3
1794,21
1793,19.8
1792,21
1791,21.1
1790,18.8
1789,19.9
1788,21.8
1787,19.8
1786,20.1
1785,19.5
1784,21.8
1783,22.6
1782,20.9
1781,22
1780,20.6
1779,21.5
1778,20.3
1777,19.9
1776,21
1775,20.5
1774,22.5
1773,19.9
1772,21.1
1771,20.8
1770,21.6
1769,21.2
1768,19.1
1767,19.1
1766,21.3
1765,19.4
1764,20.4
1763,20.2
1762,20.3
1761,19.9
1760,19.9
1759,20.7
1758,18.6
1757,19
1756,20.7
1755,21.4
1754,20.2
1753,20.8
1752,20.1
1751,19.1
1750,20.3
1749,21.8
1748,20.6
1747,21.7
1746,20.3
1745,20.3
1744,20.2
1743,18
1742,18.8
1741,21.2
1740,22.3
1739,22.5
1738,20.4
1737,22.3
1736,21.1
1735,19.5
1734,19.6
1733,21.1
1732,20.8
1731,21.6
1730,20.3
1729,20.3
1728,20.8
1727,19.2
1726,17.8
1725,20.4
1724,22.1
1723,21.3
1722,21.6
1721,20.3
1720,21.5
1719,18.4
1718,18
1717,17.6
1716,18.8
1715,19.9
1714,22.5
1713,18.6
1712,20.8
1711,18.1
1710,20.2
1709,19.5
1708,20.5
1707,20.4
1706,21.1
1705,18.3
1704,20.4
1703,21.1
1702,21.6
1701,21.1
1700,19.4
1699,19.9
1698,19
1697,19.6
1696,19.3
1695,20.5
1694,21.1
1693,22.8
1692,22.6
1691,21.2
1690,20.8
1689,19.9
1688,19.3
1687,21.8
1686,20.6
1685,20.7
1684,21.3
1683,21.9
1682,19.6
1681,21.7
1680,21.2
1679,21.3
1678,21.9
1677,20.6
1676,20
1675,19.7
1674,18.7
1673,18.4
1672,20.5
1671,22.1
1670,20.4
1669,19.9
1668,19.6
1667,19.5
1666,20.8
1665,21.1
1664,19.9
1663,19.8
1662,19.8
1661,21.1
1660,20.6
1659,21.7
1658,19.2
1657,22.3
1656,21.5
1655,20.8
1654,22.4
1653,21.8
1652,20.5
1651,21
1650,20.5
1649,22.6
1648,20.6
1647,21.4
1646,19.7
1645,20.6
1644,20.4
1643,19.3
1642,22.4
1641,24.4
1640,21.1
1639,22.2
1638,21.2
1637,20.2
1636,23
1635,20.1
1634,21.9
1633,19.2
1632,22.1
1631,22.2
1630,22.9
1629,20.4
1628,19.7
1627,22
1626,18.4
1625,20.5
1624,19.5
1623,19.6
1622,21.6
1621,21.2
1620,22.4
1619,20.5
1618,19.7
1617,20.4
1616,20.5
1615,20.5
1614,21.2
1613,20.4
1612,21.1
1611,19.5
1610,24.1
1609,20.1
1608,21.5
1607,20.4
1606,19.2
1605,20.1
1604,20.5
1603,19.2
1602,20.4
1601,18.9
1600,19.4
1599,20.1
1598,20.6
1597,20.6
1596,18.9
1595,18.4
1594,21.8
1593,20.4
1592,20.6
