year (AD),d18O (permil)
1636,-24.435
1635,-22.8232
1634,-23.8892
1633,-21.8769
1632,-21.203
1631,-22.5079
1630,-22.1872
1629,-22.9779
1628,-22.9877
1627,-22.846
1626,-24.3126
1625,-23.855
1624,-21.8534
1623,-21.9142
1622,-20.0729
1621,-20.7656
1620,-21.8854
1619,-21.9696
1618,-22.6511
1617,-25.2097
1616,-23.5411
1615,-20.8034
1614,-21.5111
1613,-23.0886
1612,-22.5592
1611,-21.7429
1610,-20.533
1609,-21.0345
1608,-19.994
1607,-21.8098
1606,-21.3271
1605,-21.3261
1604,-21.5181
1603,-20.2801
1602,-19.7297
1601,-21.7939
1600,-23.8886
1599,-23.0932
1598,-22.2962
1597,-22.6488
1596,-22.9988
1595,-21.3357
1594,-21.7465
1593,-20.9368
1592,-22.3519
1591,-21.5198
1590,-20.4609
1589,-22.6089
1588,-23.8954
1587,-23.0614
1586,-23.6467
1585,-21.1884
1584,-21.112
1583,-21.5642
1582,-20.7615
1581,-21.5724
1580,-21.4752
1579,-21.1213
1578,-22.8687
1577,-23.3141
1576,-21.6546
1575,-23.2236
1574,-23.2592
1573,-20.6874
1572,-20.87
1571,-20.8614
1570,-19.521
1569,-19.0877
1568,-21.2942
1567,-23.058
1566,-22.6657
1565,-23.4679
1564,-21.5572
1563,-21.5443
1562,-21.1356
1561,-20.3625
1560,-22.9031
1559,-24.6444
1558,-24.1509
1557,-24.093
1556,-23.0211
1555,-21.819
1554,-23.4742
1553,-22.1214
1552,-23.0387
1551,-23.16
1550,-23.8248
1549,-24.5364
1548,-23.0213
1547,-24.0465
1546,-22.8925
1545,-22.8928
1544,-22.3207
1543,-22.2054
1542,-22.0451
1541,-22.1323
1540,-23.673
1539,-22.7604
1538,-22.6818
1537,-21.8976
1536,-21.9033
1535,-22.6629
1534,-23.2769
1533,-22.7632
1532,-21.767
1531,-22.0567
1530,-22.2885
1529,-21.901
1528,-20.9461
1527,-20.4702
1526,-18.7126
1525,-20.7515
1524,-21.9047
1523,-22.5054
1522,-22.5775
1521,-22.223
1520,-21.8666
1519,-19.9826
1518,-20.2289
1517,-19.413
1516,-23.4207
1515,-22.5247
1514,-20.6094
1513,-21.4981
1512,-19.2503
1511,-21.9043
1510,-21.2561
1509,-21.0861
1508,-22.161
1507,-22.6396
1506,-20.9422
1505,-21.1627
1504,-22.6681
1503,-23.0018
1502,-22.8589
1501,-23.3752
1500,-24.5625
1499,-24.1197
1498,-23.7628
1497,-23.768
1496,-24.5353
1495,-25.2901
1494,-24.7339
1493,-22.893
1492,-21.297
1491,-23.4686
1490,-22.9903
1489,-21.469
1488,-21.399
1487,-22.7103
1486,-25.0312
1485,-20.5253
1484,-20.688
1483,-21.2615
1482,-22.5944
1481,-24.8565
1480,-22.0571
1479,-22.4785
1478,-20.1814
1477,-20.5164
1476,-19.0853
1475,-20.1403
1474,-21.3301
1473,-20.5066
1472,-17.9817
1471,-18.3554
1470,-20.4755
1469,-21.3779
1468,-22.0257
1467,-21.3572
1466,-21.9695
1465,-22.489
1464,-21.1167
1463,-20.5951
1462,-20.5311
1461,-23.5922
1460,-21.5691
1459,-19.5147
1458,-21.0679
1457,-22.7501
1456,-22.0359
1455,-20.3597
1454,-21.9184
1453,-20.4356
1452,-19.4745
1451,-21.0601
1450,-21.6609
1449,-22.6373
1448,-23.0082
1447,-23.0516
1446,-23.7862
1445,-22.839
1444,-22.4855
1443,-22.9307
1442,-22.8617
1441,-23.3078
1440,-21.7452
1439,-19.8194
1438,-21.2574
1437,-21.4772
1436,-23.6031
1435,-23.3437
1434,-22.9599
1433,-23.2306
1432,-21.4581
1431,-21.8082
1430,-22.6731
1429,-21.5767
1428,-21.0567
1427,-21.6299
1426,-21.6945
1425,-21.5078
1424,-23.1048
1423,-24.3618
1422,-22.1565
1421,-19.5302
1420,-20.6311
1419,-23.3968
1418,-21.563
1417,-21.5507
1416,-19.2008
1415,-21.4518
1414,-22.2617
1413,-21.9198
1412,-23.0974
1411,-20.4495
1410,-21.2013
1409,-21.3899
1408,-21.2153
1407,-20.4463
1406,-20.3837
1405,-22.4955
1404,-21.1258
1403,-20.6406
1402,-23.1925
1401,-24.9217
1400,-24.5375
1399,-22.1851
1398,-21.8374
1397,-21.0433
1396,-21.7743
1395,-21.4387
1394,-21.8854
1393,-21.0002
1392,-22.5581
1391,-21.6856
1390,-22.5178
1389,-23.0184
1388,-20.9976
1387,-22.731
1386,-22.7217
1385,-20.6103
1384,-22.8721
1383,-22.5106
1382,-21.65
1381,-20.8825
1380,-20.4801
1379,-20.9896
1378,-20.8151
1377,-20.2088
1376,-20.7909
1375,-22.7528
1374,-23.6983
1373,-22.1233
1372,-20.7059
1371,-21.4455
1370,-21.619
1369,-22.6095
1368,-21.0476
1367,-21.1423
1366,-21.2469
1365,-19.943
1364,-17.972
1363,-21.5791
1362,-23.8072
1361,-24.2126
1360,-23.2105
1359,-23.2361
1358,-22.6432
1357,-22.3217
1356,-21.5492
1355,-22.6488
1354,-23.0607
1353,-20.3666
1352,-20.583
1351,-23.2121
1350,-22.1607
1349,-21.154
1348,-21.5989
1347,-23.0013
1346,-22.4228
1345,-23.3377
1344,-21.2633
1343,-21.7453
1342,-21.298
1341,-20.7168
1340,-19.7206
1339,-19.7587
1338,-22.0402
1337,-21.793
1336,-22.3262
1335,-21.4641
1334,-20.1838
1333,-19.9822
1332,-19.9701
1331,-20.8777
1330,-21.2532
1329,-21.0382
1328,-22.4636
1327,-21.6269
1326,-22.3047
1325,-22.0214
1324,-21.6632
1323,-22.4443
1322,-19.6728
1321,-19.1443
1320,-19.7702
1319,-23.0347
1318,-22.0291
1317,-20.2852
1316,-21.6051
1315,-23.3363
1314,-22.3853
1313,-21.8392
1312,-23.1209
1311,-21.1129
1310,-19.9594
1309,-22.367
1308,-23.402
1307,-22.1725
1306,-22.1555
1305,-23.5614
1304,-24.8605
1303,-23.0099
1302,-23.9857
1301,-21.7371
1300,-21.2997
1299,-21.1439
1298,-21.5568
1297,-20.6684
1296,-20.5573
1295,-20.7417
1294,-19.6994
1293,-19.8233
1292,-21.5545
1291,-24.1726
1290,-20.4778
1289,-19.8655
1288,-21.0209
1287,-22.79
1286,-22.4036
1285,-22.9389
1284,-22.7565
1283,-20.5263
1282,-21.0929
1281,-21.0279
1280,-22.1646
1279,-23.4153
1278,-22.3717
1277,-23.3539
1276,-20.8387
1275,-20.2652
1274,-19.5806
1273,-21.4491
1272,-23.6233
1271,-22.3704
1270,-20.563
1269,-22.2082
1268,-21.5673
1267,-20.4123
1266,-19.3261
1265,-18.7137
1264,-19.0466
1263,-20.5171
1262,-19.7398
1261,-22.9379
1260,-22.2338
1259,-21.9483
1258,-21.7638
1257,-21.1683
1256,-21.4111
1255,-22.0923
1254,-23.0769
1253,-23.2404
1252,-19.8995
1251,-22.5652
1250,-22.4428
1249,-18.6705
1248,-20.389
1247,-22.0083
1246,-21.6203
1245,-21.5297
1244,-19.4033
1243,-20.4509
1242,-20.8256
1241,-21.2088
1240,-20.3948
1239,-20.0738
1238,-21.4421
1237,-22.2456
1236,-22.9053
1235,-21.8298
1234,-21.4091
1233,-21.1609
1232,-20.6215
1231,-19.7777
1230,-20.1582
1229,-21.3457
1228,-20.1441
1227,-19.0437
1226,-19.7734
1225,-18.8393
1224,-19.7542
1223,-20.1801
1222,-20.951
1221,-23.4195
1220,-22.73
1219,-20.6702
1218,-21.4374
1217,-21.6519
1216,-22.2265
1215,-23.8374
1214,-21.6527
1213,-20.2265
1212,-19.7851
1211,-21.2131
1210,-21.6484
1209,-21.8655
1208,-23.0929
1207,-20.688
1206,-21.5517
1205,-20.8389
1204,-19.3985
1203,-18.8784
1202,-19.9462
1201,-20.0991
1200,-19.9446
1199,-20.9197
1198,-21.1685
1197,-21.2081
1196,-21.5419
1195,-22.5042
1194,-24.0452
1193,-21.2001
1192,-19.6636
1191,-20.6842
1190,-21.0026
1189,-21.2605
1188,-23.0552
1187,-20.9939
1186,-20.681
1185,-21.2825
1184,-18.933
1183,-20.0268
1182,-21.0007
1181,-22.2652
1180,-22.5925
1179,-23.0797
1178,-22.4714
1177,-22.5329
1176,-21.9887
1175,-23.7237
1174,-22.0215
1173,-23.0288
1172,-23.2798
1171,-21.3786
1170,-20.6854
1169,-21.4042
1168,-18.9608
1167,-19.6716
1166,-20.5811
1165,-20.2008
1164,-18.6536
1163,-19.1887
1162,-21.5654
1161,-23.0892
1160,-22.3263
1159,-21.576
1158,-20.9346
1157,-21.6853
1156,-22.6929
1155,-23.1204
1154,-23.5916
1153,-24.2485
1152,-23.4214
1151,-21.8505
1150,-22.5269
1149,-21.7202
1148,-21.9915
1147,-20.0935
1146,-20.4537
1145,-21.6423
1144,-21.3117
1143,-22.7776
1142,-20.8647
1141,-18.997
1140,-19.2526
1139,-21.7194
1138,-21.1374
1137,-20.8053
1136,-22.3096
1135,-21.7539
1134,-21.0098
1133,-22.7338
1132,-21.1177
1131,-22.3596
1130,-21.8108
1129,-21.0168
1128,-21.025
1127,-21.3528
1126,-23.1639
1125,-22.626
1124,-22.4663
1123,-21.9669
1122,-22.8168
1121,-22.8859
1120,-21.634
1119,-23.2844
1118,-22.6554
1117,-21.2242
1116,-22.6453
1115,-22.1514
1114,-21.2706
1113,-21.8368
1112,-23.5861
1111,-21.7546
1110,-20.2338
1109,-21.2877
1108,-20.5184
1107,-21.8963
1106,-20.4601
1105,-20.6862
1104,-20.9967
1103,-20.5816
1102,-20.2667
1101,-21.4774
1100,-20.4887
1099,-19.7255
1098,-21.7962
1097,-22.5341
1096,-21.4302
1095,-23.3174
1094,-24.4789
1093,-23.2325
1092,-21.4705
1091,-21.8123
1090,-22.9842
1089,-22.2532
1088,-20.5213
1087,-21.1448
1086,-21.0217
1085,-20.7198
1084,-20.412
1083,-20.4466
1082,-20.1329
1081,-21.2057
1080,-20.0588
1079,-20.3102
1078,-20.4132
1077,-19.5762
1076,-20.9712
1075,-20.0177
1074,-21.5443
1073,-19.8606
1072,-20.094
1071,-21.0413
1070,-21.13
1069,-21.6363
1068,-22.3846
1067,-21.9505
1066,-20.5142
1065,-22.9198
1064,-23.5796
1063,-24.0494
1062,-22.3955
1061,-21.3814
1060,-22.3607
1059,-21.1472
1058,-20.538
1057,-22.0277
1056,-22.4446
1055,-21.573
1054,-20.7163
1053,-19.8654
1052,-19.4021
1051,-19.6842
1050,-20.336
1049,-20.3862
1048,-20.9051
1047,-21.3861
1046,-23.4189
1045,-23.0371
1044,-21.2366
1043,-20.7434
1042,-21.0294
1041,-22.5265
1040,-22.3136
1039,-20.7995
1038,-21.8429
1037,-22.343
1036,-20.8823
1035,-21.7103
1034,-23.2414
1033,-23.6589
1032,-23.2963
1031,-24.3054
1030,-20.5336
1029,-21.0292
1028,-20.2504
1027,-21.5077
1026,-20.978
1025,-19.2544
1024,-21.1208
1023,-22.1953
1022,-21.8025
1021,-21.7855
1020,-22.6143
1019,-22.559
1018,-22.8905
1017,-21.0993
1016,-18.6432
1015,-20.1496
1014,-23.1835
1013,-22.6629
1012,-22.3496
1011,-21.3833
1010,-21.3411
1009,-19.2619
1008,-20.843
1007,-20.5304
1006,-21.0791
1005,-21.2842
1004,-21.4086
1003,-21.0804
1002,-22.098
1001,-22.4783
1000,-22.39
999,-22.7265
998,-21.8511
997,-21.6785
996,-20.7985
995,-22.7037
994,-20.4114
993,-20.6697
992,-21.2572
991,-20.8692
990,-22.4484
989,-21.3792
988,-22.116
987,-23.043
986,-22.0789
985,-21.1349
984,-20.7942
983,-17.1851
982,-20.2797
981,-22.5645
980,-21.0664
979,-22.318
978,-24.0053
977,-21.4288
976,-21.4728
975,-20.2522
974,-20.8975
973,-20.6233
972,-20.2556
971,-21.463
970,-21.2243
969,-21.2674
968,-21.0029
967,-22.541
966,-21.8957
965,-21.9361
964,-21.9534
963,-22.5285
962,-21.3427
961,-21.2834
960,-22.0864
959,-22.0328
958,-22.6679
957,-22.0071
956,-22.5764
955,-23.4201
954,-23.2049
953,-23.6932
952,-22.594
951,-22.5347
950,-21.7548
949,-22.113
948,-22.3598
947,-21.4359
946,-21.0447
945,-20.5306
944,-19.9029
943,-22.3343
942,-22.7204
941,-22.3883
940,-20.1589
939,-20.4216
938,-20.5158
937,-21.7721
936,-21.3463
935,-21.6201
934,-21.4898
933,-21.7762
932,-22.1043
931,-22.0763
930,-20.1401
929,-21.0146
928,-20.3182
927,-20.8507
926,-20.7624
925,-21.8553
924,-23.0487
923,-20.6566
922,-21.8728
921,-20.3613
920,-20.3362
919,-21.4676
918,-22.2508
917,-21.7364
916,-21.9054
915,-21.9322
914,-20.829
913,-20.8398
912,-21.0363
911,-20.014
910,-21.5424
909,-19.5178
908,-19.1764
907,-18.6106
906,-19.8126
905,-20.667
904,-22.9665
903,-21.1136
902,-20.1582
901,-20.6497
900,-18.2154
