year (AD),d18O (permil)
1996,-43.6812198656105
1995,-42.7525197383283
1994,-45.0570500681002
1993,-47.0152165179898
1992,-45.720837357891
1991,-41.3688905347458
1990,-41.1012754960012
1989,-40.8336604572565
1988,-43.4898229224354
1987,-44.5406744100089
1986,-45.4169073569942
1985,-45.324087046827
1984,-45.7767273232895
1983,-43.096576095426
1982,-44.1963476577748
1981,-45.3542169326189
1980,-44.8658166995676
1979,-43.4065401019777
1978,-40.7981712834942
1977,-47.6906516863581
1976,-46.3643797979048
1975,-44.5118333620292
1974,-42.6050874944
1973,-43.5533247024883
1972,-44.3887315864562
1971,-43.8320663589904
1970,-46.2084932492165
1969,-44.4435836298567
1968,-44.293210672409
1967,-43.4715945833343
1966,-45.7937431265524
1965,-43.6813790948962
1964,-43.4143014620649
1963,-44.7377024501504
1962,-44.8541367265403
1961,-43.6828708426679
1960,-44.206681829802
1959,-44.4925237458843
1958,-46.185001638251
1957,-45.378662109039
1956,-48.3028514288463
1955,-45.0981622245635
1954,-45.2091529055589
1953,-47.6223612831578
1952,-47.1405622006629
1951,-45.4371252355422
1950,-45.0199197464137
1949,-45.3265964772125
1948,-46.7473408950696
1947,-46.0759334729943
1946,-46.9428531677467
1945,-46.3458220671013
1944,-46.5232143723579
1943,-47.8175215285454
1942,-47.3761899914549
1941,-44.6657745824419
1940,-44.8719117451981
1939,-45.2873863060438
1938,-44.9520085672252
1937,-45.1207674261345
1936,-41.3828494605997
1935,-44.5206170677057
1934,-43.1409893184372
1933,-44.8287273076267
1932,-45.1420188131845
1931,-45.9982940440213
1930,-48.0480618899472
1929,-46.9286325831729
1928,-46.5299538789054
1927,-49.6833820312814
1926,-47.8041918819506
1925,-45.2609695404983
1924,-45.094273540674
1923,-44.4301115234247
1922,-45.5470994428171
1921,-45.5136996051638
1920,-44.8724724291933
1919,-44.3678272764334
1918,-44.7362987170229
1917,-45.3480159348696
1916,-45.6070724206398
1915,-43.4042673958442
1914,-45.5648650522529
1913,-46.8933514196854
1912,-47.4588850126268
1911,-46.631606554052
1910,-45.6635721989116
1909,-45.1787578108787
1908,-47.5275616320053
1907,-47.4558447635427
1906,-45.6798893846026
1905,-44.862224346179
1904,-44.3970147112724
1903,-44.982355700295
1902,-44.9863274947307
1901,-44.8769251155971
1900,-47.2916476516716
1899,-46.0375545104745
1898,-45.0410165315814
1897,-43.5658676276638
1896,-45.2784818352328
1895,-45.3092525401476
1894,-46.5061726298059
1893,-46.1891843843677
1892,-45.2377400852664
1891,-44.3464999565058
1890,-45.15544486316
1889,-44.2393240788301
1888,-45.1331431725414
1887,-46.523889288723
1886,-47.9619846212351
1885,-47.9334888451399
1884,-46.5409878003124
1883,-45.1225714520754
1882,-47.1460936423391
1881,-47.0624492931856
1880,-46.5999126482136
1879,-45.9422978313817
1878,-46.3355740887329
1877,-45.3017074207219
1876,-44.095621155114
1875,-43.8476133717352
1874,-44.7878826196094
1873,-44.9103308114327
1872,-44.3655631776648
1871,-44.477698149027
1870,-46.6113905468623
1869,-46.8675751072962
1868,-45.6644247787611
1867,-45.07
1866,-45.0797648030377
1865,-44.5090454217955
1864,-45.4373994961473
1863,-45.1184746075911
1862,-43.0336383608509
1861,-43.289221068918
1860,-44.7183658807253
1859,-45.1248820621024
1858,-46.2757314226532
1857,-47.5213665963069
1856,-48.5741334014591
1855,-48.7041402329296
1854,-47.8306374221027
1853,-46.4518763882191
1852,-45.9335831621487
1851,-44.2901985612039
1850,-42.2004501730723
1849,-42.5368840304646
1848,-44.1881456751024
1847,-43.9691568413573
1846,-43.2412302277729
1845,-44.5013845121071
1844,-44.9267920117496
1843,-45.5820238805588
1842,-45.6420384555879
1841,-45.0229969980321
1840,-43.9421257605588
1839,-43.9679175622137
1838,-44.0024112015659
1837,-44.5161171501558
1836,-44.8811867394906
1835,-42.8653977534631
1834,-40.6420624303623
1833,-42.3221282332343
1832,-43.3657934268678
1831,-44.113354012549
1830,-44.5050495056645
1829,-44.4846091598753
1828,-45.1435670235116
1827,-44.8630506155019
1826,-44.5081578511005
1825,-44.0810168141609
1824,-44.3191181505307
1823,-44.9793070948989
1822,-46.5915662880235
1821,-46.5983516480997
1820,-45.0299163337203
1819,-43.4976324985717
1818,-44.6553311534554
1817,-44.9357934700076
1816,-44.8762949405815
1815,-45.3560434143841
1814,-45.3557462266106
1813,-44.0899914402608
1812,-42.4324641674833
1811,-44.335822030058
1810,-44.5328373190733
1809,-44.5360705966897
1808,-44.1136871449147
1807,-43.1995493412939
1806,-43.797752026083
1805,-45.5411556146464
1804,-45.3320328416236
1803,-44.1497999903997
1802,-43.6183942161526
1801,-45.1777543081849
1800,-45.3248028751935
1799,-43.401402670334
1798,-45.4565971120599
1797,-46.3268600055156
1796,-45.6966560527081
1795,-44.208535303231
1794,-44.5216631106628
1793,-45.293982940126
1792,-45.4968253722022
1791,-46.2138065389734
1790,-47.679215133755
1789,-48.1905736784995
1788,-47.1624748614878
1787,-45.7772741020781
1786,-44.8270931805752
1785,-43.9485783347486
1784,-45.2723509379638
1783,-46.915473987173
1782,-47.1748675173825
1781,-47.1995718271928
1780,-46.7686000453479
1779,-45.4151065645296
1778,-45.0884595264218
1777,-45.0570670933898
1776,-45.402287858781
1775,-44.9794161819469
1774,-45.773074856515
1773,-46.6456651304308
1772,-46.1496030814991
1771,-46.4455655273073
1770,-45.2796060198035
1769,-44.8381265171631
1768,-44.6453588897056
1767,-43.1499484263011
1766,-42.9638470837031
1765,-44.9144503459014
1764,-46.0194782033887
1763,-45.3328176218582
1762,-44.5019585742118
1761,-43.8230498609488
1760,-43.6383582595282
1759,-44.9268150252597
1758,-45.5705503164966
1757,-44.1822018348625
1756,-43.5076205787782
1755,-44.5292057409349
1754,-45.1283223653722
1753,-45.7085163098887
1752,-46.0417841287697
1751,-45.2988088794695
1750,-45.0081940791039
1749,-45.3773733322172
1748,-45.8039819571612
1747,-46.0277309819011
1746,-45.8569692458375
1745,-44.8455789590173
1744,-43.9792888643881
1743,-45.1961456310124
1742,-45.8247460821952
1741,-46.0971773298914
1740,-46.4342259273805
1739,-45.8342678548494
1738,-44.6830935787785
1737,-43.7200036823013
1736,-44.0024930815097
