year (AD),depth (cm),d18O (permil)
2005.31,NA,-12.87
2005,NA,-11.94
2004.73,NA,-12.78
2004.37,NA,-14.34
2004,NA,-14.32
2003.78,NA,-14.91
2003.56,NA,-15.35
2003.34,NA,-15.46
2003.11,NA,-15.53
2002.81,NA,-15.64
2002.4,NA,-15.88
2002,NA,-16.47
2001.75,NA,-15.17
2001.5,NA,-14.91
2001.13,NA,-15.15
2000.93,NA,-14.88
2000.76,NA,-15.34
2000.58,NA,-19.21
2000.39,NA,-15.14
2000.18,NA,-15.1
2000,NA,-17.73
1999.77,NA,-19.85
1999.43,NA,-16.6
1999.22,NA,-14.35
1999.1,NA,-11.31
1998.81,NA,-17.86
1998.4,NA,-18.54
1998,NA,-19.23
1997.83,NA,-17.15
1997.66,NA,-19.75
1997.5,NA,-20.2
1997.37,NA,-18.56
1997.24,NA,-16.08
1997.09,NA,-15.28
1996.9,NA,-14.95
1996.59,NA,-16.08
1996.3,NA,-16.93
1996,NA,-18.38
1995.48,NA,-17.07
1995,NA,-16.79
1994.33,NA,-19.15
1993.91,NA,-15.09
1993.7,NA,-13.91
1993.49,NA,-16.11
1993.25,NA,-21.95
1993,NA,-20.86
1992.88,NA,-20.26
1992.77,NA,-23.67
1992.62,NA,-22.41
1992.47,NA,-20.28
1992.33,NA,-19.94
1992.16,NA,-19.42
1992,NA,-18.14
1991.84,NA,-17.89
1991.68,NA,-17.08
1991.52,NA,-17.1
1991.36,NA,-17.99
1991.26,NA,-17.52
1991.16,NA,-17.21
1991,NA,-17
1990.71,NA,-18.03
1990.42,NA,-19.77
1990.18,NA,-21.46
1989.95,NA,-18.67
1989.77,NA,-15.25
1989.59,NA,-15.53
1989.39,NA,-17.27
1989.19,NA,-17.44
1989.05,NA,-16.93
1988.88,NA,-18.01
1988.62,NA,-21.79
1988.33,NA,-22.3
1988.04,NA,-17.62
1987.76,NA,-17.17
1987.48,NA,-16.98
1987.19,NA,-18.18
1986.97,NA,-20.95
1986.8,NA,-19.19
1986.62,NA,-18.2
1986.38,NA,-17.76
1986.19,NA,-15.99
1986,NA,-15.29
1985.85,NA,-15.8
1985.7,NA,-15.32
1985.55,NA,-13.36
1985.37,NA,-12.21
1985.19,NA,-11.9
1985.03,NA,-11.99
1984.87,NA,-15.05
1984.7,NA,-17.55
1984.55,NA,-17.99
1984.35,NA,-14.29
1984.15,NA,-11.53
1983.95,NA,-10.48
1983.75,NA,-11.12
1983.55,NA,-11.18
1983.32,NA,-11.39
1983.09,NA,-11.47
1982.8,NA,-13.31
1982.41,NA,-15.34
1982,NA,-14.35
1981.81,NA,-15.57
1981.62,NA,-14.66
1981.41,NA,-11.81
1981.2,NA,-11.1
1981,NA,-11.77
1980.81,NA,-13.46
1980.62,NA,-16.47
1980.43,NA,-15.74
1980.23,NA,-13.57
1980,NA,-15.28
1979.91,NA,-13.5
1979.66,NA,-18.68
1979.41,NA,-18.49
1979.16,NA,-19.07
1978.92,NA,-20
1978.67,NA,-16.94
1978.34,NA,-18.72
1978,NA,-18.37
1977.67,NA,-19.56
1977.33,NA,-17.94
1977,NA,-17.14
1976.62,NA,-19.32
1976.28,NA,-19.31
1975.95,NA,-16.14
1975.68,NA,-13.39
1975.34,NA,-14.21
1975,NA,-14.27
1974.88,NA,-14.42
1974.76,NA,-14.39
1974.64,NA,-17.88
1974.48,NA,-20.43
1974.38,NA,-18.42
1974.28,NA,-16.73
1974.14,NA,-15.29
1974,NA,-11.18
1973.74,NA,-12.74
1973.47,NA,-15.55
1973.25,NA,-15.24
1973.08,NA,-16.34
1972.82,NA,-15.19
1972.47,NA,-15.67
1972.12,NA,-17.01
1971.84,NA,-18.08
1971.56,NA,-17.57
1971.29,NA,-17.1
1971.05,NA,-19.05
1970.79,NA,-18.94
1970.52,NA,-19.61
1970.17,NA,-18.2
1969.89,NA,-20.54
1969.68,NA,-17.43
1969.48,NA,-19.35
1969.27,NA,-18.89
1969.13,NA,-16.9
1969,NA,-17.25
1968.72,NA,-16.5
1968.45,NA,-16.48
1968.17,NA,-17.26
1967.95,NA,-17.86
1967.83,NA,-18.37
1967.7,NA,-19.26
1967.58,NA,-21.7
1967.45,NA,-18.42
1967.29,NA,-19.56
1967.14,NA,-18.23
1967,NA,-15.9
1966.81,NA,-16.58
1966.63,NA,-16.49
1966.46,NA,-15.03
1966.29,NA,-14.35
1966.14,NA,-15.81
1966,NA,-17.35
1965.72,NA,-17.16
1965.44,NA,-15.92
1965.16,NA,-16.02
1964.88,NA,-15.72
