year (AD),depth (cm),d18O (permil)
2008,0,-1.40893208
2006.2349,1,-1.246623902
2004.4698,2,-0.9641612047
2002.7047,3,-1.581529733
2000.9396,4,-1.667496641
1999.1745,5,-2.079739497
1997.4094,6,-4.40117793
1995.6443,7,-4.912996355
1993.8792,8,-5.72520108
1992.1141,9,-5.233297768
1990.349,10,-4.98336309
1988.5839,11,-5.051406396
1986.8188,12,-4.795497183
1985.0537,13,-5.169569404
1983.2886,14,-4.673019233
1981.5235,15,-5.397265539
1979.7584,16,-4.865532
1977.9933,17,-4.386573513
1976.2282,18,-3.881725378
1974.4631,19,-4.399518337
1972.698,20,-4.487808675
1969.8673,21,-4.831676307
1965.6086,22,-5.073313021
1961.3499,23,-5.129407258
1957.0912,24,-5.534333183
1952.8325,25,-6.580887136
1948.5738,26,-7.089386376
1944.3151,27,-6.616070504
1940.0564,28,-6.182916779
1935.7977,29,-7.119259046
1931.539,30,-8.097754971
1927.2803,31,-8.423699001
1923.0216,32,-7.51590173
1918.7629,33,-7.039598591
1914.5042,34,-7.091045968
1910.2455,35,-6.477328544
1905.9868,36,-6.252287758
1901.7281,37,-5.979782618
1897.4694,38,-5.332541419
1893.2107,39,-4.518345183
1888.952,40,-5.710928581
1884.6933,41,-5.285740901
1880.4346,42,-4.51203873
1876.1759,43,-4.85159142
1871.9172,44,-5.068666161
1867.6585,45,-4.790518405
1863.3998,46,-4.963447976
1859.1411,47,-5.285740901
1854.8824,48,-5.114470923
1850.6237,49,-5.12675191
1846.365,50,-5.045099943
1842.1063,51,-4.660940966
1837.8476,52,-5.174880101
1833.5889,53,-5.815814847
1829.3302,54,-7.018687722
1825.0715,55,-6.138107773
1820.8128,56,-5.007648959
1816.5541,57,-5.294702703
1812.2954,58,-4.81474846
1808.0367,59,-5.1659183
1803.778,60,-4.488804431
1799.5193,61,-3.431311887
1795.2606,62,-4.194724583
1791.0019,63,-3.898653225
1786.7432,64,-4.612278136
1782.4845,65,-5.32487862
1778.2258,66,-4.430358222
1773.9671,67,-4.934322827
1769.7084,68,-3.851235114
1765.4497,69,-4.340771971
1761.191,70,-3.728767017
1756.9323,71,-4.02235492
1752.6736,72,-4.125697861
1748.4149,73,-4.0082627
1744.1562,74,-4.656504789
1739.8975,75,-5.637591678
1735.6388,76,-6.801374124
1731.3801,77,-6.403898045
1727.1214,78,-4.977438308
1722.8627,79,-5.797303497
1718.604,80,-4.691315926
1714.3453,81,-5.904253376
1710.0866,82,-5.525776628
1705.8279,83,-5.878585405
1701.5692,84,-4.84972757
1697.3105,85,-5.341445366
1693.0518,86,-5.620521638
1688.7931,87,-4.887061167
1637.6887,99,-4.760893185
1595.1017,109,-7.170103301
1552.5147,119,-8.071340936
1509.9277,129,-5.846318184
1467.3407,139,-6.540221915
1424.7537,149,-6.165444953
1386.4254,158,-8.093493546
1382.1667,159,-2.943643527
1373.6493,161,-4.195139616
1358.87245,164.5,-3.043089506
1342.32885,168.5,-3.214118623
1340.2609,169,-0.3994940061
1325.78525,172.5,-5.510020544
1309.24165,176.5,-3.241362199
1298.9019,179,-1.047597136
1292.69805,180.5,-7.237717326
1276.15445,184.5,-1.587450102
1259.61085,188.5,-1.41780839
1257.5429,189,-1.256408479
1245.1352,192,-2.887952476
1226.52365,196.5,-3.183091217
1216.1839,199,-0.02126968707
1209.98005,200.5,-2.883285752
1193.43645,204.5,-0.7721608632
1176.89285,208.5,-1.169210759
1160.34925,212.5,-4.916085361
1158.2813,213,-1.806015693
1143.80565,216.5,-1.79732654
1127.26205,220.5,-0.8254098125
1116.9223,223,-1.452907832
1110.71845,224.5,1.711292899
1094.17485,228.5,-1.847273096
1077.63125,232.5,-1.535359376
1075.5633,233,-0.9766800764
1061.08765,236.5,0.02547050248
1044.54405,240.5,-0.1757031263
1034.2043,243,-1.830639672
1028.00045,244.5,-1.723037344
1011.45685,248.5,0.3090054978
994.91325,252.5,-0.9769921944
992.8453,253,3.205949014
978.36965,256.5,-0.1109996331
961.82605,260.5,2.624583335
951.4863,263,1.527086119
945.28245,264.5,1.872484057
925.4918,268.5,0.6446312195
899.423,272.5,-4.122111697
896.1644,273,-0.7811656823
873.3542,276.5,-0.03998975666
847.2854,280.5,0.9121480011
830.9924,283,1.762491359
817.958,285,0.9333374491
801.665,287.5,-0.6935833267
775.5962,291.5,-1.625540658
765.8204,293,1.521176364
749.5274,295.5,-2.574777479
723.4586,299.5,2.589393716
700.6484,303,-1.013123565
694.1312,304,0.56189147
671.321,307.5,0.9542746418
645.2522,311.5,-2.819339025
635.4764,313,8.112523091
619.1834,315.5,-6.639619929
593.1146,319.5,0.3801415019
570.3044,323,5.569686849
567.0458,323.5,-2.153763327
540.977,327.5,-0.17658602
514.9082,331.5,-7.737387389
505.1324,333,-6.457485346
488.8394,335.5,-4.466692483
462.7706,339.5,-6.750990659
439.9604,343,-0.9897310887
436.7018,343.5,-3.824702659
413.8916,347,2.083117261
410.633,347.5,-4.283659295
387.8228,351,-4.510206528
381.3056,352,-4.425263702
378.047,352.5,NA
358.4954,355.5,-4.218303414
335.6852,359,-3.700088524
332.4266,359.5,-4.913452322
312.875,362.5,-6.848021654
247.703,372.5,-5.21495936
182.531,382.5,-5.311977838
114.795,392.5,-6.335842889
90.988,396,-6.103641503
46.775,402.5,-5.515371905
2.562,409,0.333585102
-17.844,412,-5.070212085
-21.245,412.5,-6.279700217
-41.651,415.5,-5.668795878
-65.458,419,-6.224767483
-89.265,422.5,-4.437068803
-157.285,432.5,-6.12210675
-225.305,442.5,-6.059069364
-289.924,452,-8.497828254
-357.944,462,-6.095512853
-425.964,472,-5.49764264
-493.984,482,-7.452786581
-601.96,492,-6.684518433
-709.76,502,-6.555488782
-816.6808,512,-5.691679595
-909.9148,522,-5.972392957
-1003.1488,532,-6.707172494
-1105.7062,543,-5.876851918
-1198.9402,553,-7.762063759
-1292.1742,563,-4.851509428
-1385.4082,573,-5.676905208
-1478.6422,583,-5.638491801
-1571.8762,593,-7.569996722
-1665.1102,603,-6.660879413
-1755.3429,613,-8.697774965
-1805.8493,621,-6.141805934
-1868.9823,631,-6.977051305
-1932.1153,641,-4.950005345
-1938.4286,642,-4.392107912
-1954.21185,644.5,-5.706375129
-1988.935,650,-4.987336414
-1995.2483,651,-3.012590669
-2004.71825,652.5,-3.989137132
-2014.1882,654,-4.132408442
-2026.8148,656,-3.675417901
-2039.4414,658,-6.660955224
-2052.068,660,-9.28211096
-2058.3813,661,-8.197908189
-2064.6946,662,-4.213816173
-2077.3212,664,-5.78220469
-2089.9478,666,-3.031705454
-2102.5744,668,-5.186808424
-2115.201,670,-2.252732866
-2121.5143,671,2.76370235
-2127.8276,672,-6.223089838
-2140.4542,674,-0.3890429819
-2153.0808,676,-11.25778684
-2165.7074,678,-6.836856319
-2178.334,680,-8.131956439
-2184.6473,681,3.927431602
-2190.9606,682,-5.709605771
-2203.5872,684,-8.790120523
-2216.2138,686,-4.519567003
-2228.8404,688,-6.850734292
-2241.467,690,-8.654500965
-2247.7803,691,2.413549367
-2254.0936,692,-10.3677122
-2266.7202,694,-9.450963004
-2279.3468,696,-11.06817099
-2291.9734,698,-8.842858575
-2304.6,700,-2.559897956
-2310.9133,701,-7.414865653
-2320.38325,702.5,-7.468734417
-2329.8532,704,-8.057751965
-2342.4798,706,-10.07334857
-2355.1064,708,-8.482527034
-2370.88965,710.5,-5.478013248
-2374.0463,711,-6.556013931
-2389.82955,713.5,-8.984787355
-2402.45615,715.5,-6.629582866
-2408.76945,716.5,-7.476576467
-2430.866,720,-3.078320518
-2437.1793,721,-5.530761832
-2440.33595,721.5,-6.361109436
-2452.96255,723.5,-4.937599197
-2456.1192,724,0.2413668012
-2468.7458,726,-5.388394136
-2484.52905,728.5,-4.038263295
-2487.6857,729,-3.494804953
-2490.84235,729.5,0.4684338813
-2493.999,730,-6.398174798
-2497.15565,730.5,-5.416318378
-2500.3123,731,-1.777731655
-2503.46895,731.5,-0.4536922095
-2506.6256,732,-0.1451481183
-2509.78225,732.5,-1.584561401
