year (AD),d18O (permil)
2008.5698,-34.3334
2008.1396,-34.599
2007.9335,-35.189
2007.8351,-35.7031
2007.7367,-36.2483
2007.6383,-37.1066
2007.5398,-38.7973
2007.4414,-41.656
2007.343,-43.3446
2007.2446,-44.3488
2007.1462,-44.132
2007.0477,-42.6588
2006.9474,-40.5514
2006.8454,-37.8044
2006.7433,-34.3664
2006.6413,-32.4062
2006.5392,-32.1864
2006.4372,-33.1377
2006.3351,-35.9454
2006.2331,-39.411
2006.131,-41.0366
2005.9855,-40.9672
2005.806,-43.0192
2005.6264,-44.3144
2005.4468,-44.4393
2005.2673,-43.6362
2005.0877,-42.2122
2004.909,-41.0112
2004.7312,-41.1163
2004.5534,-42.8496
2004.3756,-44.6518
2004.1978,-44.1679
2004.0761,-42.8021
2003.7141,-41.3207
2003.5938,-40.7216
2003.4178,-41.6625
2003.2418,-43.1133
2003.0659,-44.7027
2002.8997,-45.2775
2002.7393,-44.9856
2002.5789,-44.4857
2002.4185,-44.6407
2002.2581,-44.9713
2002.0977,-45.1865
2001.9343,-45.2365
2001.7662,-44.5073
2001.5981,-43.3262
2001.4299,-42.1468
2001.2618,-41.0435
2001.0937,-39.9868
2000.9587,-39.1591
2000.8312,-38.8205
2000.7741,-39.4521
2000.717,-40.3044
2000.6299,-41.0064
2000.5429,-41.4911
2000.4559,-41.6766
2000.3688,-41.6877
2000.2818,-41.6871
2000.1948,-41.8072
2000.1077,-42.2917
2000.0207,-42.8625
1999.9387,-43.517
1999.8584,-43.5696
1999.778,-42.8986
1999.6976,-42.2935
1999.6173,-41.9386
1999.5369,-42.5169
1999.4566,-43.184
1999.3762,-43.4625
1999.2958,-43.8915
1999.2155,-44.1926
1999.1351,-44.3613
1999.0547,-44.4442
1998.9552,-43.9639
1998.8148,-43.0539
1998.6744,-42.5617
1998.5339,-42.0465
1998.3935,-42.1016
1998.2531,-42.1167
1998.1127,-42.0989
1997.9788,-41.9511
1997.8714,-41.9071
1997.764,-41.8587
1997.6566,-42.595
1997.5333,-42.9768
1997.4619,-43.2411
1997.3904,-43.5192
1997.319,-43.5682
1997.2475,-43.4921
1997.1761,-43.1121
1997.1047,-42.2539
1997.0332,-41.3728
1996.9603,-40.2989
1996.8861,-39.3191
1996.812,-38.5577
1996.7378,-37.9539
1996.6636,-37.9449
1996.5895,-38.3561
1996.5153,-38.9722
1996.4411,-40.0381
1996.367,-40.8413
1996.2928,-41.4084
1996.2186,-41.5733
1996.1445,-41.3365
1996.0703,-40.8816
1995.9966,-40.1202
1995.9319,-39.8847
1995.8672,-40.0918
1995.8025,-40.2483
1995.7378,-40.6679
1995.6731,-41.3239
1995.6084,-42.0306
1995.5437,-42.5087
1995.479,-43.033
1995.4143,-43.5321
1995.3496,-43.6366
1995.2849,-43.7928
1995.2202,-43.5025
1995.1555,-42.8675
1995.0908,-41.9297
1995.0261,-41.1269
1994.9497,-40.4064
1994.8653,-39.8915
1994.781,-39.7601
1994.6966,-39.9239
1994.6123,-40.5412
1994.5279,-41.2122
1994.4436,-42.031
1994.3592,-42.5535
1994.2749,-42.859
1994.1905,-43.08
1994.1062,-43.2185
1994.0218,-43.4771
1993.906,-43.6695
1993.7793,-43.9585
1993.5873,-44.2008
1993.4611,-43.2072
1993.3348,-43.282
1993.2086,-43.0062
1993.0824,-42.6815
1992.9621,-42.7809
1992.8531,-42.9976
1992.744,-43.328
1992.635,-43.7879
1992.5259,-44.2613
1992.4169,-44.7935
1992.3078,-45.0932
1992.1987,-45.2034
1992.0897,-44.9588
1991.9714,-44.6074
1991.8104,-43.9358
1991.6495,-42.6363
1991.4885,-41.4636
1991.3275,-39.9618
1991.1665,-38.6989
1991.0056,-37.4369
1990.8237,-36.4821
1990.641,-36.1766
1990.4584,-35.862
1990.2757,-36.0461
1990.0931,-36.1786
1989.897,-36.7129
1989.6872,-37.398
1989.4773,-38.3255
1989.2674,-39.2945
1989.0575,-40.1991
1988.8975,-41.0835
1988.7564,-41.7588
1988.6152,-42.3096
1988.474,-42.6385
1988.3329,-43.112
1988.1917,-43.48
1988.0506,-43.6427
1987.9394,-43.7279
1987.8449,-43.6513
1987.7504,-43.5797
1987.6559,-43.5207
1987.5615,-43.6251
1987.467,-43.5094
1987.3725,-43.1302
1987.2781,-42.6979
1987.1836,-41.9699
1987.0891,-41.1559
1986.9935,-40.3507
1986.85,-39.503
1986.7352,-40.0261
1986.6204,-40.3261
1986.5056,-40.9623
1986.3908,-41.8049
1986.276,-42.8311
1986.1612,-43.4466
1986.0464,-43.9865
1985.9119,-44.3924
1985.7639,-44.371
1985.6159,-44.5445
1985.4679,-44.6267
1985.3199,-44.9419
1985.1719,-44.8969
1985.0239,-45.0739
1984.909,-45.1023
1984.8004,-45.0714
1984.6918,-45.0343
1984.5832,-44.9493
1984.4746,-44.9782
1984.366,-45.0666
1984.2574,-45.2532
1984.1488,-45.4586
1984.0402,-45.4191
1983.9225,-45.1903
1983.7995,-45.1486
1983.6766,-44.7919
1983.5536,-44.1252
1983.4306,-43.4105
1983.3076,-42.466
1983.1846,-41.8265
1983.0617,-41.2124
1982.9604,-40.6176
1982.881,-40.2108
1982.8017,-39.963
1982.7223,-39.8272
1982.6429,-39.9521
1982.5635,-40.2284
1982.4841,-40.7555
1982.4048,-41.8898
1982.3254,-42.7117
1982.246,-43.6543
1982.1666,-44.4668
1982.0872,-45.016
1982.0079,-45.4768
1981.9365,-45.7437
1981.8661,-45.7835
1981.7957,-45.5225
1981.7252,-45.2061
1981.6548,-44.6812
1981.6022,-44.1254
1981.5332,-43.0875
1981.4641,-43.2943
1981.3951,-43.5253
1981.326,-43.9595
1981.257,-44.3613
1981.1879,-44.6858
1981.1189,-44.8007
1981.0499,-44.8332
1980.9483,-44.4053
1980.7625,-43.8541
1980.5766,-43.1708
1980.3907,-42.0219
1980.2048,-41.367
1980.019,-40.8576
1979.8662,-40.4491
1979.7173,-40.1185
1979.5683,-39.6443
1979.4194,-38.9208
1979.2704,-38.2993
1979.1215,-37.7351
1978.9802,-37.5565
1978.8727,-37.8221
1978.7652,-38.2735
1978.6577,-38.7679
1978.5502,-39.1783
1978.4427,-39.5201
1978.3353,-39.879
1978.2278,-39.831
1978.1203,-39.7093
1978.0128,-39.5653
1977.8039,-38.974
1977.5812,-38.7197
1977.3586,-38.2398
1977.1359,-38.2181
1976.9377,-38.2393
1976.7779,-38.609
1976.6181,-39.0713
1976.4582,-39.7223
1976.2984,-40.3603
1976.1386,-41.0305
1975.9834,-41.4811
1975.8587,-41.6184
1975.734,-41.5612
1975.6093,-41.3027
1975.4846,-40.7386
1975.3599,-39.9597
1975.2352,-39.1394
1975.1105,-38.3086
1974.9781,-37.6374
1974.7856,-37.3154
1974.593,-37.0729
1974.4005,-37.1916
1974.208,-37.2722
1974.0154,-37.7765
1973.8972,-38.2149
1973.7855,-38.5538
1973.6739,-38.9346
1973.5622,-39.416
1973.4505,-39.8621
1973.3388,-40.1843
1973.2271,-40.3365
1973.1154,-40.0963
1973.0037,-39.7943
1972.8842,-39.3041
1972.7644,-38.5384
1972.6446,-37.6828
1972.5248,-36.6903
1972.405,-35.9894
1972.2852,-35.6476
1972.1654,-35.5374
1972.0456,-35.8436
1971.9242,-36.5292
1971.8018,-37.7758
1971.6794,-39.0834
1971.5569,-40.6969
1971.4345,-41.9388
1971.3121,-43.1435
