year (AD),d18O (permil)
2006,-29.11342
2005.8,-27.74891
2005.6,-30.06349
2005.4,-33.48912
2005.2,-33.18652
2005,-32.0939
2004.93,-30.83673
2004.86,-29.18768
2004.79,-29.19814
2004.71,-30.01774
2004.64,-27.59857
2004.57,-27.55087
2004.5,-27.71201
2004.43,-26.39885
2004.36,-25.27812
2004.29,-25.0445
2004.21,-25.80344
2004.14,-26.55562
2004.07,-27.23844
2004,-27.46746
2003.92,-27.84799
2003.83,-27.66277
2003.75,-26.61124
2003.67,-26.20453
2003.58,-25.92385
2003.5,-25.92217
2003.42,-26.13333
2003.33,-26.6683
2003.25,-27.45145
2003.17,-30.8854
2003.08,-30.17637
2003,-28.12398
2002.93,-26.91149
2002.87,-30.19956
2002.8,-31.19083
2002.73,-30.76007
2002.67,-29.33544
2002.6,-29.10787
2002.53,-28.78759
2002.47,-28.47198
2002.4,-26.31082
2002.33,-26.03213
2002.27,-26.19449
2002.2,-26.41827
2002.13,-28.75245
2002.07,-29.83663
2002,-30.41437
2001.94,-30.29314
2001.88,-30.41716
2001.81,-30.79662
2001.75,-31.37155
2001.69,-31.42839
2001.63,-31.7651
2001.56,-30.85224
2001.5,-27.79611
2001.44,-27.52838
2001.38,-28.20821
2001.31,-29.4699
2001.25,-29.6154
2001.19,-30.27315
2001.13,-30.37089
2001.06,-31.13122
2001,-32.45969
2000.93,-34.05834
2000.87,-34.83734
2000.8,-34.64932
2000.73,-34.89516
2000.67,-34.96573
2000.6,-33.90749
2000.53,-31.67684
2000.47,-30.12865
2000.4,-29.57577
2000.33,-30.62895
2000.27,-31.21035
2000.2,-31.47828
2000.13,-31.93266
2000.07,-32.47126
2000,-31.64676
1999.95,-31.90885
1999.89,-33.3696
1999.84,-33.64054
1999.79,-33.38595
1999.74,-33.47024
1999.68,-34.04778
1999.63,-33.46635
1999.58,-32.54215
1999.53,-31.29999
1999.47,-31.07565
1999.42,-29.99842
1999.37,-28.89305
1999.32,-27.34664
1999.26,-27.02913
1999.21,-26.07348
1999.16,-26.12364
1999.11,-26.55284
1999.05,-27.37037
1999,-30.19377
1998.91,-32.86384
1998.82,-33.34438
1998.73,-31.53782
1998.64,-28.91983
1998.55,-27.40033
1998.45,-27.30717
1998.36,-27.90641
1998.27,-28.88198
1998.18,-29.03318
1998.09,-28.33919
1998,-28.6352
1997.94,-29.28269
1997.88,-29.59511
1997.81,-29.52374
1997.75,-29.24379
1997.69,-28.36214
1997.63,-26.56275
1997.56,-24.46933
1997.5,-20.49827
1997.44,-20.41842
1997.38,-21.54132
1997.31,-24.27748
1997.25,-25.92691
1997.19,-29.31716
1997.13,-32.07587
1997.06,-34.0513
1997,-34.9204
1996.92,-34.56374
1996.85,-34.11775
1996.77,-34.26327
1996.69,-33.97936
1996.62,-32.82203
1996.54,-30.96477
1996.46,-29.51947
1996.38,-30.50315
1996.31,-29.40985
1996.23,-32.17584
1996.15,-32.19151
1996.08,-32.04556
1996,-32.08259
1995.91,-32.72686
1995.82,-32.5792
1995.73,-31.53533
1995.64,-29.76746
1995.55,-28.48172
1995.45,-29.1547
1995.36,-31.01625
1995.27,-33.1454
1995.18,-34.60747
1995.09,-35.51286
1995,-35.48945
1994.93,-32.15131
1994.86,-29.65559
1994.79,-26.60532
1994.71,-24.56934
1994.64,-24.5945
1994.57,-25.44161
1994.5,-25.59894
1994.43,-26.99516
1994.36,-28.26198
1994.29,-29.35904
1994.21,-30.4411
1994.14,-29.79942
1994.07,-28.20246
1994,-27.58248
1993.91,-27.66054
1993.82,-28.07103
1993.73,-28.11125
1993.64,-27.89821
1993.55,-27.3847
1993.45,-26.972
1993.36,-27.27534
1993.27,-27.82981
1993.18,-28.48473
1993.09,-28.90669
1993,-28.98338
1992.94,-28.80018
1992.88,-29.04467
1992.81,-29.08683
1992.75,-29.11083
1992.69,-29.48454
1992.63,-30.12359
1992.56,-31.29816
1992.5,-31.25955
1992.44,-29.77838
1992.38,-27.6302
1992.31,-26.41483
1992.25,-25.13861
1992.19,-24.63745
1992.13,-24.76308
1992.06,-26.28237
1992,-27.86624
1991.92,-29.9955
1991.83,-32.75474
1991.75,-31.94322
1991.67,-32.91903
1991.58,-31.86203
1991.5,-30.06207
1991.42,-28.83091
1991.33,-28.16815
1991.25,-28.06871
1991.17,-28.37107
1991.08,-28.8603
1991,-29.46251
1990.93,-29.91591
1990.86,-30.78735
1990.79,-31.09201
1990.71,-31.35402
1990.64,-30.88364
1990.57,-30.65134
1990.5,-28.48188
1990.29,-28.70938
1990.21,-30.439330000000002
1990.14,-30.7696
1990.07,-31.65401
1990,-31.91965
1989.93,-32.11578
1989.86,-32.12925
1989.79,-31.57226
1989.71,-31.07911
1989.64,-30.91415
1989.57,-29.91842
1989.5,-29.92485
1989.43,-30.70472
1989.36,-30.76672
1989.29,-30.45225
1989.21,-30.23782
1989.14,-30.97328
1989.07,-31.9125
1989,-33.78159
1988.92,-34.2238
1988.83,-33.81373
1988.75,-32.96171
1988.67,-31.10264
1988.58,-29.53419
1988.5,-28.45797
1988.42,-29.32141
1988.33,-28.5541
1988.25,-28.95526
1988.17,-29.70486
1988.08,-30.08033
1988,-30.08797
1987.93,-29.99988
1987.87,-30.26081
1987.8,-30.43948
1987.73,-31.80292
1987.67,-31.8443
1987.6,-32.16207
1987.53,-32.06126
1987.47,-30.25073
1987.4,-29.79045
1987.33,-28.60282
1987.27,-27.48492
1987.2,-26.49498
1987.13,-25.50569
1987.07,-25.2123
1987,-26.21256
1986.95,-26.71169
1986.9,-26.89883
1986.85,-26.63997
1986.8,-26.13658
1986.75,-26.36432
1986.7,-26.56421
1986.65,-27.97785
1986.6,-29.77939
1986.55,-31.73288
1986.5,-33.45861
1986.45,-33.70941
1986.4,-33.77594
1986.35,-33.60235
1986.3,-32.66923
1986.25,-31.31731
1986.2,-30.49788
1986.15,-30.00141
1986.1,-29.92876
1986.05,-30.68166
1986,-31.31618
1985.91,-31.8077
1985.82,-31.5547
1985.73,-31.26993
1985.64,-29.98165
1985.55,-28.54629
1985.45,-27.81292
1985.36,-27.99836
1985.27,-28.92616
1985.18,-30.40258
1985.09,-29.22863
1985,-29.89217
1984.86,-30.99941
1984.71,-31.9014
1984.57,-31.92825
1984.43,-29.4219
1984.29,-29.52888
1984.14,-30.22952
1984,-30.6777
1983.9,-30.57444
1983.8,-30.41527
1983.7,-28.75783
1983.6,-28.26815
1983.5,-28.29668
1983.4,-29.20801
1983.3,-30.21549
1983.2,-31.60492
1983.1,-32.42141
1983,-32.35117
1982.93,-32.08867
1982.87,-31.87996
1982.8,-31.95972
1982.73,-32.61197
1982.67,-33.01054
1982.6,-32.93796
1982.53,-32.43225
1982.47,-31.47727
1982.4,-29.6797
1982.33,-30.05584
1982.27,-29.62921
1982.2,-29.7763
1982.13,-31.02889
1982.07,-31.27652
1982,-31.30663
1981.9,-31.15643
1981.8,-29.66293
1981.7,-29.59863
1981.6,-29.53726
1981.5,-29.0957
1981.4,-28.84857
1981.3,-28.44605
1981.2,-28.28999
1981.1,-29.17374
1981,-29.83492
1980.92,-30.52592
1980.85,-30.30337
1980.77,-30.71815
1980.69,-30.78229
1980.62,-29.81829
1980.54,-28.45134
1980.46,-27.48353
1980.38,-27.48702
1980.31,-28.10664
1980.23,-29.02872
1980.15,-29.57052
1980.08,-30.17982
1980,-30.5855
1979.89,-30.49664
1979.78,-30.48732
1979.67,-30.02141
1979.56,-29.37045
1979.44,-29.06714
1979.33,-29.03562
1979.22,-29.46816
1979.11,-29.80964
1979,-30.98867
1978.94,-30.12633
1978.89,-31.51002
1978.83,-31.69539
1978.78,-31.46507
1978.72,-31.50415
1978.67,-31.89491
1978.61,-32.1567
1978.56,-32.52325
1978.5,-33.20579
1978.44,-33.44728
1978.39,-33.19756
1978.33,-32.1821
1978.28,-31.40548
1978.22,-31.04183
1978.17,-30.89879
1978.11,-30.95774
1978.06,-32.32454
1978,-32.59537
1977.91,-32.92289
1977.82,-32.09676
1977.73,-31.16228
1977.64,-30.37663
1977.55,-30.43012
1977.45,-30.89436
1977.36,-31.63359
1977.27,-32.42938
1977.18,-32.6493
1977.09,-32.7885
1977,-32.47437
1976.89,-31.8948
1976.78,-31.17659
1976.67,-29.816770000000002
1976.56,-28.79762
1976.44,-28.20479
1976.33,-28.33159
1976.22,-29.35678
1976.11,-30.79498
1976,-31.81234
1975.9,-32.71604
1975.8,-31.37021
1975.7,-30.10616
1975.6,-29.16277
1975.5,-29.99024
1975.4,-30.63198
1975.3,-32.26529
1975.2,-33.88456
1975.1,-34.7276
1975,-31.27591
1974.93,-29.54904
1974.87,-27.80306
1974.8,-26.85473
1974.73,-26.38516
1974.67,-26.32635
1974.6,-27.75306
1974.53,-28.25447
1974.47,-29.68556
1974.4,-30.90819
1974.33,-31.94529
1974.27,-31.95397
1974.2,-30.7693
1974.13,-31.1374
1974.07,-32.03464
1974,-33.28368
1973.94,-33.77755
1973.88,-34.19531
1973.82,-33.81602
1973.76,-32.76848
1973.71,-32.47183
1973.65,-32.15564
1973.59,-31.74942
1973.53,-31.2568
1973.47,-30.71003
1973.41,-30.66688
1973.35,-31.07433
1973.29,-31.69286
1973.24,-33.02979
1973.18,-33.19137
1973.12,-33.45532
1973.06,-33.18186
1973,-31.7411
1972.94,-31.5445
1972.87,-30.20438
1972.81,-28.67121
1972.75,-27.50624
1972.69,-27.01843
1972.62,-27.2933
1972.56,-27.21344
1972.5,-26.8346
1972.44,-26.79575
1972.37,-25.25461
1972.31,-25.84427
1972.25,-27.27399
1972.19,-29.60094
1972.12,-31.45574
1972.06,-31.83475
1972,-32.78154
1971.92,-32.3754
1971.83,-30.06327
1971.75,-28.41361
