year (AD),depth (cm),d18O (permil)
832,55,-15.54
808,56,-15.97
784,57,-15.59
760,58,-16.03
736,59,-15.86
712,60,-15.41
688,61,-15.96
664,62,-15.75
639,63,-16.11
615,64,-15.54
590,65,-16.23
565,66,-16.32
541,67,-16.03
516,68,-15.74
491,69,-16
465,70,-15.71
440,71,-15.6
415,72,-16.2
389,73,-15.62
363,74,-16.41
338,75,-16.78
312,76,-16.31
286,77,-15.65
260,78,-16.27
233,79,-16.81
207,80,-16.57
181,81,-15.35
154,82,-17.15
127,83,-16.97
101,84,-16.14
74,85,-16.98
47,86,-16.91
19,87,-16.11
-8,88,-15.72
-35,89,-15.47
-63,90,-15.12
-90,91,-15.32
-118,92,-15.2
-146,93,-15.39
-174,94,-16.56
-202,95,-15.6
-230,96,-16.53
-258,97,-16.69
-286,98,-16.94
-315,99,-17.74
-344,100,-17.22
-372,101,-16.37
-401,102,-16.17
-430,103,-16.57
-459,104,-16.03
-488,105,-15.75
-518,106,-15.57
-547,107,-15.62
-576,108,-16.25
-606,109,-15.78
-636,110,-16.04
-666,111,-15.62
-696,112,-15.57
-726,113,-15.61
-756,114,-15.32
-786,115,-15.84
-817,116,-16.01
-847,117,-15.98
-878,118,-16.27
-909,119,-16.56
-939,120,-15.68
-970,121,-15.88
-1001,122,-15.87
-1033,123,-15.6
-1064,124,-15.55
-1095,125,-15.54
-1127,126,-15.14
-1159,127,-15.48
-1190,128,-15.85
-1222,129,-16.33
-1254,130,-16.33
-1286,131,-16.6
-1319,132,-16.87
-1351,133,-15.94
-1383,134,-15.78
-1416,135,-15.46
-1449,136,-15.6
-1481,137,-15.43
-1514,138,-15.15
-1547,139,-15.29
-1581,140,-15.55
-1614,141,-15.47
-1647,142,-15.41
-1681,143,-15.5
-1714,144,-15.63
-1748,145,-15.4
-1782,146,-15.15
-1816,147,-15.11
-1850,148,-14.98
-1884,149,-14.86
-1918,150,-15.39
-1952,151,-15.52
-1987,152,-15.16
-2022,153,-15.27
-2056,154,-15.45
-2126,156,-15.2
-2196,158,-15.8
-2267,160,-14.96
-2338,162,-14.98
-2410,164,-15.18
-2482,166,-15.31
-2554,168,-15.3
-2627,170,-15.43
-2701,172,-15.35
-2774,174,-14.88
-2849,176,-14.91
-2923,178,-15.15
-2999,180,-15.2
-3074,182,-15.41
-3150,184,-15.04
-3227,186,-14.81
-3304,188,-15.02
-3381,190,-15.02
-3459,192,-15.08
-3538,194,-14.69
-3617,196,-15.5
-3696,198,-14.71
-3776,200,-14.71
-3856,202,-15.1
-3936,204,-14.99
-4018,206,-15.36
-4099,208,-15.04
-4181,210,-14.95
-4264,212,-14.58
-4346,214,-14.54
-4430,216,-14.37
-4514,218,-15.08
-4598,220,-15.07
-4683,222,-14.65
-4768,224,-15.17
-4853,226,-14.5
-4940,228,-14.79
-5026,230,-14.71
-5113,232,-14.72
-5200,234,-14.33
-5288,236,-14.52
-5377,238,-14.73
-5466,240,-14.42
-5555,242,-14.6
-5644,244,-15.06
-5735,246,-15.15
-5825,248,-14.62
-5916,250,-14.9
-6008,252,-14.99
-6100,254,-14.67
-6192,256,-14.46
-6285,258,-15.07
-6378,260,-14.99
-6378,260,-15.07
-6472,262,-14.77
-6566,264,-14.75
-6661,266,-15.04
-6756,268,-13.82
-6852,270,-14.23
-6948,272,-13.93
-7044,274,-14.51
-7141,276,-14.52
-7239,278,-14.51
-7337,280,-14.73
-7435,282,-14.55
-7534,284,-14.64
-7633,286,-14.55
-7732,288,-14.84
-7833,290,-14.55
-7933,292,-14.45
-8034,294,-14.32
-8136,296,-14.15
-8238,298,-14.44
-8340,300,-14.52
