year (AD),d18O (permil)
1996,-46.84
1995,-47.95
1994,-49.66
1993,-48.54
1992,-49.41
1991,-52.63
1990,-50.6
1989,NA
1988,NA
1987,NA
1986,-48.21
1985,-49.79
1984,-50.45
1983,-53.24
1982,-47.49
1981,-47.49
1980,NA
1979,-47.82
1978,-48.33
1977,-47.86
1976,-48.89
1975,-47.59
1974,-45.96
1973,-47.69
1972,-49.74
1971,-46.77
1970,-48.11
1969,-50.27
1968,-49.7
1967,-49.75
1966,-50.27
1965,-48.71
1964,-49.97
1963,-50.89
1962,-51.58
1961,-49.51
1960,-47.13
1959,-48.69
1958,-49.68
1957,-48.26
1956,-50.91
1955,-49.25
1954,-49.8
1953,-51.69
1952,-51.15
1951,-50.15
1950,-50.08
1949,-50.55
1948,-48.49
1947,-50.1
1946,-47.4
1945,-48.48
1944,-49.03
1943,-46.79
1942,-46.66
1941,-48.38
1940,-45.89
1939,-43.86
1938,-42.4
1937,-45.61
1936,-47.63
1935,-46.32
1934,-50.86
1933,-50.66
1932,-50.71
1931,-49.88
1930,-48.66
1929,-48.74
1928,-49.31
1927,-50.05
1926,-50.8
1925,-50.18
1924,-50.23
1923,-50.37
1922,-51.68
1921,-50.3
1920,-48.32
1919,-47.92
1918,-47.44
1917,-50.36
1916,-51.32
1915,-53.46
1914,-53.57
1913,-50.42
1912,-48.33
1911,-50.75
1910,-51.09
1909,-49.65
1908,-51.29
1907,-50.75
1906,-50.39
1905,-50.1
1904,-51.17
1903,-51.87
1902,-50.9
1901,-48.31
1900,-49.91
