year (AD),d18O (permil)
1997,-45.97
1996,-45.4
1995,-44.47
1994,-45.17
1993,-42.84
1992,-42.87
1991,-43.3
1990,-45.01
1989,-44.02
1988,-44.05
1987,-44.75
1986,-46.14
1985,-44.39
1984,-45.95
1983,-44.15
1982,-42.7
1981,-41.82
1980,-44.03
1979,-40.92
1978,-41.1
1977,-40.5
1976,-44.3
1975,-43.04
1974,-40.97
1973,-41.58
1972,-43.14
1971,-43.84
1970,-42.68
1969,-43.47
1968,-43.73
1967,-43.15
1966,-43.54
1965,-43.88
1964,-44.41
1963,-44.74
1962,-43.45
1961,-42.78
1960,-42.48
1959,-44.14
1958,-45.1
1957,-43.54
1956,-42.2
1955,-43.54
1954,-43.37
1953,-42.5
1952,-44.67
1951,-42.25
1950,-42.1
1949,-45.11
1948,-47.91
1947,-42.51
1946,-43.5
1945,-42.39
1944,-43.48
1943,-42.2
1942,-44.45
1941,-45.07
1940,-40.23
1939,-39.97
1938,-43.45
1937,-42.73
1936,-44.52
1935,-44.18
1934,-40.44
1933,-40.92
1932,-40.61
1931,-41.62
1930,-40.86
1929,-43.6
1928,-44.47
1927,-45.43
1926,-43.74
1925,-40.58
1924,-43.99
1923,-44.43
1922,-44.66
1921,-43.91
1920,NA
1919,-43.11
1918,-43.65
1917,-43.55
1916,-43.73
1915,-43.45
1914,-42.9
1913,-43.72
1912,-47.41
1911,-47.66
1910,-45.91
1909,-44.97
1908,-45.72
1907,-44.55
1906,-44.39
1905,-44.93
1904,-44.28
1903,-43.79
1902,-43.95
1901,-44.55
1900,-44.81
1899,-45.22
1898,-45.54
1897,-43.58
1896,-42.13
1895,-43.37
1894,-42.99
1893,-43.03
1892,-43.14
1891,-43.28
1890,-43.11
1889,-44.2
1888,-44.78
1887,-44.23
1886,-44.55
1885,-45.37
1884,-45.39
1883,-46.08
1882,-45.39
1881,-43.98
1880,-45.28
1879,-45.74
1878,-44.8
1877,-43.39
1876,-42.22
1875,-42.09
1874,-43.07
1873,-43.5
1872,-43.71
1871,-43.08
1870,-43.66
1869,-44.83
1868,-43.45
1867,-41.94
1866,-42.61
1865,-42.8
1864,-42.1
1863,-42.12
1862,-39.98
1861,-40.45
1860,-41.59
1859,-42.26
1858,-43.3
1857,-44.91
1856,-46.09
1855,-46.19
1854,-44.26
1853,-43.93
1852,-45.98
1851,-46.13
1850,-44.88
1849,-43.48
1848,-45.06
1847,-45.61
1846,-44.1
1845,-42.95
1844,-43.84
1843,-43.62
1842,-43.82
1841,-45.23
1840,-45.8
1839,-46.89
1838,-46.77
1837,-45.37
1836,-45.17
1835,-45.58
1834,-44.31
1833,-41.67
1832,-42.12
1831,-42.86
1830,-45.13
1829,-46.55
1828,-45.45
1827,-45.34
1826,-44.08
1825,-43.29
1824,-43.54
1823,-44.46
1822,-45.27
1821,-45.51
1820,-42.88
1819,-42.06
1818,-42.8
1817,-43.02
1816,-42.81
1815,-42.49
1814,-42.91
1813,-42.61
1812,-43.14
1811,-42.51
1810,-42.94
1809,-43.08
1808,NA
1807,-42.35
1806,-42.01
1805,-43.08
1804,-42.87
1803,-43.16
1802,-43.6
1801,-42.76
