year (AD),depth (cm),d18O (permil)
1960,NA,-35.13
1940,NA,-35.55
1920,NA,-35.16
1900,NA,-35.59
1880,NA,-35.24
1860,NA,-35.31
1840,NA,-34.79
1820,NA,-35.14
1800,NA,-35.39
1780,NA,-34.93
1760,NA,-35.56
1740,NA,-35.11
1720,NA,-35.11
1700,NA,-35.41
1680,NA,-35.63
1660,NA,-34.9
1640,NA,-35.43
1620,NA,-35.19
1600,NA,-35.29
1580,NA,-34.97
1560,NA,-35.17
1540,NA,-35.08
1520,NA,-35.02
1500,NA,-34.99
1480,NA,-35.56
1460,NA,-35.3
1440,NA,-34.87
1420,NA,-35.71
1400,NA,-34.98
1380,NA,-35.39
1360,NA,-35.84
1340,NA,-35.74
1320,NA,-35.58
1300,NA,-35.18
1280,NA,-35.14
1260,NA,-35.5
1240,NA,-35.56
1220,NA,-34.85
1200,NA,-35.32
1180,NA,-35.5
1160,NA,-35.52
1140,NA,-35.71
1120,NA,-35.15
1100,NA,-36.02
1080,NA,-35.1
1060,NA,-35.33
1040,NA,-35.46
1020,NA,-35.29
1000,NA,-35.29
980,NA,-35.61
960,NA,-34.56
940,NA,-34.87
920,NA,-35.09
900,NA,-34.9
880,NA,-35.5
860,NA,-35.5
840,NA,-35.41
820,NA,-35.07
800,NA,-35.6
780,NA,-35.01
760,NA,-34.94
740,NA,-34.39
720,NA,-35.14
700,NA,-35.11
680,NA,-35.44
660,NA,-35.26
640,NA,-35.06
620,NA,-35.16
600,NA,-35.1
580,NA,-35.47
560,NA,-35.4
540,NA,-34.8
520,NA,-35.62
500,NA,-35.67
480,NA,-35.68
460,NA,-35.14
440,NA,-35.1
420,NA,-35.16
400,NA,-34.86
380,NA,-34.99
360,NA,-34.95
340,NA,-35.62
320,NA,-35.28
300,NA,-35.22
280,NA,-35.48
260,NA,-35.09
240,NA,-35.18
220,NA,-35.43
200,NA,-35.34
180,NA,-35.15
160,NA,-35.65
140,NA,-34.92
120,NA,-35.18
100,NA,-34.75
80,NA,-34.86
60,NA,-34.56
40,NA,-34.96
20,NA,-34.71
0,NA,-35.16
-20,NA,-35.03
-40,NA,-34.57
-60,NA,-35.59
-80,NA,-35.44
-100,NA,-34.9
-120,NA,-34.8
-140,NA,-35.66
-160,NA,-34.81
-180,NA,-34.96
-200,NA,-35.4
-220,NA,-35.5
-240,NA,-34.82
-260,NA,-34.53
-280,NA,-34.57
-300,NA,-34.93
-320,NA,-35.09
-340,NA,-35.49
-360,NA,-34.98
-380,NA,-35.01
-400,NA,-34.65
-420,NA,-34.41
-440,NA,-35.45
-460,NA,-34.7
-480,NA,-35.09
-500,NA,-34.74
-520,NA,-35.06
-540,NA,-34.07
-560,NA,-34.33
-580,NA,-34.9
-600,NA,-35.03
-620,NA,-34.76
-640,NA,-34.8
-660,NA,-35.05
-680,NA,-34.83
-700,NA,-34.81
-720,NA,-34.93
-740,NA,-34.96
-760,NA,-35.04
-780,NA,-35.11
-800,NA,-35.31
-820,NA,-34.98
-840,NA,-34.63
-860,NA,-34.46
-880,NA,-35.2
-900,NA,-35.29
-920,NA,-34.7
-940,NA,-35.41
-960,NA,-34.59
-980,NA,-34.59
-1000,NA,-34.96
-1020,NA,-34.61
-1040,NA,-35.14
-1060,NA,-35.37
-1080,NA,-34.57
-1100,NA,-35.11
-1120,NA,-35
-1140,NA,-34.96
-1160,NA,-35.08
-1180,NA,-35.39
-1200,NA,-34.44
-1220,NA,-34.9
-1240,NA,-35.21
-1260,NA,-35.07
-1280,NA,-34.59
-1300,NA,-34.61
-1320,NA,-34.24
-1340,NA,-34.6
-1360,NA,-34.05
-1380,NA,-34.71
-1400,NA,-34.65
