year (AD),depth (cm),d18O (permil)
1963,NA,-7.49
1960.4,NA,-7.4217
1955.3,NA,-7.3232
1952.8,NA,-7.2011
1950.2,NA,-7.2122
1947.7,NA,-7.043
1945.1,NA,-7.0021
1942.6,NA,-7.2734
1940,NA,-7.5749
1937.4,NA,-7.6004
1934.9,NA,-7.628
1932.3,NA,-7.7068
1929.8,NA,-7.7018
1927.2,NA,-7.6208
1924.7,NA,-7.4209
1922.1,NA,-7.2901
1919.6,NA,-7.2466
1917,NA,-7.2579
1914.5,NA,-7.6977
1911.9,NA,-7.8786
1909.4,NA,-7.6067
1906.8,NA,-7.553
1904.2,NA,-7.6422
1901.7,NA,-7.8451
1899.1,NA,-7.7664
1896.6,NA,-7.5333
1894,NA,-7.2273
1891.5,NA,-7.4707
1888.9,NA,-7.3793
1886.4,NA,-7.4244
1883.8,NA,-7.3886
1881.3,NA,-7.2624
1878.7,NA,-7.0968
1876.2,NA,-7.2006
1873.6,NA,-7.4811
1871,NA,-7.5108
1868.5,NA,-7.5786
1865.9,NA,-7.5297
1863.4,NA,-7.7356
1860.8,NA,-7.6988
1858.3,NA,-7.5129
1855.7,NA,-7.4201
1853.2,NA,-7.2794
1850.6,NA,-7.2612
1848.1,NA,-7.1272
1845.5,NA,-7.0594
1843,NA,-7.084
1840.4,NA,-7.1974
1837.8,NA,-7.1583
1835.3,NA,-7.1633
1832.7,NA,-7.112
1830.2,NA,-7.2308
1827.6,NA,-7.2615
1825.1,NA,-7.2618
1822.5,NA,-7.3473
1820,NA,-7.3899
1817.4,NA,-7.4193
1814.9,NA,-7.4675
1812.3,NA,-7.4824
1809.8,NA,-7.4031
1807.2,NA,-7.3466
1804.6,NA,-7.2916
1802.1,NA,-7.2727
1799.5,NA,-7.3839
1797,NA,-7.6
1794.4,NA,-7.5907
1791.9,NA,-7.6839
1789.3,NA,-7.6797
1786.8,NA,-7.652
1784.2,NA,-7.6747
1781.7,NA,-7.5464
1779.1,NA,-7.3863
1776.6,NA,-7.2728
1774,NA,-7.1931
1772.4,NA,-7.2762
1770.8,NA,-7.2984
1769.2,NA,-7.2252
1767.6,NA,-7.1473
1766,NA,-7.079
1764.4,NA,-7.0335
1761.2,NA,-7.1588
1759.6,NA,-7.2112
1758,NA,-7.1609
1756.4,NA,-7.1012
1754.8,NA,-7.0835
1753.2,NA,-7.1401
1751.6,NA,-7.2666
1750,NA,-7.3363
1748.4,NA,-7.2544
1746.8,NA,-7.2161
1745.2,NA,-7.2875
1743.6,NA,-7.3635
1742,NA,-7.308
1740.4,NA,-7.3798
1738.8,NA,-7.3767
1737.2,NA,-7.4674
1735.6,NA,-7.3576
1734,NA,-7.2155
1732.4,NA,-7.2984
1730.8,NA,-7.4471
1729.2,NA,-7.6241
1727.6,NA,-7.5572
1726,NA,-7.3358
1724.4,NA,-7.2762
1722.8,NA,-7.2472
1721.2,NA,-7.1691
1719.6,NA,-7.1741
1718,NA,-7.2177
1716.4,NA,-7.1679
1714.8,NA,-7.0667
1713.2,NA,-6.9415
1711.6,NA,-6.9342
1710,NA,-7.0055
1708.4,NA,-7.2171
1706.8,NA,-7.2758
1705.2,NA,-7.177
1703.6,NA,-7.1652
1702,NA,-7.1589
1700.4,NA,-7.1022
1698.8,NA,-7.0392
1697.2,NA,-6.9892
1695.6,NA,-7.1519
1694,NA,-7.3768
1692.4,NA,-7.1422
1690.8,NA,-6.9076
1689.2,NA,-6.9145
1687.6,NA,-6.9944
1686,NA,-7.0159
1684.4,NA,-6.9207
1682.8,NA,-6.9418
1681.2,NA,-7.0856
1679.6,NA,-7.2772
1678,NA,-7.4041
1676.4,NA,-7.3483
1674.8,NA,-7.3932
1673.2,NA,-7.4772
1671.6,NA,-7.4676
1670,NA,-7.3741
1668.4,NA,-7.4143
1666.8,NA,-7.5175
1665.2,NA,-7.5894
1663.6,NA,-7.3597
1662,NA,-7.1795
1660.4,NA,-7.3136
1658.8,NA,-7.2947
1657.2,NA,-7.1455
1655.6,NA,-7.1839
1654,NA,-7.2295
1652.4,NA,-7.4977
1650.8,NA,-7.6145
1649.2,NA,-7.552
1647.6,NA,-7.4392
1646,NA,-7.1421
1644.4,NA,-7.1734
1642.8,NA,-7.217
1641.2,NA,-7.1246
1639.6,NA,-7.2605
1638,NA,-7.4566
1636.4,NA,-7.5493
1634.8,NA,-7.6529
1633.2,NA,-7.7421
1631.6,NA,-7.7912
1630,NA,-7.6187
1628.4,NA,-7.3626
1626.8,NA,-7.2224
1625.2,NA,-7.015
1623.6,NA,-6.9988
1622,NA,-7.0855
1619.6,NA,-7.0701
1617.3,NA,-6.9933
1614.9,NA,-7.0438
1612.5,NA,-7.1743
1610.1,NA,-7.3671
1607.8,NA,-7.5009
1605.4,NA,-7.4937
1603,NA,-7.3599
1600.7,NA,-7.3574
1598.3,NA,-7.3326
1595.9,NA,-7.3193
1593.5,NA,-7.5245
1591.2,NA,-7.7529
1588.8,NA,-7.8262
1586.4,NA,-7.5158
1584.1,NA,-7.2004
1581.7,NA,-7.2109
1579.3,NA,-7.232
1576.9,NA,-7.2145
1574.6,NA,-7.2697
1572.2,NA,-7.3233
1569.8,NA,-7.3607
1567.5,NA,-7.4647
1565.1,NA,-7.6327
1562.7,NA,-7.6819
1560.3,NA,-7.6842
1558,NA,-7.7291
1555.6,NA,-7.7336
1553.2,NA,-7.7302
1550.9,NA,-7.7578
1548.5,NA,-7.7883
1546.1,NA,-7.6543
1543.7,NA,-7.3943
1541.4,NA,-7.2731
1539,NA,-7.5456
1536.6,NA,-7.6658
1534.3,NA,-7.64
1531.9,NA,-7.5737
1529.5,NA,-7.4671
1527.1,NA,-7.3788
1524.8,NA,-7.2313
1522.4,NA,-7.2502
1520,NA,-7.2966
1517.7,NA,-7.2936
1515.3,NA,-7.3473
1512.9,NA,-7.5125
1510.5,NA,-7.4359
1508.2,NA,-7.4292
1505.8,NA,-7.4157
1503.4,NA,-7.4852
1498.7,NA,-7.7985
1496.3,NA,-7.6901
1493.9,NA,-7.3538
1491.6,NA,-7.2116
1489.2,NA,-7.0544
1486.8,NA,-6.9875
1484.5,NA,-7.0625
1482.1,NA,-7.1507
1479.7,NA,-7.3447
1477.3,NA,-7.3554
1475,NA,-7.3792
1472.6,NA,-7.342
1470.2,NA,-7.1938
1467.9,NA,-6.9967
1465.5,NA,-7.0634
1463.1,NA,-7.1424
1460.7,NA,-7.0403
1458.4,NA,-7.1128
1456,NA,-7.3616
1452.6,NA,-7.3006
1449.2,NA,-7.1418
1445.8,NA,-7.0816
1442.5,NA,-7.1481
1439.1,NA,-6.8813
1435.7,NA,-6.9076
1432.3,NA,-6.9926
1428.9,NA,-7.1325
1425.5,NA,-7.2941
1422.2,NA,-7.2487
1418.8,NA,-7.2811
1415.4,NA,-7.2865
1412,NA,-7.0482
1408.6,NA,-7.0525
1405.2,NA,-7.0579
1401.9,NA,-6.973
1398.5,NA,-7.0269
1395.1,NA,-7.23
1391.7,NA,-7.2908
1388.3,NA,-7.4813
1384.9,NA,-7.4429
1381.6,NA,-7.447
1378.2,NA,-7.4067
1374.8,NA,-7.3396
1371.4,NA,-7.2808
1368,NA,-7.2935
1364.7,NA,-7.4004
1361.3,NA,-7.4982
