year (AD),depth (cm),d18O (permil)
2005,NA,-9.416
1983,NA,-9.5089
1961,NA,-9.1893
1939,NA,-8.9602
1917,NA,-9.0101
1895,NA,-9.1464
1873,NA,-8.9058
1851,NA,-9.0923
1829,NA,-9.054
1807,NA,-9.0732
1785,NA,-9.1584
1763,NA,-9.2562
1741,NA,-9.2076
1719,NA,-9.2634
1697,NA,-8.9482
1675,NA,-9.0593
1653,NA,-8.9367
1631,NA,-8.8814
1609,NA,-8.7018
1587,NA,-8.6622
1565,NA,-8.7204
1543,NA,-8.5974
1521,NA,-8.6391
1499,NA,-8.5689
1477,NA,-8.572
1455,NA,-8.4512
1433,NA,-8.6008
1411,NA,-8.5799
1389,NA,-8.4132
1367,NA,-8.5547
1345,NA,-8.7824
1326.79,NA,-8.6388
1308.57,NA,-8.9102
1290.36,NA,-9.0512
1272.14,NA,-9.0579
1253.93,NA,-8.9715
1235.71,NA,-9.2234
1217.5,NA,-9.0159
1199.29,NA,-9.1445
1181.07,NA,-9.399
1162.86,NA,-9.3138
1144.64,NA,-9.2667
1126.43,NA,-9.3349
1108.21,NA,-9.1697
1090,NA,-9.2454
1071.79,NA,-9.166
1053.57,NA,-9.1304
1035.36,NA,-9.0403
1017.14,NA,-9.124
998.929,NA,-9.223
980.714,NA,-9.2618
962.5,NA,-9.399
944.286,NA,-9.4264
926.071,NA,-9.5008
907.857,NA,-9.5152
889.643,NA,-9.4564
871.429,NA,-9.1891
853.214,NA,-9.1735
835,NA,-9.1609
816.786,NA,-9.6646
798.571,NA,-9.7449
780.357,NA,-9.6818
762.143,NA,-9.4569
743.929,NA,-9.4374
725.714,NA,-8.9584
707.5,NA,-8.938
689.286,NA,-9.096
671.071,NA,-9.2678
652.857,NA,-9.3188
634.643,NA,-9.0591
616.429,NA,-9.1144
598.214,NA,-8.9175
580,NA,-9.1001
561.786,NA,-9.2886
543.571,NA,-9.3535
525.357,NA,-9.0545
507.143,NA,-9.0934
488.929,NA,-9.2283
470.714,NA,-9.1802
452.5,NA,-9.1562
434.286,NA,-9.064
416.071,NA,-8.9717
397.857,NA,-9.0209
379.643,NA,-9.1567
361.429,NA,-9.1688
343.214,NA,-9.2823
325,NA,-9.095
306.786,NA,-9.1739
288.571,NA,-9.2716
270.357,NA,-9.186
252.143,NA,-9.1311
233.929,NA,-9.1315
215.714,NA,-9.1532
197.5,NA,-9.0635
179.286,NA,-9.2324
161.071,NA,-9.1506
142.857,NA,-9.1817
124.643,NA,-9.0658
106.429,NA,-9.0672
88.2143,NA,-9.0686
70,NA,-9.225
60.93,NA,-9.2902
51.86,NA,-9.1777
42.79,NA,-9.1657
