year (AD),depth (cm),d18O (permil)
1911,NA,-2.29
1909,NA,-2.45
1908,NA,-2.74
1906,NA,-2.93
1904,NA,-3.01
1902,NA,-3.09
1901,NA,-2.58
1899,NA,-2.7
1897,NA,-2.89
1896,NA,-3.09
1894,NA,-2.99
1892,NA,-3.09
1890,NA,-3.12
1889,NA,-3.11
1887,NA,-3.14
1885,NA,-3.27
1884,NA,-3.2
1882,NA,-3.18
1880,NA,-3.17
1878,NA,-3.25
1877,NA,-3.05
1875,NA,-3.1
1873,NA,-3.11
1872,NA,-3.15
1870,NA,-3.04
1868,NA,-3.06
1866,NA,-2.67
1865,NA,-2.93
1863,NA,-3.22
1857,NA,-3.17
1851,NA,-3.21
1845,NA,-3.1
1839,NA,-3.26
1833,NA,-3.06
1827,NA,-3.07
1821,NA,-3.57
1815,NA,-3.63
1809,NA,-3.71
1803,NA,-3.79
1797,NA,-3.74
1791,NA,-3.47
1785,NA,-2.65
1779,NA,-2.72
1773,NA,-2.78
1767,NA,-2.96
1753,NA,-2.87
1739,NA,-2.57
1726,NA,-2.23
1712,NA,-2.25
1698,NA,-2.48
1684,NA,-2.76
1670,NA,-2.9
1656,NA,-2.71
1643,NA,-2.63
1629,NA,-2.66
1615,NA,-2.86
1610,NA,-2.97
1606,NA,-2.94
1601,NA,-3.01
1596,NA,-3.06
1592,NA,-3.14
1587,NA,-3.12
1583,NA,-2.72
1578,NA,-2.45
1573,NA,-2.4
1569,NA,-2.61
1564,NA,-2.77
1559,NA,-2.79
1555,NA,-2.66
1550,NA,-3
1548,NA,-3.21
1546,NA,-3.3
1544,NA,-3.43
1541,NA,-3.71
1539,NA,-3.61
1537,NA,-3.38
1535,NA,-3.41
1533,NA,-3.67
1531,NA,-3.81
1528,NA,-3.83
1526,NA,-3.85
1524,NA,-3.7
1522,NA,-3.6
1520,NA,-3.5
1518,NA,-3.28
1515,NA,-3.51
1513,NA,-3.56
1511,NA,-3.43
1509,NA,-3.45
1504,NA,-3.32
1500,NA,-3.16
1495,NA,-3.16
1490,NA,-3.22
1485,NA,-3.25
1481,NA,-3.08
1476,NA,-3.04
1471,NA,-3.21
1466,NA,-3.45
1462,NA,-3.54
1457,NA,-3.49
1452,NA,-3.41
1448,NA,-3.48
1443,NA,-3.4
1438,NA,-3.55
1433,NA,-3.61
1429,NA,-3.57
1424,NA,-3.56
1419,NA,-3.49
1414,NA,-3.53
1410,NA,-3.5
1405,NA,-3.53
1400,NA,-3.28
1395,NA,-3.06
1391,NA,-3.12
1386,NA,-3.17
1381,NA,-3.04
1377,NA,-2.95
1372,NA,-2.98
1367,NA,-3.01
1362,NA,-3.04
1358,NA,-2.8
1353,NA,-2.79
