year (AD),d18O (permil)
1988,-26.33
1987,-26.67
1986,-25.76
1985,-23.7
1984,-24.11
1983,-23.81
1982,-24.56
1981,-24.39
1980,-25.18
1979,-24.55
1978,-24.69
1977,-24.63
1976,-24.64
1975,-25.78
1974,-24.95
1973,-25.05
1972,-23.7
1971,-24.05
1970,-24.99
1969,-25.3
1968,-25.62
1967,-24.86
1966,-26.55
1965,-25.64
1964,-25.24
1963,-26.25
1962,-24.56
1961,-26.78
1960,-24.79
1959,-25.85
1958,-24.71
1957,-25.08
1956,-25.88
1955,-24.76
1954,-25.66
1953,-26.34
1952,-24.78
1951,-25.58
1950,-26.91
1949,-26.47
1948,-26.21
1947,-25.78
1946,-24.2
1945,-25.17
1944,-24.39
1943,-25.42
1942,-25.38
1941,-23.21
1940,-25.07
1939,-25.86
1938,-24.5
1937,-24.39
1936,-25.22
1935,-26.02
1934,-26.17
1933,-26.04
1932,-27.61
1931,-25.64
1930,-27.43
1929,-25.83
1928,-25.88
1927,-26.66
1926,-25.63
1925,-26.81
1924,-26.06
1923,-25.78
1922,-26.21
1921,-25.78
1920,-25.07
1919,-24.83
1918,-25.56
1917,-25.88
1916,-24.13
1915,-25.66
1914,-26.71
1913,-26.45
1912,-25.64
1911,-26.47
1910,-24.43
1909,-26.3
1908,-25.72
1907,-27.06
1906,-26.93
1905,-25.48
1904,-25.67
1903,-27.1
1902,-24.94
1901,-25.24
1900,-26.02
1899,-26.14
1898,-26.85
1897,-26.63
1896,-26.36
1895,-25.52
1894,-24.27
1893,-25.6
1892,-25.86
1891,-25.84
1890,-24.35
1889,-25.13
1888,-25.53
1887,-25.07
1886,-25.03
1885,-25.44
1884,-26.15
1883,-26.9
1882,-26.3
1881,-27.02
1880,-26.22
1879,-24.96
1878,-25.01
1877,-24.29
1876,-24.82
1875,-24.8
1874,-25.25
1873,-26.42
1872,-26.39
1871,-26.33
1870,-25.81
1869,-26.49
1868,-25.61
1867,-25.18
1866,-26.27
1865,-25.02
1864,-25.88
1863,-26.95
1862,-25.37
1861,-26.33
1860,-27.45
1859,-26.88
1858,-27.33
1857,-25.57
1856,-23.97
1855,-24.8
1854,-26.16
1853,-26.59
1852,-26.72
1851,-25.85
1850,-27.12
1849,-25.35
1848,-25.9
1847,-26.06
1846,-26.3
1845,-24.8
1844,-26.08
1843,-27.72
1842,-26.15
1841,-27.57
1840,-25.35
1839,-24.97
1838,-23.92
1837,-23.47
1836,-25.16
1835,-24.58
1834,-25.15
1833,-26.24
1832,-25.58
1831,-24.19
1830,-25.43
1829,-28.89
1828,-25.81
1827,-25.69
1826,-25.23
1825,-24.83
1824,-24.7
1823,-27.21
1822,-26.58
1821,-24.77
1820,-24.55
1819,-25.97
1818,-24.59
1817,-26.27
1816,-25.58
1815,-25.01
1814,-25
1813,-25.75
1812,-26.3
1811,-25.89
1810,-25.26
1809,-25.94
1808,-27.44
1807,-25.77
1806,-25.11
1805,-25.71
1804,-24.89
1803,-24.99
1802,-25.91
1801,-26.71
1800,-26.72
1799,-24.35
1798,-25.72
1797,-26.77
1796,-23.67
1795,-25.53
1794,-24.72
1793,-24.81
1792,-26.14
1791,-25.63
1790,-26.55
1789,-26.36
1788,-26.45
1787,-25.32
1786,-25.02
1785,-25.31
1784,-25.62
1783,-25.95
1782,-25.52
1781,-25.19
1780,-24.54
1779,-26.06
1778,-26.03
1777,-25.1
1776,-25.25
1775,-26.38
1774,-25.36
1773,-25.34
1772,-25.88
1771,-24.94
1770,-25.09
1769,-26
1768,-26.13
1767,-25.78
1766,-24.7
1765,-25.42
1764,-26.29
1763,-24.69
1762,-25.24
1761,-24.81
1760,-25.97
1759,-26.13
1758,-26.31
1757,-25.75
1756,-25.12
1755,-24.87
1754,-24.88
1753,-25.18
1752,-25.54
1751,-25.03
1750,-26.11
1749,-26.93
1748,-24.01
1747,-25.05
1746,-23.38
1745,-26.35
1744,-26.71
1743,-26.38
1742,-26.47
1741,-26.44
1740,-25.53
1739,-26.81
1738,-26.6
1737,-25.69
1736,-23.7
1735,-24.37
1734,-25.59
1733,-24.4
1732,-24.71
1731,-25.37
1730,-24.33
1729,-25.38
1728,-25.53
1727,-25.95
1726,-26.48
1725,-26.34
1724,-25.68
1723,-24.85
1722,-26.03
1721,-26.61
1720,-25.59
1719,-24.71
1718,-25.74
1717,-24.8
1716,-25.53
1715,-25.82
1714,-25.1
1713,-26.15
1712,-24.71
1711,-25.64
1710,-26.59
1709,-26.34
1708,-24.91
1707,-25.69
1706,-25.89
1705,-26.87
1704,-24.69
1703,-24.35
1702,-25.03
1701,-25.99
1700,-25.19
1699,-25.75
1698,-25.35
1697,-25.38
1696,-27.08
1695,-26.04
1694,-25.72
1693,-24.87
1692,-25.53
1691,-24.3
1690,-25.62
1689,-24.42
1688,-24.31
1687,-24.98
1686,-25.5
1685,-24.93
1684,-24.19
1683,-25.58
1682,-25.81
1681,-25.27
1680,-25.96
1679,-26.68
1678,-27.21
1677,-24.94
1676,-24.91
1675,-25.69
1674,-25.25
1673,-25.91
1672,-26.46
1671,-25.84
1670,-25.42
1669,-24.68
1668,-26.14
1667,-26.13
1666,-25.17
1665,-25.8
1664,-26.71
1663,-25.01
1662,-25.27
1661,-24.57
1660,-26.44
1659,-25.8
1658,-23.49
1657,-25.03
1656,-25.16
1655,-26.18
1654,-24.42
1653,-24.86
1652,-24.85
1651,-26.21
1650,-26.47
1649,-25.14
1648,-25.49
1647,-26.17
1646,-25.55
1645,-26.05
1644,-25.41
1643,-25.38
1642,-26.32
1641,-25.92
1640,-25.93
1639,-25.79
1638,-24.41
1637,-26.43
1636,-26.43
1635,-25.95
1634,-25.91
1633,-26.17
1632,-25.77
1631,-26.4
1630,-25.42
1629,-25.43
1628,-27.27
1627,-27.47
1626,-27.45
1625,-24.78
1624,-25.11
1623,-25.82
1622,-24.81
1621,-25.25
1620,-25.49
1619,-25.55
1618,-24.13
1617,-24.7
1616,-25.52
1615,-26.09
1614,-24.3
1613,-25.11
1612,-25.99
1611,-25.83
1610,-24.78
1609,-24.77
1608,-25.6
1607,-26.4
1606,-25.43
1605,-24.29
1604,-25.6
1603,-25.36
1602,-25.32
1601,-27.22
1600,-26.05
1599,-25.25
1598,-25.46
1597,-26.39
1596,-26.16
1595,-25.03
1594,-24.7
1593,-23.78
1592,-24.02
1591,-24.86
1590,-25.51
1589,-25.75
1588,-26.24
1587,-26.2
1586,-25.93
1585,-25.52
1584,-26.14
1583,-26.17
1582,-26.57
1581,-25.98
1580,-25.39
1579,-25.9
1578,-25.35
1577,-25.32
1576,-25.81
1575,-26.43
1574,-25.93
1573,-25.2
1572,-27.06
1571,-27.11
1570,-25.95
1569,-26.54
1568,-26.72
1567,-25.54
1566,-25.73
1565,-25.75
1564,-24.26
1563,-24.33
1562,-26.41
1561,-25.71
1560,-26.31
1559,-25.47
1558,-26.66
1557,-26.69
1556,-27.1
1555,-26.28
1554,-25.08
1553,-26.59
1552,-26.7
1551,-25.61
1550,-24.93
1549,-25.92
1548,-24.84
1547,-25.46
1546,-26.43
1545,-25.62
1544,-25.44
1543,-24.95
1542,-24.36
1541,-25.29
1540,-25.78
1539,-24.82
1538,-26.19
1537,-25.4
1536,-25.1
1535,-24.88
1534,-25.69
1533,-25.23
1532,-24.65
1531,-25.37
1530,-26.2
1529,-24.05
1528,-25.2
1527,-25.25
1526,-24.86
1525,-27.18
1524,-25.41
1523,-26.33
1522,-27.09
1521,-25.79
1520,-24.98
1519,-25.53
1518,-25.66
1517,-26.17
1516,-27.34
1515,-25.55
1514,-23.98
1513,-25.57
1512,-26.11
1511,-26.12
1510,-26.69
1509,-27.87
1508,-25.68
1507,-23.83
1506,-24.98
1505,-23.98
