year (AD),depth (cm),d18O (permil)
1999,NA,-10.24
1996,NA,-10.58
1993,NA,-10.29
1990,NA,-10.17
1987,NA,-10.53
1984,NA,-10.45
1981,NA,-10.82
1978,NA,-10.71
1975,NA,-10.75
1972,NA,-10.81
1969,NA,-10.74
1966,NA,-10.61
1963,NA,-10.56
1960,NA,-10.78
1957,NA,-10.89
1954,NA,-11.04
1951,NA,-10.79
1948,NA,-10.62
1945,NA,-10.53
1942,NA,-10.41
1939,NA,-10.57
1936,NA,-10.25
1933,NA,-10.51
1930,NA,-10.5
1927,NA,-10.57
1924,NA,-10.76
1921,NA,-10.6
1918,NA,-10.72
1915,NA,-10.83
1912,NA,-10.72
1909,NA,-10.57
1906,NA,-10.83
1903,NA,-10.66
1900,NA,-10.57
1897,NA,-10.66
1894,NA,-10.57
1891,NA,-10.68
1888,NA,-10.65
1885,NA,-10.73
1882,NA,-10.57
1879,NA,-10.64
1876,NA,-10.68
1873,NA,-10.81
1870,NA,-10.63
1867,NA,-10.79
1864,NA,-10.78
1861,NA,-10.77
1858,NA,-10.73
1855,NA,-10.85
1852,NA,-10.62
1849,NA,-10.81
1846,NA,-10.62
1843,NA,-10.9
1840,NA,-10.56
1837,NA,-10.46
1834,NA,-10.2
1831,NA,-10.45
1828,NA,-10.49
1825,NA,-10.59
1822,NA,-10.58
1819,NA,-10.36
1816,NA,-10.14
1813,NA,-10.35
1810,NA,-10.31
1807,NA,-10.56
1804,NA,-10.43
1801,NA,-9.59
1798,NA,-9.92
1795,NA,-10.42
1792,NA,-10.5
1789,NA,-10.67
1786,NA,-10.4
1783,NA,-10.62
1780,NA,-10.54
1777,NA,-10.76
1774,NA,-10.33
1771,NA,-10.45
1768,NA,-10.5
1765,NA,-10.47
1762,NA,-10.43
1759,NA,-10.71
1756,NA,-10.28
1753,NA,-10.36
1749,NA,-10.61
1744,NA,-11.08
1739,NA,-10.59
1734,NA,-10.47
1729,NA,-10.6
1724,NA,-10.73
1719,NA,-10.48
1714,NA,-10.57
1709,NA,-10.41
1704,NA,-10.31
1699,NA,-10.07
1694,NA,-10.45
1689,NA,-10.6
1682,NA,-9.72
1675,NA,-9.53
1668,NA,-10.16
1662,NA,-9.7
1655,NA,-9.85
1648,NA,-9.2
1641,NA,-9.44
1634,NA,-9.99
1627,NA,-9.55
1620,NA,-10.25
1613,NA,-10.22
1607,NA,-10.14
1600,NA,-10.19
1593,NA,-10.15
1586,NA,-10.2
1579,NA,-10.11
1572,NA,-9.14
1565,NA,-9.6
1558,NA,-9.75
1552,NA,-10.43
1545,NA,-9.49
1538,NA,-10.3
1531,NA,-10.06
1524,NA,-9.71
1517,NA,-10.32
1510,NA,-10.52
1503,NA,-10.62
1497,NA,-10.76
1490,NA,-10.59
1483,NA,-10.39
1476,NA,-10.75
1469,NA,-10.43
1462,NA,-9.66
1455,NA,-10.75
1448,NA,-10.62
1442,NA,-10.49
1435,NA,-10.7
1428,NA,-10.4
1421,NA,-10.01
1414,NA,-10.06
1407,NA,-10.44
1400,NA,-10.26
1393,NA,-10.3
1387,NA,-10.58
1380,NA,-10.66
1373,NA,-10.56
1366,NA,-10.78
1359,NA,-10.03
1352,NA,-9.66
1345,NA,-10.17
1338,NA,-10.74
1332,NA,-10.53
1325,NA,-10.5
1318,NA,-9.91
1311,NA,-9.94
1304,NA,-9.8
1297,NA,-9.76
1290,NA,-8.78
1283,NA,-8.99
1277,NA,-8.77
1270,NA,-8.96
1263,NA,-8.85
1256,NA,-9.87
1249,NA,-10.22
1244,NA,-10.14
1239,NA,-10.09
1234,NA,-10.31
1229,NA,-10.07
1224,NA,-10.17
1219,NA,-9.99
1214,NA,-10.22
1209,NA,-10.4
1204,NA,-10.4
1199,NA,-10.2
1194,NA,-10.1
1189,NA,-10.31
1184,NA,-10.49
1179,NA,-9.6
1174,NA,-8.13
1169,NA,-10.09
1164,NA,-10.01
1159,NA,-10.02
1154,NA,-10
1149,NA,-9.59
1144,NA,-9.86
1139,NA,-8.34
1134,NA,-9.5
1129,NA,-10.2
1124,NA,-10.12
1119,NA,-9.99
1114,NA,-10.19
1109,NA,-10.17
1104,NA,-10.06
1099,NA,-10.29
1094,NA,-10.27
1089,NA,-10.07
1084,NA,-10.42
1079,NA,-10.46
1074,NA,-9.65
1069,NA,-10.13
1064,NA,-10.12
1059,NA,-9.99
1054,NA,-10.4
1049,NA,-10.49
1044,NA,-10.55
1039,NA,-10.1
1034,NA,-9.95
1029,NA,-10.31
1024,NA,-10.32
1019,NA,-10.32
1014,NA,-10.27
1009,NA,-10.42
1004,NA,-10.39
999,NA,-10.13
994,NA,-10.2
989,NA,-10.37
984,NA,-10.46
979,NA,-10.31
974,NA,-10.04
969,NA,-10.19
964,NA,-10.07
959,NA,-9.74
954,NA,-8.52
949,NA,-9.29
944,NA,-9.68
939,NA,-9.72
934,NA,-9.61
929,NA,-9.92
924,NA,-9.75
919,NA,-9.72
914,NA,-9.86
909,NA,-9.76
904,NA,-9.89
899,NA,-9.37
894,NA,-9.89
889,NA,-10.23
884,NA,-10.32
879,NA,-9.95
874,NA,-9.86
869,NA,-9.79
864,NA,-9.88
859,NA,-10.06
854,NA,-9.89
849,NA,-10.1
844,NA,-9.84
839,NA,-9.59
834,NA,-9.69
829,NA,-9.91
824,NA,-9.83
819,NA,-9.68
814,NA,-9.94
809,NA,-9.62
804,NA,-10.03
799,NA,-10.11
794,NA,-9.99
789,NA,-10.07
784,NA,-10.3
779,NA,-10.19
774,NA,-10.1
769,NA,-10.34
764,NA,-10.2
759,NA,-10.38
754,NA,-10.19
749,NA,-9.43
744,NA,-9.07
739,NA,-10.14
734,NA,-10.1
729,NA,-10.16
724,NA,-9.71
719,NA,-11.24
714,NA,-9.99
709,NA,-10.2
704,NA,-10.39
699,NA,-10.28
694,NA,-10.4
689,NA,-10.06
684,NA,-9.93
679,NA,-10.46
674,NA,-10.21
669,NA,-9.72
664,NA,-9.68
659,NA,-10.23
654,NA,-10.02
649,NA,-10.24
644,NA,-10.29
639,NA,-10.28
634,NA,-10.97
629,NA,-10.29
624,NA,-10.66
619,NA,-10.21
614,NA,-10.52
609,NA,-10.14
604,NA,-10.11
599,NA,-10.45
594,NA,-10.47
589,NA,-10.39
584,NA,-10.31
579,NA,-10.35
574,NA,-10.13
569,NA,-10.18
564,NA,-10.36
559,NA,-10.13
554,NA,-10.01
549,NA,-10.3
544,NA,-10.34
539,NA,-10.42
534,NA,-10.15
529,NA,-10.11
524,NA,-10.07
519,NA,-10.03
514,NA,-10.1
509,NA,-10.18
504,NA,-10.06
499,NA,-10.42
494,NA,-9.38
489,NA,-9.67
484,NA,-9.76
479,NA,-9.91
474,NA,-9.97
469,NA,-9.96
464,NA,-9.97
459,NA,-10.22
454,NA,-10.84
449,NA,-10.36
444,NA,-10.16
439,NA,-10.44
434,NA,-10.19
429,NA,-10.12
424,NA,-9.79
419,NA,-10.12
414,NA,-10.4
409,NA,-10.15
404,NA,-9.91
399,NA,-10.38
394,NA,-10.11
389,NA,-10.1
384,NA,-9.9
379,NA,-9.77
374,NA,-9.93
369,NA,-9.68
364,NA,-10.27
359,NA,-10.3
354,NA,-9.98
349,NA,-10
344,NA,-9.95
339,NA,-9.96
334,NA,-9.85
329,NA,-9.43
324,NA,-9.67
319,NA,-9.74
314,NA,-10.03
309,NA,-9.88
304,NA,-9.06
299,NA,-9.68
294,NA,-9.39
289,NA,-9.88
284,NA,-9.23
279,NA,-9.2
274,NA,-10.18
269,NA,-10.31
264,NA,-9.92
259,NA,-8.59
254,NA,-9.46
249,NA,-9.37
244,NA,-9.62
239,NA,-10.18
234,NA,-9.69
229,NA,-10.22
224,NA,-9.83
219,NA,-10.25
214,NA,-8.51
209,NA,-9.78
204,NA,-9.36
199,NA,-9.19
194,NA,-9.72
189,NA,-9.83
184,NA,-9.91
179,NA,-9.86
174,NA,-9.27
169,NA,-9.9
164,NA,-9.74
159,NA,-9.94
154,NA,-9.83
149,NA,-9.95
144,NA,-10.12
139,NA,-9.78
134,NA,-9.58
129,NA,-9.84
124,NA,-9.89
119,NA,-9.6
114,NA,-9.68
109,NA,-9.68
104,NA,-10.04
99,NA,-10.28
94,NA,-9.91
89,NA,-10.17
84,NA,-9.62
79,NA,-10.19
74,NA,-10.08
69,NA,-9.95
64,NA,-9.31
59,NA,-9.77
54,NA,-9.93
49,NA,-10.09
44,NA,-10.2
39,NA,-10.01
34,NA,-9.69
29,NA,-9.87
24,NA,-9.6
19,NA,-9.51
14,NA,-9.57
9,NA,-9.98
4,NA,-9.95
-1,NA,-9.64
-6,NA,-9.45
-11,NA,-9.87
-16,NA,-9.48
-21,NA,-9.77
-26,NA,-9.71
-31,NA,-9.82
-36,NA,-9.32
-41,NA,-10.11
-46,NA,-9.97
-51,NA,-9.8
-56,NA,-9.9
-61,NA,-9.94
-66,NA,-9.68
-71,NA,-9.73
-76,NA,-9.55
-81,NA,-10.12
-86,NA,-9.7
-91,NA,-10.04
-96,NA,-9.82
-101,NA,-9.39
-106,NA,-9.72
-111,NA,-9.61
-116,NA,-10.07
-121,NA,-9.73
-126,NA,-9.76
-131,NA,-9.66
-136,NA,-9.82
-141,NA,-9.51
-146,NA,-9.08
-151,NA,-9.53
-156,NA,-9.53
-161,NA,-8.28
-166,NA,-9.16
-171,NA,-8.82
-176,NA,-9.44
-181,NA,-9.82
-186,NA,-9.93
-191,NA,-10.15
-196,NA,-9.92
-201,NA,-9.79
-206,NA,-9.47
-211,NA,-9.25
-216,NA,-9.05
-221,NA,-9.79
-226,NA,-9.92
-231,NA,-9.77
-236,NA,-9.99
-241,NA,-9.98
-246,NA,-8.65
-251,NA,-9.98
-256,NA,-9.32
-261,NA,-9.81
-266,NA,-9.49
-271,NA,-9.87
-276,NA,-9.76
-281,NA,-9.72
-286,NA,-9.91
-291,NA,-9.65
-296,NA,-10.2
-301,NA,-9.29
-306,NA,-9.72
-311,NA,-9.92
-316,NA,-9.59
-321,NA,-9.71
-326,NA,-9.68
-331,NA,-9.98
-336,NA,-9.67
-341,NA,-10.14
-346,NA,-10.34
-351,NA,-10.42
-356,NA,-10.28
-361,NA,-10.29
-366,NA,-10.08
-371,NA,-9.99
-376,NA,-9.87
-381,NA,-10.05
-386,NA,-9.86
-395,NA,-9.93
-404,NA,-9.81
-413,NA,-9.45
-422,NA,-9.77
-432,NA,-9.68
-441,NA,-9.98
-450,NA,-9.67
-459,NA,-9.22
-468,NA,-9.71
-477,NA,-9.87
-486,NA,-9.62
-495,NA,-9.69
-504,NA,-10.27
-513,NA,-9.43
-523,NA,-9.48
-532,NA,-9.35
-541,NA,-9.83
-550,NA,-9.79
-559,NA,-9.75
-568,NA,-9.41
-577,NA,-10.09
-586,NA,-9.67
-595,NA,-9.11
-605,NA,-9.61
-614,NA,-9.44
-623,NA,-9.08
-632,NA,-9.12
-641,NA,-9.75
-646,NA,-9.48
-651,NA,-9.1
-656,NA,-9.49
-661,NA,-9.9
-666,NA,-10.2
-671,NA,-9.79
-676,NA,-10.2
-681,NA,-9.98
-686,NA,-10.05
-691,NA,-9.9
-696,NA,-9.92
-701,NA,-9.79
-706,NA,-10.33
-711,NA,-9.87
-716,NA,-10.2
-721,NA,-10.28
-726,NA,-10.07
-731,NA,-10.14
-736,NA,-10.04
-741,NA,-9.97
-746,NA,-9.78
-751,NA,-9.77
-756,NA,-9.99
-761,NA,-9.77
-766,NA,-10.03
-771,NA,-9.8
-776,NA,-9.39
-781,NA,-9.16
-786,NA,-9.24
-791,NA,-9.33
-796,NA,-9.69
-801,NA,-9.59
-806,NA,-9.44
-811,NA,-9.47
-816,NA,-9.83
-821,NA,-9.68
-826,NA,-10.07
-831,NA,-9.67
-836,NA,-9.84
-841,NA,-10.05
-846,NA,-9.87
-851,NA,-9.91
-856,NA,-9.99
-861,NA,-9.82
-866,NA,-9.91
-871,NA,-9.64
-876,NA,-9.31
-881,NA,-9.65
-886,NA,-9.65
-891,NA,-9.72
-896,NA,-9.3
-901,NA,-9.74
-906,NA,-9.75
-911,NA,-9.66
-916,NA,-9.74
-921,NA,-9.28
-926,NA,-9.44
-931,NA,-9.87
-936,NA,-10.21
-941,NA,-10.01
-946,NA,-9.94
-951,NA,-9.88
-956,NA,-9.96
-961,NA,-9.89
-966,NA,-10.17
-971,NA,-10.14
-976,NA,-10.14
-981,NA,-9.55
-986,NA,-9.24
-991,NA,-8.97
-996,NA,-9
-1001,NA,-9.79
