year (ad),d18O (permil)
1969,24.557
1970,25.296
1971,26.315
1972,28.417
1973,25.96
1974,27.12
1975,26.374
1976,27.173
1977,29.087
1978,26.039
1979,27.28
1980,27.158
1981,24.236
1982,26.399
1983,27.371
1984,26.371
1985,27.451
1986,28.216
1987,28.324
1988,26.141
1989,27.602
1990,28.563
1991,27.938
1992,28.138
1993,25.355
1994,29.676
1995,26.092
1996,25.061
1997,24.139
1998,25.391
1999,24.987
2000,27.08
2001,27.561
2002,27.304
2003,26.634
2004,28.607
2005,27.022
2006,28.783
2007,28.426
