year (AD),d18O (permil)
749,-3.9
729,-3.6
709,-3
688,-3
666,-3.9
647,-3.7
644,-4.2
641,-3.9
638,-3.9
635,-4.1
632,-3.8
629,-4.2
626,-4.1
623,-4
620,-4
617,-4.2
614,-3.6
611,-3.6
608,-3.6
605,-4.1
602,-4.5
599,-4.6
596,-4.1
593,-3.6
590,-4
587,-3.7
583,-4.1
578,-4.2
575,-4.4
572,-4.9
569,-3.8
566,-4.6
563,-4.8
560,-5
557,-5.4
554,-4.5
551,-4.6
548,-2.7
545,-2.5
542,-3.2
539,-2.3
536,-2.1
533,-1.8
530,-0.7
527,-0.5
524,-0.7
521,-0.2
518,0.4
515,0
512,0.1
509,0.6
506,0.2
499,1.5
491,1.8
485,2.3
478,1.5
469,2.1
460,1.7
450,1.5
439,1.4
430,2
421,1.3
412,1.2
403,0.8
395,1.1
386,0.9
377,0.4
367,0.2
358,0.3
349,0.2
340,0.5
330,0.1
322,-0.3
313,-0.6
302,-0.9
291,-1.4
285,-0.6
278,-0.4
267,-0.2
256,0.9
248,1
239,1.2
230,1.2
220,2
215,1.9
209,1.8
199,1.2
189,2.1
180,2.7
171,2.6
156,1.7
133,2
114,1.4
98,2.6
78,2.4
57,2.5
36,2.4
14,2.6
-7,2.8
-25,2.2
-42,2
-60,1.4
-74,1.9
-93,2.4
-117,2.5
-139,1.9
-160,1.9
-188,2.1
-209,2.1
-236,2.3
-256,2.1
-280,2.7
-301,2.3
-320,1.4
-339,2.2
-378,2.1
-514,0.5
-541,0.6
-563,-0.9
-588,-1.4
-607,1.7
-930,1.7
-1149,1.8
-1180,1.3
-1211,2
-1242,1.7
-1269,2.1
-1297,1.3
-1318,1.8
-1338,2.1
-1373,2.6
-1412,3.3
-1447,2.5
-1470,2.4
-1496,2.2
-1520,1.6
-1583,1.3
-1645,0.8
-1708,1
-1739,0.8
-1770,2
-1792,3.2
-1812,2.7
-1832,2
-1853,3.4
-1879,3.1
-1899,3.1
-1918,2.4
-1937,3.2
-1957,1.8
-1977,2
-1997,2.3
-2018,2.5
-2037,2.6
-2047,2.3
-2057,2.5
-2067,3
-2077,2.3
-2087,0.7
-2097,1.7
-2107,1.2
-2116,1.6
-2126,1.5
-2136,1.8
-2146,-0.3
-2156,0.2
-2166,0.6
-2176,0.3
-2186,-0.4
-2196,-0.6
-2206,-0.8
-2216,1.6
-2226,1.8
-2266,-0.3
-2286,-0.4
-2355,-0.3
-2374,0
-2381,-0.1
-2393,-0.2
-2400,-0.3
-2406,1.6
-2414,0.8
-2419,0.7
-2426,1.3
-2433,1.5
-4591,-0.1
-4618,1.2
-4646,1.3
-4671,0.4
-4699,1.3
-4726,0.3
-4754,0.5
-4782,-0.6
-4810,-0.2
-4828,-1.1
-4851,-0.8
-4875,-0.4
-4894,-1.1
-4916,-0.1
-4931,-0.4
-4942,-0.5
-4961,-0.8
-4989,-0.9
-5018,-1.7
-5047,-1.1
-5069,-1.1
-5094,-1.3
-5123,-0.6
-5152,-0.4
-5168,-1
-5197,-0.7
-5225,-1
-5258,-1.1
-5295,-1.7
-5317,-1.9
-5339,-1.8
-5362,-2
-5384,-1.5
-5409,-1.4
-5434,-1.5
-5458,-1.3
-5483,-2.4
-5505,-3.7
-5527,-3.8
-5549,-3.6
-5571,-2.7
-5593,-2.2
-5615,-2.5
-5637,-2.8
-5659,-2.3
-5681,-3
-5710,-4.1
-5749,-3.9
-5781,-3.3
-5808,-3
-5842,-2.1
-5877,-1.4
-5903,-2.5
-5924,-2.5
-5949,-3.6
-5977,-1.9
-6006,-1.9
-6034,-2.1
-6068,-1.8
-6090,-1.7
-6117,-1.5
-6147,-2.4
-6169,-2.1
-6190,-1.7
-6212,-2.1
-6234,-1.1
-6258,0
-6278,-1.5
-6288,-1.9
-6327,-1.1
-6362,0
-6384,-1.6
-6410,-0.3
-6438,-0.5
-6470,-0.8
-6496,-0.6
-6521,-1.5
-6549,-1.9
-6612,-1.2
-6644,-1.5
-6673,-2.6
-6706,-2.1
-6748,-3.2
-6792,-3
-6833,-2.3
-6861,-4.7
-6905,-3.4
-6925,-2.6
-6945,-1.2
-6965,-2.4
-6985,-2.3
-7005,-1.9
-7025,-2
-7045,-1.7
-7065,-2.6
-7085,-3.8
-7105,-3.8
-7125,-5.3
-7145,-4.4
-7165,-2.9
-7185,-2
-7205,-1.8
-7225,-2.1
-7245,-1.2
-7265,-2
-7285,-1
-7305,-1.9
-7325,-1.7
-7345,-1.7
-7365,-1.1
-7385,-1.5
-7405,-2.2
-7425,-1.2
-7445,-1.2
-7465,-1.4
-7485,-1.2
-7505,-1.1
-7525,-1.9
-7545,-3.9
-7565,-2.5
-7585,-3
-7605,-2.7
-7625,-2.1
-7645,-2.4
-7665,-2.8
-7685,-3.5
-7705,-3.7
-7725,-3.3
-7745,-3.8
-7765,-2.9
-7785,-3.3
-7805,-3.2
-7825,-2.6
-7848,-2.4
-7881,-1.9
-7912,-2.6
-7950,-3.2
-7994,-3.1
-8033,-3.1
-8063,-2.8
-8111,-2.3
-8159,-3.3
-8189,-3.4
-8226,-2.5
-8258,-3.7
-8290,-3.7
-8323,-3.1
-8345,-3.1
-8372,-3.2
-8404,-3.4
-8443,-3.5
-8473,-2.9
-8547,-3.7
-8567,-3.9
-8587,-2.9
-8607,-3.5
-8627,-3.7
-8647,-3.6
-8667,-3.9
-8687,-4
-8707,-4.2
-8727,-3.8
-8747,-4.2
-8767,-4
-8787,-3.7
-8807,-3.5
-8827,-4
-8847,-3.7
-8867,-3.9
-8887,-4.6
-8907,-3.5
-8927,-3
-8947,-4.7
-8967,-4.2
-8987,-4.2
