year (AD),dD (permil)
1922.916,-222.3
1922.851,-218.1
1922.786,-215.2
1922.721,-212.4
1922.656,-209.5
1922.591,-204.3
1922.526,-201.6
1922.461,-197
1922.396,-194.2
1922.331,-189.9
1922.266,-185
1922.201,-178.2
1922.136,-172.3
1922.071,-170.7
1922.006,-170
1921.914,-168.8
1921.818,-174
1921.723,-180
1921.627,-187.3
1921.531,-193
1921.436,-199.1
1921.34,-203.9
1921.245,-207.7
1921.149,-210.4
1921.054,-212.3
1920.967,-213.5
1920.893,-213.4
1920.818,-214
1920.743,-213.2
1920.668,-212.6
1920.594,-210.5
1920.519,-207.6
1920.444,-203.6
1920.37,-199
1920.295,-195.9
1920.22,-191.2
1920.146,-190.2
1920.071,-188.4
1919.997,-187.1
1919.947,-187.5
1919.896,-187.8
1919.846,-189.6
1919.795,-191.4
1919.744,-193.8
1919.694,-195.4
1919.643,-200.3
1919.592,-203.3
1919.542,-205.1
1919.491,-208.5
1919.44,-210.1
1919.39,-212.1
1919.339,-215.4
1919.288,-217.4
1919.238,-218.7
1919.187,-219.8
1919.136,-217.6
1919.086,-218.8
1919.035,-218.1
1918.959,-217.4
1918.823,-217.8
1918.688,-218.4
1918.553,-219.7
1918.418,-221.2
1918.283,-222.7
1918.148,-224.9
1918.013,-225
1917.944,-226.9
1917.883,-228.9
1917.821,-230.4
1917.76,-231.1
1917.699,-230.9
1917.637,-230.4
1917.576,-227.3
1917.514,-216.1
1917.453,-211
1917.391,-206.5
1917.33,-201.5
1917.269,-197.8
1917.207,-193.3
1917.146,-191.2
1917.084,-188.7
1917.023,-186.5
1916.949,-187
1916.868,-187.2
1916.787,-188.5
1916.706,-196.1
1916.625,-208.4
1916.544,-212.2
1916.463,-213.3
1916.317,-215.1
1916.245,-215.7
1916.172,-217.8
1916.099,-215.9
1916.026,-217.1
1915.933,-216.4
1915.829,-216.1
1915.726,-215
1915.622,-214.7
1915.518,-212.7
1915.414,-209.9
1915.31,-209.6
1915.206,-207.4
1915.102,-206.9
1914.998,-205.2
1914.894,-204.4
1914.79,-205
1914.686,-204.1
1914.582,-202.8
1914.478,-201.6
1914.374,-200.7
1914.27,-197.8
1914.166,-198
1914.062,-197.5
1913.979,-196.9
1913.927,-199.1
1913.875,-201.5
1913.823,-204.1
1913.771,-207.2
1913.719,-208.6
1913.667,-210
1913.615,-209.9
1913.563,-210.6
1913.511,-208.7
1913.459,-204.7
1913.407,-204
1913.355,-203.2
1913.303,-201.8
1913.251,-201.5
1913.199,-199.8
1913.147,-199.3
1913.095,-198.9
1913.043,-194.4
1912.989,-198.2
1912.927,-199.1
1912.865,-201.6
1912.802,-205.2
1912.74,-207.4
1912.667,-210.4
1912.594,-214.7
1912.522,-219
1912.449,-220.1
1912.376,-220.6
1912.303,-222.5
1912.231,-220.9
1912.158,-222.8
1912.085,-223.5
1912.012,-223.9
1911.924,-225.1
1911.833,-222.7
1911.742,-221.2
1911.651,-223.8
1911.56,-220.1
1911.469,-221.8
1911.378,-220.6
1911.287,-219.5
1911.196,-197.5
1911.106,-194.9
1911.015,-194.6
1910.898,-196.7
1910.777,-196.7
1910.655,-199.5
1910.534,-202.9
1910.413,-206
1910.292,-210.9
1910.17,-216.4
1910.049,-221.8
1909.954,-226.5
1909.877,-230.5
1909.8,-235.3
1909.722,-241.4
1909.645,-243.6
1909.568,-242.7
1909.491,-244.8
1909.414,-245.5
1909.336,-245.6
1909.259,-238.1
1909.182,-224.5
1909.105,-222
1909.028,-219.6
1908.906,-216.7
1908.761,-214
1908.616,-211.7
1908.471,-211.1
1908.326,-205.6
1908.181,-206.1
1908.036,-206.1
1907.937,-206.2
1907.853,-206.9
1907.768,-208.1
1907.684,-208.9
1907.6,-210.5
1907.516,-209.6
1907.432,-211.9
1907.347,-212.6
1907.263,-211.9
1907.179,-208.8
1907.095,-205.7
1907.011,-206.2
1906.896,-207.9
1906.778,-209.1
1906.659,-210.8
1906.54,-212.4
1906.422,-213.6
1906.303,-216.3
1906.185,-216.5
1906.066,-215.1
1905.972,-215.7
1905.91,-216.3
1905.848,-215.8
1905.786,-223.1
1905.724,-224.2
1905.662,-221.8
1905.6,-221.4
1905.538,-221.2
1905.475,-220.5
1905.413,-220
1905.351,-220
1905.289,-220.2
1905.227,-219.8
1905.165,-220.2
1905.099,-208.9
1905.034,-221.1
1904.966,-221.8
1904.896,-221.5
1904.826,-222
1904.755,-220.2
1904.685,-220.6
1904.615,-218.4
1904.544,-214.9
1904.474,-209.6
1904.404,-195.2
1904.333,-182.3
1904.263,-174.1
1904.193,-167.7
1904.122,-165.9
1904.052,-162.5
1903.985,-162.3
1903.926,-163.4
1903.868,-166.3
1903.81,-171.4
1903.751,-176.4
1903.693,-180.3
1903.635,-186.4
1903.576,-192.7
1903.518,-199.9
1903.459,-208.5
1903.401,-214
1903.343,-218.2
1903.284,-223.1
1903.226,-226.3
1903.168,-228
1903.109,-196.8
1903.051,-188.3
1902.991,-188.6
1902.924,-190.8
1902.858,-194.8
1902.791,-196.8
1902.724,-199.1
1902.657,-204
1902.595,-206.7
1902.533,-211.1
1902.47,-212.3
1902.408,-213.8
1902.346,-212.6
1902.284,-214.3
1902.222,-212.3
1902.16,-197
1902.098,-186
1902.035,-187.3
1901.95,-188
1901.835,-190
1901.719,-189
1901.603,-190.9
1901.487,-194.7
1901.372,-195.5
1901.256,-192.6
1901.14,-198.3
1901.024,-199.7
1900.916,-198.8
1900.81,-200.2
1900.704,-201.8
1900.598,-202.6
1900.492,-204.1
1900.385,-205.4
1900.279,-207.4
1900.173,-208.3
1900.067,-208.4
1899.976,-209.1
1899.911,-208.6
1899.845,-209.9
1899.78,-211.8
1899.715,-211.6
1899.649,-214.8
1899.584,-217
1899.519,-219.9
1899.453,-222.4
1899.388,-224.4
1899.323,-226.2
1899.257,-227
1899.192,-224.5
1899.127,-221
1899.06,-219.9
1898.987,-218.2
1898.869,-216.5
1898.75,-215.6
1898.632,-212.9
1898.513,-210.9
1898.395,-209
1898.276,-206.7
1898.157,-203.5
1898.039,-202.7
1897.92,-200
1897.802,-199.6
1897.683,-199.3
1897.564,-199.8
1897.446,-197.5
1897.327,-196.6
1897.209,-194.6
1897.09,-192
1896.981,-192.8
1896.902,-194.8
1896.823,-198.5
1896.744,-202.3
1896.664,-206.5
1896.585,-211.8
1896.506,-216
1896.427,-218.6
1896.348,-217.3
1896.269,-210.8
1896.19,-208.7
1896.111,-207.6
1896.032,-206.2
1895.958,-206.4
1895.887,-206.7
1895.817,-208.8
1895.746,-211.6
1895.676,-215.4
1895.605,-219.8
1895.535,-225.6
1895.464,-230.2
1895.394,-233.4
1895.323,-234.5
1895.26,-238.2
1895.198,-238.1
1895.135,-237.5
1895.072,-237.1
1895.009,-238
1894.954,-238.3
1894.9,-238.7
1894.845,-243
1894.791,-245.8
1894.737,-248.6
1894.683,-250.8
1894.629,-252.2
1894.575,-251.1
1894.521,-248.9
1894.467,-246.9
1894.413,-240.8
1894.359,-237.6
1894.305,-233.2
1894.25,-228.6
1894.196,-225.4
1894.142,-220.9
1894.088,-215.5
1894.034,-212.1
1893.97,-211.8
1893.89,-212.6
1893.81,-212.3
1893.73,-214
1893.649,-214.9
1893.569,-216.4
1893.489,-217.2
1893.409,-217.2
1893.329,-209.5
1893.248,-214.2
1893.168,-212.7
1893.088,-209.9
1893.008,-207.6
1892.912,-208.6
1892.815,-210.5
1892.719,-212.5
1892.622,-214.8
1892.525,-216.7
1892.428,-218.8
1892.331,-220.6
1892.234,-222.2
1892.137,-222.9
1892.04,-222.8
1891.929,-225.7
1891.819,-226.8
1891.709,-227.4
1891.6,-228.9
1891.49,-230.3
1891.38,-228.8
1891.27,-228.1
1891.161,-226.6
1891.051,-225.5
1890.953,-223.3
1890.864,-223.3
1890.776,-222.4
1890.687,-222.2
1890.599,-221.5
1890.51,-221.3
1890.422,-220.7
1890.333,-213.8
1890.245,-210.3
1890.156,-208.1
1890.068,-207.3
1889.979,-207
1889.887,-207.3
1889.796,-207.4
1889.704,-207.8
1889.613,-206.2
1889.522,-204.6
1889.43,-202.6
1889.339,-199.2
1889.247,-191.7
1889.156,-179.1
1889.064,-172.3
1888.961,-170.7
1888.831,-170.7
1888.7,-173.4
1888.569,-175.8
1888.439,-177.7
1888.308,-179.5
1888.177,-181.2
1888.047,-178.5
1887.966,-184.6
1887.906,-187
1887.845,-191.4
1887.785,-193.9
1887.724,-194.5
1887.663,-195.6
1887.603,-196.6
1887.542,-196.3
1887.482,-197.1
1887.421,-197.9
1887.361,-195.4
1887.3,-197.1
1887.24,-197.1
1887.179,-196.7
1887.119,-197.1
1887.058,-197.8
1886.998,-198.5
1886.944,-199.3
1886.89,-199.7
1886.835,-202.6
1886.781,-204.7
1886.727,-206.5
1886.673,-208.7
1886.619,-210.4
1886.565,-213
1886.511,-216.3
1886.456,-218.4
1886.402,-217.6
1886.348,-215.3
1886.294,-213
1886.24,-207.2
1886.186,-205.7
1886.132,-202.3
1886.078,-198.5
1886.023,-196.5
1885.926,-195.5
1885.795,-194.9
1885.663,-195.2
1885.532,-194.8
1885.401,-197.2
1885.27,-197.7
1885.139,-198.9
1885.008,-199.3
1884.949,-202.6
1884.895,-204.5
1884.84,-206.8
1884.786,-209.1
1884.731,-213.7
1884.675,-217.2
1884.618,-219.3
1884.561,-219.3
1884.505,-219.7
1884.448,-220.9
1884.391,-220.7
1884.334,-220.5
1884.278,-215.1
1884.221,-211.3
1884.164,-209.1
1884.107,-206.7
1884.051,-205.4
1883.985,-201.2
1883.849,-200.3
1883.712,-195.2
1883.575,-191.6
1883.438,-188.2
1883.301,-186
1883.165,-183.6
1883.028,-180.3
1882.926,-178.8
1882.74,-181.9
1882.647,-185.8
1882.554,-192.9
1882.461,-200.5
1882.368,-203.9
1882.275,-199.3
1882.182,-185.7
1882.089,-184.9
1881.996,-185.7
1881.906,-185.7
1881.817,-190.1
1881.727,-196.9
1881.638,-204.2
1881.549,-207.9
1881.459,-210.5
1881.37,-212.5
1881.28,-213.1
1881.191,-213.1
1881.101,-212.2
1881.012,-210.8
1880.937,-211.1
1880.864,-211.5
1880.792,-211.4
1880.719,-212.7
1880.631,-210
1880.543,-215.5
1880.455,-213.9
1880.367,-208.8
1880.279,-201.1
1880.191,-189.3
1880.103,-184.7
1880.015,-180.6
1879.91,-176.9
1879.802,-175.1
1879.694,-175.4
1879.585,-177
1879.477,-179.5
1879.369,-182.1
1879.26,-185.7
1879.152,-188.7
1879.044,-192.3
1878.952,-199.3
1878.872,-205.9
1878.791,-211.2
1878.711,-216.2
1878.63,-221.3
1878.55,-227.2
1878.469,-231.3
1878.389,-236.7
1878.309,-232.9
1878.228,-224.2
1878.148,-216
1878.067,-215.3
1877.988,-214.5
1877.911,-214.3
1877.835,-215.4
1877.758,-215.3
1877.682,-218.6
1877.605,-220.3
1877.529,-221.5
1877.452,-220.7
1877.376,-217.3
1877.31,-216.2
1877.244,-215.7
1877.178,-216.2
1877.112,-217.2
1877.046,-217.4
1876.978,-218.7
1876.907,-219
1876.836,-217.8
1876.764,-219.9
1876.693,-219.8
1876.622,-221
1876.551,-221.2
1876.48,-220.5
1876.409,-219.5
1876.338,-218.5
1876.267,-217.2
1876.195,-215.9
1876.124,-197
1876.053,-192.7
1875.971,-193.7
1875.855,-194.5
1875.739,-195.3
1875.623,-196.2
1875.508,-197.7
1875.392,-199.3
1875.276,-201.4
1875.16,-203.6
1875.045,-203.9
1874.96,-208.6
1874.894,-212.8
1874.828,-222.4
1874.762,-225.9
1874.697,-226.9
1874.631,-230.7
1874.565,-233.5
1874.499,-238.2
1874.434,-241.1
1874.368,-243.2
1874.302,-228.1
1874.237,-216.3
1874.171,-210.9
1874.105,-205.3
1874.039,-201.1
1873.857,-198
1873.752,-198.9
1873.648,-200.3
1873.544,-198.1
1873.439,-203.8
1873.335,-206.7
1873.231,-208.2
1873.126,-210
1873.022,-209.7
1872.935,-211.5
1872.854,-215.3
1872.772,-217
1872.691,-222.7
1872.609,-222.1
1872.528,-221.7
1872.446,-222.8
1872.365,-221.8
1872.283,-217.9
1872.202,-216.7
1872.12,-216.6
1872.038,-216.6
1871.937,-216.8
1871.819,-215.7
1871.7,-215.4
1871.581,-216
1871.463,-213.7
1871.344,-213.8
1871.226,-208.1
1871.107,-206.3
1870.989,-203
1870.881,-201
1870.772,-201.3
1870.663,-206.8
1870.554,-210.4
1870.446,-212.4
1870.337,-215.5
1870.228,-193.4
1870.119,-190.2
1870.011,-190.7
1869.853,-190.4
1869.69,-189.3
1869.244,-187.1
1868.978,-191.6
1868.915,-195.3
1868.853,-200.4
1868.79,-203.8
1868.727,-208.1
1868.665,-213.1
1868.602,-216.1
1868.54,-222.3
1868.477,-224.9
1868.415,-227.6
1868.352,-229.7
1868.289,-229.2
1868.227,-227.8
1868.164,-227.3
1868.102,-221.6
1868.039,-218.5
1867.961,-214
1867.858,-211.1
1867.754,-207.2
1867.651,-204.1
1867.548,-196.5
1867.444,-191.9
1867.341,-180.1
1867.238,-168.9
1867.134,-149
1867.031,-158.4
1866.948,-156.1
1866.874,-159.3
1866.799,-169.8
1866.725,-174.8
1866.651,-179.9
1866.576,-182.5
1866.502,-207.3
1866.428,-212.6
1866.353,-209.8
1866.279,-208
1866.205,-202.4
1866.131,-199.1
1866.056,-198.7
1865.973,-197.6
1865.859,-197.8
1865.735,-199.2
1865.611,-201.3
1865.487,-204.3
1865.362,-205.8
1865.238,-203.3
1865.114,-208.2
1864.99,-209.9
1864.871,-210
1864.753,-210.6
1864.634,-210.2
1864.516,-209.3
1864.397,-208.7
1864.278,-208.7
1864.16,-205.7
1864.041,-205.3
1863.886,-204.9
1863.712,-203.2
1863.538,-204.8
1863.364,-206.5
1863.19,-207.6
1863.016,-209.5
1862.926,-211.2
1862.845,-213.6
1862.763,-217.4
1862.682,-219.4
1862.6,-222.6
1862.518,-223.9
1862.437,-223.6
1862.355,-221
1862.274,-217.7
1862.192,-211.6
1862.111,-204.1
1862.029,-199
1861.956,-193.9
1861.887,-189.8
1861.819,-185.6
1861.75,-182
1861.681,-178.8
1861.613,-176.9
1861.544,-175
1861.475,-173.1
1861.341,-172.5
1861.274,-172.2
1861.207,-172.8
1861.14,-174
1861.073,-176.4
1861.006,-176.9
1860.93,-181
1860.853,-184.4
1860.775,-189.4
1860.698,-193.6
1860.621,-197.3
1860.544,-201.9
1860.467,-206.3
1860.389,-209
1860.312,-210.7
1860.235,-211.2
1860.158,-211
1860.081,-210.1
1860.004,-211.2
1859.919,-213.4
1859.834,-213.3
1859.749,-214.2
1859.664,-215.8
1859.579,-217.6
1859.494,-219.7
1859.41,-219.9
1859.325,-221
1859.24,-220.7
1859.155,-221.5
1859.07,-221.6
1858.989,-222.1
1858.925,-224
1858.861,-225.3
1858.798,-226.1
1858.734,-227.2
1858.67,-228.7
1858.607,-228.2
1858.543,-227.3
1858.479,-226.6
1858.415,-223.4
1858.352,-221.6
1858.292,-216.6
1858.233,-210.8
1858.173,-209.1
1858.114,-204.4
1858.055,-205.7
1857.991,-202.6
1857.878,-204
1857.766,-204.5
1857.653,-211.2
1857.541,-208.8
1857.428,-210.9
1857.316,-214.1
1857.203,-219.4
1857.091,-224.3
1856.989,-230.5
1856.929,-232.2
1856.869,-237.2
1856.81,-238.2
1856.75,-241.9
1856.69,-244.9
1856.631,-246.7
1856.571,-239.4
1856.512,-226.9
1856.452,-224
1856.392,-223.1
1856.333,-220.3
1856.273,-218.7
1856.213,-215.7
1856.154,-211.4
1856.094,-209.6
1856.034,-209.1
1855.954,-209.9
1855.846,-211.6
1855.738,-211.9
1855.63,-214.7
1855.522,-214.8
1855.414,-216.4
1855.306,-215.7
1855.198,-217.3
1855.09,-217.8
1854.989,-219
1854.924,-222.7
1854.793,-230.5
1854.728,-228
1854.664,-237.7
1854.601,-238.6
1854.537,-239.5
1854.473,-236.1
1854.41,-232.2
1854.346,-227.4
1854.282,-221.2
1854.218,-218.7
1854.155,-214.9
1854.091,-209.4
1854.027,-206.8
1853.956,-205
1853.88,-203.8
1853.803,-201.4
1853.727,-200.1
1853.651,-200.8
1853.574,-198.9
1853.498,-199.4
1853.422,-198.8
1853.345,-197.7
1853.269,-198.5
1853.193,-196.1
1853.116,-196.9
1853.04,-196.1
1852.958,-196.1
1852.869,-194.1
1852.781,-195.2
1852.692,-195.8
1852.603,-196
1852.515,-197.5
1852.426,-201.2
1852.338,-204.6
1852.249,-206.1
1852.16,-209.7
1852.072,-216.8
1851.981,-222.7
1851.879,-226.2
1851.777,-226.8
1851.675,-229
1851.572,-229.1
1851.47,-232.6
1851.368,-233.2
1851.266,-235
1851.164,-233.6
1851.062,-233.1
1850.969,-232.1
1850.705,-226.9
1850.617,-224.6
1850.53,-221
1850.442,-216.8
1850.354,-205.5
1850.266,-198.1
1850.178,-192.6
1850.09,-189.9
1850.003,-189.6
1849.852,-192.3
1849.777,-196
1849.703,-202.9
1849.628,-208.4
1849.553,-212.8
1849.478,-216.8
1849.403,-218.3
1849.328,-217.6
1849.253,-215.7
1849.178,-204.1
1849.103,-197.6
1849.028,-189.3
1848.949,-186.2
1848.867,-185.5
1848.784,-186.4
1848.702,-187.7
1848.62,-189.9
1848.538,-191.6
1848.456,-189.3
1848.373,-190.6
1848.291,-188.7
1848.209,-188.9
1848.127,-187.5
1848.045,-187.9
1847.947,-189.8
1847.832,-193.8
1847.716,-198.7
1847.6,-205.6
1847.484,-210.5
1847.368,-211.2
1847.131,-218.5
1847.013,-220.5
1846.903,-220.2
1846.794,-221.4
1846.686,-220.1
1846.577,-218.4
1846.469,-215
1846.36,-212.5
1846.251,-201
1846.143,-162.4
1846.034,-165.5
1845.948,-171.5
1845.873,-178.4
1845.798,-189.2
1845.722,-199.5
1845.647,-204.4
1845.572,-210.5
1845.497,-213.7
1845.421,-216.1
1845.346,-215
1845.271,-212.8
1845.195,-209.4
1845.12,-205.6
1845.045,-203.3
1844.958,-202.4
1844.855,-202
1844.751,-204.9
1844.648,-206.6
1844.544,-210.3
1844.441,-213.7
1844.337,-216.1
1844.234,-219.4
1844.13,-220.4
1844.026,-220.6
1843.934,-221.2
1843.845,-219
1843.757,-219
1843.668,-217.2
1843.579,-213.7
1843.49,-215.2
1843.404,-215.1
1843.317,-215.6
1843.231,-216.2
1843.144,-216.5
1843.057,-217.1
1842.979,-217
1842.918,-217.8
1842.857,-219.4
1842.796,-223.7
1842.735,-225.4
1842.674,-225.3
1842.613,-226.8
1842.552,-227.7
1842.491,-225.3
1842.429,-226.3
1842.368,-223.3
1842.307,-222.2
1842.246,-218.7
1842.185,-216.5
1842.124,-213.4
1842.063,-212.6
1842.002,-212.3
1841.912,-211.7
1841.821,-215.4
1841.73,-214.9
1841.639,-220
1841.548,-223.2
1841.457,-225
1841.366,-225.3
1841.275,-225.6
1841.184,-224.5
1841.093,-222.9
1841.002,-220.9
1840.869,-221.3
1840.735,-221.4
1840.601,-220.8
1840.466,-221.8
1840.332,-218.6
1840.198,-221.8
1840.064,-221.4
1839.947,-220.6
1839.741,-226
1839.636,-230.6
1839.532,-230.4
1839.428,-232
1839.323,-230
1839.219,-226.1
1839.115,-225.1
1839.01,-223.5
1838.898,-220.9
1838.784,-221.8
1838.671,-221.8
1838.557,-218
1838.444,-214.1
1838.33,-213.9
1838.217,-207.7
1838.104,-206.2
1837.993,-211
1837.919,-211.3
1837.845,-214.8
1837.77,-217.1
1837.696,-224.4
1837.621,-225.6
1837.547,-229.9
1837.472,-227.6
1837.398,-226.2
1837.323,-221.2
1837.249,-218
1837.175,-213.4
1837.1,-214
1837.026,-220.1
1836.912,-215.1
1836.778,-214.9
1836.644,-215.5
1836.51,-219.2
1836.376,-219.4
1836.242,-224.8
1836.108,-223.6
1835.982,-233.1
1835.89,-238.7
1835.797,-246.1
1835.705,-249.5
1835.613,-261
1835.52,-266.8
1835.428,-278
1835.336,-282
1835.243,-262.8
1835.151,-233.8
1835.059,-234.2
1834.949,-238.9
1834.811,-238
1834.672,-238.5
1834.534,-232.2
1834.395,-218
1834.256,-214.7
1834.118,-201.3
1833.984,-199.5
1833.877,-198.1
1833.769,-197.6
1833.662,-196.4
1833.554,-197.4
1833.447,-197.4
1833.339,-197.4
1833.232,-194.5
1833.125,-195.5
1833.017,-193.5
1832.947,-200
1832.883,-199.9
1832.819,-205.3
1832.755,-208.9
1832.692,-211.7
1832.628,-218.7
1832.564,-225.2
1832.501,-228.2
1832.437,-228.2
1832.373,-228.5
1832.31,-230.5
1832.246,-227.7
1832.182,-207.6
1832.118,-202.5
1832.055,-198.3
1831.992,-195.3
1831.885,-196.2
1831.835,-201.7
1831.784,-206.5
1831.734,-208.5
1831.683,-213.2
1831.633,-215.7
1831.583,-219.9
1831.532,-222.4
1831.482,-223.6
1831.431,-223.6
1831.381,-222.4
1831.33,-220
1831.28,-219
1831.23,-216.8
1831.179,-212.2
1831.129,-206.7
1831.078,-202.5
1831.028,-199.3
1830.951,-199.9
1830.84,-201.3
1830.73,-203.8
1830.62,-208.5
1830.51,-216.6
1830.4,-224
1830.29,-231
1830.179,-233.8
1830.069,-237.9
1829.965,-237.7
1829.872,-246.8
1829.778,-242
1829.685,-247.8
1829.592,-243
1829.498,-240.1
1829.405,-237.9
1829.311,-236.2
1829.218,-233.2
1829.124,-227.8
1829.031,-230.5
1828.95,-228.1
1828.875,-227.3
1828.8,-229
1828.725,-230.8
1828.65,-232.6
1828.575,-233.9
1828.5,-233.8
1828.425,-229.9
1828.346,-225.7
1828.268,-222.5
1828.189,-220.4
1828.111,-212.8
1828.032,-207
1827.947,-204.3
1827.857,-202.3
1827.768,-200.3
1827.678,-197.8
1827.588,-193.7
1827.498,-185.5
1827.409,-182.9
1827.319,-175.8
1827.229,-167.9
1827.139,-161.9
1827.05,-157.8
1826.976,-158.9
1826.923,-161.7
1826.87,-173.2
1826.817,-179.9
1826.765,-186.4
1826.712,-199.2
1826.659,-209.3
1826.606,-219.4
1826.553,-226.5
1826.5,-231.7
1826.447,-233.3
1826.394,-234.9
1826.341,-235
1826.288,-235
1826.235,-233.1
1826.182,-227.8
1826.129,-224.6
1826.076,-219.8
1826.023,-217.3
1825.96,-217.7
1825.888,-216.9
1825.817,-217.1
1825.745,-221.2
1825.674,-223
1825.602,-227.2
1825.531,-230.6
1825.459,-236.2
1825.318,-230.9
1825.248,-227.6
1825.178,-227.3
1825.108,-225.6
1825.038,-226.3
1824.952,-225.5
1824.849,-225.6
1824.746,-226.6
1824.643,-227.6
1824.54,-227.3
1824.436,-228.8
1824.333,-229.1
1824.23,-227.8
1824.127,-229.5
1824.024,-230
1823.921,-228.3
1823.818,-227
1823.715,-225.6
1823.613,-224.7
1823.51,-222.6
1823.408,-219.6
1823.305,-216.7
1823.202,-215
1823.1,-213.8
1822.996,-214.1
1822.878,-216.7
1822.76,-216.3
1822.642,-218.5
1822.523,-221.2
1822.405,-222.9
1822.287,-224.4
1822.168,-224.1
1822.05,-217.9
1821.949,-217.6
1821.861,-215.3
1821.773,-214.6
1821.685,-215
1821.597,-211.4
1821.509,-212
1821.421,-205.6
1821.333,-199.6
1821.244,-197.5
1821.156,-197.4
1821.068,-193.7
1820.902,-198
1820.821,-203.3
1820.74,-206.3
1820.66,-210.6
1820.579,-215.6
1820.498,-220.7
1820.418,-222.9
1820.337,-225.2
1820.256,-221.8
1820.176,-192.8
1820.095,-187.2
1820.014,-188.1
1819.882,-188.9
1819.739,-191
1819.595,-193.5
1819.452,-197.3
1819.308,-198.8
1819.165,-201.6
1819.021,-206
1818.925,-210.5
1818.837,-212.2
1818.749,-212.7
1818.661,-224.5
1818.573,-229.2
1818.485,-229.1
1818.397,-230.1
1818.309,-229.9
1818.221,-233.3
1818.133,-230.9
1818.044,-229.6
1817.953,-228.5
1817.859,-228
1817.765,-229.3
1817.67,-233
1817.576,-235.3
1817.481,-239.4
1817.387,-241.3
1817.293,-239.6
1817.198,-215.9
1817.104,-212.3
1817.009,-212.3
1816.94,-213.1
1816.873,-210.2
1816.805,-211.6
1816.735,-206.7
1816.665,-209.6
1816.595,-213.4
1816.524,-217
1816.454,-218.9
1816.384,-217.1
1816.314,-220.1
1816.243,-219.3
1816.173,-213.8
1816.103,-212.2
1816.032,-201.9
1815.105,-203.3
1814.064,-206.2
1813.958,-206.4
1813.853,-205.9
1813.747,-204.5
1813.642,-196.2
1813.537,-194.6
1813.431,-187.1
1813.326,-184.2
1813.221,-183.4
1813.116,-185.3
1813.011,-187.7
1812.905,-189.8
1812.8,-192.1
1812.695,-196.5
1812.59,-198.8
1812.484,-192.9
1812.379,-195.6
1812.274,-194.3
1812.168,-192.3
1812.063,-191
1811.957,-190.2
1811.852,-189.6
1811.747,-186.4
1811.641,-187.3
1811.536,-188.6
1811.431,-189.4
1811.326,-207.2
1811.22,-211.3
1811.115,-208.2
1811.01,-199.7
1810.847,-209.6
1810.766,-209
1810.685,-208.8
1810.604,-207.4
1810.441,-200.5
1810.36,-198.6
1810.279,-196.6
1810.198,-195.1
1810.117,-196.4
1810.036,-196.9
1809.955,-197.9
1809.874,-199.3
1809.793,-199.7
1809.712,-202.3
1809.63,-204.4
1809.549,-208
1809.468,-210.2
1809.387,-211
1809.305,-212.5
1809.224,-211.4
1809.143,-212.2
1809.062,-210.5
1808.981,-209.1
1808.9,-205.5
1808.819,-201.6
1808.737,-199
1808.656,-196.2
1808.575,-193.4
1808.494,-193.6
1808.412,-193.2
1808.331,-192.8
1808.25,-195.2
1808.169,-195.3
1808.088,-198.2
1808.007,-200.6
1807.926,-201.5
1807.844,-204.6
1807.763,-212.3
1807.682,-217.6
1807.601,-223.8
1807.519,-223.5
1807.438,-226.4
1807.357,-225.3
1807.276,-227.4
1807.195,-226.4
1807.114,-224.9
1807.033,-222
1806.951,-222.2
1806.87,-222.1
1806.789,-224.5
1806.708,-225.3
1806.626,-228.2
1806.545,-231.3
1806.331,-236.8
1806.224,-236.9
1806.116,-234.2
1806.009,-228.9
1805.902,-220.4
1805.794,-212.4
1805.687,-210.7
1805.58,-212.3
1805.473,-216
1805.365,-224.1
1805.258,-228.9
1805.151,-233.1
1805.044,-237.2
1804.936,-238.7
1804.829,-236.3
1804.722,-232.5
1804.614,-226.6
1804.507,-220.8
1804.399,-218.9
1804.292,-214.8
1804.185,-212.6
1804.078,-210
1803.971,-208.8
1803.863,-207.2
1803.756,-207.1
1803.649,-206
1803.541,-207.8
1803.434,-209.3
1803.327,-212.8
1803.22,-216.7
1803.112,-220.1
1803.005,-226.7
1802.898,-232.9
1802.791,-232.6
1802.683,-232.1
1802.576,-230.6
1802.469,-229
1802.361,-224.8
1802.254,-222.9
1802.146,-219.1
1802.039,-213.1
1801.933,-202.9
1801.828,-201.6
1801.722,-200.3
1801.617,-204.8
1801.511,-206.5
1801.405,-209.3
1801.299,-210.6
1801.193,-211.1
1801.088,-210.6
1800.982,-209.8
1800.876,-209.3
1800.77,-208.7
1800.664,-208.9
1800.559,-208.4
1800.453,-205.5
1800.347,-203.6
1800.241,-204.2
1800.136,-204.3
1800.03,-206.3
1799.924,-208.8
1799.819,-210.5
1799.713,-211.4
1799.607,-211.2
1799.501,-210.7
1799.396,-210.3
1799.29,-209.8
1799.184,-208.9
1799.078,-207.8
1798.972,-206.5
1798.867,-204.6
1798.761,-203.8
1798.655,-201.4
1798.549,-200.1
1798.443,-199.3
1798.338,-200.1
1798.232,-201.1
1798.126,-203.7
1798.02,-205.2
1797.914,-208.1
1797.809,-211.8
1797.703,-217.9
1797.598,-221.3
1797.492,-223.9
1797.39,-222.3
1797.288,-221.9
1797.186,-222.9
1797.084,-224.3
1796.982,-225.9
1796.88,-226.5
1796.778,-223
1796.676,-222
1796.574,-220.4
1796.472,-220
1796.37,-220.8
1796.268,-220.8
1796.166,-220.5
