year (AD),d18O (permil)
1360,0.0986
1361,1.0685
1362,0.9552
1363,-0.0621
1364,1.1195
1365,-0.7864
1366,0.0478
1367,0.8333
1368,-0.2063
1369,-1.7838
1370,-0.9593
1371,0.4837
1372,-0.3298
1373,0.4618
1374,-0.4424
1375,-0.4371
1376,2.3365
1377,0.8198
1378,0.3906
1379,-0.438
1380,-1.7301
1381,-0.7084
1382,0.1838
1383,-0.7457
1384,1.4321
1385,0.5488
1386,-1.0494
1387,1.4799
1388,-0.2038
1389,-0.5346
1390,-1.7577
1391,-1.8409
1392,-0.2103
1393,0.7574
1394,0.3407
1395,-0.9984
1396,-0.2244
1397,-0.4685
1398,-0.3952
1399,-0.72
1400,-0.9979
1401,0.2689
1402,-0.5143
1403,-1.5535
1404,-1.9348
1405,-1.3058
1406,-0.1716
1407,0.3112
1408,-1.5585
1409,-0.6395
1410,-0.7493
1411,-1.5887
1412,-0.2493
1413,1.5291
1414,0.0175
1415,1.2637
1416,-1.5143
1417,-0.8019
1418,-1.0366
1419,-0.1602
1420,-1.152
1421,-0.4942
1422,1.339
1423,0.906
1424,-0.5725
1425,-1.2552
1426,-0.3621
1427,-0.8467
1428,-1.0115
1429,-1.3293
1430,-0.6823
1431,-1.5273
1432,-0.5612
1433,-1.0799
1434,0.1015
1435,-1.3603
1436,-0.5365
1437,-1.0539
1438,-0.6047
1439,-1.7254
1440,0.5589
1441,-0.3701
1442,-0.5427
1443,-0.0567
1444,0.2301
1445,0.1616
1446,-0.0715
1447,0.3478
1448,0.3792
1449,-1.2063
1450,-0.488
1451,0.3466
1452,0.6621
1453,-0.0706
1454,1.2262
1455,0.0287
1456,-1.5965
1457,0.2592
1458,0.663
1459,-0.3818
1460,-0.215
1461,0.6084
1462,1.1263
1463,1.2215
1464,-0.0195
1465,-0.6454
1466,-0.6578
1467,0.4317
1468,0.5328
1469,0.8658
1470,0.8152
1471,0.5571
1472,0.4057
1473,0.0803
1474,0.4174
1475,-0.6062
1476,-0.8462
1477,-0.8186
1478,1.4979
1479,-0.6867
1480,-0.0716
1481,-0.5694
1482,-0.8219
1483,-0.3542
1484,0.3981
1485,-1.1308
1486,-0.2753
1487,1.3082
1488,0.2612
1489,-0.3015
1490,0.0045
1491,1.0448
1492,1.6732
1493,1.7041
1494,-0.7088
1495,-0.1599
1496,0.1731
1497,0.6787
1498,-1.2415
1499,-0.4941
1500,0.1094
1501,-0.3911
1502,-0.9275
1503,0.5695
1504,-0.1307
1505,-0.8927
1506,-1.2685
