year (AD),depth (cm),d18O (permil)
1397.85,25.1,-8.18
1395.99,25.2,-7.99
1394.14,25.3,-7.98
1392.28,25.4,-8.2
1390.43,25.5,-7.68
1388.57,25.6,-8.08
1386.72,25.7,-7.95
1384.86,25.8,-8.24
1383,25.9,-8
1381.15,26,-8.25
1379.29,26.1,-8.17
1377.44,26.2,-8.47
1375.58,26.3,-8.29
1373.73,26.4,-8.2
1371.87,26.5,-8.48
1370.02,26.6,-8.33
1368.16,26.7,-8.27
1366.31,26.8,-8.27
1364.45,26.9,-8.24
1362.6,27,-8.25
1360.74,27.1,-8.37
1358.88,27.2,-8.43
1357.03,27.3,-8.04
1355.17,27.4,-8.33
1353.32,27.5,-8.41
1351.46,27.6,-8.21
1349.61,27.7,-8.25
1347.75,27.8,-7.93
1345.9,27.9,-8
1344.04,28,-8.01
1342.19,28.1,-8.19
1340.33,28.2,-8.45
1338.48,28.3,-8.32
1336.62,28.4,-8.32
1334.76,28.5,-8.29
1332.91,28.6,-8.36
1331.05,28.7,-8.08
1329.2,28.8,-8.04
1327.34,28.9,-8.22
1325.49,29,-7.93
1323.63,29.1,-7.94
1321.78,29.2,-8.2
1319.92,29.3,-7.75
1318.07,29.4,-7.57
1316.21,29.5,-7.53
1314.36,29.6,-7.83
1312.5,29.7,-7.91
1310.64,29.8,-7.78
1308.79,29.9,-7.63
1306.93,30,-7.37
1304.4,30.1,-7.89
1301.87,30.2,-7.99
1299.34,30.3,-7.92
1296.81,30.4,-8
1294.28,30.5,-8.31
1291.75,30.6,-8.26
1289.22,30.7,-8.01
1286.69,30.8,-7.75
1284.16,30.9,-7.94
1281.63,31,-8.05
1279.1,31.1,-8.31
1276.57,31.2,-8.46
1274.04,31.3,-8.37
1271.5,31.4,-8.67
1268.97,31.5,-8.27
1266.44,31.6,-8.04
1263.91,31.7,-8.28
1261.38,31.8,-7.98
1258.85,31.9,-7.89
1256.32,32,-8.08
1253.79,32.1,-8.08
1251.26,32.2,-8.15
1248.73,32.3,-7.9
1246.2,32.4,-7.71
1243.67,32.5,-7.24
1241.14,32.6,-7.63
1238.61,32.7,-7.66
1236.08,32.8,-8.22
1233.55,32.9,-7.93
1231.01,33,-8.22
1228.48,33.1,-8.05
1225.95,33.2,-7.86
1223.42,33.3,-7.97
1220.89,33.4,-8.09
1218.36,33.5,-8.42
1215.83,33.6,-8.41
1213.3,33.7,-8.23
1210.77,33.8,-8.05
1208.24,33.9,-8.06
1205.71,34,-8.09
1203.18,34.1,-8.23
1200.65,34.2,-8.09
1198.12,34.3,-8.47
1195.59,34.4,-8.36
1193.06,34.5,-8.09
1190.52,34.6,-8.16
1187.99,34.7,-8.17
1185.46,34.8,-8.35
1182.93,34.9,-8.22
1180.4,35,-8.09
1177.87,35.1,-7.94
1175.34,35.2,-8.14
1172.81,35.3,-8.15
1170.28,35.4,-7.71
1167.75,35.5,-8.03
1165.22,35.6,-8.08
1162.69,35.7,-8.11
1160.16,35.8,-7.82
1157.63,35.9,-7.91
1155.1,36,-7.91
1152.57,36.1,-8.22
1150.03,36.2,-7.89
1147.5,36.3,-7.92
1144.97,36.4,-7.79
1142.44,36.5,-7.7
1139.91,36.6,-7.88
1137.38,36.7,-8.07
1134.85,36.8,-7.73
1132.32,36.9,-7.99
1129.79,37,-7.89
1127.26,37.1,-7.76
1124.73,37.2,-7.87
1122.2,37.3,-8.09
1119.67,37.4,-8.18
1117.14,37.5,-8.28
1114.61,37.6,-8.41
1112.08,37.7,-8.39
1109.54,37.8,-8.41
1107.01,37.9,-8.03
1104.48,38,-8.38
1101.95,38.1,-8.38
1099.42,38.2,-8.17
1096.89,38.3,-8.21
1094.36,38.4,-8.24
1091.83,38.5,-8.3
1089.3,38.6,-7.71
1086.77,38.7,-7.92
1084.24,38.8,-7.86
1081.71,38.9,-8.03
1079.18,39,-7.72
1076.65,39.1,-7.72
1074.12,39.2,-7.46
1071.59,39.3,-8.02
1069.05,39.4,-7.93
1066.52,39.5,-7.81
1063.99,39.6,-7.58
1061.46,39.7,-7.73
1058.93,39.8,-7.96
1056.4,39.9,-7.9
1053.87,40,-8.05
1051.88,40.1,-7.98
1049.88,40.2,-8.06
1047.88,40.3,-7.99
1045.89,40.4,-8
1043.89,40.5,-8.12
1041.9,40.6,-8.26
1039.9,40.7,-8.4
1037.91,40.8,-8.4
1035.91,40.9,-8.4
1033.92,41,-8.24
1031.92,41.1,-8.07
1029.93,41.2,-8.36
1027.93,41.3,-8.13
1025.94,41.4,-8.18
1023.94,41.5,-8.19
1021.94,41.6,-8.49
1019.95,41.7,-8.34
1017.95,41.8,-8.42
1015.96,41.9,-8.23
1013.96,42,-8.35
1011.97,42.1,-8.27
1009.97,42.2,-7.95
1007.98,42.3,-8.04
1005.98,42.4,-8.25
1003.99,42.5,-7.82
1001.99,42.6,-7.89
1000,42.7,-7.99
998,42.8,-7.85
996,42.9,-7.79
994.01,43,-7.9
992.01,43.1,-7.83
990.02,43.2,-8.04
988.02,43.3,-7.94
986.03,43.4,-7.82
984.03,43.5,-7.73
982.04,43.6,-7.82
980.04,43.7,-8.15
978.05,43.8,-8.29
976.05,43.9,-8.13
974.06,44,-8.05
972.06,44.1,-8.36
970.06,44.2,-8.14
968.07,44.3,-8.05
966.07,44.4,-8.2
964.08,44.5,-8.13
962.08,44.6,-8.1
960.09,44.7,-8.2
958.09,44.8,-7.88
956.1,44.9,-8.02
954.1,45,-7.8
952.11,45.1,-7.6
950.11,45.2,-7.78
948.12,45.3,-7.97
946.12,45.4,-7.88
944.12,45.5,-8
942.13,45.6,-7.77
940.13,45.7,-8.07
938.14,45.8,-7.89
936.14,45.9,-7.63
934.15,46,-7.94
932.15,46.1,-7.97
930.16,46.2,-7.99
928.16,46.3,-8.02
926.17,46.4,-8.08
924.17,46.5,-8.09
922.18,46.6,-8.25
920.18,46.7,-8.54
918.18,46.8,-8.51
916.19,46.9,-8.22
914.19,47,-8.26
912.2,47.1,-8.4
910.2,47.2,-8.16
908.21,47.3,-8.33
906.21,47.4,-8.4
904.22,47.5,-8.67
902.22,47.6,-8.33
900.23,47.7,-8
898.23,47.8,-8.14
896.24,47.9,-8.07
894.24,48,-8
892.25,48.1,-8.2
890.25,48.2,-8.33
888.25,48.3,-8.35
886.26,48.4,-8.29
884.26,48.5,-8.53
882.27,48.6,-8.05
880.27,48.7,-8.14
878.28,48.8,-8.31
876.28,48.9,-8.35
874.29,49,-8.34
872.29,49.1,-8.33
870.3,49.2,-8.07
868.3,49.3,-8.12
866.31,49.4,-8.01
864.31,49.5,-7.88
862.31,49.6,-7.87
860.32,49.7,-7.75
858.32,49.8,-8.06
856.33,49.9,-7.79
854.33,50,-7.63
851.53,50.1,-7.84
848.73,50.2,-7.96
845.93,50.3,-7.91
843.12,50.4,-7.83
840.32,50.5,-7.86
837.52,50.6,-7.75
834.72,50.7,-7.6
831.91,50.8,-7.71
829.11,50.9,-7.64
826.31,51,-7.85
823.51,51.1,-7.94
820.7,51.2,-7.68
817.9,51.3,-7.58
815.1,51.4,-7.52
812.3,51.5,-7.91
809.49,51.6,-7.88
806.69,51.7,-8.05
803.89,51.8,-7.75
801.09,51.9,-7.61
798.28,52,-7.96
795.48,52.1,-8.01
792.68,52.2,-7.88
789.88,52.3,-7.93
787.08,52.4,-7.45
784.27,52.5,-7.39
781.47,52.6,-7.39
778.67,52.7,-7.42
775.87,52.8,-7.59
773.06,52.9,-7.51
770.26,53,-7.66
767.46,53.1,-7.39
764.66,53.2,-7.62
761.85,53.3,-7.82
759.05,53.4,-7.69
756.25,53.5,-7.67
753.45,53.6,-7.6
750.64,53.7,-7.93
747.84,53.8,-7.82
745.04,53.9,-8
742.24,54,-7.64
739.43,54.1,-7.68
736.63,54.2,-7.47
733.83,54.3,-7.8
731.03,54.4,-7.71
728.22,54.5,-7.88
725.42,54.6,-8.09
722.62,54.7,-8.05
719.82,54.8,-7.61
717.01,54.9,-7.87
714.21,55,-7.9
711.41,55.1,-7.96
708.61,55.2,-7.29
705.81,55.3,-7.52
703,55.4,-7.66
700.2,55.5,-7.78
697.4,55.6,-8.07
694.6,55.7,-8.47
691.79,55.8,-8.5
688.99,55.9,-8.5
686.19,56,-8.54
683.39,56.1,-8.33
680.58,56.2,-7.8
677.78,56.3,-7.81
674.98,56.4,-7.89
672.18,56.5,-7.72
669.37,56.6,-7.8
666.57,56.7,-7.83
663.77,56.8,-7.88
660.97,56.9,-7.88
658.16,57,-8.24
655.36,57.1,-7.71
652.56,57.2,-7.85
649.76,57.3,-7.77
646.95,57.4,-7.73
644.15,57.5,-7.84
641.35,57.6,-7.86
638.55,57.7,-7.94
635.74,57.8,-8.14
632.94,57.9,-8.01
630.14,58,-7.77
627.34,58.1,-7.61
624.54,58.2,-7.79
621.73,58.3,-7.84
618.93,58.4,-7.96
616.13,58.5,-7.94
613.33,58.6,-7.94
610.52,58.7,-8.18
607.72,58.8,-7.98
604.92,58.9,-7.92
602.12,59,-7.85
599.31,59.1,-8.01
596.51,59.2,-7.97
593.71,59.3,-8.11
590.91,59.4,-7.74
588.1,59.5,-7.76
585.3,59.6,-7.73
582.5,59.7,-7.45
579.7,59.8,-7.81
576.89,59.9,-7.8
574.09,60,-7.75
572.44,60.1,-7.79
570.79,60.2,-8.03
569.14,60.3,-7.99
567.49,60.4,-8.07
565.83,60.5,-7.89
564.18,60.6,-7.74
562.53,60.7,-7.63
560.88,60.8,-7.29
559.23,60.9,-8.06
557.58,61,-7.79
555.93,61.1,-8.3
554.27,61.2,-7.98
552.62,61.3,-8.02
550.97,61.4,-7.97
549.32,61.5,-8.14
547.67,61.6,-8.28
546.02,61.7,-7.89
544.37,61.8,-7.94
542.71,61.9,-8.05
541.06,62,-8.03
539.41,62.1,-7.93
537.76,62.2,-8.08
536.11,62.3,-7.85
534.46,62.4,NA
532.8,62.5,-8.15
531.15,62.6,-8.16
529.5,62.7,-8.37
527.85,62.8,-8.06
526.2,62.9,-8.37
524.55,63,-7.86
522.9,63.1,-8.34
521.24,63.2,-7.95
519.59,63.3,-8.24
517.94,63.4,-7.96
516.29,63.5,-8.29
514.64,63.6,-8.23
512.99,63.7,-8.09
511.34,63.8,-7.61
509.68,63.9,-7.98
508.03,64,-8.26
506.38,64.1,-8.27
504.73,64.2,-8.62
503.08,64.3,-8.6
501.43,64.4,-8.4
499.78,64.5,-8.28
498.12,64.6,-8.41
496.47,64.7,-8.17
494.82,64.8,-7.69
493.17,64.9,-7.8
491.52,65,-7.97
489.87,65.1,-7.84
488.21,65.2,-8.06
486.56,65.3,-8.22
484.91,65.4,-8.14
483.26,65.5,-7.98
481.61,65.6,-8.15
479.96,65.7,-8.23
478.31,65.8,-7.43
476.65,65.9,-8.1
475,66,-8.01
473.35,66.1,-8.27
471.7,66.2,-8.07
470.05,66.3,-8.01
468.4,66.4,-8.02
466.75,66.5,-8.12
465.09,66.6,-7.77
463.44,66.7,-7.89
461.79,66.8,-7.88
460.14,66.9,-7.92
458.49,67,-7.96
456.84,67.1,-7.78
455.18,67.2,-7.84
453.53,67.3,-7.9
451.88,67.4,-8.08
450.23,67.5,-7.97
448.58,67.6,-7.86
446.93,67.7,-7.86
445.28,67.8,-7.66
443.62,67.9,-7.64
441.97,68,-7.52
440.32,68.1,-7.39
438.67,68.2,-7.35
437.02,68.3,-7.39
435.37,68.4,-7.37
433.72,68.5,-7.48
432.06,68.6,-7.4
430.41,68.7,-7.75
428.76,68.8,-7.74
427.11,68.9,-7.99
425.46,69,-8.06
423.81,69.1,-8.07
422.16,69.2,-8.17
420.5,69.3,-7.95
418.85,69.4,-7.92
417.2,69.5,-7.88
415.55,69.6,-7.94
413.9,69.7,-8.05
412.25,69.8,-7.94
410.59,69.9,-8.06
408.94,70,-8.11
406.45,70.1,-8.13
403.95,70.2,-8.26
401.45,70.3,-8.24
398.95,70.4,-8.36
396.45,70.5,-8.03
393.95,70.6,-8.45
391.46,70.7,-8.35
388.96,70.8,-8.09
386.46,70.9,-8.25
383.96,71,-8.37
381.46,71.1,-8.28
378.96,71.2,-8.28
376.47,71.3,-8.56
373.97,71.4,-8.25
371.47,71.5,-8.24
368.97,71.6,-8.23
366.47,71.7,-8.12
363.97,71.8,-8.1
361.48,71.9,-8.03
358.98,72,-8.21
356.48,72.1,-8.04
353.98,72.2,-8.37
351.48,72.3,-8.31
348.99,72.4,-7.99
346.49,72.5,-8.17
343.99,72.6,-8.06
341.49,72.7,-8.21
338.99,72.8,-8.18
336.49,72.9,-8.02
334,73,-8.01
331.5,73.1,-8.1
329,73.2,-7.72
326.5,73.3,-7.96
324,73.4,-7.83
321.5,73.5,-7.9
319.01,73.6,-8.03
316.51,73.7,-8.03
314.01,73.8,-7.71
311.51,73.9,-7.79
309.01,74,-7.66
306.51,74.1,-7.78
304.02,74.2,-7.83
301.52,74.3,-7.95
299.02,74.4,-8.05
296.52,74.5,-7.86
294.02,74.6,-8.07
291.53,74.7,-7.79
289.03,74.8,-7.88
286.53,74.9,-8.14
284.03,75,-8.05
281.53,75.1,-7.96
279.03,75.2,-7.89
276.54,75.3,-7.5
274.04,75.4,-8.01
271.54,75.5,-7.93
269.04,75.6,-7.92
266.54,75.7,-7.96
264.04,75.8,-8.14
261.55,75.9,-8.25
259.05,76,-8.09
256.55,76.1,-8.48
254.05,76.2,-8.28
251.55,76.3,-8.43
249.06,76.4,-8.2
246.56,76.5,-8.14
244.06,76.6,-8.7
241.56,76.7,-8.48
239.06,76.8,-8.27
236.56,76.9,-8.29
234.07,77,-8.63
231.57,77.1,-8.41
229.07,77.2,-6.77
226.57,77.3,-7.99
224.07,77.4,-7.95
