year (AD),d18O (permil)
1997,NA
1996,-44.45
1995,-44.93
1994,-42.96
1993,-43.75
1992,-43.7
1991,-40.16
1990,-39.96
1989,-41.06
1988,-39.51
1987,-39.2
1986,-40.66
1985,-42.76
1984,-43.46
1983,-42.55
1982,-42.9
1981,-42.66
1980,-44.26
1979,-43.9
1978,-43.06
1977,-42.9
1976,-43.74
1975,-42.35
1974,-42.24
1973,-40.72
1972,-41.3
1971,-43.39
1970,-43.22
1969,-43.63
1968,-44.21
1967,-40.88
1966,-41.93
1965,-41.34
1964,-41.63
1963,-41.95
1962,-42.59
1961,-44.12
1960,-43.94
1959,-42.99
1958,-42.53
1957,-42.76
1956,-42.87
1955,-44.74
1954,-44.86
1953,-44.6
1952,-44.65
1951,-44.51
1950,-44.41
1949,-44.09
1948,-43.85
1947,-43.61
1946,-43.56
1945,-45.24
1944,-44.21
1943,-43.18
1942,-43.46
1941,-43.31
1940,-42.59
1939,-41.36
1938,-41.04
1937,-42.05
1936,-42.63
1935,-42.57
1934,-42.94
1933,-44.67
1932,-45.24
1931,-43.91
1930,-43.25
1929,-44.93
1928,-44.3
1927,-43.07
1926,-41.72
1925,-41.06
1924,-42.42
1923,-43.76
1922,-44.01
1921,-44.77
1920,-44.23
1919,-43.95
1918,-42.17
1917,-41.71
1916,-43.13
1915,-44.61
1914,-44.79
1913,-45.25
1912,-45.18
1911,-45
1910,-44.78
1909,-44.52
1908,-44.54
1907,-45.19
1906,-46.11
1905,-46.06
1904,-45.25
1903,-43.57
1902,-42.02
1901,-42.83
1900,-44.33
1899,-44.01
1898,-43.51
1897,-43.37
1896,-43.21
1895,-43.48
1894,-43.99
1893,-44.47
1892,-44.82
1891,-45.26
1890,-45.66
1889,-46.03
1888,-45.73
1887,-44.76
1886,-44.07
1885,-43.94
1884,-44.13
1883,-44.67
1882,-46.34
1881,-45.58
1880,-42.19
1879,-41.57
1878,-42.34
1877,-43.02
1876,-43.32
1875,-43.79
1874,-44.33
1873,-43.98
1872,-43.53
1871,-43.2
1870,-43.23
1869,-43.53
1868,-44.06
1867,-45
1866,-44.93
1865,-43.89
1864,-43.12
1863,-41.87
1862,-41.06
1861,-40.58
1860,-40.25
1859,-40.46
1858,-41.5
1857,-42.7
1856,-44.35
1855,-44.99
1854,-45.19
1853,-45.42
1852,-45.76
1851,-45.97
1850,-45.5
1849,-44.74
1848,-43.99
1847,-43.38
1846,-43.86
1845,-44.02
1844,-45.51
1843,-45.25
1842,-44.54
1841,-44.49
1840,-44.81
1839,-44.31
1838,-44.2
1837,-43.97
1836,-43.64
1835,-44.4
1834,-44.58
1833,-44.57
1832,-43.93
1831,-42.43
1830,-40.92
1829,-41.9
1828,-42.92
1827,-42.58
1826,-42.22
1825,-42.49
1824,NA
1823,-43.09
1822,-42.39
1821,-42.4
1820,-43.53
1819,-44.73
1818,-44.65
1817,-44.22
1816,-43.33
1815,-42.93
1814,-41.55
1813,-40.09
1812,-39.48
1811,-40.39
1810,-41.5
1809,-42.64
1808,-43.15
1807,-43.45
1806,-44
1805,-44.13
1804,-43.26
1803,-43.27
1802,-43.15
1801,-43.18
1800,-43.64
