year (AD),depth (cm),d18O (permil)
1004,148.5,-1.98
1001,149,-1.34
997,149.5,-1.25
994,150,-1.45
991,150.5,-0.98
988,151,-0.94
985,151.5,-0.99
981,152,-1.47
975,153,-1.77
968,154,-1.39
965,154.5,-1.49
962,155,-1
958,155.5,-0.9
955,156,-1.18
952,156.5,-1.15
948,157,-0.9
945,157.5,-0.76
942,158,-0.66
938,158.5,-0.45
935,159,-0.26
928,160,-0.61
924,160.5,-0.65
921,161,-0.54
917,161.5,-1.37
914,162,-1.23
910,162.5,-1.35
907,163,-0.91
903,163.5,-1.06
899,164,-1.27
892,165,-0.95
889,165.5,-1.69
885,166,-1.75
881,166.5,-1.36
877,167,-0.99
874,167.5,-1.32
870,168,-2.19
862,169,-2.77
855,170,-0.85
851,170.5,-2.33
847,171,-0.91
843,171.5,-0.5
839,172,-0.63
835,172.5,-0.94
831,173,-1.13
827,173.5,-1.15
823,174,-0.99
819,174.5,-2.43
811,175.5,-0.7
807,176,-0.9
803,176.5,-0.81
799,177,-1.12
795,177.5,-0.82
791,178,-1.04
787,178.5,-0.48
782,179,-0.73
778,179.5,-0.94
774,180,-0.81
770,180.5,-0.65
765,181,-0.75
761,181.5,-0.53
752,182.5,-0.89
748,183,-1.25
743,183.5,-0.81
739,184,-0.79
735,184.5,-0.57
730,185,-0.51
726,185.5,-0.72
721,186,-0.68
716,186.5,-0.7
712,187,-0.45
707,187.5,-1
703,188,-0.75
698,188.5,-0.68
693,189,-0.68
689,189.5,-0.42
684,190,-0.61
679,190.5,-1.01
674,191,-0.34
670,191.5,-0.41
665,192,-0.55
660,192.5,-0.56
655,193,-0.43
650,193.5,-0.23
645,194,-0.24
640,194.5,-0.86
635,195,-0.15
630,195.5,-0.67
625,196,-0.36
620,196.5,-0.66
615,197,-0.51
610,197.5,-0.38
605,198,-0.33
599,198.5,-0.28
594,199,-0.45
584,200,-0.62
578,200.5,-0.53
573,201,-0.3
568,201.5,-0.63
562,202,-0.28
551,203,-0.31
546,203.5,-1
540,204,-0.4
535,204.5,-0.48
529,205,-0.34
524,205.5,-0.32
518,206,-1.3
512,206.5,-2.34
507,207,-0.54
495,208,-0.42
472,210,-0.38
466,210.5,-0.76
460,211,-0.77
430,213.5,-1.56
405,215.5,-1.31
386,217,-1.32
373,218,-1.76
367,218.5,-1.93
360,219,-1.12
347,220,-1.24
341,220.5,-1.03
