year (AD),d18O (permil)
1990.58,-5.3538
1990.5,-5.3796
1990.42,-5.2946
1990.33,-5.2206
1990.25,-5.2521
1990.17,-5.3001
1990.08,-5.3987
1990,-5.4812
1989.92,-5.5426
1989.83,-5.5979
1989.75,-5.5562
1989.67,-5.511
1989.58,-5.3988
1989.5,-5.3531
1989.42,-5.4355
1989.33,-5.4325
1989.25,-5.3014
1989.17,-5.3285
1989.08,-5.384
1989,-5.4055
1988.92,-5.375
1988.83,-5.4244
1988.75,-5.3944
1988.67,-5.3258
1988.58,-5.2582
1988.5,-5.0945
1988.42,-5.1316
1988.33,-5.271
1988.25,-5.2693
1988.17,-5.1255
1988.08,-5.2228
1988,-5.2817
1987.92,-5.3446
1987.83,-5.4103
1987.75,-5.301
1987.67,-5.1436
1987.58,-5.066
1987.5,-5.0021
1987.42,-5.0614
1987.33,-5.0311
1987.25,-5.0855
1987.17,-5.0615
1987.08,-5.0513
1987,-5.0887
1986.92,-5.2143
1986.83,-5.3292
1986.75,-5.2517
1986.67,-5.2215
1986.58,-5.1555
1986.5,-5.1882
1986.42,-5.1522
1986.33,-5.1783
1986.25,-5.2107
1986.17,-5.2756
1986.08,-5.3478
1986,-5.4152
1985.92,-5.374
1985.83,-5.3373
1985.75,-5.1521
1985.67,-5.0685
1985.58,-5.0529
1985.5,-5.0544
1985.42,-5.0768
1985.33,-5.1689
1985.25,-5.1728
1985.17,-5.236
1985.08,-5.2765
1985,-5.1864
1984.92,-5.2101
1984.83,-5.3451
1984.75,-5.3075
1984.67,-5.2478
1984.58,-5.2012
1984.5,-5.2359
1984.42,-5.1993
1984.33,-5.2392
1984.25,-5.2538
1984.17,-5.1999
1984.08,-5.2029
1984,-5.1765
1983.92,-5.3713
1983.83,-5.4447
1983.75,-5.27
1983.67,-5.2826
1983.58,-5.211
1983.5,-5.168
1983.42,-5.1223
1983.33,-5.0493
1983.25,-4.9092
1983.17,-4.8063
1983.08,-4.7807
1983,-4.913
1982.92,-4.9727
1982.83,-5.039
