year (AD),depth (cm),d18O (permil)
-90,21.2,-3.68
-109,21.4,-3.56
-128,21.6,-3.81
-148,21.8,-3.76
-167,22,-4.03
-187,22.2,-3.91
-207,22.4,-3.55
-227,22.6,-3.65
-247,22.8,-3.82
-268,23,-3.82
-288,23.2,-3.48
-309,23.4,-3
-330,23.6,-3.44
-351,23.8,-3.84
-372,24,-4.1
-393,24.2,-4.23
-414,24.4,-4.38
-457,24.8,-4.34
-479,25,-4.29
-501,25.2,-4.52
-523,25.4,-4.58
-545,25.6,-4.69
-567,25.8,-4.46
-611,26.2,-4.61
-634,26.4,-4.72
-657,26.6,-4.6
-679,26.8,-4.93
-702,27,-5.06
-725,27.2,-5.16
-748,27.4,-4.96
-771,27.6,-4.41
-794,27.8,-4.12
-818,28,-4.08
-841,28.2,-3.87
-912,28.8,-3.57
-935,29,-3.4
-959,29.2,-3.39
-983,29.4,-3.5
-1007,29.6,-3.33
-1031,29.8,-3.49
-1055,30,-3.71
-1079,30.2,-4.15
-1103,30.4,-3.93
-1127,30.6,-3.9
-1151,30.8,-4.01
-1175,31,-4.3
-1200,31.2,-4.57
-1224,31.4,-4.7
-1248,31.6,-4.78
-1273,31.8,-4.84
-1297,32,-4.6
-1322,32.2,-4.35
-1346,32.4,-4.07
-1371,32.6,-3.64
-1420,33,-3.52
-1469,33.4,-4.17
-1518,33.8,-3.7
-1567,34.2,-4.22
-1616,34.6,-3.95
-1640,34.8,-3.52
-1665,35,-3.47
-1689,35.2,-3.73
-1713,35.4,-3.98
-1738,35.6,-4.37
-1762,35.8,-4.53
-1786,36,-4.17
-1811,36.2,-4.22
-1835,36.4,-3.76
-1859,36.6,-3.89
-1883,36.8,-3.64
-1907,37,-3.56
-1931,37.2,-3.59
-1955,37.4,-3.5
-1979,37.6,-3.68
-2003,37.8,-3.45
-2026,38,-3.52
-2050,38.2,-3.92
-2074,38.4,-4.16
-2097,38.6,-3.98
-2121,38.8,-3.81
-2144,39,-3.76
-2167,39.2,-3.36
-2191,39.4,-3.46
-2214,39.6,-3.76
-2237,39.8,-3.62
-2260,40,-3.54
-2282,40.2,-3.4
-2305,40.4,-3.68
-2328,40.6,-3.66
-2350,40.8,-3.96
-2373,41,-3.51
-2395,41.2,-3.79
-2417,41.4,-4.19
-2439,41.6,-4.21
-2461,41.8,-3.87
-2483,42,-3.85
-2505,42.2,-4.15
-2548,42.6,-3.87
-2570,42.8,-3.83
-2591,43,-3.38
-2612,43.2,-3.4
-2633,43.4,-3.71
-2654,43.6,-5.19
-2695,44,-4.26
-2716,44.2,-4.2
-2736,44.4,-4.21
-2756,44.6,-4.02
-2776,44.8,-3.91
-2816,45.2,-4.04
-2836,45.4,-4.32
-2855,45.6,-4.21
-2875,45.8,-4.22
-2894,46,-4.14
-2913,46.2,-4.12
-2932,46.4,-3.97
-2951,46.6,-3.9
-2969,46.8,-4.28
-2988,47,-4.19
-3006,47.2,-4.14
-3024,47.4,-4.36
-3042,47.6,-4.47
-3060,47.8,-4.35
-3078,48,-4.52
-3095,48.2,-3.88
-3113,48.4,-3.9
-3130,48.6,-3.91
-3147,48.8,-4.06
-3164,49,-3.96
-3181,49.2,-3.71
-3198,49.4,-3.71
-3214,49.6,-4.01
-3230,49.8,-4.01
-3246,50,-3.88
-3262,50.2,-3.8
-3278,50.4,-3.86
-3294,50.6,-4.1
-3310,50.8,-4.2
-3325,51,-4.18
-3340,51.2,-3.95
-3355,51.4,-4.35
-3370,51.6,-4.4
-3385,51.8,-4.17
-3399,52,-3.92
-3414,52.2,-3.8
-3428,52.4,-4.09
-3442,52.6,-4.01
-3456,52.8,-4.09
-3470,53,-4.28
-3484,53.2,-4.34
-3497,53.4,-4.33
-3511,53.6,-4.87
-3524,53.8,-4.36
-3537,54,-4.32
-3550,54.2,-4.33
-3563,54.4,-4.38
-3576,54.6,-4.46
-3588,54.8,-4.66
-3600,55,-4.93
-3613,55.2,-4.59
-3625,55.4,-3.89
-3637,55.6,-3.75
-3649,55.8,-3.69
-3660,56,-4.53
-3672,56.2,-4.95
-3683,56.4,-4.89
-3695,56.6,-4.6
-3706,56.8,-4.66
-3717,57,-4.33
-3728,57.2,-4.46
-3738,57.4,-4.82
-3749,57.6,-4.8
-3760,57.8,-4.79
-3770,58,-4.65
-3780,58.2,-4.36
-3791,58.4,-4.12
-3801,58.6,-4.02
-3811,58.8,-4.1
-3821,59,-3.99
-3830,59.2,-4.05
-3840,59.4,-3.61
-3850,59.6,-4
-3859,59.8,-4.07
-3868,60,-4.08
-3878,60.2,-3.48
-3887,60.4,-3.89
-3896,60.6,-3.99
-3905,60.8,-3.75
-3914,61,-3.93
-3923,61.2,-4.2
-3931,61.4,-3.89
-3940,61.6,-4.05
-3949,61.8,-4.19
-3957,62,-3.99
-3965,62.2,-3.99
-3974,62.4,-4.08
-3982,62.6,-4.21
-3990,62.8,-4.64
-3998,63,-4.25
-4006,63.2,-4.03
-4014,63.4,-4.19
-4022,63.6,-3.83
-4030,63.8,-4.46
-4038,64,-3.93
-4046,64.2,-4.12
-4054,64.4,-3.3
-4062,64.6,-4.64
-4069,64.8,-4.24
-4077,65,-3.87
-4084,65.2,-4.51
-4092,65.4,-3.64
-4100,65.6,-5.43
-4107,65.8,-4.1
-4115,66,-3.98
-4122,66.2,-4.49
-4129,66.4,-4.62
-4137,66.6,-5.09
-4144,66.8,-3.9
-4152,67,-5.81
-4159,67.2,-4.21
-4167,67.4,-4.63
-4174,67.6,-4.54
-4181,67.8,-4.7
-4189,68,-4.73
-4196,68.2,-5.11
-4203,68.4,-4.66
-4211,68.6,-5.45
-4218,68.8,-4.59
-4226,69,-3.93
-4233,69.2,-4.87
-4241,69.4,-4.28
-4248,69.6,-4.56
-4256,69.8,-4.44
-4263,70,-4.39
-4271,70.2,-4.76
-4278,70.4,-4.6
-4286,70.6,-4.95
-4294,70.8,-4.68
-4301,71,-4.61
-4309,71.2,-4.56
-4317,71.4,-4.7
-4325,71.6,-4.44
-4333,71.8,-4.32
-4341,72,-4.16
-4349,72.2,-3.87
-4357,72.4,-4.38
-4365,72.6,-4.27
-4373,72.8,-4.02
-4382,73,-4.24
-4390,73.2,-4.05
-4399,73.4,-4.26
-4407,73.6,-3.92
-4416,73.8,-4.21
-4424,74,-4.31
-4433,74.2,-4.1
-4442,74.4,-4.09
-4451,74.6,-4.41
-4460,74.8,-4.73
-4469,75,-4.71
-4478,75.2,-4.69
-4487,75.4,-4.85
-4497,75.6,-4.64
-4506,75.8,-3.83
-4516,76,-3.68
-4526,76.2,-3.52
-4535,76.4,-3.72
-4545,76.6,-3.86
-4555,76.8,-3.34
-4565,77,-3.67
-4576,77.2,-3.86
-4586,77.4,-4.01
-4596,77.6,-4.68
-4607,77.8,-4.12
-4618,78,-3.52
-4629,78.2,-3.56
-4640,78.4,-3.63
-4651,78.6,-3.66
-4662,78.8,-3.78
-4673,79,-4.19
-4685,79.2,-3.35
-4696,79.4,-3.42
-4708,79.6,-3.76
-4720,79.8,-3.53
-4732,80,-3.92
-4744,80.2,-3.78
-4756,80.4,-3.55
-4769,80.6,-3.73
-4781,80.8,-2.99
-4794,81,-2.79
-4807,81.2,-2.85
-4820,81.4,-3.51
-4833,81.6,-3.63
-4847,81.8,-3.41
-4860,82,-3.38
-4874,82.2,-3.59
-4887,82.4,-3.94
-4901,82.6,-3.98
-4915,82.8,-3.43
-4930,83,-3.49
-4944,83.2,-3.43
-4959,83.4,-3.47
-4973,83.6,-3.75
-4988,83.8,-4.06
-5003,84,-4.33
-5018,84.2,-3.6
-5034,84.4,-3.18
-5049,84.6,-2.99
-5065,84.8,-3.47
-5080,85,-3.31
-5096,85.2,-4.17
-5113,85.4,-3.41
-5129,85.6,-4.34
-5145,85.8,-4.45
-5162,86,-3.67
-5179,86.2,-3.7
-5196,86.4,-4.27
-5213,86.6,-4.12
-5230,86.8,-4.44
-5247,87,-4.17
-5265,87.2,-4.82
-5300,87.6,-3.69
-5318,87.8,-3.36
-5337,88,-4.49
-5355,88.2,-3.49
-5373,88.4,-2.67
-5392,88.6,-2.66
-5411,88.8,-2.77
-5430,89,-2.93
-5449,89.2,-2.87
-5468,89.4,-2.92
-5488,89.6,-2.72
-5507,89.8,-3.65
-5527,90,-3.17
-5547,90.2,-3.35
-5567,90.4,-3.37
-5587,90.6,-3.3
-5607,90.8,-3.27
-5628,91,-3.33
-5648,91.2,-3.31
-5669,91.4,-3.31
-5690,91.6,-2.97
-5711,91.8,-3.25
-5732,92,-3
-5754,92.2,-3.42
-5775,92.4,-3.13
-5797,92.6,-3.1
-5818,92.8,-3.14
-5840,93,-3.26
-5862,93.2,-3.51
-5884,93.4,-3.69
-5906,93.6,-3.71
-5929,93.8,-3.26
-5951,94,-3.78
-5974,94.2,-3.66
-5997,94.4,-3.99
-6019,94.6,-3.82
-6042,94.8,-3.83
-6065,95,-3.64
-6088,95.2,-3.43
-6112,95.4,-3.62
-6135,95.6,-3.9
-6159,95.8,-3.14
-6182,96,-3.14
-6206,96.2,-2.8
-6230,96.4,-3.01
-6253,96.6,-3.68
-6277,96.8,-3.14
-6302,97,-3.55
-6326,97.2,-3.39
-6350,97.4,-3.62
-6374,97.6,-3.2
-6399,97.8,-3.15
-6423,98,-3.16
-6448,98.2,-2.83
-6472,98.4,-3.36
-6522,98.8,-3.1
-6546,99,-2.97
-6571,99.2,-2.92
-6596,99.4,-2.97
-6621,99.6,-3.25
-6646,99.8,-3.21
-6671,100,-3.29
-6696,100.2,-3.16
-6721,100.4,-3.52
-6747,100.6,-3.53
-6772,100.8,-3.14
-6797,101,-3.22
-6822,101.2,-3.68
-6848,101.4,-3.54
-6873,101.6,-3.49
-6898,101.8,-3.47
-6924,102,-3.34
-6949,102.2,-3.21
-6974,102.4,-3.4
-7000,102.6,-2.98
-7025,102.8,-3.36
-7051,103,-3.57
-7076,103.2,-3.5
-7101,103.4,-3.48
-7127,103.6,-3.61
-7152,103.8,-3.63
-7178,104,-3.48
-7203,104.2,-3.83
-7228,104.4,-3.63
-7253,104.6,-3.55
-7279,104.8,-3.67
-7304,105,-3.64
-7329,105.2,-3.7
-7354,105.4,-3.9
-7379,105.6,-3.96
-7405,105.8,-4.02
-7430,106,-4.04
-7454,106.2,-4.28
-7479,106.4,-3.97
-7504,106.6,-4.05
-7529,106.8,-4
-7554,107,-3.93
-7578,107.2,-4.06
-7603,107.4,-4.04
-7628,107.6,-3.87
-7652,107.8,-4.22
-7676,108,-4.33
-7701,108.2,-4.29
-7725,108.4,-4.23
-7749,108.6,-4.84
-7773,108.8,-4.43
-7797,109,-4.39
-7821,109.2,-4.33
-7844,109.4,-4.44
-7868,109.6,-4.28
-7891,109.8,-4.56
-7915,110,-4.24
-7938,110.2,-4.09
-7961,110.4,-3.9
-7984,110.6,-3.62
-8007,110.8,-3.8
-8030,111,-3.65
-8052,111.2,-3.89
-8075,111.4,-3.68
-8097,111.6,-4.11
-8119,111.8,-4.05
-8164,112.2,-3.6
-8185,112.4,-3.81
-8207,112.6,-3.94
-8228,112.8,-3.91
-8250,113,-3.85
-8271,113.2,-3.85
-8292,113.4,-3.69
-8313,113.6,-3.94
-8334,113.8,-3.98
-8354,114,-4.1
-8375,114.2,-3.97
-8395,114.4,-4.17
-8415,114.6,-4.14
-8435,114.8,-3.93
-8455,115,-3.95
-8474,115.2,-3.98
-8494,115.4,-3.82
-8513,115.6,-3.95
-8532,115.8,-3.87
-8551,116,-4.1
-8569,116.2,-3.58
-8588,116.4,-3.42
-8606,116.6,-3.5
-8624,116.8,-3.6
-8642,117,-3.6
-8660,117.2,-3.09
-8677,117.4,-3.68
-8695,117.6,-3.86
-8712,117.8,-4.01
-8729,118,-3.86
-8746,118.2,-3.82
-8762,118.4,-3.74
-8779,118.6,-3.8
-8795,118.8,-3.83
-8811,119,-3.88
-8827,119.2,-3.83
-8843,119.4,-4.05
-8858,119.6,-4.19
-8888,120,-4.19
-8903,120.2,-4.15
-8918,120.4,-4.18
-8933,120.6,-4.22
-8947,120.8,-4.36
-8961,121,-4.34
-8975,121.2,-4.23
-8989,121.4,-4.04
-9003,121.6,-4.16
-9016,121.8,-4.23
-9029,122,-4.33
-9042,122.2,-4.3
-9055,122.4,-4.22
-9068,122.6,-4.16
-9081,122.8,-3.99
-9093,123,-3.96
-9105,123.2,-3.81
-9117,123.4,-3.8
-9129,123.6,-3.8
-9141,123.8,-3.79
-9152,124,-3.76
-9164,124.2,-3.78
-9175,124.4,-3.82
-9186,124.6,-3.91
-9197,124.8,-3.91
-9208,125,-4
-9219,125.2,-4.09
-9230,125.4,-4.11
-9240,125.6,-4.09
-9250,125.8,-4.21
-9261,126,-3.79
-9271,126.2,-4.04
-9281,126.4,-3.78
-9291,126.6,-3.4
-9301,126.8,-3.6
-9310,127,-3.7
-9320,127.2,-2.75
-9329,127.4,-3.17
-9339,127.6,-3.2
-9348,127.8,-3.26
-9358,128,-3.22
-9367,128.2,-3.16
-9376,128.4,-3.05
-9385,128.6,-2.94
-9394,128.8,-3.17
-9403,129,-3.19
-9412,129.2,-4.3
-9422,129.4,-3.28
-9431,129.6,-3.43
-9440,129.8,-3.57
-9449,130,-2.93
-9458,130.2,-3.23
-9467,130.4,-3.15
-9476,130.6,-3.17
-9485,130.8,-3.31
-9494,131,-3.28
-9503,131.2,-3.49
-9512,131.4,-3.48
-9522,131.6,-3.55
-9531,131.8,-3.92
-9540,132,-3.52
-9550,132.2,-3.64
-9560,132.4,-3.75
-9569,132.6,-3.64
-9579,132.8,-3.93
-9589,133,-3.69
-9610,133.4,-3.69
-9620,133.6,-3.42
-9631,133.8,-4.19
-9642,134,-4.26
-9653,134.2,-4.42
-9664,134.4,-4.73
-9676,134.6,-4.17
-9687,134.8,-4.04
-9699,135,-4.11
-9711,135.2,-4.23
-9724,135.4,-3.84
-9737,135.6,-3.97
-9750,135.8,-4.18
-9763,136,-4.29
-9777,136.2,-3.92
-9791,136.4,-4.05
-9805,136.6,-4.17
-9820,136.8,-3.83
-9835,137,-3.24
-9850,137.2,-3.65
-9866,137.4,-3.45
-9882,137.6,-3.49
-9899,137.8,-3.55
-9916,138,-4.4
-9933,138.2,-3.33
-9951,138.4,-3.49
-9970,138.6,-3.38
-9989,138.8,-3.35
-10009,139,-3.38
-10029,139.2,-3.09
-10070,139.6,-3.48
-10092,139.8,-3.65
-10115,140,-3.9
-10137,140.2,-4.08
