year (AD),depth (cm),d18O (permil)
1035.45,51.5,-4.58
999.09,61.5,-4.48
962.73,71.5,-4.2
926.36,81.5,-4.28
890,91.5,-4.67
853.64,101.5,-4.44
779.09,122,-4.51
733.75,132,-4.68
656.56,141.5,-4.7
575.31,151.5,-4.49
494.06,161.5,-4.65
396.56,173.5,-4.71
315.31,183.5,-4.33
234.06,193.5,-4.42
152.81,203.5,-4.38
-9.69,223.5,-4.5
-90.94,233.5,-4.58
-172.19,243.5,-4.42
-253.44,253.5,-4.26
-334.69,263.5,-4.49
-399.69,271.5,-4.33
-480.94,281.5,-4.51
-570.02,291.5,-4.65
-703.49,301.5,-4.34
-957.09,320.5,-4.46
-1090.56,330.5,-4.31
-1224.03,340.5,-4.22
-1357.5,350.5,-4.62
-1490.98,360.5,-4.1
-1637.8,371.5,-4.05
-1771.27,381.5,-4.44
-1904.74,391.5,-4.32
-2038.21,401.5,-4.28
-2171.68,411.5,-4.08
-2305.15,421.5,-4.27
-2438.63,431.5,-4.47
-2572.1,441.5,-4.17
-2705.57,451.5,-4.4
-2839.04,461.5,-4.56
-2963.3,471.5,-4.23
-3089.68,481.5,-4.38
-3216.06,491.5,-4.33
-3340,501.5,-4.16
-3350.77,502.5,-4.21
-3361.54,503.5,-4.3
-3372.31,504.5,-4.26
-3383.08,505.5,-4.47
-3393.85,506.5,-4.35
-3404.62,507.5,-4.47
-3415.38,508.5,-4.54
-3426.15,509.5,-4.58
-3447.69,511.5,-4.5
-3458.46,512.5,-4.48
-3469.23,513.5,-4.31
-3480,514.5,-3.8
-3495,515.5,-4.51
-3510,516.5,-4.65
-3525,517.5,-4.41
-3540,518.5,-4.34
-3555,519.5,-4.42
-3585,521.5,-4.53
-3600,522.5,-4.58
-3615,523.5,-4.47
-3630,524.5,-4.29
-3645,525.5,-4.07
-3660,526.5,-4.5
-3675,527.5,-4.29
-3690,528.5,-4.17
-3705,529.5,-4.43
-3735,531.5,-4.31
-3750,532.5,-4.22
-3765,533.5,-4.28
-3780,534.5,-4.1
-3795,535.5,-4.32
-3811.5,536.6,-4.37
-3825,537.5,-4.29
-3840,538.5,-4.42
-3855,539.5,-4.63
-3885,541.5,-4.51
-3900,542.5,-4.69
-3921,543.5,-4.39
-3942,544.5,-4.17
-3963,545.5,-4.1
-3984,546.5,-4.11
-4005,547.5,-4.33
-4026,548.5,-4.19
-4047,549.5,-4.37
-4089,551.5,-4.45
-4110,552.5,-3.99
-4131,553.5,-4.54
-4152,554.5,-4.48
-4173,555.5,-4.34
-4194,556.5,-4.4
-4215,557.5,-4.65
-4236,558.5,-4.44
-4257,559.5,-4.46
-4299,561.5,-4.39
-4320,562.5,-4.06
-4341.67,563.5,-4.07
-4363.33,564.5,-4.56
-4385,565.5,-4.26
-4406.67,566.5,-4.52
-4450,568.5,-4.53
-4471.67,569.5,-4.65
-4493.33,570.5,-4.39
-4515,571.5,-4.74
-4536.67,572.5,-4.58
-4558.33,573.5,-4.61
-4580,574.5,-4.7
-4598.75,575.5,-4.26
-4617.5,576.5,-4.33
-4636.25,577.5,-4.47
-4655,578.5,-4.55
-4711.25,581.5,-4.41
-4730,582.5,-4.58
-4748.75,583.5,-4.31
-4767.5,584.5,-4.19
-4786.25,585.5,-4.3
-4805,586.5,-4.29
-4823.75,587.5,-4.24
-4842.5,588.5,-4.34
-4880,590.5,-4.71
-4905,591.5,-4.36
-4930,592.5,-4.54
-4955,593.5,-4.44
-4980,594.5,-4.54
-5005,595.5,-4.37
-5030,596.5,-4.29
-5055,597.5,-4.57
-5080,598.5,-4.46
-5130,600.5,-4.64
-5155,601.5,-4.41
-5180,602.5,-4.91
-5193.18,603.5,-4.3
-5206.36,604.5,-4.02
-5219.55,605.5,-4.31
-5232.73,606.5,-4.55
-5245.91,607.5,-4.43
-5259.09,608.5,-4.42
-5285.45,610.5,-4.6
-5298.64,611.5,-4.49
-5311.82,612.5,-4.33
-5325,613.5,-4
-5338.18,614.5,-4.22
-5351.36,615.5,-4.32
-5364.55,616.5,-4.5
-5377.73,617.5,-4.33
-5390.91,618.5,-4.37
-5417.27,620.5,-4.21
-5430.45,621.5,-4.24
-5443.64,622.5,-4.25
-5456.82,623.5,-4.36
-5470,624.5,-4.57
-5483.18,625.5,-4.47
-5496.36,626.5,-4.63
-5509.55,627.5,-4.47
-5522.73,628.5,-4.32
-5549.09,630.5,-4.32
-5562.27,631.5,-4.24
-5575.45,632.5,-4.63
-5588.64,633.5,-4.29
-5601.82,634.5,-4.37
-5615,635.5,-4.41
-5628.18,636.5,-4.4
-5641.36,637.5,-4.17
-5654.55,638.5,-4.29
-5667.73,639.5,-4.62
-5707.27,642.5,-4.47
-5720.45,643.5,-4.33
-5733.64,644.5,-4.35
-5746.82,645.5,-4.46
-5760,646.5,-3.94
-5775.29,647.5,-4.42
-5790.59,648.5,-4.32
-5805.88,649.5,-4.31
-5851.76,652.5,-4.25
-5867.06,653.5,-4.33
-5882.35,654.5,-4.06
-5897.65,655.5,-4.25
-5912.94,656.5,-4.24
-5928.24,657.5,-4.24
-5943.53,658.5,-4.13
-5958.82,659.5,-4.24
-5989.41,661.5,-4.25
-6004.71,662.5,-4.18
-6020,663.5,-3.97
-6044,664.5,-4.33
-6068,665.5,-4.18
-6092,666.5,-4.42
-6116,667.5,-4.3
-6140,668.5,-4.28
-6160,669.5,-4.39
-6200,671.5,-4.92
-6220,672.5,-5.01
-6240,673.5,-5.01
-6260,674.5,-5.14
-6275,675.5,-5.07
-6290,676.5,-5.04
-6305,677.5,-4.45
-6320,678.5,-4.31
-6336.19,679.5,-4.5
-6368.57,681.5,-4.48
-6384.76,682.5,-4.73
-6400.95,683.5,-4.61
-6417.14,684.5,-4.61
-6433.33,685.5,-4.8
-6449.52,686.5,-4.42
-6465.71,687.5,-4.32
-6481.9,688.5,-5.08
-6498.1,689.5,-4.25
-6530.48,691.5,-4.51
-6546.67,692.5,-4.24
-6562.86,693.5,-4.9
-6579.05,694.5,-4.21
-6595.24,695.5,-4.19
-6611.43,696.5,-4.28
-6627.62,697.5,-4.29
-6643.81,698.5,-4.18
-6660,699.5,-4.37
-6833.26,680.5,-4.35
-6855.4,681.5,-4.5
-6877.55,682.5,-4.57
-6899.69,683.5,-4.38
-6921.84,684.5,-4.16
-6943.99,685.5,-5.06
-6966.13,686.5,-4.4
-6988.28,687.5,-4.53
-7010.42,688.5,-4.67
-7032.57,689.5,-4.94
-7054.71,690.5,-4.69
-7076.86,691.5,-4.36
-7099,692.5,-4.19
-7121.15,693.5,-3.73
-7148.49,694.5,-4.26
-7175.83,695.5,-5.14
-7203.17,696.5,-5.48
-7230.51,697.5,-5.5
-7250.68,698.5,-4.4
-7270.85,699.5,-4.39
-7291.02,700.5,-4.55
-7311.19,701.5,-4.66
-7331.36,702.5,-4.55
-7351.53,703.5,-4.72
-7371.71,704.5,-4.74
-7391.88,705.5,-4.92
-7412.05,706.5,-4.71
-7432.22,707.5,-4.52
-7452.39,708.5,-4.36
-7472.56,709.5,-4.58
-7492.73,710.5,-5.05
-7505.37,711.5,-4.6
-7518.01,712.5,-4.62
-7530.65,713.5,-4.46
-7543.29,714.5,-4.53
-7555.92,715.5,-4.47
-7568.56,716.5,-4.45
-7581.2,717.5,-4.59
-7593.84,718.5,-4.31
-7606.48,719.5,-4.16
-7617.76,720.5,-4.36
-7629.04,721.5,-4.54
-7640.31,722.5,-4.67
-7651.59,723.5,-4.74
-7662.87,724.5,-4.59
-7674.15,725.5,-4.56
-7685.42,726.5,-4.89
-7707.98,728.5,-4.88
-7719.48,729.5,-4.8
-7730.98,730.5,-4.81
-7742.48,731.5,-4.64
-7753.98,732.5,-4.62
-7765.48,733.5,-4.71
-7776.98,734.5,-4.54
-7788.48,735.5,-4.58
-7799.98,736.5,-4.57
-7811.48,737.5,-4.61
-7822.98,738.5,-4.57
-7834.48,739.5,-4.76
-7850.42,740.5,-4.64
-7866.37,741.5,-4.58
-7882.31,742.5,-4.61
-7898.25,743.5,-4.6
-7913.41,744.5,-4.58
-7928.57,745.5,-4.87
-7943.73,746.5,-4.75
-7958.88,747.5,-4.64
-7961.5,997.5,-4.84
-7967.74,998.25,-4.82
-7971.9,998.75,-4.73
-7976.06,999.25,-4.69
-7980.22,999.75,-4.61
-7984.38,1000.25,-5.17
-7988.54,1000.75,-4.98
-7992.7,1001.25,-4.61
-7996.86,1001.75,-5.03
-8001.02,1002.25,-4.89
-8005.18,1002.75,-4.73
-8009.34,1003.25,-4.66
-8013.5,1003.75,-4.86
-8017.66,1004.25,-4.67
-8021.83,1004.75,-4.24
-8025.99,1005.25,-4.74
-8030.15,1005.75,-4.71
-8034.31,1006.25,-4.77
-8038.47,1006.75,-4.79
-8042.63,1007.25,-4.79
-8046.79,1007.75,-4.81
-8050.95,1008.25,-4.78
-8055.11,1008.75,-4.91
-8059.27,1009.25,-4.58
-8063.43,1009.75,-4.76
-8067.59,1010.25,-4.45
-8071.75,1010.75,-4.89
-8075.91,1011.25,-4.76
-8080.07,1011.75,-4.71
-8084.23,1012.25,-4.61
-8088.39,1012.75,-5.11
-8092.55,1013.25,-4.66
-8100.88,1014.25,-4.72
-8105.04,1014.75,-4.86
-8109.2,1015.25,-5.04
-8113.36,1015.75,-4.84
-8117.52,1016.25,-5.64
-8121.68,1016.75,-4.7
-8125.84,1017.25,-4.57
-8130,1017.75,-4.5
-8141.25,1018.25,-4.67
-8152.5,1018.75,-4.72
-8163.75,1019.25,-4.66
-8175,1019.75,-5.02
-8186.25,1020.25,-4.98
-8197.5,1020.75,-4.8
-8208.75,1021.25,-4.87
-8220,1021.75,-4.56
-8228.46,1022.25,-4.94
-8236.92,1022.75,-4.93
-8245.38,1023.25,-4.75
-8253.85,1023.75,-4.95
-8262.31,1024.25,-5.15
-8270.77,1024.75,-4.94
-8279.23,1025.25,-5.25
-8287.69,1025.75,-5.05
-8296.15,1026.25,-5.11
-8304.62,1026.75,-4.91
-8313.08,1027.25,-4.8
-8321.54,1027.75,-4.73
-8330,1028.25,-4.53
-8339.58,1028.75,-4.8
-8349.17,1029.25,-4.92
-8358.75,1029.75,-4.89
-8377.92,1030.75,-4.85
-8406.67,1032.25,-4.97
-8416.25,1032.75,-5.14
-8435.42,1033.75,-5.45
-8445,1034.25,-4.51
-8455.65,1034.75,-4.75
-8466.3,1035.25,-4.56
-8476.96,1035.75,-5.08
-8487.61,1036.25,-5
-8498.26,1036.75,-4.69
-8508.91,1037.25,-4.91
-8519.57,1037.75,-5.02
-8530.22,1038.25,-4.75
-8540.87,1038.75,-5.11
-8562.17,1039.75,-4.72
-8572.83,1040.25,-4.51
-8594.13,1041.25,-4.67
-8604.78,1041.75,-4.74
-8615.43,1042.25,-4.83
-8626.09,1042.75,-5.03
-8636.74,1043.25,-4.77
-8647.39,1043.75,-4.9
-8658.04,1044.25,-5.09
-8679.35,1045.25,-5.7
-8690,1045.75,-4.82
-8699.42,1046.25,-4.52
-8708.85,1046.75,-5.02
-8718.27,1047.25,-4.94
-8727.69,1047.75,-4.97
-8737.12,1048.25,-5.09
-8746.54,1048.75,-4.74
-8755.96,1049.25,-5.18
-8765.38,1049.75,-5.17
-8774.81,1050.25,-4.77
-8784.23,1050.75,-5.15
-8793.65,1051.25,-4.87
-8803.08,1051.75,-4.9
-8812.5,1052.25,-4.67
-8821.92,1052.75,-5.07
-8831.35,1053.25,-4.93
-8840.77,1053.75,-5.09
-8850.19,1054.25,-5.05
-8859.62,1054.75,-5.05
-8869.04,1055.25,-5.1
-8878.46,1055.75,-5.03
-8887.88,1056.25,-4.88
-8897.31,1056.75,-4.86
-8906.73,1057.25,-4.86
-8916.15,1057.75,-4.78
-8925.58,1058.25,-5.04
-8935,1058.75,-4.61
-8949.06,1059.25,-5.54
-8963.13,1059.75,-4.96
-8977.19,1060.25,-4.9
-8991.25,1060.75,-5.03
-9005.31,1061.25,-5.5
-9019.38,1061.75,-5.03
-9033.44,1062.25,-4.85
-9047.5,1062.75,-4.76
-9061.56,1063.25,-5.09
-9075.63,1063.75,-5.13
-9089.69,1064.25,-4.69
-9103.75,1064.75,-4.79
-9117.81,1065.25,-5.02
-9131.88,1065.75,-4.58
-9145.94,1066.25,-4.95
-9160,1066.75,-4.25
-9167.9,1067.25,-4.95
-9175.8,1067.75,-4.67
-9183.7,1068.25,-4.86
-9191.6,1068.75,-5.57
-9199.5,1069.25,-5.03
-9207.4,1069.75,-4.98
-9215.3,1070.25,-5.13
-9223.2,1070.75,-5.19
-9231.1,1071.25,-4.6
-9239,1071.75,-4.77
-9246.9,1072.25,-4.93
-9254.8,1072.75,-4.9
-9262.7,1073.25,-4.87
-9270.6,1073.75,-5.1
-9278.5,1074.25,-4.86
-9286.4,1074.75,-4.9
-9294.3,1075.25,-5.2
-9302.2,1075.75,-5.16
-9310.1,1076.25,-5.27
-9318,1076.75,-5.64
-9325.9,1077.25,-5.43
-9333.8,1077.75,-5.45
-9341.7,1078.25,-5.35
-9349.6,1078.75,-5.31
-9357.5,1079.25,-5.43
-9365.4,1079.75,-5.73
-9373.3,1080.25,-5.55
-9381.2,1080.75,-5.43
-9397,1081.75,-5.28
-9404.9,1082.25,-5.35
-9412.8,1082.75,-5.3
-9420.7,1083.25,-5.31
-9428.6,1083.75,-5.65
-9436.5,1084.25,-5.57
-9444.4,1084.75,-5.33
-9452.3,1085.25,-5.42
-9460.2,1085.75,-5.41
-9468.1,1086.25,-5.37
-9476,1086.75,-5.18
-9483.9,1087.25,-5.24
-9491.8,1087.75,-5.37
-9499.7,1088.25,-5.25
-9507.6,1088.75,-4.99
-9515.5,1089.25,-5.1
-9523.4,1089.75,-5.23
-9531.3,1090.25,-5.44
-9547.1,1091.25,-5.31
-9555,1091.75,-5.23
-9585,1092.75,-6.86
-9600,1093.25,-6.67
-9627.13,1094.75,-7.71
-9645.22,1095.75,-7.51
-9654.27,1096.25,-7.48
-9663.31,1096.75,-7.67
-9672.36,1097.25,-7.52
-9681.4,1097.75,-7.4
-9690.45,1098.25,-7.5
-9699.49,1098.75,-7.87
-9717.58,1099.75,-7.7
-9726.63,1100.25,-7.62
-9735.67,1100.75,-7.46
-9744.72,1101.25,-7.51
-9753.76,1101.75,-7.32
-9780.9,1103.25,-7.59
-9789.94,1103.75,-7.8
-9798.99,1104.25,-7.08
-9808.03,1104.75,-7.43
-9817.08,1105.25,-7.73
-9826.12,1105.75,-7.56
-9835.17,1106.25,-7.7
-9844.21,1106.75,-7.6
-9853.26,1107.25,-7.4
-9862.3,1107.75,-7.71
-9871.34,1108.25,-7.36
-9880.39,1108.75,-7.42
-9889.43,1109.25,-7.5
-9898.48,1109.75,-7.51
-9907.52,1110.25,-7.54
-9916.57,1110.75,-7.24
-9925.61,1111.25,-7.92
-9934.66,1111.75,-7.81
-9943.7,1112.25,-8.14
-9952.75,1112.75,-8.12
-9961.79,1113.25,-8.01
-9970.84,1113.75,-7.83
-9979.88,1114.25,-7.82
-10007.02,1115.75,-8.07
-10025.11,1116.75,-8.17
-10034.15,1117.25,-8.11
-10061.29,1118.75,-7.45
-10079.38,1119.75,-7.82
-10088.42,1120.25,-8.01
-10097.47,1120.75,-7.86
-10106.51,1121.25,-7.91
-10115.56,1121.75,-5.32
-10124.6,1122.25,-5.36
-10137.23,1123,-8.2
-10149.85,1123.75,-8.19
-10162.48,1124.5,-7.64
-10175.1,1125.25,-7.65
-10183.52,1125.75,-8
-10217.18,1127.75,-8.22
-10225.6,1128.25,-8.14
-10238.23,1129,-8.27
-10250.85,1129.75,-8.17
-10259.27,1130.25,-8.12
-10267.68,1130.75,-8.25
-10276.1,1131.25,-7.31
-10281.1,1131.75,-7.76
-10291.11,1132.75,-7.93
-10296.12,1133.25,-8.02
-10301.12,1133.75,-7.97
-10306.12,1134.25,-7.76
-10311.13,1134.75,-8
-10316.13,1135.25,-7.71
-10321.13,1135.75,-8.2
-10326.14,1136.25,-8.05
-10331.14,1136.75,-8.21
-10341.15,1137.75,-7.44
-10352.28,1138.25,-7.71
-10385.66,1139.75,-8.24
-10396.79,1140.25,-8.25
-10407.92,1140.75,-8.2
-10419.05,1141.25,-8.5
-10430.17,1141.75,-8.11
-10441.3,1142.25,-7.96
-10463.56,1143.25,-7.88
-10474.69,1143.75,-8.09
-10485.81,1144.25,-8.32
-10496.94,1144.75,-7.24
-10508.07,1145.25,-8.27
-10519.2,1145.75,-8.49
-10530.33,1146.25,-7.68
-10541.45,1146.75,-8.66
-10552.58,1147.25,-8.05
-10563.71,1147.75,-8.08
-10574.84,1148.25,-7.72
-10585.97,1148.75,-8.91
-10597.09,1149.25,-8.09
-10608.22,1149.75,-8.39
-10619.35,1150.25,-8.37
-10647.31,1151.25,-7.58
-10661.29,1151.75,-7.35
-10675.28,1152.25,-7.4
-10689.26,1152.75,-6.83
-10703.24,1153.25,-6.22
-10731.2,1154.25,-6.6
-10745.18,1154.75,-5.75
-10759.17,1155.25,-5.62
-10773.15,1155.75,-5.46
-10787.13,1156.25,-5.55
-10801.11,1156.75,-5.85
-10815.09,1157.25,-5.01
-10843.06,1158.25,-5.63
-10857.04,1158.75,-6.41
-10871.02,1159.25,-6.51
-10885,1159.75,-6.16
-10938.33,1160.25,-6.24
-10991.67,1160.75,-6.61
-11045,1161.25,-6.89
-11130,1161.75,-6.46
-11215,1162.25,-5.67
-11226.43,1162.75,-6.24
-11237.86,1163.25,-6.31
-11249.29,1163.75,-6.1
-11260.71,1164.25,-6.02
-11272.14,1164.75,-6.01
-11295,1165.75,-5.87
-11300.14,1166.25,-5.25
-11305.27,1166.75,-6.22
-11310.41,1167.25,-5.67
-11315.54,1167.75,-5.61
-11320.68,1168.25,-5.24
-11325.81,1168.75,-5.69
-11330.95,1169.25,-6.36
-11336.08,1169.75,-5.75
-11341.22,1170.25,-5.85
-11346.35,1170.75,-5.77
-11351.49,1171.25,-5.79
-11356.62,1171.75,-5.54
-11361.76,1172.25,-6.07
-11366.89,1172.75,-5.79
-11372.03,1173.25,-5.92
-11377.16,1173.75,-5.78
-11387.43,1174.75,-5.57
-11392.57,1175.25,-5.59
-11397.7,1175.75,-5.61
-11402.84,1176.25,-5.74
-11413.11,1177.25,-5.54
-11418.24,1177.75,-5.66
-11423.38,1178.25,-5.57
-11433.65,1179.25,-5.66
-11438.78,1179.75,-5.6
-11443.92,1180.25,-5.66
-11449.05,1180.75,-5.75
-11459.32,1181.75,-5.64
-11464.46,1182.25,-6.14
-11469.59,1182.75,-5.55
-11474.73,1183.25,-5.33
-11479.86,1183.75,-5.25
-11485,1184.25,-5.23
-11506.38,1184.75,-5.93
-11527.76,1185.25,-5.78
-11549.14,1185.75,-6.78
-11570.52,1186.25,-6.73
-11591.9,1186.75,-6.68
-11609.71,1187.25,-6.26
-11627.52,1187.75,-6.76
-11645.33,1188.25,-5.73
-11663.15,1188.75,-5.61
-11680.96,1189.25,-5.49
-11698.77,1189.75,-5.42
-11716.58,1190.25,-5.49
-11734.39,1190.75,-5.6
-11752.2,1191.25,-5.66
-11770.02,1191.75,-5.35
-11805.64,1192.75,-5.36
-11823.45,1193.25,-5.1
-11841.26,1193.75,-5.07
-11859.07,1194.25,-5.19
-11876.88,1194.75,-5.23
-11894.7,1195.25,-5.12
-11912.51,1195.75,-5.06
-11930.32,1196.25,-5.03
-11948.13,1196.75,-4.97
-11983.75,1197.75,-5.1
-12001.57,1198.25,-5.21
-12019.38,1198.75,-5.15
-12037.19,1199.25,-5.4
-12055,1199.75,-6.18
-12060.53,1200.25,-5.35
-12066.07,1200.75,-5.58
-12071.6,1201.25,-5.68
-12077.14,1201.75,-6.59
-12082.67,1202.25,-5.5
-12088.21,1202.75,-5.27
-12099.28,1203.75,-5.48
-12104.81,1204.25,-6.31
-12110.35,1204.75,-4.86
-12115.88,1205.25,-5.15
-12121.42,1205.75,-6.48
-12132.48,1206.75,-4.97
-12143.55,1207.75,-5.4
-12149.09,1208.25,-5.49
-12154.62,1208.75,-5.49
-12160.16,1209.25,-5.98
-12165.69,1209.75,-4.85
-12171.23,1210.25,-5
-12182.3,1211.25,-4.84
-12198.9,1212.75,-6.46
-12204.43,1213.25,-5.58
-12209.97,1213.75,-6.04
-12215.5,1214.25,-5.21
-12221.04,1214.75,-5.2
-12226.57,1215.25,-5.41
-12232.11,1215.75,-5.22
-12237.64,1216.25,-5.5
-12243.18,1216.75,-5.26
-12248.71,1217.25,-5.21
-12254.25,1217.75,-4.97
-12262.55,1218.5,-4.78
-12273.62,1219.5,-5.01
-12284.69,1220.5,-5.04
-12295.75,1221.5,-5.15
-12306.82,1222.5,-6.03
-12317.89,1223.5,-5.14
-12328.96,1224.5,-6.05
-12340.03,1225.5,-5.33
-12351.1,1226.5,-5.12
-12362.17,1227.5,-5.16
-12373.24,1228.5,-5.84
-12384.31,1229.5,-5.82
-12395.38,1230.5,-5.16
-12406.45,1231.5,-5.24
-12417.52,1232.5,-5.43
-12428.58,1233.5,-5.33
-12439.65,1234.5,-5.23
-12450.72,1235.5,-5.77
-12461.79,1236.5,-7.14
-12472.86,1237.5,-5.88
-12495,1239.5,-6.61
-12518.16,1240.5,-6.32
-12541.33,1241.5,-5.95
-12564.49,1242.5,-5.68
-12610.82,1244.5,-6
-12633.98,1245.5,-5.72
-12657.14,1246.5,-6.53
-12703.47,1248.5,-6.2
-12749.8,1250.5,-7.34
-12784.54,1252,-8.12
-12819.29,1253.5,-8.64
-12842.45,1254.5,-9.68
-12875.35,1255.5,-8.57
-12908.25,1256.5,-8.1
-12962.83,1259,-8.62
-13006.49,1261,-8.89
-13050.15,1263,-8.13
-13105.9,1264.5,-8.7
-13143.06,1265.5,-8.63
-13198.8,1267,-8.77
-13254.55,1268.5,-7.81
-13302.67,1270,-8.73
-13350.79,1271.5,-8.58
-13382.87,1272.5,-8.97
-13414.95,1273.5,-8.02
-13441.23,1274.5,-9.26
-13480.66,1276,-9.32
-13533.23,1278,-8.22
-13585.8,1280,-9.33
-13638.37,1282,-8.9
