year (AD),depth (cm),d18O (permil)
1449,34.4,-8.16
1448,34.5,-8.3
1445,34.6,-7.77
1441,34.8,-7.91
1438,34.9,-7.85
1434,35.1,-8.04
1430,35.3,-7.76
1428,35.3,-8.01
1426,35.4,-7.84
1422,35.6,-7.82
1418,35.8,-7.67
1414,35.9,-7.8
1410,36.1,-8.03
1408,36.2,-8.08
1406,36.3,-7.71
1402,36.4,-8.32
1398,36.6,-8.44
1397,36.6,-8.11
1394,36.8,-7.95
1393,36.8,-7.91
1391,36.9,-8.03
1389,37,-8.05
1386,37.1,-7.56
1382,37.3,-7.83
1378,37.4,-7.96
1374,37.6,-7.88
1370,37.8,-7.72
1366,37.9,-8.03
1362,38.1,-7.87
1358,38.3,-7.56
1353,38.4,-7.66
1349,38.6,-8.01
1345,38.8,-7.91
1341,38.9,-7.98
1337,39.1,-7.92
1333,39.3,-8.23
1330,39.4,-8.07
1327,39.6,-8.02
1324,39.8,-8.11
1321,39.9,-8.15
1318,40.1,-8.33
1317,40.1,-8.5
1314,40.3,-8.05
1311,40.4,-8.13
1308,40.6,-7.97
1305,40.8,-8.06
1302,40.9,-8.15
1298,41.1,-8.14
1295,41.3,-8.28
1292,41.4,-8.16
1289,41.6,-8.16
1286,41.8,-8.11
1283,41.9,-8.15
1280,42.1,-8.16
1276,42.3,-8.34
1273,42.4,-7.97
1270,42.6,-8.03
1267,42.8,-8.2
1264,42.9,-8.25
1261,43.1,-8.18
1257,43.3,-8.18
1254,43.4,-8.3
1251,43.6,-8.3
1248,43.8,-8.01
1245,43.9,-8.33
1242,44.1,-8.25
1239,44.3,-7.93
1235,44.4,-8.18
1232,44.6,-8.19
1229,44.8,-8.1
1226,44.9,-8.29
1223,45.1,-8.14
1220,45.3,-7.93
1216,45.4,-8.22
1213,45.6,-8.26
1212,45.6,-8.44
1209,45.8,-8.3
1205,45.9,-8.27
1202,46.1,-8.18
1198,46.3,-8.24
1194,46.4,-8.24
1190,46.6,-8.08
1187,46.8,-7.92
1183,46.9,-8.1
1179,47.1,-8.22
1175,47.3,-8.29
1171,47.4,-8.15
1168,47.6,-8.16
1164,47.8,-8.03
1160,47.9,-8.15
1156,48.1,-8.24
1153,48.3,-8.24
1149,48.4,-8.52
1145,48.6,-8.36
1141,48.8,-8.37
1137,48.9,-8.36
1134,49.1,-8.39
1130,49.3,-8.25
1126,49.4,-8.24
1122,49.6,-8.46
1119,49.8,-8.12
1115,49.9,-8.15
1111,50.1,-8.55
1107,50.3,-8.5
1107,50.3,-8.64
1104,50.4,-8.44
1100,50.6,-8.3
1097,50.8,-8.4
1093,50.9,-8.2
1090,51.1,-8.25
1087,51.3,-8.01
1083,51.4,-8.11
1080,51.6,-7.99
1077,51.8,-8.14
1073,51.9,-8.16
1070,52.1,-8.06
1067,52.3,-7.95
1062,52.5,-8.2
1060,52.6,-7.97
1056,52.8,-7.94
1053,52.9,-7.98
1050,53.1,-8.14
1047,53.2,-8.46
1046,53.3,-8.38
1043,53.4,-7.98
1040,53.6,-7.8
1036,53.8,-7.92
1033,53.9,-7.98
1029,54.1,-8.19
1026,54.3,-8.35
1023,54.4,-8.1
1019,54.6,-8.25
1016,54.8,-8.21
1013,54.9,-8.23
1009,55.1,-8.35
1006,55.3,-8.44
1003,55.4,-8.15
999,55.6,-8.22
996,55.8,-8.44
992,56,-8.25
989,56.1,-8.33
988,56.1,-8.4
986,56.3,-8.33
982,56.4,-8.34
982,56.5,-8.34
979,56.6,-8.53
978,56.6,-8.35
976,56.8,-8.64
972,56.9,-8.34
968,57.1,-8.3
968,57.1,-8.56
964,57.3,-8.38
960,57.4,-8.36
956,57.6,-8.19
952,57.8,-8.17
948,57.9,-8.3
944,58.1,-8.07
940,58.3,-8.16
936,58.4,-7.94
932,58.6,-7.92
928,58.8,-7.78
923,58.9,-7.9
919,59.1,-8.13
915,59.3,-7.92
911,59.4,-8.01
907,59.6,-8.1
903,59.8,-8.09
899,59.9,-8.01
895,60.1,-7.9
892,60.3,-8.12
888,60.4,-7.89
885,60.6,-7.96
881,60.8,-8.13
878,60.9,-7.92
875,61.1,-7.94
871,61.3,-8.11
868,61.4,-7.86
864,61.6,-7.93
861,61.8,-7.77
857,61.9,-7.97
854,62.1,-7.96
850,62.3,-8.11
847,62.4,-8.09
843,62.6,-8.25
840,62.8,-8.12
837,62.9,-8.01
833,63.1,-8.1
830,63.3,-8.01
826,63.4,-8.26
823,63.6,-8.24
822,63.6,-8.22
819,63.8,-8.42
816,63.9,-8.12
812,64.1,-8.09
809,64.3,-8.07
805,64.4,-8.35
802,64.6,-8.31
799,64.8,-8.17
795,64.9,-8.27
792,65.1,-8.12
788,65.3,-8.64
788,65.3,-8.54
785,65.4,-7.97
781,65.6,-8.16
778,65.8,-8.15
774,65.9,-8.11
771,66.1,-8.18
768,66.3,-8.23
764,66.4,-8.15
760,66.6,-8.21
757,66.8,-8.31
754,66.9,-7.98
750,67.1,-8.22
747,67.3,-8.1
744,67.4,-8.24
741,67.6,-8.37
738,67.8,-8.14
734,67.9,-8.36
731,68.1,-8.27
728,68.3,-8.17
725,68.4,-8.21
722,68.6,-8.3
719,68.8,-8.37
715,68.9,-8.27
712,69.1,-8.14
709,69.3,-8.33
708,69.3,-8.44
706,69.4,-8.21
703,69.6,-8.21
699,69.8,-8.08
696,69.9,-8.29
693,70.1,-8.24
690,70.3,-8.17
687,70.4,-8.22
684,70.6,-8.26
680,70.8,-8.05
677,70.9,-8.24
674,71.1,-8.47
671,71.3,-8.2
668,71.4,-8.23
664,71.6,-8.19
661,71.8,-8.44
657,72,-8.33
655,72.1,-8.28
651,72.3,-8.55
649,72.4,-8.27
645,72.6,-8.26
642,72.8,-8.28
638,73,-8.43
635,73.1,-8.22
633,73.3,-8.44
629,73.4,-8.23
626,73.6,-8.21
623,73.8,-8.37
620,73.9,-8.4
617,74.1,-8.37
613,74.3,-8.51
610,74.4,-8.35
607,74.6,-8.45
604,74.8,-8.26
601,74.9,-8.4
598,75.1,-8.62
597,75.1,-8.6
594,75.3,-8.43
591,75.5,-8.54
588,75.6,-8.44
585,75.8,-8.48
582,75.9,-8.19
579,76.1,-8.48
575,76.3,-8.62
572,76.4,-8.6
570,76.6,-8.49
569,76.8,-8.28
567,76.9,-8.44
566,77.1,-8.5
564,77.3,-8.63
563,77.4,-8.38
561,77.6,-8.51
560,77.8,-8.48
559,77.9,-8.18
557,78.1,-8.53
556,78.3,-8.52
554,78.4,-8.33
553,78.6,-8.36
552,78.7,-8.49
551,78.8,-8.45
550,78.9,-8.39
549,79,-8.64
549,79.1,-8.4
547,79.3,-8.35
547,79.3,-8.34
546,79.4,-8.26
544,79.6,-8.33
544,79.7,-8.42
543,79.7,-8.37
543,79.8,-8.39
541,79.9,-8.4
540,80.1,-8.54
539,80.3,-8.41
537,80.4,-8.49
536,80.6,-8.45
535,80.7,-8.62
534,80.8,-8.58
533,80.9,-8.78
533,80.9,-8.72
532,81,-8.33
531,81.1,-8.75
531,81.1,-8.34
530,81.3,-8.46
528,81.4,-8.25
527,81.6,-8.2
526,81.7,-8.29
524,81.9,-8.26
523,82,-8.29
522,82.2,-8.3
521,82.3,-8.11
519,82.5,-8.31
518,82.6,-8.27
517,82.8,-8.21
515,82.9,-8.21
514,83.1,-8.19
513,83.2,-8.25
511,83.4,-8.25
510,83.5,-8.21
509,83.7,-8.05
508,83.8,-8.18
506,84,-8.29
505,84.1,-8.45
505,84.2,-8.6
504,84.3,-8.21
503,84.4,-8.19
501,84.6,-8.22
500,84.7,-8.22
499,84.8,-8.44
499,84.9,-8.53
498,84.9,-8.64
498,85,-8.32
497,85,-8.15
496,85.2,-8.29
495,85.3,-8.12
494,85.5,-8.23
493,85.5,-8.31
492,85.6,-8.34
490,85.8,-8.18
490,85.9,-8.31
488,86.1,-8.2
487,86.2,-8.3
485,86.4,-8.03
483,86.5,-8.27
482,86.7,-7.98
480,86.8,-8.41
479,87,-8.3
477,87.1,-8.05
476,87.3,-8.2
474,87.4,-8.41
473,87.6,-8.22
471,87.7,-8.3
469,87.9,-8.37
468,88,-8.36
466,88.2,-8.35
465,88.3,-8.28
463,88.5,-8.45
462,88.6,-8.36
460,88.8,-8.23
459,88.9,-8.15
457,89.1,-8.23
455,89.2,-8.12
454,89.4,-8.42
452,89.5,-8.45
451,89.7,-8.28
449,89.8,-8.39
448,90,-8.48
446,90.1,-8.38
446,90.2,-8.27
444,90.3,-8.42
443,90.4,-8.44
441,90.6,-8.27
440,90.7,-8.4
438,90.9,-8.16
437,91,-8.25
435,91.2,-8.37
434,91.3,-8.36
432,91.5,-8.35
430,91.6,-8.27
429,91.8,-8.33
427,92,-8.29
426,92.1,-8.17
424,92.2,-8.26
422,92.4,-8.13
421,92.5,-8.22
419,92.7,-8.06
417,92.8,-8.18
416,93,-8.12
414,93.1,-8
412,93.3,-8.16
410,93.4,-8.09
409,93.6,-8.11
407,93.7,-8.38
405,93.9,-8.11
404,94,-8.27
402,94.2,-8.24
400,94.3,-8.12
398,94.5,-8.07
396,94.7,-8.27
395,94.8,-8.32
394,94.9,-8.09
392,95.1,-8.04
390,95.3,-8.11
387,95.6,-8.39
384,95.8,-8.22
381,96.1,-8.2
378,96.3,-8.13
375,96.6,-8.15
373,96.8,-8.03
370,97.1,-8.62
367,97.3,-8.36
364,97.6,-8.2
361,97.8,-8.11
359,98.1,-8.13
356,98.3,-7.99
353,98.6,-7.98
350,98.8,-8.11
347,99.1,-8.04
345,99.3,-8.05
343,99.6,-8.01
340,99.8,-8.08
338,100.1,-8.44
336,100.3,-8.4
333,100.6,-8.16
331,100.8,-8.18
328,101.1,-8.35
326,101.3,-8.14
324,101.6,-8.48
321,101.8,-8.28
319,102.1,-8.28
317,102.3,-8.33
314,102.6,-8.21
312,102.8,-8.24
310,103.1,-8.23
307,103.3,-8.21
305,103.6,-8.25
303,103.8,-8.13
300,104.1,-8.11
298,104.3,-8.16
296,104.6,-8.22
293,104.8,-8.28
291,105.1,-8.07
289,105.2,-8.13
286,105.6,-8.25
284,105.8,-8.23
281,106.1,-8.08
279,106.3,-8.17
277,106.6,-8.17
274,106.8,-8.16
272,107.1,-8.17
270,107.3,-8.11
267,107.6,-8.1
265,107.8,-8.14
263,108,-8.33
261,108.2,-8.62
259,108.4,-8.46
257,108.6,-8.3
256,108.8,-8.31
254,109,-8.35
252,109.2,-8.29
250,109.4,-8.26
248,109.6,-8.28
246,109.8,-8.2
244,110.1,-8.37
241,110.3,-8.32
239,110.6,-8.26
237,110.8,-8.3
234,111,-8.26
233,111.2,-8.27
231,111.4,-8.31
229,111.6,-8.3
227,111.8,-8.19
225,112,-8.25
223,112.2,-8.23
221,112.4,-8.13
219,112.6,-8.19
217,112.8,-8.26
216,113,-8.26
214,113.2,-8.27
213,113.4,-8.27
211,113.5,-8.21
209,113.7,-8.38
208,113.9,-8.3
206,114.1,-8.34
204,114.3,-8.38
201,114.6,-8.27
199,114.8,-8.36
197,115,-8.3
194,115.3,-8.2
192,115.5,-8.37
