year (AD),depth (cm),d18O (permil)
-4061,531.5,-4.585880425
-4066,532.5,-4.636780529
-4070,533.5,-4.612947996
-4074,534.5,-4.482490322
-4078,535.5,-4.303269724
-4086,537.5,-3.957208158
-4090,538.5,-3.988780343
-4094,539.5,-3.056885745
-4098,540.5,-4.656703222
-4102,541.5,-4.519644349
-4105,542.5,-4.902248453
-4109,543.5,-4.445836195
-4113,544.5,-4.197525136
-4116,545.5,-4.09382099
-4120,546.5,-3.50936742
-4123,547.5,-3.540940523
-4127,548.5,-3.464241628
-4130,549.5,-3.527011836
-4133,550.5,-3.340638861
-4137,551.5,-3.335930871
-4140,552.5,-4.194383861
-4143,553.5,-5.302427657
-4146,554.5,-4.421026942
-4149,555.5,-5.278703449
-4152,556.5,-5.194578651
-4155,557.5,-5.459109153
-4158,558.5,-5.059514051
-4161,559.5,-5.447901483
-4164,560.5,-5.271927377
-4167,561.5,-5.359962979
-4169,562.5,-5.785121748
-4172,563.5,-5.517953707
-4175,564.5,-5.731855389
-4177,565.5,-5.477828751
-4180,566.5,-5.562642071
-4182,567.5,-5.367120203
-4185,568.5,-5.613457297
-4187,569.5,-4.897604654
-4189,570.5,-5.205246766
-4192,571.5,-5.719039573
-4194,572.5,-6.55142356
-4196,573.5,-5.863445417
-4198,574.5,-8.14545329
-4201,575.5,-6.343231552
-4203,576.5,-4.980910887
-4205,577.5,-4.805689544
-4207,578.5,-5.172804221
-4209,579.5,-5.007267289
-4211,580.5,-4.773360099
-4213,581.5,-4.445915163
-4215,582.5,-3.995914161
-4217,583.5,-4.411856413
-4219,584.5,-4.580884679
-4220,585.5,-4.5373382
-4222,586.5,-4.459737546
-4224,587.5,-5.221070413
-4226,588.5,-5.448405306
-4227,589.5,-5.107685271
-4231,592,-4.166604624
-4233,593,-4.062110158
-4235,594,-4.599031024
-4236,595,-4.656888365
-4238,596,-4.596217407
-4239,597,-5.17498415
-4241,598,-5.302228789
-4242,599,-5.237995191
-4244,600,-4.781386211
-4245,601,-4.228669916
-4250,604,-6.090243403
-4251,605,-6.204810824
-4253,606,-5.89652632
-4254,607,-5.692168432
-4258,610,-6.566647362
-4260,611,-6.549891855
-4263,613,-6.122339497
-4267,616,-5.349710245
-4268,617,-4.851749027
-4270,618,-5.336806908
-4271,619,-5.461110424
-4276,622,-4.730801202
-4277,623,-4.455240979
-4279,624,-4.77582627
-4280,625,-5.407073418
-4282,626,-4.918750816
-4284,627,-4.382314792
-4287,629,-4.364153159
-4289,630,-3.987701204
-4296,634,-4.284291288
-4298,635,-4.724476857
-4300,636,-4.628344345
-4302,637,-5.126788207
-4304,638,-5.143845535
-4305,638.5,-4.588292833
-4307,639.5,-4.931482968
-4309,640.5,-4.913633216
-4314,642.5,-4.511718715
-4316,643.5,-5.191482242
-4319,644.5,-5.6307244
-4321,645.5,-5.666691685
-4324,646.5,-5.074987424
-4326,647.5,-4.969229181
-4329,648.5,-2.799382417
-4332,649.5,-2.846305265
-4335,650.5,-4.461984733
-4350,655.5,-3.974014206
-4354,656.5,-4.839905751
-4357,657.5,-5.397886689
-4361,658.5,-5.507589543
-4364,659.5,-4.713469659
-4368,660.5,-4.672502746
-4372,661.5,-5.404181543
-4376,662.5,-6.194670325
-4380,663.5,-6.451560782
-4384,664.5,-6.167934145
-4389,665.5,-5.81061396
-4393,666.5,-5.740921537
-4398,667.5,-5.952445757
-4402,668.5,-5.831815883
-4407,669.5,-6.058684076
-4412,670.5,-5.963057781
-4417,671.5,-5.866206697
-4422,672.5,-6.52434242
-4428,673.5,-6.821349879
-4433,674.5,-6.598219749
-4439,675.5,-5.880139113
-4445,676.5,-4.570379737
-4451,677.5,-4.702904914
-4457,678.5,-4.318055619
-4463,679.5,-4.691455941
-4469,680.5,-4.43662186
-4476,681.5,-4.818011978
-4483,682.5,-5.42203582
-4490,683.5,-5.612580161
-4497,684.5,-5.770307258
-4504,685.5,-5.45931787
-4512,686.5,-6.25759613
-4519,687.5,-6.540132327
-4527,688.5,-6.369330362
-4535,689.5,-5.813011292
-4544,690.5,-6.033651855
-4552,691.5,-6.745338843
-4561,692.5,-6.647882918
-4570,693.5,-6.650038072
-4579,694.5,-6.388411052
-4588,695.5,-6.959540438
-4598,696.5,-6.93596652
-4607,697.5,-6.623429694
-4617,698.5,-6.233428325
-4628,699.5,-5.229370526
-4638,700.5,-5.049221733
-4649,701.5,-5.339005499
-4660,702.5,-5.644056681
-4671,703.5,-5.822348821
-4682,704.5,-5.494019809
-4694,705.5,-5.382419739
-4706,706.5,-5.016963354
