year (AD),depth (cm),d18O (permil)
-1840,NA,-27.04
-1860,NA,-26.79
-1880,NA,-27.33
-1900,NA,-27.53
-1920,NA,-27.39
-1940,NA,-27.44
-1960,NA,-26.41
-1980,NA,-26.53
-2000,NA,-27.45
-2020,NA,-27.64
-2040,NA,-27.47
-2060,NA,-27.2
-2080,NA,-27.9
-2100,NA,-27.79
-2120,NA,-27.34
-2140,NA,-28.42
-2160,NA,-27.25
-2180,NA,-27.42
-2200,NA,-28.04
-2220,NA,-28.47
-2240,NA,-27.24
-2260,NA,-27.67
-2280,NA,-27.6
-2300,NA,-28.19
-2320,NA,-27.72
-2340,NA,-28.17
-2360,NA,-27.88
-2380,NA,-27.41
-2400,NA,-27
-2420,NA,-26.9
-2440,NA,-27.16
-2460,NA,-27.41
-2480,NA,-28.26
-2500,NA,-27.52
-2520,NA,-27.25
-2540,NA,-27.19
-2560,NA,-27.1
-2580,NA,-27.48
-2600,NA,-26.96
-2620,NA,-26.68
-2640,NA,-27.28
-2660,NA,-28.05
-2680,NA,-27.98
-2700,NA,-27.58
-2720,NA,-26.92
-2740,NA,-27.74
-2760,NA,-27.43
-2780,NA,-26.94
-2800,NA,-26.97
-2820,NA,-27.53
-2840,NA,-27.75
-2860,NA,-27.45
-2880,NA,-27.01
-2900,NA,-26.84
-2920,NA,-27.59
-2940,NA,-27.32
-2960,NA,-27.5
-2980,NA,-27.48
-3000,NA,-27.35
-3020,NA,-27.28
-3040,NA,-27.29
-3060,NA,-28.15
-3080,NA,-27.85
-3100,NA,-26.77
-3120,NA,-26.65
-3140,NA,-26.98
-3160,NA,-27.03
-3180,NA,-27.54
-3200,NA,-28.1
-3220,NA,-27.6
-3240,NA,-26.21
-3260,NA,-26.26
-3280,NA,-27.24
-3300,NA,-27.15
-3320,NA,-27.18
-3340,NA,-27.82
-3360,NA,-28
-3380,NA,-28.05
-3400,NA,-27.83
-3420,NA,-27.75
-3440,NA,-27.76
-3460,NA,-27.45
-3480,NA,-27.31
-3500,NA,-27.34
-3520,NA,-26.81
-3540,NA,-26.75
-3560,NA,-26.89
-3580,NA,-26.67
-3600,NA,-26.86
-3620,NA,-26.92
-3640,NA,-26.54
-3660,NA,-26.92
-3680,NA,-26.51
-3700,NA,-26.72
-3720,NA,-26.25
-3740,NA,-27.48
-3760,NA,-26.91
-3780,NA,-27.23
-3800,NA,-26.61
-3820,NA,-26.73
-3840,NA,-27.17
-3860,NA,-25.71
-3880,NA,-26.65
-3900,NA,-26.74
-3920,NA,-26.57
-3940,NA,-27.05
-3960,NA,-27.61
-3980,NA,-26.97
-4000,NA,-26.68
-4020,NA,-27.41
-4040,NA,-26.63
-4060,NA,-27.19
-4080,NA,-26.61
-4100,NA,-26.86
-4120,NA,-26.87
-4140,NA,-26.99
-4160,NA,-26.11
-4180,NA,-26.11
-4200,NA,-26.99
-4220,NA,-27.22
-4240,NA,-26.97
-4260,NA,-27.17
-4280,NA,-26.9
-4300,NA,-26.88
-4320,NA,-26.15
-4340,NA,-26.56
-4360,NA,-26.43
-4380,NA,-26.7
-4400,NA,-26.83
-4420,NA,-26.86
-4440,NA,-27.15
-4460,NA,-26.58
-4480,NA,-26.2
-4500,NA,-26.77
-4520,NA,-26.65
-4540,NA,-26.55
-4560,NA,-26.34
-4580,NA,-26.94
-4600,NA,-26.9
-4620,NA,-26.71
-4640,NA,-27.34
-4660,NA,-26.99
-4680,NA,-26.61
-4700,NA,-26.38
-4720,NA,-26.29
-4740,NA,-26.87
-4760,NA,-26.76
-4780,NA,-26.85
-4800,NA,-26.78
-4820,NA,-25.51
-4840,NA,-26.9
-4860,NA,-26.68
-4880,NA,-27.72
-4900,NA,-27.02
-4920,NA,-26.92
-4940,NA,-26.62
-4960,NA,-26.12
-4980,NA,-26.65
-5000,NA,-26.76
-5020,NA,-26.43
-5040,NA,-26.59
-5060,NA,-26.9
-5080,NA,-26.75
-5100,NA,-26.34
-5120,NA,-26.85
-5140,NA,-26.71
-5160,NA,-27.18
-5180,NA,-26.64
-5200,NA,-26.38
-5220,NA,-26.85
-5240,NA,-27.35
-5260,NA,-26.98
-5280,NA,-26.66
-5300,NA,-26.86
-5320,NA,-26.87
-5340,NA,-26.78
-5360,NA,-26.75
-5380,NA,-26.96
-5400,NA,-27.1
-5420,NA,-26.69
-5440,NA,-26.7
-5460,NA,-26.93
-5480,NA,-27.08
-5500,NA,-26.65
-5520,NA,-26.74
-5540,NA,-27.06
-5560,NA,-26.78
-5580,NA,-26.88
-5600,NA,-26.97
-5620,NA,-27.2
-5640,NA,-27.12
-5660,NA,-27.04
-5680,NA,-26.24
-5700,NA,-26.21
-5720,NA,-27.73
-5740,NA,-27.54
-5760,NA,-26.72
-5780,NA,-26.8
-5800,NA,-27.13
-5820,NA,-27.1
-5840,NA,-26.74
-5860,NA,-26.74
-5880,NA,-26.74
-5900,NA,-26.74
-5920,NA,-26.73
-5940,NA,-26.73
-5960,NA,-26.55
-5980,NA,-26.23
-6000,NA,-26.29
-6020,NA,-26.97
-6040,NA,-26.97
-6060,NA,-26.75
-6080,NA,-26.72
-6100,NA,-26.54
-6120,NA,-26.49
-6140,NA,-26.32
-6160,NA,-26.28
-6180,NA,-26.59
-6200,NA,-26.55
-6220,NA,-26.39
-6240,NA,-26.76
-6260,NA,-26.98
-6280,NA,-26.59
-6300,NA,-26.57
-6320,NA,-26.66
-6340,NA,-27.15
-6360,NA,-26.93
-6380,NA,-26.48
-6400,NA,-26.1
-6420,NA,-26.29
-6440,NA,-26.54
-6460,NA,-26.72
-6480,NA,-26.77
-6500,NA,-26.66
-6520,NA,-26.98
-6540,NA,-27.3
-6560,NA,-26.47
-6580,NA,-26.52
-6600,NA,-27.24
-6620,NA,-26.51
-6640,NA,-26.72
-6660,NA,-26.88
-6680,NA,-27.71
-6700,NA,-26.7
-6720,NA,-26.28
-6740,NA,-26.14
-6760,NA,-26.38
-6780,NA,-26.97
-6800,NA,-27.2
-6820,NA,-26.63
-6840,NA,-26.16
-6860,NA,-26.85
-6880,NA,-27.13
-6900,NA,-27.34
-6920,NA,-27.17
-6940,NA,-26
-6960,NA,-26.43
-6980,NA,-26.79
-7000,NA,-26.54
-7020,NA,-26.86
-7040,NA,-26.6
-7060,NA,-26.67
-7080,NA,-26.67
-7100,NA,-26.54
-7120,NA,-26.26
-7140,NA,-26.9
-7160,NA,-26.83
-7180,NA,-25.92
-7200,NA,-27.01
-7220,NA,-26.56
-7240,NA,-26.92
-7260,NA,-26.35
-7280,NA,-26.48
-7300,NA,-26.47
-7320,NA,-26.17
-7340,NA,-26.41
-7360,NA,-26.67
-7380,NA,-26.06
-7400,NA,-25.97
-7420,NA,-25.89
-7440,NA,-26.43
-7460,NA,-25.13
-7480,NA,-25.64
-7500,NA,-25.56
-7520,NA,-25.6
-7540,NA,-25.75
-7560,NA,-25.91
-7580,NA,-25.8
-7600,NA,-25.93
-7620,NA,-25.98
-7640,NA,-26.04
-7660,NA,-26.28
-7680,NA,-26.41
-7700,NA,-26.11
-7720,NA,-26.15
-7740,NA,-26.1
-7760,NA,-25.72
-7780,NA,-26.04
-7800,NA,-26.36
-7820,NA,-26.4
-7840,NA,-26.22
-7860,NA,-26.24
-7880,NA,-26.43
-7900,NA,-26.54
-7920,NA,-26.04
-7940,NA,-26.46
-7960,NA,-26.78
-7980,NA,-26.58
-8000,NA,-25.45
-8020,NA,-25.61
-8040,NA,-25.5
-8060,NA,-25.99
-8080,NA,-25.78
-8100,NA,-26.81
-8120,NA,-26.88
-8140,NA,-26.96
-8160,NA,-25.85
-8180,NA,-25.55
-8200,NA,-25.9
-8220,NA,-26.38
-8240,NA,-26.38
-8260,NA,-26.35
-8280,NA,-26.27
-8300,NA,-26.04
-8320,NA,-26.45
-8340,NA,-26.99
-8360,NA,-26.62
-8380,NA,-26.35
-8400,NA,-25.76
-8420,NA,-25.16
-8440,NA,-25.54
-8460,NA,-26.57
-8480,NA,-26.17
-8500,NA,-26.09
-8520,NA,-26.56
-8540,NA,-26.44
-8560,NA,-26.59
-8580,NA,-26.81
-8600,NA,-26.55
-8620,NA,-26.39
-8640,NA,-26.98
-8660,NA,-26.78
-8680,NA,-26.78
-8700,NA,-26.59
-8720,NA,-26.37
-8740,NA,-26.35
-8760,NA,-26.43
-8780,NA,-26.07
-8800,NA,-26.3
-8820,NA,-26.68
-8840,NA,-26.88
-8860,NA,-26.49
-8880,NA,-26.74
-8900,NA,-26.46
-8920,NA,-26.39
-8940,NA,-26.53
-8960,NA,-26.57
-8980,NA,-26.84
-9000,NA,-27.05
-9020,NA,-27.24
-9040,NA,-26.98
-9060,NA,-27.28
-9080,NA,-27.48
-9100,NA,-26.86
-9120,NA,-26.69
-9140,NA,-26.68
-9160,NA,-27.29
-9180,NA,-27.14
-9200,NA,-27.04
-9220,NA,-27.04
-9240,NA,-27.12
-9260,NA,-27.24
-9280,NA,-27.14
-9300,NA,-27.09
-9320,NA,-26.99
-9340,NA,-27.04
-9360,NA,-27.16
-9380,NA,-26.99
-9400,NA,-26.79
-9420,NA,-27.35
-9440,NA,-27.9
-9460,NA,-27.91
-9480,NA,-27.92
-9500,NA,-27.96
-9520,NA,-28.13
-9540,NA,-28.3
-9560,NA,-28.26
-9580,NA,-28.34
-9600,NA,-28.66
-9620,NA,-29.04
-9640,NA,-29.48
-9660,NA,-30.2
-9680,NA,-30.58
-9700,NA,-31.41
