year (AD),depth (cm),d18O (permil)
1940,NA,-26.7
1920,NA,-27.48
1900,NA,-27.32
1880,NA,-27.54
1860,NA,-28.48
1840,NA,-28.08
1820,NA,-27.69
1800,NA,-27.52
1780,NA,-27.44
1760,NA,-27.62
1740,NA,-28.28
1720,NA,-29.12
1700,NA,-28.34
1680,NA,-28.46
1660,NA,-28.2
1640,NA,-28.55
1620,NA,-27.88
1600,NA,-28.21
1580,NA,-27.58
1560,NA,-28.38
1540,NA,-28.23
1520,NA,-28.17
1500,NA,-29.32
1480,NA,-28.16
1460,NA,-28.53
1440,NA,-27.74
1420,NA,-27.77
1400,NA,-28.03
1380,NA,-28.03
1360,NA,-28.1
1340,NA,-28.33
1320,NA,-27.84
1300,NA,-27.6
1280,NA,-27.37
1260,NA,-28.54
1240,NA,-28.03
1220,NA,-27.55
1200,NA,-27.01
1180,NA,-27.77
1160,NA,-28.08
1140,NA,-28.41
1120,NA,-27.02
1100,NA,-28.97
1080,NA,-28.25
1060,NA,-28.45
1040,NA,-27.85
1020,NA,-27.4
1000,NA,-27.9
980,NA,-28
960,NA,-27.62
940,NA,-27.12
920,NA,-27.49
900,NA,-27.71
880,NA,-28.05
860,NA,-27
840,NA,-26.65
820,NA,-28.2
800,NA,-27.63
780,NA,-27.75
760,NA,-27.73
740,NA,-27.42
720,NA,-28
700,NA,-27.71
680,NA,-27.78
660,NA,-27.15
640,NA,-27.55
620,NA,-27.8
600,NA,-27.95
580,NA,-27.52
560,NA,-27.76
540,NA,-28.23
520,NA,-27.37
500,NA,-28.04
480,NA,-27.9
460,NA,-27.65
440,NA,-27.34
420,NA,-27.06
400,NA,-27.34
380,NA,-27.6
360,NA,-27.09
340,NA,-26.95
320,NA,-27.18
300,NA,-27.25
280,NA,-27.6
260,NA,-27.74
240,NA,-27.59
220,NA,-27.43
200,NA,-27.72
180,NA,-27.58
160,NA,-27.66
140,NA,-27.14
120,NA,-27.61
100,NA,-28.46
80,NA,-27.03
60,NA,-27.32
40,NA,-28.11
20,NA,-28.16
0,NA,-28.87
-20,NA,-27.32
-40,NA,-26.98
-60,NA,-27.42
-80,NA,-26.88
-100,NA,-27.16
-120,NA,-27.32
-140,NA,-27.39
-160,NA,-27.11
-180,NA,-27.77
-200,NA,-27.78
-220,NA,-27.47
-240,NA,-28.2
-260,NA,-28.22
-280,NA,-27.81
-300,NA,-28.21
-320,NA,-28.23
-340,NA,-28.44
-360,NA,-26.92
-380,NA,-27.32
-400,NA,-26.66
-420,NA,-26.64
-440,NA,-26.91
-460,NA,-26.58
-480,NA,-27.2
-500,NA,-27.36
-520,NA,-27.2
-540,NA,-26.97
-560,NA,-27.68
-580,NA,-27.22
-600,NA,-26.24
-620,NA,-26.79
-640,NA,-27.44
-660,NA,-27.34
-680,NA,-28.07
-700,NA,-28.32
-720,NA,-28.53
-740,NA,-27.39
-760,NA,-26.32
-780,NA,-26.7
-800,NA,-27.77
-820,NA,-28.1
-840,NA,-27.39
-860,NA,-27.07
-880,NA,-26.99
-900,NA,-27.5
-920,NA,-26.61
-940,NA,-27.04
-960,NA,-28.8
-980,NA,-26.36
-1000,NA,-27.03
-1020,NA,-27.07
-1040,NA,-26.44
-1060,NA,-27.62
-1080,NA,-27.27
-1100,NA,-27.28
-1120,NA,-27.39
-1140,NA,-27.6
-1160,NA,-27.28
-1180,NA,-27
-1200,NA,-26.71
-1220,NA,-26.61
-1240,NA,-26.61
-1260,NA,-27.1
-1280,NA,-27.35
-1300,NA,-26.71
-1320,NA,-27.26
-1340,NA,-27.01
-1360,NA,-27.33
-1380,NA,-27.45
-1400,NA,-27.4
-1420,NA,-27.07
-1440,NA,-27.16
-1460,NA,-26.57
-1480,NA,-26.86
-1500,NA,-27.74
-1520,NA,-27.29
-1540,NA,-26.76
-1560,NA,-26.84
-1580,NA,-27.64
-1600,NA,-27.37
-1620,NA,-28.01
-1640,NA,-27.7
-1660,NA,-27.42
-1680,NA,-27.04
-1700,NA,-26.93
-1720,NA,-27.3
-1740,NA,-27.06
-1760,NA,-27.62
-1780,NA,-27.25
-1800,NA,-27.27
-1820,NA,-26.96
-1840,NA,-27.97
-1860,NA,-27.27
-1880,NA,-27.64
-1900,NA,-26.55
-1920,NA,-27.14
-1940,NA,-27.19
-1960,NA,-27.46
-1980,NA,-26.79
-2000,NA,-27.39
-2020,NA,-27.61
-2040,NA,-26.85
-2060,NA,-27.3
-2080,NA,-26.34
-2100,NA,-26.49
-2120,NA,-26.85
-2140,NA,-26.91
-2160,NA,-27.19
-2180,NA,-26.68
-2200,NA,-26.1
-2220,NA,-26.76
-2240,NA,-26.56
-2260,NA,-26.43
-2280,NA,-27.39
-2300,NA,-28.07
-2320,NA,-27.29
-2340,NA,-27.98
-2360,NA,-27.29
-2380,NA,-27.04
-2400,NA,-27.76
-2420,NA,-26.74
-2440,NA,-27.42
-2460,NA,-27.06
-2480,NA,-26.56
-2500,NA,-27.26
-2520,NA,-26.98
-2540,NA,-26.82
-2560,NA,-27.9
-2580,NA,-26.35
-2600,NA,-26.5
-2620,NA,-27.27
-2640,NA,-27.17
-2660,NA,-26.93
-2680,NA,-25.97
-2700,NA,-26.43
-2720,NA,-26.97
-2740,NA,-27.2
-2760,NA,-26.55
-2780,NA,-26.85
-2800,NA,-26.59
-2820,NA,-26.53
-2840,NA,-27.97
-2860,NA,-26.71
-2880,NA,-27.18
-2900,NA,-27.18
-2920,NA,-27.38
-2940,NA,-26.4
-2960,NA,-26.13
-2980,NA,-26.28
-3000,NA,-26.32
-3020,NA,-26.56
-3040,NA,-26.6
-3060,NA,-27.39
-3080,NA,-26.98
-3100,NA,-26.46
-3120,NA,-26.95
-3140,NA,-26.53
-3160,NA,-27.02
-3180,NA,-26.26
-3200,NA,-26.11
-3220,NA,-28.36
-3240,NA,-27.08
-3260,NA,-26.92
-3280,NA,-27.15
-3300,NA,-27.01
-3320,NA,-26.7
-3340,NA,-26.22
-3360,NA,-25.79
-3380,NA,-26.39
-3400,NA,-26.13
-3420,NA,-26.38
-3440,NA,-26.51
-3460,NA,-26.45
-3480,NA,-26.98
-3500,NA,-26.95
-3520,NA,-26.47
-3540,NA,-26.74
-3560,NA,-26.47
-3580,NA,-26.78
-3600,NA,-26.19
-3620,NA,-26.53
-3640,NA,-26.48
-3660,NA,-26.48
-3680,NA,-27.09
-3700,NA,-26.27
-3720,NA,-26.5
-3740,NA,-26.81
-3760,NA,-26.59
-3780,NA,-26.55
-3800,NA,-27.12
-3820,NA,-26.17
-3840,NA,-26.18
-3860,NA,-26.59
-3880,NA,-27.23
-3900,NA,-26.42
-3920,NA,-26.54
-3940,NA,-26.89
-3960,NA,-26.64
-3980,NA,-26.8
-4000,NA,-27.13
-4020,NA,-27.47
-4040,NA,-26.79
-4060,NA,-27.61
-4080,NA,-26.87
-4100,NA,-27.69
-4120,NA,-27.03
-4140,NA,-26.63
-4160,NA,-26.43
-4180,NA,-26.47
-4200,NA,-26.85
-4220,NA,-27.48
-4240,NA,-26.46
-4260,NA,-26.41
-4280,NA,-26.56
-4300,NA,-27.04
-4320,NA,-26.32
-4340,NA,-26.98
-4360,NA,-26.6
-4380,NA,-26.16
-4400,NA,-26.61
-4420,NA,-27.34
-4440,NA,-26.4
-4460,NA,-26.6
-4480,NA,-27.41
-4500,NA,-26.73
-4520,NA,-26.13
-4540,NA,-26.88
-4560,NA,-27.14
-4580,NA,-26.06
-4600,NA,-26.43
