year (AD),d18O (permil)
2005.4,-44.3023
2005.2,-42.883
2005,-42.407
2004.8,-42.4927
2004.6,-43.2434
2004.4,-43.3115
2004.1,-44.0778
2003.9,-44.5666
2003.7,-44.2956
2003.4,-43.5955
2003.3,-43.5885
2003.1,-43.9851
2002.9,-45.6442
2002.7,-46.2412
2002.4,-45.1525
2002.2,-43.8037
2002.1,-42.8135
2001.9,-42.4622
2001.4,-42.6919
2001.1,-43.7841
2000.8,-43.8563
2000.6,-43.314
2000.3,-43.6593
2000.1,-45.2978
1999.8,-46.8794
1999.6,-47.2501
1999.4,-47.1012
1999.1,-47.118
1998.9,-47.0257
1998.7,-46.2721
1998.4,-44.2733
1998.2,-43.6225
1997.9,-44.1043
1997.7,-45.1332
1997.5,-45.6648
1997.2,-45.7177
1996.9,-47.397
1996.7,-48.4691
1996.4,-48.126
1996.2,-47.5764
1995.9,-46.8659
1995.7,-46.0052
1995.4,-44.885
1995.2,-42.5959
1995,-40.6301
1994.7,-40.992
1994.5,-43.3591
1994.2,-45.0771
1994,-45.7478
1993.8,-46.1533
1993.6,-45.9115
1993.3,-47.0197
1993,-48.0476
1992.8,-49.4018
1992.6,-50.0601
1992.4,-49.8291
1992.2,-48.4324
1992,-47.4476
1991.8,-46.5727
1991.6,-45.9575
1991.3,-46.132
1991.2,-46.7342
1990.9,-47.46
1990.8,-47.6787
1990.5,-47.1911
1990.3,-45.8148
1990.1,-44.5168
1989.9,-43.8564
1989.7,-44.9153
1989.5,-45.9091
1989.3,-45.6891
1989,-44.1181
1988.9,-42.1778
1988.6,-40.9827
1988.4,-40.335
1988.3,-40.2353
1988.1,-40.4682
1987.9,-40.2177
1987.7,-40.1116
1987.5,-40.1455
1987.3,-41.0307
1987.1,-42.6307
1986.7,-44.966
1986.6,-45.2278
1986.3,-44.9927
1986.2,-44.5355
1986.1,-44.1049
1985.9,-43.8547
1985.7,-44.1647
1985.4,-44.6824
1985.3,-45.3924
1985.2,-46.1166
1985,-46.7751
1984.9,-47.0663
1984.7,-47.4454
1984.5,-48.051
1984.3,-48.5215
1984,-49.0442
1983.8,-49.2988
1983.5,-49.3317
1983.3,-48.6532
1983,-47.2598
1982.8,-46.0678
1982.5,-45.9991
1982.3,-46.2092
1982,-46.3092
1981.8,-46.1421
1981.5,-45.2224
1981.3,-43.9638
1981,-42.7013
1980.8,-41.8216
1980.5,-41.4734
1980.3,-42.0438
1980,-42.9364
1979.8,-45.0976
1979.5,-45.075
1979.3,-45.0503
1979.1,-44.8629
1978.8,-45.1402
1978.6,-45.4584
1978.4,-45.7184
1978.1,-45.2893
1977.9,-44.7013
1977.7,-44.4221
1977.4,-44.3319
1977.2,-44.4711
1976.9,-44.1297
1976.7,-44.2232
1976.5,-43.9944
1976.3,-44.0561
1976.1,-44.296
1975.8,-44.1623
1975.6,-44.3082
1975.4,-44.2253
1975.1,-44.4094
1974.9,-45.0345
1974.7,-45.3355
1974.4,-45.8302
1974.2,-46.2938
1974,-46.1511
1973.8,-45.6858
1973.5,-45.303
1973.3,-44.9543
1973.1,-44.5691
1972.8,-44.4507
1972.6,-44.7294
1972.4,-45.2373
1972.3,-45.1863
1972.1,-44.9454
1971.9,-44.7387
1971.8,-44.5305
1971.6,-44.3212
1971.5,-44.3961
1971.3,-44.4282
1971.1,-44.6679
1971,-44.9496
1970.8,-45.0604
1970.6,-45.2385
1970.4,-45.3184
1970.3,-45.482
1970.1,-45.5123
1969.9,-45.6404
1969.8,-45.6925
1969.6,-45.7058
1969.5,-45.7765
1969.3,-46.0167
1969.1,-46.2995
1969,-46.5019
1968.8,-46.6056
1968.7,-46.6463
1968.5,-46.4928
1968.3,-46.3042
1968.2,-45.9075
1968,-45.5329
1967.8,-45.3713
1967.7,-45.0433
1967.5,-45.0398
1967.4,-44.9702
1967.1,-45.5434
1966.9,-46.1777
1966.8,-46.2849
1966.6,-46.2698
1966.5,-46.1279
1966.3,-45.9412
1966.1,-46.114
1966,-46.3993
1965.8,-46.5817
1965.6,-46.8222
1965.4,-46.7937
1965.2,-46.524
1965.1,-46.1518
1964.8,-45.8371
1964.5,-44.2274
1964.3,-44.2457
1964.2,-44.2286
1964,-44.1397
1963.8,-44.2196
1963.6,-44.2657
1963.5,-44.2161
1963.3,-44.4081
1963.1,-44.3749
1963,-44.3229
1962.8,-44.3054
1962.6,-44.3066
1962.3,-44.1878
1962.2,-44.1007
1962,-43.8516
1961.8,-43.8094
1961.6,-43.3177
1961.5,-43.007
1961.3,-42.4643
1961.1,-41.8265
1960.9,-41.4349
1960.8,-41.2709
1960.6,-41.0961
1960.4,-41.1583
1960.2,-41.4013
1960,-41.4409
1959.9,-41.3233
1959.7,-41.1257
1959.5,-41.2816
1959.3,-41.6447
1959.2,-41.817
1959,-42.075
1958.8,-42.3886
1958.5,-42.6759
1958.4,-42.3752
1958.2,-42.3721
1958,-42.3214
1957.8,-42.417
1957.6,-42.5119
1957.5,-42.9421
1957.3,-43.3767
1957.1,-44.0987
1956.8,-44.6103
1956.6,-46.2663
1956.5,-46.2784
1956.3,-46.0881
1956.1,-45.8456
1955.9,-45.762
1955.8,-45.6414
1955.6,-45.6207
1955.4,-45.4041
1955.2,-45.4783
1955,-45.7549
1954.8,-45.7867
1954.6,-45.5358
1954.4,-45.1571
1954.2,-44.6824
1954.1,-44.1922
1953.9,-43.9373
1953.7,-44.0232
1953.5,-44.3846
1953.3,-44.9614
1953.2,-45.523
1953,-46.0447
1952.8,-46.3755
1952.6,-46.4628
1952.4,-46.3951
1952.3,-46.1267
1952.1,-45.875
1951.9,-45.4552
1951.7,-45.1241
1951.5,-45.0696
1951.4,-44.981
1951.2,-44.9955
1951,-45.0095
1950.8,-45.1005
1950.6,-45.2239
1950.5,-45.4023
1950.3,-45.5042
1950.1,-45.5667
1949.9,-45.3035
1949.7,-45.1748
1949.5,-45.0114
1949.4,-45
1949.2,-45.0188
1949,-44.9913
1948.8,-44.5465
1948.6,-43.9446
1948.5,-43.4148
1948.3,-42.3906
1948.1,-41.5457
1947.9,-40.7627
1947.7,-40.5911
1947.5,-40.6979
1947.4,-40.9115
1947.2,-41.167
1947,-41.6264
1946.8,-41.9604
1946.6,-42.3641
1946.4,-42.6632
1946.3,-43.0459
1946.1,-43.5669
1945.9,-44.1538
1945.7,-44.6841
1945.5,-45.1069
1945.3,-45.6779
1945.1,-46.1114
1945,-46.4875
1944.8,-46.7762
1944.6,-47.1524
1944.4,-47.3799
1944.3,-47.2465
1944.1,-47.5213
1943.9,-47.5599
1943.8,-47.8103
1943.6,-47.7582
1943.4,-47.625
1943.2,-47.75
1943,-47.7445
1942.8,-47.5289
1942.6,-47.2482
1942.5,-47.0013
1942.3,-46.9652
1942.1,-46.8747
1941.9,-46.7263
1941.7,-46.3022
1941.5,-46.0211
1941.3,-45.644
1941.1,-45.3226
1940.9,-45.147
1940.7,-45.094
1940.5,-45.1251
1940.3,-45.2159
1940.1,-45.0214
1939.9,-44.8202
1939.8,-44.4729
1939.6,-44.2213
1939.4,-44.0074
1939.2,-43.8837
1939,-43.9094
1938.7,-43.8937
1938.5,-43.6381
1938.3,-43.7068
1938.2,-43.6458
1938,-43.1009
1937.8,-43.0649
1937.6,-43.1372
1937.4,-43.2048
1937.2,-43.585
1937,-44.0889
1936.8,-44.3994
1936.6,-44.5224
1936.4,-44.5023
1936.2,-44.2857
1936.1,-44.0749
1935.9,-43.958
1935.7,-43.4354
1935.5,-43.2931
1935.3,-42.8946
1935.1,-42.7844
1934.9,-42.7884
1934.7,-42.608
1934.4,-42.7599
1934.2,-42.9971
1934.1,-43.4628
1933.9,-43.2827
1933.7,-43.0032
1933.5,-42.6133
1933.3,-41.9654
1933.1,-40.8043
1932.9,-41.3964
1932.7,-40.3281
1932.5,-40.0631
1932.3,-39.9618
1932.1,-40.1795
1931.9,-40.5059
1931.7,-41.1595
1931.6,-42.3994
1931.4,-43.4782
1931.2,-44.2167
1931,-44.9743
1930.8,-45.3232
1930.6,-45.6944
1930.4,-45.6833
1930.2,-45.7723
1930,-45.6944
1929.8,-45.5983
1929.6,-45.5579
1929.4,-45.5776
1929.2,-45.5741
1929,-45.8125
1928.8,-45.7703
1928.6,-45.6718
1928.5,-45.301
1928.3,-44.3404
1928.1,-45.7399
1927.9,-45.8534
1927.7,-45.8661
1927.5,-45.8299
1927.3,-45.8768
1927.1,-45.9991
1926.8,-46.1794
1926.6,-46.7696
1926.4,-47.3126
1926.3,-47.7512
1926.1,-47.8755
1925.9,-47.9156
1925.7,-47.5199
1925.5,-47.4517
1925.3,-47.1351
1925.1,-46.726
1924.9,-46.1419
1924.6,-45.5954
1924.4,-45.1599
1924.2,-45.2855
1924,-45.9844
1923.8,-46.5405
1923.6,-46.8543
1923.4,-46.7783
1923.2,-46.6636
1923,-46.4892
1922.8,-46.15
1922.6,-45.4936
1922.4,-45.142
1922.2,-45.0556
1922,-44.9286
1921.8,-44.7914
1921.6,-44.4596
1921.4,-44.1921
1921.2,-43.8256
1921,-43.4722
1920.8,-43.5554
1920.6,-43.5046
1920.4,-43.7313
1920.1,-44.2442
1919.9,-44.4496
1919.7,-44.6038
1919.5,-44.3494
1919.3,-44.4044
1919.1,-44.5718
1918.9,-44.8414
1918.7,-45.3228
1918.4,-45.5839
1918.2,-45.3545
1918,-45.7599
1917.7,-46.0003
1917.5,-46.2823
1917.3,-46.4229
1917.1,-46.4883
1916.8,-46.383
1916.6,-46.2358
1916.4,-45.8785
1916.2,-45.8256
1916,-45.6606
1915.8,-45.5609
1915.6,-45.4447
1915.4,-45.4113
1915.2,-45.5202
1915.1,-45.4814
1914.9,-45.6353
1914.7,-45.5367
1914.5,-45.3278
1914.3,-45.4158
1914.1,-45.1123
1913.9,-45.0193
1913.7,-45.0971
1913.5,-44.8217
1913.3,-44.3865
1913.1,-44.3214
1912.9,-44.0756
1912.7,-43.5987
1912.5,-43.61
1912.3,-43.7196
1912.1,-43.9667
1911.8,-44.2808
1911.6,-44.4256
1911.4,-44.5997
1911.2,-44.9551
1911,-45.3089
1910.8,-45.5196
1910.6,-45.9276
1910.4,-46.2619
1910.2,-46.7327
1910,-46.6895
1909.8,-46.4075
1909.6,-45.6875
1909.4,-45.1157
1909.2,-44.3294
1909,-43.7416
1908.8,-43.5026
1908.6,-43.4688
1908.4,-43.1914
1908.1,-42.8001
1907.9,-42.0136
1907.7,-42.0629
1907.5,-41.8422
1907.3,-41.6697
1907.1,-41.5451
1906.9,-41.9194
1906.7,-41.9027
1906.5,-42.5413
1906.3,-43.2252
1906.1,-44.4192
1905.9,-45.1896
1905.7,-45.853
1905.5,-46.3624
1905.3,-46.6459
1905.1,-46.9845
1904.9,-47.0246
1904.7,-46.9856
1904.5,-46.8839
1904.3,-46.5345
1904.1,-46.3538
1903.9,-46.2724
1903.7,-45.9491
1903.5,-45.8371
1903.3,-45.9272
1903.1,-45.8181
1902.9,-45.5559
1902.7,-45.3003
1902.5,-45.0411
1902.3,-44.531
1902.1,-44.4788
1901.8,-44.485
1901.6,-44.6333
1901.4,-44.7281
1901.2,-44.8242
1901,-44.9168
1900.8,-45.0486
1900.6,-45.2504
1900.5,-45.3305
1900.3,-45.5199
1900.1,-45.421
1899.9,-45.5324
1899.7,-45.9403
1899.5,-46.1464
1899.2,-46.3699
1899,-46.4477
1898.8,-46.4954
1898.6,-46.3197
1898.4,-46.1086
1898.2,-46.2294
1898,-46.1349
1897.8,-45.9841
1897.6,-45.963
1897.4,-44.8747
1897.2,-45.107
1897,-45.4637
1896.8,-45.9264
1896.6,-46.1028
1896.4,-46.5276
1896.2,-46.605
1896,-46.324
1895.8,-46.3141
1895.5,-46.0973
1895.3,-46.0158
1895.1,-45.8409
1895,-45.7043
1894.7,-45.698
1894.5,-45.8208
1894.3,-46.0144
1894.1,-46.2291
1893.9,-46.4421
1893.7,-46.7368
1893.5,-46.9125
1893.3,-47.0645
1893.1,-47.0394
1892.9,-46.4583
1892.7,-45.9547
1892.5,-45.3715
1892.3,-45.0303
1892.1,-44.582
1891.9,-44.2502
1891.6,-43.9832
1891.4,-43.8861
1891.2,-44.0295
1891,-44.2424
1890.8,-44.4951
1890.6,-44.8754
1890.4,-44.8014
1890.2,-44.8681
1890,-44.9057
1889.8,-45.0251
1889.5,-45.0788
1889.3,-45.3747
1889.1,-45.8307
1888.9,-46.1946
1888.7,-46.6093
1888.5,-46.8632
1888.3,-47.0336
1888.1,-46.9186
1887.9,-46.9817
1887.7,-46.8467
1887.5,-46.5823
1887.3,-46.5567
1887,-46.4257
1886.8,-45.9948
1886.5,-46.3955
1886.3,-46.2665
1886.1,-46.3257
1885.9,-46.0563
1885.7,-45.8105
1885.5,-45.6083
1885.2,-45.5214
1884.9,-45.1716
1884.7,-44.8872
1884.5,-44.9139
1884.3,-44.8313
1884.1,-45.2858
1883.9,-45.3275
1883.7,-45.7384
1883.5,-45.935
1883.2,-46.0561
1883,-46.1689
1882.7,-46.0569
1882.5,-45.7027
1882.3,-45.8375
1882.1,-46.0012
1881.9,-46.7181
1881.7,-46.3402
1881.5,-47.1283
1881.2,-47.7813
1881,-48.1312
1880.8,-48.3763
1880.6,-48.2988
1880.4,-47.8469
1880.2,-47.4226
1880,-46.9324
1879.7,-46.4351
1879.5,-45.8189
1879.3,-45.4883
1879,-45.1044
1878.8,-44.9969
1878.5,-44.9949
1878.3,-44.7871
1878.1,-44.5594
1877.9,-44.1495
1877.7,-43.7731
1877.5,-43.2073
1877.2,-42.9374
1877,-42.7138
1876.8,-42.6775
1876.6,-42.8073
1876.2,-42.7787
1876,-42.9601
1875.8,-43.2214
1875.6,-43.5748
1875.4,-43.756100000000004
1875.2,-44.1743
1875,-44.8488
1874.8,-45.0802
1874.6,-45.1746
1874.4,-45.4556
1874.2,-45.5563
