year (AD),d18O (permil)
1997,-47.08
1996,-45.27
1995,-45.06
1994,-46.83
1993,-46.6
1992,-46.31
1991,-44.51
1990,-45.78
1989,-46.41
1988,-45.49
1987,-46.34
1986,-47.25
1985,-47.61
1984,-42.09
1983,-42.95
1982,-44.58
1981,-44.49
1980,-44.54
1979,-41.77
1978,-43.18
1977,-44.78
1976,-45.73
1975,-44.5
1974,NA
1973,-46.78
1972,-46.98
1971,-47.32
1970,-49.15
1969,-47.01
1968,-43.83
1967,-44.91
1966,-47.41
1965,-43.83
1964,-44.61
1963,-44.6
1962,-47.23
1961,-47.61
1960,-44.11
1959,-41
1958,-44.62
1957,-46.12
1956,-48.74
1955,-47.01
1954,-46.83
1953,-44.58
1952,-46.24
1951,-45.57
1950,-48.19
1949,-47.79
1948,-47.48
1947,-45.87
1946,-45.08
1945,-44.31
1944,-46.79
1943,-47.41
1942,-47.8
1941,-47.08
1940,-45.36
1939,-44.3
1938,-42.64
1937,-40.86
1936,-42.24
1935,-45.31
1934,-44
1933,-42.35
1932,-42.17
1931,-43.32
1930,-40.99
1929,-44.88
1928,-45.71
1927,-48.57
1926,-48.14
1925,-48.24
1924,-49.24
1923,-45.74
1922,-45.48
1921,-45.97
1920,-48.17
1919,-48.35
1918,-45.43
1917,-47.23
1916,-48.14
1915,-47.95
1914,-46.07
1913,-43.43
1912,-43.47
1911,-44.32
1910,-46.24
1909,-44.81
1908,-43.4
1907,-43.97
1906,-45.71
1905,-45.55
1904,-47.9
1903,-48.79
1902,-49.51
1901,-48.6
1900,-46.26
1899,-45.78
1898,-45.54
1897,-45.23
1896,-46.11
1895,-45.45
1894,-46.88
1893,-47.08
1892,-45.1
1891,-47.87
1890,-46.07
1889,-45.91
1888,-46.8
1887,-47.48
1886,-48.51
1885,-47.41
1884,-47.69
1883,-49.86
1882,-46.86
1881,-45.84
1880,-46.71
1879,-47.36
1878,-46.22
1877,-45.72
1876,-45.35
1875,-47.9
1874,-48.05
1873,-45.74
1872,-45.48
1871,-45.79
1870,-46.2
1869,-46.53
1868,-45.56
1867,-45.87
1866,-46.01
1865,-43.97
1864,-45.41
1863,-46.82
1862,-44.62
1861,-44.07
1860,-44.83
1859,-45.26
1858,-47.12
1857,-47.34
1856,-45.44
1855,-47.34
1854,-47.93
1853,-47.32
1852,-47.68
1851,-47.62
1850,-46.03
1849,-46.23
1848,-47.13
1847,-47.78
1846,-45.65
1845,-46.21
1844,-46.09
1843,-47.15
1842,-47.55
1841,-46.4
1840,-46.83
1839,-46.28
1838,-46.26
1837,-46.35
1836,-47.01
1835,-47.92
1834,-47.63
1833,-47.09
1832,-45.07
1831,-46.87
1830,-48.42
1829,-46.81
1828,-44.99
1827,-43.82
1826,-44.14
1825,-44.81
1824,-46.08
1823,-47.2
1822,-48.11
1821,-48.12
1820,-48.03
1819,-46.37
1818,-45.89
1817,-44.98
1816,-45.6
1815,-43.91
1814,-43.67
1813,-44.82
1812,-45.8
1811,-44.27
1810,-46.68
1809,-46.12
1808,-46.75
1807,-45.45
1806,-44.81
1805,-45.94
1804,-47.98
1803,-47.45
1802,-46.99
1801,-47.35
